date,总市值,市盈率(TTM),市净率
2018-06-22,721.82,18.05,1.81
2018-06-26,873.22,21.83,2.19
2018-06-30,822.75,20.57,2.06
2018-07-04,713.41,17.84,1.79
2018-07-08,714.94,17.87,1.79
2018-07-12,785.28,19.63,1.97
2018-07-16,736.35,18.41,1.85
2018-07-20,750.88,18.77,1.88
2018-07-24,786.81,19.67,1.97
2018-07-28,766.17,19.15,1.92
2018-08-01,746.29,18.66,1.87
2018-08-05,672.12,16.8,1.69
2018-08-09,656.06,16.4,1.65
2018-08-13,650.71,16.27,1.63
2018-08-17,620.89,16.11,1.56
2018-08-21,636.94,16.53,1.6
2018-08-25,636.94,16.53,1.49
2018-08-29,647.65,16.81,1.52
2018-09-02,623.95,16.19,1.46
2018-09-06,630.06,16.35,1.48
2018-09-10,603.3,15.66,1.41
2018-09-14,599.48,15.56,1.4
2018-09-18,606.36,15.74,1.42
2018-09-22,626.24,16.25,1.47
2018-09-26,616.3,15.99,1.44
2018-09-30,604.83,15.7,1.42
2018-10-04,604.83,15.7,1.42
2018-10-08,562.77,14.61,1.32
2018-10-12,490.13,12.72,1.15
2018-10-16,489.37,12.7,1.15
2018-10-20,522.25,13.55,1.22
2018-10-24,628.53,16.31,1.47
2018-10-28,633.12,16.43,1.48
2018-11-01,669.06,21.12,1.54
2018-11-05,716.47,22.62,1.65
2018-11-09,672.88,21.24,1.55
2018-11-13,714.94,22.57,1.64
2018-11-17,767.7,24.24,1.77
2018-11-21,778.4,24.57,1.79
2018-11-25,705.76,22.28,1.62
2018-11-29,748.58,23.63,1.72
2018-12-03,803.64,25.37,1.85
2018-12-07,795.99,25.13,1.83
2018-12-11,786.81,24.84,1.81
2018-12-15,787.58,24.86,1.81
2018-12-19,785.28,24.79,1.81
2018-12-23,791.4,24.98,1.82
2018-12-27,651.47,20.57,1.5
2018-12-31,666.0,21.03,1.53
2019-01-04,774.58,24.45,1.78
2019-01-08,814.34,25.71,1.87
2019-01-12,821.22,25.93,1.89
2019-01-16,912.98,28.82,2.1
2019-01-20,900.74,28.44,2.07
2019-01-24,848.75,26.79,1.95
2019-01-28,874.75,28.33,2.01
2019-02-01,929.04,30.09,2.14
2019-02-05,929.04,30.09,2.14
2019-02-09,929.04,30.09,2.14
2019-02-13,994.03,32.2,2.29
2019-02-17,965.74,31.28,2.22
2019-02-21,1143.13,37.03,2.63
2019-02-25,1384.0,44.83,3.18
2019-03-01,1692.15,54.81,3.89
2019-03-05,1968.94,63.77,4.53
2019-03-09,2144.05,69.44,4.93
2019-03-13,2121.87,68.73,4.88
2019-03-17,2057.64,66.65,4.73
2019-03-21,1968.18,63.75,4.62
2019-03-25,1850.43,59.93,4.35
2019-03-29,1953.65,63.28,4.59
2019-04-02,2042.35,66.15,4.8
2019-04-06,1973.53,63.92,4.64
2019-04-10,1943.71,62.96,4.57
2019-04-14,1877.95,60.83,4.41
2019-04-18,1818.31,58.89,4.27
2019-04-22,1924.6,62.34,4.52
2019-04-26,2121.87,59.18,4.79
2019-04-30,1786.2,49.82,4.03
2019-05-04,1786.2,49.82,4.03
2019-05-08,1580.51,44.08,3.57
2019-05-12,1669.97,46.57,3.77
2019-05-16,1695.2,47.28,3.83
2019-05-20,1662.32,46.36,3.75
2019-05-24,1720.44,47.98,3.89
2019-05-28,1799.19,50.18,4.06
2019-06-01,1758.67,49.05,3.97
2019-06-05,1780.08,49.65,4.02
2019-06-09,1738.02,48.47,3.93
2019-06-13,1608.8,44.87,3.63
2019-06-17,1534.63,42.8,3.47
2019-06-21,1875.66,52.31,4.24
2019-06-25,2024.76,56.47,4.57
2019-06-29,1611.86,44.95,3.64
2019-07-03,1626.39,45.36,3.67
2019-07-07,1601.92,44.68,3.62
2019-07-11,1551.45,43.27,3.5
2019-07-15,1538.45,42.91,3.47
2019-07-19,1537.69,42.89,3.47
2019-07-23,1494.87,41.69,3.38
2019-07-27,1485.69,39.89,3.36
2019-07-31,1481.87,39.79,3.35
2019-08-04,1367.94,36.73,3.09
2019-08-08,1341.18,36.01,3.03
2019-08-12,1334.29,35.83,3.01
2019-08-16,1293.77,34.74,2.92
2019-08-20,1437.52,38.6,3.25
2019-08-24,1425.29,38.27,3.26
2019-08-28,1482.63,39.81,3.39
2019-09-01,1469.64,39.46,3.36
2019-09-05,1718.14,46.14,3.93
2019-09-09,1883.3,50.57,4.3
2019-09-13,1985.0,53.3,4.54
2019-09-17,1897.07,50.94,4.33
2019-09-21,1907.77,51.23,4.36
2019-09-25,1810.66,48.62,4.14
2019-09-29,1758.67,47.22,4.02
2019-10-03,1706.67,45.83,3.9
2019-10-07,1706.67,45.83,3.9
2019-10-11,1926.12,51.72,4.4
2019-10-15,1881.78,50.53,4.3
2019-10-19,1725.02,46.32,3.94
2019-10-23,1694.44,45.5,3.87
2019-10-27,1731.14,46.48,3.96
2019-10-31,1697.5,35.95,3.75
2019-11-04,1728.08,36.6,3.81
2019-11-08,1719.67,36.42,3.79
2019-11-12,1720.44,36.44,3.8
2019-11-16,1695.97,35.92,3.74
2019-11-20,1727.32,36.58,3.81
2019-11-24,1734.2,36.73,3.83
2019-11-28,1708.97,36.19,3.77
2019-12-02,1715.85,36.34,3.79
2019-12-06,1734.2,36.73,3.83
2019-12-10,1724.26,36.52,3.8
2019-12-14,1884.83,39.92,4.16
2019-12-18,2144.05,45.41,4.73
2019-12-22,2138.69,45.29,4.72
2019-12-26,2332.91,49.41,5.15
2019-12-30,2366.56,50.12,5.22
2020-01-03,2375.73,50.31,5.24
2020-01-07,2436.14,51.59,5.38
2020-01-11,2394.08,50.7,5.28
2020-01-15,2345.91,49.68,5.18
2020-01-19,2388.73,43.42,5.27
2020-01-23,2592.12,47.12,5.72
2020-01-27,2592.12,47.12,5.72
2020-01-31,2592.12,47.12,5.72
2020-02-04,2381.85,43.29,5.26
2020-02-08,2516.43,45.74,5.55
2020-02-12,2538.6,46.14,5.6
2020-02-16,2480.49,45.09,5.47
2020-02-20,2712.17,49.3,5.98
2020-02-24,2686.94,48.84,5.93
2020-02-28,2462.9,44.77,5.43
2020-03-03,2563.07,46.59,5.66
2020-03-07,2760.35,50.17,6.09
2020-03-11,2741.23,49.83,6.05
2020-03-15,2672.41,48.57,5.9
2020-03-19,2353.56,42.78,5.19
2020-03-23,2225.1,40.44,4.91
2020-03-27,2382.61,43.31,5.11
2020-03-31,2372.67,43.13,5.09
2020-04-04,2332.15,42.39,5.0
2020-04-08,2374.2,43.15,5.09
2020-04-12,2362.73,42.95,5.07
2020-04-16,2767.99,50.31,5.94
2020-04-20,2697.64,49.03,5.79
2020-04-24,2511.84,45.66,5.39
2020-04-28,2621.18,43.95,5.39
2020-05-02,2675.47,44.86,5.5
2020-05-06,2679.29,44.92,5.51
2020-05-10,2693.06,45.15,5.54
2020-05-14,2638.77,44.24,5.43
2020-05-18,2599.01,43.57,5.34
2020-05-22,2437.67,40.87,5.01
2020-05-26,2469.78,41.41,5.08
2020-05-30,2445.31,41.0,5.03
