date,总市值,市盈率(TTM),市净率
1996-01-31,6.21,16.39,4.99
1996-02-18,6.25,16.52,5.03
1996-03-07,7.07,18.67,5.69
1996-03-25,7.26,19.18,5.84
1996-04-12,7.64,20.18,6.15
1996-04-30,8.69,12.62,7.4
1996-05-18,10.12,14.69,8.62
1996-06-05,12.27,17.81,10.45
1996-06-23,13.6,19.74,11.58
1996-07-11,16.53,23.99,14.08
1996-07-29,16.06,23.31,13.68
1996-08-16,15.79,24.39,8.49
1996-09-03,16.1,24.87,8.65
1996-09-21,20.34,31.42,10.93
1996-10-09,23.41,36.15,12.58
1996-10-27,21.96,33.92,11.8
1996-11-14,22.43,34.64,12.05
1996-12-02,23.5,36.29,12.63
1996-12-20,24.72,38.18,13.28
1997-01-07,23.87,36.88,12.83
1997-01-25,28.64,44.24,15.39
1997-02-12,30.62,47.3,16.46
1997-03-02,32.58,50.33,17.51
1997-03-20,36.38,29.61,13.5
1997-04-07,45.02,36.64,16.71
1997-04-25,50.72,41.28,18.82
1997-05-13,61.13,49.75,22.69
1997-05-31,59.14,48.14,21.95
1997-06-18,57.58,46.86,21.37
1997-07-06,66.76,54.34,24.78
1997-07-24,61.5,50.05,22.83
1997-08-11,57.55,46.84,21.36
1997-08-29,47.16,38.39,17.51
1997-09-16,44.1,30.16,13.27
1997-10-04,38.22,26.14,11.5
1997-10-22,43.61,29.83,13.12
1997-11-09,43.37,29.66,13.05
1997-11-27,38.54,26.36,11.6
1997-12-15,40.65,27.8,12.23
1998-01-02,41.65,28.49,12.53
1998-01-20,44.22,30.25,13.31
1998-02-07,43.95,30.06,13.23
1998-02-25,44.77,30.62,13.47
1998-03-15,49.43,34.01,11.92
1998-04-02,50.29,34.6,12.13
1998-04-20,48.82,33.59,11.77
1998-05-08,49.98,34.39,12.05
1998-05-26,52.8,36.33,12.73
1998-06-13,50.96,35.07,12.29
1998-07-01,47.55,32.72,11.47
1998-07-19,48.19,33.16,11.62
1998-08-06,51.81,35.65,12.49
1998-08-24,48.12,26.53,9.37
1998-09-11,50.35,27.76,9.8
1998-09-29,46.49,25.63,9.05
1998-10-17,44.6,24.59,8.68
1998-11-04,41.56,22.91,8.09
1998-11-22,44.46,24.51,8.66
1998-12-10,41.59,22.93,8.1
1998-12-28,40.26,22.2,7.84
1999-01-15,38.57,21.27,7.51
1999-02-02,36.91,20.35,7.19
1999-02-20,34.29,18.91,6.68
1999-03-10,34.43,18.98,6.7
1999-03-28,33.98,18.74,6.61
1999-04-15,36.2,19.96,7.05
1999-05-03,26.01,36.31,2.56
1999-05-21,28.63,39.97,2.81
1999-06-08,28.6,39.93,2.81
1999-06-26,40.01,55.86,3.93
1999-07-14,35.19,49.13,3.46
1999-08-01,35.53,49.61,3.49
1999-08-19,26.26,-27.44,2.92
1999-09-06,25.5,-26.64,2.83
1999-09-24,25.92,-27.09,2.88
1999-10-12,27.19,-28.41,3.02
1999-10-30,26.46,-27.65,2.94
1999-11-17,24.23,-25.32,2.69
1999-12-05,25.67,-26.82,2.85
1999-12-23,24.23,-25.32,2.69
2000-01-10,26.4,-27.59,2.93
2000-01-28,22.23,-23.23,2.47
2000-02-15,22.54,-23.55,2.5
2000-03-04,23.24,-24.29,2.58
2000-03-22,24.15,-25.23,2.68
2000-04-09,26.2,-27.38,2.91
2000-04-27,25.55,-49.66,2.67
2000-05-15,23.58,-45.82,2.46
2000-06-02,27.22,-52.89,2.84
2000-06-20,24.96,-48.51,2.61
2000-07-08,25.22,-49.0,2.63
2000-07-26,26.48,-51.46,2.77
2000-08-13,28.71,-163.99,3.11
2000-08-31,29.5,-168.49,3.2
2000-09-18,28.51,-162.86,3.09
2000-10-06,27.41,-156.58,2.97
2000-10-24,30.65,-175.09,3.32
2000-11-11,31.39,-179.27,3.4
2000-11-29,31.98,-182.65,3.46
2000-12-17,30.09,-171.87,3.26
2001-01-04,31.13,-177.83,3.37
2001-01-22,32.71,-186.84,3.54
2001-02-09,34.85,-199.07,3.78
2001-02-27,32.91,-187.96,3.57
2001-03-17,34.71,585.97,3.64
2001-04-04,34.06,575.03,3.57
2001-04-22,34.32,579.31,3.6
2001-05-10,33.67,568.37,3.53
2001-05-28,33.05,557.91,3.47
2001-06-15,32.63,550.77,3.42
2001-07-03,31.44,530.8,3.3
2001-07-21,31.92,538.88,3.35
2001-08-08,25.64,432.82,2.69
2001-08-26,25.47,65.52,2.67
2001-09-13,24.51,63.06,2.57
2001-10-01,22.65,58.27,2.38
2001-10-19,20.29,52.18,2.13
2001-11-06,21.3,54.79,2.24
2001-11-24,21.64,55.66,2.27
2001-12-12,22.79,58.63,2.39
2001-12-30,23.05,59.29,2.42
2002-01-17,19.81,50.95,2.08
2002-02-04,23.95,61.61,2.51
2002-02-22,24.26,62.4,2.55
2002-03-12,27.19,69.94,2.85
2002-03-30,30.29,-76.43,3.52
2002-04-17,32.4,-81.76,3.76
2002-05-05,35.75,-90.22,4.34
2002-05-23,35.75,-90.22,4.34
2002-06-10,35.75,-90.22,4.34
2002-06-28,35.75,-90.22,4.34
2002-07-16,35.75,-90.22,4.34
2002-08-03,35.75,-90.22,4.34
2002-08-21,28.4,-27.17,3.58
2002-09-08,29.92,-28.63,3.77
2002-09-26,30.34,-29.03,3.82
