date,总市值,市盈率(TTM),市净率
1997-10-13,17.62,36.32,13.36
1997-10-30,19.87,40.97,15.07
1997-11-16,19.71,40.63,14.95
1997-12-03,19.51,40.22,14.8
1997-12-20,22.61,46.62,17.15
1998-01-06,23.88,49.23,18.11
1998-01-23,22.68,46.76,17.2
1998-02-09,22.68,46.76,17.2
1998-02-26,20.9,43.08,15.85
1998-03-15,20.32,35.53,4.74
1998-04-01,21.45,37.51,5.0
1998-04-18,21.82,38.15,5.09
1998-05-05,26.28,45.96,6.13
1998-05-22,28.67,50.14,6.68
1998-06-08,28.89,50.52,6.73
1998-06-25,27.07,47.33,6.31
1998-07-12,25.72,44.97,5.99
1998-07-29,24.76,43.29,5.77
1998-08-15,21.87,38.24,5.1
1998-09-01,22.14,35.09,5.35
1998-09-18,23.58,37.37,5.7
1998-10-05,24.37,38.61,5.89
1998-10-22,23.18,36.73,5.6
1998-11-08,26.73,42.36,6.46
1998-11-25,27.08,42.92,6.55
1998-12-12,26.99,42.77,6.52
1998-12-29,26.33,41.72,6.36
1999-01-15,25.11,39.79,6.07
1999-02-01,23.61,37.42,5.71
1999-02-18,24.17,38.29,5.84
1999-03-07,23.83,37.76,5.76
1999-03-24,26.34,41.74,6.37
1999-04-10,23.36,37.01,5.64
1999-04-27,21.87,31.22,4.87
1999-05-14,20.93,29.87,4.66
1999-05-31,28.89,41.24,6.44
1999-06-17,32.6,46.54,7.26
1999-07-04,38.58,55.07,8.59
1999-07-21,39.56,56.46,8.81
1999-08-07,37.72,49.8,7.71
1999-08-24,36.77,48.55,7.51
1999-09-10,37.19,49.1,7.6
1999-09-27,38.3,50.57,7.82
1999-10-14,34.33,45.33,7.01
1999-10-31,33.83,44.66,6.91
1999-11-17,29.35,38.75,6.0
1999-12-04,31.25,41.26,6.38
1999-12-21,31.15,41.13,6.36
2000-01-07,36.42,48.08,7.44
2000-01-24,34.72,45.84,7.09
2000-02-10,36.99,48.84,7.56
2000-02-27,37.44,49.43,7.65
2000-03-15,35.69,47.12,7.29
2000-04-01,38.29,50.55,7.82
2000-04-18,36.64,52.59,5.83
2000-05-05,37.82,54.27,6.02
2000-05-22,36.42,52.27,5.8
2000-06-08,37.39,53.66,5.95
2000-06-25,39.66,56.92,6.31
2000-07-12,39.81,57.14,6.34
2000-07-29,36.52,78.53,5.65
2000-08-15,37.14,79.87,5.74
2000-09-01,36.54,78.58,5.65
2000-09-18,35.89,77.19,5.55
2000-10-05,36.32,78.1,5.62
2000-10-22,38.07,81.86,5.89
2000-11-08,39.99,85.99,6.19
2000-11-25,40.94,88.03,6.33
