date,总市值,市盈率(TTM),市净率
2020-12-16,434.4,309.64,66.72
2020-12-18,446.7,318.4,68.61
2020-12-20,446.7,318.4,68.61
2020-12-22,416.34,296.76,63.95
2020-12-24,379.2,270.29,58.24
2020-12-26,370.2,263.88,56.86
2020-12-28,377.76,269.26,58.02
2020-12-30,397.19,283.11,61.01
2021-01-01,397.2,283.12,61.01
2021-01-03,397.2,283.12,61.01
2021-01-05,422.4,301.08,64.88
2021-01-07,384.04,273.74,58.99
2021-01-09,391.2,278.84,60.09
2021-01-11,391.2,278.84,60.09
2021-01-13,399.5,284.76,61.36
2021-01-15,396.0,282.27,60.82
2021-01-17,396.0,282.27,60.82
2021-01-19,459.58,327.58,70.59
2021-01-21,480.11,342.22,73.74
2021-01-23,451.08,321.53,69.28
2021-01-25,448.8,319.9,68.93
2021-01-27,421.2,300.23,64.69
2021-01-29,399.6,284.83,61.38
2021-01-31,399.6,284.83,61.38
2021-02-02,402.61,286.98,61.84
2021-02-04,381.77,272.12,58.64
2021-02-06,369.61,263.46,56.77
2021-02-08,372.54,265.54,57.22
2021-02-10,402.0,286.54,61.74
2021-02-12,402.0,286.54,61.74
2021-02-14,402.0,286.54,61.74
2021-02-16,402.0,286.54,61.74
2021-02-18,384.58,274.12,59.07
2021-02-20,382.8,272.86,58.8
2021-02-22,373.16,188.1,57.32
2021-02-24,366.07,184.52,56.23
2021-02-26,346.68,174.75,53.25
2021-02-28,346.68,174.75,53.25
2021-03-02,359.76,181.34,55.26
2021-03-04,354.31,178.59,54.42
2021-03-06,364.6,183.78,56.0
2021-03-08,327.61,165.13,50.32
2021-03-10,333.47,168.09,51.22
2021-03-12,321.35,161.98,49.36
2021-03-14,321.35,161.98,49.36
2021-03-16,313.68,158.11,48.18
2021-03-18,282.84,142.57,43.44
2021-03-20,287.59,144.96,44.17
2021-03-22,292.63,147.5,44.95
2021-03-24,271.55,136.88,41.71
2021-03-26,284.4,143.35,43.68
2021-03-28,284.4,143.35,43.68
2021-03-30,291.56,146.96,44.78
2021-04-01,287.1,144.71,44.1
2021-04-03,304.96,153.72,46.84
2021-04-05,304.96,153.72,46.84
2021-04-07,304.55,153.51,46.78
2021-04-09,311.89,157.21,47.9
2021-04-11,311.89,157.21,47.9
2021-04-13,295.55,148.97,45.39
2021-04-15,332.16,167.43,51.02
2021-04-17,324.86,163.75,49.9
2021-04-19,317.18,159.88,48.72
2021-04-21,318.83,160.71,48.97
2021-04-23,368.4,185.69,56.58
2021-04-25,368.4,185.69,56.58
2021-04-27,345.12,123.33,6.19
2021-04-29,329.04,117.58,5.9
2021-05-01,332.35,118.77,5.96
