date,总市值,市盈率(TTM),市净率
2010-07-19,8608.24,13.25,2.51
2010-07-28,9021.18,13.88,2.63
2010-08-06,8743.68,13.45,2.55
2010-08-15,8647.24,13.31,2.52
2010-08-24,8736.96,13.44,2.55
2010-09-02,8736.96,11.18,2.47
2010-09-11,8736.96,11.18,2.47
2010-09-20,8444.65,10.81,2.38
2010-09-29,8217.29,10.52,2.32
2010-10-08,8672.0,11.1,2.45
2010-10-17,9581.43,12.27,2.7
2010-10-26,8964.32,11.48,2.53
2010-11-04,9224.15,11.03,1.75
2010-11-13,8834.4,10.56,1.67
2010-11-22,8607.04,10.29,1.63
2010-12-01,8542.09,10.21,1.62
2010-12-10,8542.09,10.21,1.62
2010-12-19,8542.09,10.21,1.62
2010-12-28,8314.73,9.94,1.57
2011-01-06,8477.13,10.13,1.61
2011-01-15,8607.04,10.29,1.63
2011-01-24,8412.17,10.06,1.59
2011-02-02,8509.61,10.17,1.61
2011-02-11,8477.13,10.13,1.61
2011-02-20,8607.04,10.29,1.63
2011-03-01,8509.61,10.17,1.61
2011-03-10,8639.52,10.33,1.64
2011-03-19,8542.09,10.21,1.62
2011-03-28,8834.4,10.56,1.67
2011-04-06,9289.11,9.79,1.71
2011-04-15,9678.86,10.2,1.79
2011-04-24,9354.07,9.86,1.73
2011-05-03,9483.99,9.12,1.65
2011-05-12,9354.07,9.0,1.62
2011-05-21,9516.47,9.15,1.65
2011-05-30,9224.15,8.87,1.6
2011-06-08,9029.28,8.68,1.57
2011-06-17,8574.56,8.25,1.49
2011-06-26,9061.76,8.72,1.57
2011-07-05,8899.36,8.56,1.54
2011-07-14,8769.44,8.43,1.52
2011-07-23,8736.96,8.4,1.52
2011-08-01,8704.48,8.37,1.51
2011-08-10,8412.17,8.09,1.46
2011-08-19,8347.21,8.03,1.45
2011-08-28,8509.61,7.35,1.44
2011-09-06,8314.73,7.19,1.41
2011-09-15,8249.77,7.13,1.4
2011-09-24,8152.33,7.05,1.38
2011-10-03,7989.94,6.91,1.36
2011-10-12,8379.69,7.24,1.42
2011-10-21,8379.69,7.24,1.42
2011-10-30,8704.48,6.94,1.4
2011-11-08,8574.56,6.83,1.38
2011-11-17,8412.17,6.7,1.36
2011-11-26,8249.77,6.57,1.33
2011-12-05,8444.65,6.73,1.36
2011-12-14,8249.77,6.57,1.33
2011-12-23,8379.69,6.68,1.35
2012-01-01,8509.61,6.78,1.37
2012-01-10,8736.96,6.96,1.41
2012-01-19,8769.44,6.99,1.41
2012-01-28,8834.4,7.04,1.42
2012-02-06,8931.84,7.12,1.44
2012-02-15,8769.44,6.99,1.41
2012-02-24,8899.36,7.09,1.43
2012-03-04,8899.36,7.09,1.43
2012-03-13,8801.92,7.01,1.42
2012-03-22,8607.04,6.86,1.39
2012-03-31,8704.48,7.14,1.34
2012-04-09,8542.09,7.01,1.32
2012-04-18,8801.92,7.22,1.36
2012-04-27,8834.4,7.25,1.36
2012-05-06,8866.88,6.75,1.28
2012-05-15,8736.96,6.65,1.26
2012-05-24,8607.04,6.55,1.24
2012-06-02,8607.04,6.55,1.24
2012-06-11,8509.61,6.48,1.23
2012-06-20,8282.25,6.31,1.19
2012-06-29,8412.17,6.41,1.21
2012-07-08,8282.25,6.31,1.19
2012-07-17,8087.37,6.16,1.17
2012-07-26,7957.46,6.06,1.15
2012-08-04,8184.81,6.23,1.18
2012-08-13,8217.29,6.26,1.18
2012-08-22,8087.37,6.16,1.17
2012-08-31,8054.89,5.93,1.16
2012-09-09,8087.37,5.96,1.17
2012-09-18,7924.98,5.84,1.15
2012-09-27,7957.46,5.86,1.15
2012-10-06,7989.94,5.89,1.16
2012-10-15,8152.33,6.01,1.18
2012-10-24,8152.33,6.01,1.18
2012-11-02,8282.25,5.86,1.14
2012-11-11,8379.69,5.93,1.15
2012-11-20,8347.21,5.91,1.15
2012-11-29,8574.56,6.07,1.18
2012-12-08,8509.61,6.02,1.17
2012-12-17,8899.36,6.3,1.22
2012-12-26,8996.8,6.37,1.24
2013-01-04,9386.55,6.65,1.29
2013-01-13,9061.76,6.42,1.25
2013-01-22,9126.71,6.46,1.26
2013-01-31,10003.66,7.08,1.38
2013-02-09,10068.62,7.13,1.39
2013-02-18,10036.14,7.11,1.38
2013-02-27,9516.47,6.74,1.31
2013-03-08,9321.59,6.6,1.28
2013-03-17,9321.59,6.6,1.28
2013-03-26,9289.11,6.58,1.28
2013-04-04,8866.88,6.11,1.18
2013-04-13,8801.92,6.07,1.17
2013-04-22,8866.88,6.11,1.18
2013-05-01,8736.96,5.88,1.09
2013-05-10,8899.36,5.99,1.11
2013-05-19,8931.84,6.01,1.12
2013-05-28,8899.36,5.99,1.11
2013-06-06,8834.4,5.94,1.11
2013-06-15,8801.92,5.92,1.1
2013-06-24,8054.89,5.42,1.01
2013-07-03,8022.41,5.4,1.0
2013-07-12,8152.33,5.48,1.02
2013-07-21,8184.81,5.51,1.02
2013-07-30,7957.46,5.35,1.0
2013-08-08,7957.46,5.35,1.0
2013-08-17,8119.85,5.46,1.02
2013-08-26,8054.89,5.42,1.01
2013-09-04,8054.89,5.13,1.02
2013-09-13,8542.09,5.44,1.08
2013-09-22,8249.77,5.26,1.04
2013-10-01,8119.85,5.17,1.03
2013-10-10,8054.89,5.13,1.02
2013-10-19,8087.37,5.15,1.02
2013-10-28,8087.37,5.15,1.02
2013-11-06,8217.29,5.04,0.99
2013-11-15,8249.77,5.06,1.0
2013-11-24,8444.65,5.18,1.02
2013-12-03,8639.52,5.3,1.04
2013-12-12,8282.25,5.08,1.0
2013-12-21,7957.46,4.88,0.96
2013-12-30,7989.94,4.9,0.97
2014-01-08,7860.02,4.82,0.95
2014-01-17,7665.14,4.7,0.93
2014-01-26,7697.62,4.72,0.93
2014-02-04,7730.1,4.74,0.93
2014-02-13,7827.54,4.8,0.95
2014-02-22,7730.1,4.74,0.93
2014-03-03,7567.7,4.64,0.91
2014-03-12,7437.79,4.56,0.9
2014-03-21,7795.06,4.78,0.94
2014-03-30,7892.5,4.75,0.94
2014-04-08,7924.98,4.76,0.94
2014-04-17,7924.98,4.76,0.94
2014-04-26,7827.54,4.53,0.87
2014-05-05,7762.58,4.49,0.86
2014-05-14,7892.5,4.57,0.87
2014-05-23,8022.41,4.64,0.89
2014-06-01,8087.37,4.68,0.9
2014-06-10,8282.25,4.79,0.92
2014-06-19,8087.37,4.68,0.9
2014-06-28,8184.81,4.74,0.91
2014-07-07,7697.62,4.46,0.85
2014-07-16,7697.62,4.46,0.85
2014-07-25,7957.46,4.61,0.88
2014-08-03,8184.81,4.74,0.91
2014-08-12,8152.33,4.72,0.9
2014-08-21,8054.89,4.66,0.89
2014-08-30,7892.5,4.43,0.87
