date,总市值,市盈率(TTM),市净率
2006-11-03,908.9,35.97,4.31
2006-11-14,871.11,34.47,4.14
2006-11-25,1013.85,40.12,4.81
2006-12-06,1450.46,57.4,6.89
2006-12-17,1406.38,55.66,6.68
2006-12-28,1358.1,53.75,6.45
2007-01-08,1660.36,65.71,7.88
2007-01-19,1641.47,64.96,7.79
2007-01-30,1706.54,57.85,8.1
2007-02-10,1735.93,58.85,8.24
2007-02-21,1777.91,60.27,8.44
2007-03-04,1662.46,56.35,7.89
2007-03-15,1706.54,57.85,8.1
2007-03-26,1798.9,60.98,8.54
2007-04-06,2111.66,71.58,10.02
2007-04-17,2208.22,74.52,9.19
2007-04-28,2359.35,79.62,9.81
2007-05-09,2390.84,72.8,9.54
2007-05-20,2369.85,72.16,9.45
2007-05-31,2111.66,64.3,8.42
2007-06-11,1918.55,58.42,7.65
2007-06-22,1811.5,55.16,7.23
2007-07-03,1656.17,50.43,6.61
2007-07-14,1700.25,51.77,6.78
2007-07-25,1834.59,55.86,7.32
2007-08-05,1870.27,56.95,7.46
2007-08-16,1950.04,59.38,7.78
2007-08-27,2143.15,65.26,8.78
2007-09-07,2082.28,63.41,8.53
2007-09-18,2180.93,66.41,8.93
2007-09-29,2040.3,62.13,8.36
2007-10-10,2096.97,63.85,8.59
2007-10-21,2159.94,65.77,8.85
2007-11-01,1971.03,53.26,7.77
2007-11-12,1754.82,47.42,6.91
2007-11-23,1765.32,47.7,6.95
2007-12-04,1725.44,46.62,6.8
2007-12-15,1792.61,48.44,7.06
2007-12-26,1901.76,51.39,7.49
2008-01-06,1950.04,53.63,7.68
2008-01-17,1878.67,51.67,7.4
2008-01-28,1614.18,44.39,6.36
2008-02-08,1649.87,45.38,6.5
2008-02-19,1788.41,49.19,7.05
2008-03-01,1698.15,46.7,6.69
2008-03-12,1643.57,45.2,6.48
2008-03-23,1498.74,41.22,5.9
2008-04-03,1509.23,41.46,5.35
2008-04-14,1418.97,38.98,5.03
2008-04-25,1435.76,38.17,4.89
2008-05-06,1479.84,39.34,5.04
2008-05-17,1404.28,37.33,4.79
2008-05-28,1316.12,34.99,4.49
2008-06-08,1274.14,33.87,4.34
2008-06-19,963.47,25.62,3.28
