date,总市值,市盈率(TTM),市净率
2011-02-02,46.71,59.1,13.68
2011-02-11,51.71,65.42,15.14
2011-02-20,53.6,67.82,15.7
2011-03-01,56.49,71.47,16.54
2011-03-10,54.05,68.39,15.83
2011-03-19,55.88,70.7,16.36
2011-03-28,56.06,70.94,16.42
2011-04-06,54.5,68.96,15.96
2011-04-15,54.53,68.99,15.97
2011-04-24,52.58,66.53,15.4
2011-05-03,51.5,33.62,3.07
2011-05-12,48.11,31.41,2.87
2011-05-21,48.23,31.49,2.87
2011-05-30,43.42,28.35,2.59
2011-06-08,46.85,30.59,2.79
2011-06-17,44.11,28.8,2.63
2011-06-26,45.29,29.57,2.7
2011-07-05,45.22,29.53,2.7
2011-07-14,47.9,31.27,2.86
2011-07-23,46.31,30.24,2.76
2011-08-01,44.04,28.75,2.63
2011-08-10,47.19,30.81,2.81
2011-08-19,46.03,32.56,2.8
2011-08-28,47.52,33.61,2.89
2011-09-06,44.23,31.28,2.69
2011-09-15,44.49,31.47,2.7
2011-09-24,45.06,31.87,2.74
2011-10-03,40.06,28.34,2.43
2011-10-12,40.3,28.5,2.45
2011-10-21,36.46,25.79,2.22
2011-10-30,38.57,26.22,2.29
2011-11-08,40.08,27.25,2.38
2011-11-17,39.14,26.61,2.32
2011-11-26,37.72,25.64,2.24
2011-12-05,35.47,24.11,2.1
2011-12-14,32.34,21.99,1.92
2011-12-23,29.05,19.75,1.72
2012-01-01,28.72,19.52,1.7
2012-01-10,28.98,19.7,1.72
2012-01-19,28.82,19.59,1.71
2012-01-28,29.06,19.75,1.72
2012-02-06,30.06,20.44,1.78
2012-02-15,31.55,21.45,1.87
2012-02-24,33.2,22.57,1.97
2012-03-04,33.61,20.11,1.9
2012-03-13,34.76,20.79,1.96
2012-03-22,33.01,19.75,1.86
2012-03-31,29.2,17.47,1.65
2012-04-09,29.99,17.94,1.69
2012-04-18,32.89,19.68,1.86
2012-04-27,29.97,18.58,1.65
2012-05-06,30.81,19.1,1.7
2012-05-15,28.6,17.74,1.58
2012-05-24,28.82,17.87,1.59
2012-06-02,29.18,18.09,1.61
2012-06-11,27.43,17.01,1.51
2012-06-20,27.84,17.26,1.54
2012-06-29,26.73,16.58,1.47
2012-07-08,26.47,16.41,1.46
2012-07-17,24.39,15.12,1.35
2012-07-26,24.6,15.26,1.36
2012-08-04,24.36,15.11,1.34
2012-08-13,24.87,15.42,1.37
2012-08-22,25.37,15.73,1.4
2012-08-31,24.77,13.81,1.44
