date,总市值,市盈率(TTM),市净率
1997-07-24,15.66,45.36,28.97
1997-08-11,14.08,40.81,26.06
1997-08-29,13.55,32.2,3.96
1997-09-16,12.97,30.82,3.79
1997-10-04,13.45,31.96,3.93
1997-10-22,14.88,35.35,4.35
1997-11-09,19.31,45.89,5.64
1997-11-27,16.44,39.07,4.8
1997-12-15,19.08,45.35,5.57
1998-01-02,19.56,46.48,5.71
1998-01-20,19.2,45.63,5.61
1998-02-07,19.17,45.55,5.6
1998-02-25,16.64,39.55,4.86
1998-03-15,15.27,38.66,3.87
1998-04-02,16.15,40.88,4.09
1998-04-20,16.12,40.81,4.09
1998-05-08,17.69,44.77,4.48
1998-05-26,17.56,44.45,4.45
1998-06-13,19.13,48.41,4.85
1998-07-01,17.63,44.62,4.47
1998-07-19,16.75,42.38,4.24
1998-08-06,15.47,39.16,3.92
1998-08-24,15.5,38.0,3.72
1998-09-11,15.84,38.85,3.8
1998-09-29,15.26,37.41,3.66
1998-10-17,15.56,38.14,3.73
1998-11-04,16.82,41.25,4.03
1998-11-22,17.2,42.19,4.13
1998-12-10,16.06,39.37,3.85
1998-12-28,15.64,38.35,3.75
1999-01-15,16.0,39.23,3.84
1999-02-02,15.33,37.58,3.68
1999-02-20,13.49,30.91,3.4
1999-03-10,13.85,31.72,3.49
1999-03-28,13.58,31.12,3.42
1999-04-15,13.46,30.85,3.39
1999-05-03,12.18,27.91,3.07
1999-05-21,12.72,29.15,3.21
1999-06-08,14.09,32.29,3.55
1999-06-26,16.57,37.96,4.18
1999-07-14,16.4,37.57,4.13
1999-08-01,14.8,33.91,3.73
1999-08-19,13.35,41.21,3.27
1999-09-06,12.69,39.16,3.11
1999-09-24,13.5,41.65,3.31
1999-10-12,13.12,40.47,3.21
1999-10-30,13.68,42.21,3.35
1999-11-17,13.22,40.79,3.24
1999-12-05,13.26,40.92,3.25
1999-12-23,14.28,44.07,3.5
2000-01-10,15.45,47.68,3.79
2000-01-28,16.26,50.17,3.98
2000-02-15,16.81,51.87,4.12
2000-03-04,16.95,52.3,4.15
2000-03-22,16.26,132.12,4.18
2000-04-09,16.99,138.06,4.36
2000-04-27,18.19,147.85,4.67
2000-05-15,18.62,151.34,4.78
2000-06-02,26.77,217.57,6.88
2000-06-20,26.65,216.53,6.84
2000-07-08,31.05,252.35,7.98
2000-07-26,30.93,92.5,4.52
2000-08-13,27.42,82.02,4.01
2000-08-31,29.87,89.35,4.37
2000-09-18,28.77,86.07,4.21
2000-10-06,27.72,82.92,4.05
2000-10-24,27.27,81.57,3.99
2000-11-11,28.39,84.91,4.15
2000-11-29,28.17,84.27,4.12
2000-12-17,26.09,78.03,3.81
2001-01-04,27.31,81.7,3.99
2001-01-22,26.8,80.15,3.92
2001-02-09,26.15,78.22,3.82
2001-02-27,24.28,72.63,3.55
2001-03-17,24.09,127.93,3.59
2001-04-04,24.43,129.76,3.64
2001-04-22,24.15,128.27,3.6
2001-05-10,24.0,127.48,3.58
2001-05-28,24.22,128.62,3.61
2001-06-15,24.93,132.39,3.72
2001-07-03,24.58,130.56,3.67
2001-07-21,23.74,126.1,3.54
2001-08-08,19.46,-222.08,3.1
2001-08-26,19.81,-226.01,3.15
2001-09-13,19.42,-221.59,3.09
2001-10-01,18.26,-208.34,2.91
2001-10-19,15.68,-178.89,2.5
2001-11-06,16.19,-184.78,2.58
2001-11-24,16.99,-193.86,2.71
2001-12-12,16.73,-190.92,2.66
2001-12-30,15.25,-173.98,2.43
2002-01-17,11.83,-134.97,1.88
2002-02-04,13.01,-148.46,2.07
2002-02-22,12.8,414.63,2.13
2002-03-12,15.61,505.92,2.6
2002-03-30,14.41,466.89,2.4
2002-04-17,15.57,504.53,2.59
2002-05-05,15.91,515.67,2.65
2002-05-23,15.08,488.5,2.51
2002-06-10,14.11,457.14,2.35
2002-06-28,17.4,563.76,2.9
2002-07-16,16.67,540.07,2.77
2002-08-03,16.06,520.55,2.67
2002-08-21,16.04,-1248.08,2.67
2002-09-08,15.53,-1207.93,2.58
2002-09-26,14.82,-1152.72,2.47
2002-10-14,14.73,-1146.03,2.45
2002-11-01,13.94,-1084.12,2.32
