date,总市值,市盈率(TTM),市净率
1997-03-20,12.84,51.7,11.93
1997-04-07,12.84,51.7,11.93
1997-04-25,13.52,54.41,12.55
1997-05-13,14.46,58.22,13.43
1997-05-31,14.28,57.49,13.26
1997-06-18,16.97,68.33,15.76
1997-07-06,17.75,71.46,16.48
1997-07-24,18.99,53.6,14.01
1997-08-11,19.6,55.33,14.46
1997-08-29,19.47,54.96,14.37
1997-09-16,19.88,56.12,14.67
1997-10-04,19.9,56.18,14.68
1997-10-22,19.99,56.44,14.75
1997-11-09,23.34,65.88,17.22
1997-11-27,21.95,61.97,16.2
1997-12-15,24.11,68.07,17.79
1998-01-02,26.65,75.23,19.66
1998-01-20,29.13,82.24,21.49
1998-02-07,29.9,84.4,22.06
1998-02-25,24.89,70.26,18.36
1998-03-15,25.91,34.73,14.21
1998-04-02,28.4,38.07,15.58
1998-04-20,33.82,45.34,18.55
1998-05-08,35.5,47.6,19.48
1998-05-26,34.37,46.08,18.86
1998-06-13,35.42,47.49,19.43
1998-07-01,37.01,49.62,20.31
1998-07-19,38.91,37.48,16.26
1998-08-06,37.85,36.45,15.81
1998-08-24,34.37,33.1,14.36
1998-09-11,34.76,33.48,14.52
1998-09-29,34.66,33.38,14.48
1998-10-17,34.96,33.67,14.61
1998-11-04,37.68,36.29,15.74
1998-11-22,41.89,40.34,17.5
1998-12-10,39.85,38.38,16.65
1998-12-28,39.51,38.06,16.51
1999-01-15,39.72,38.25,16.59
1999-02-02,39.89,38.42,16.66
1999-02-20,39.12,37.68,16.34
1999-03-10,39.55,38.09,16.52
1999-03-28,40.73,39.23,17.02
1999-04-15,39.72,28.95,12.54
1999-05-03,40.85,29.78,12.89
1999-05-21,40.1,29.23,12.66
1999-06-08,44.43,32.38,14.02
1999-06-26,54.43,39.67,17.18
1999-07-14,55.5,40.45,17.52
1999-08-01,54.94,30.02,13.21
1999-08-19,54.3,29.67,13.05
1999-09-06,53.41,29.19,12.84
1999-09-24,54.2,29.62,13.03
1999-10-12,52.45,28.66,12.61
1999-10-30,51.81,28.31,12.45
1999-11-17,53.9,29.45,12.95
1999-12-05,55.96,30.58,13.45
1999-12-23,54.99,30.05,13.22
2000-01-10,56.26,30.75,13.52
2000-01-28,72.71,39.73,17.48
2000-02-15,84.65,46.26,20.35
2000-03-04,83.25,45.49,20.01
2000-03-22,81.7,37.09,13.97
2000-04-09,88.09,40.0,15.06
2000-04-27,102.02,46.32,17.44
2000-05-15,102.22,46.41,17.48
2000-06-02,122.2,55.49,20.9
2000-06-20,114.82,52.13,19.63
2000-07-08,126.79,57.57,21.68
2000-07-26,121.9,47.66,16.85
2000-08-13,117.29,45.86,16.22
2000-08-31,119.53,46.73,16.53
2000-09-18,119.68,46.79,16.55
2000-10-06,120.68,47.18,16.69
2000-10-24,114.62,44.81,15.85
2000-11-11,121.85,47.64,16.85
2000-11-29,164.7,64.39,22.77
2000-12-17,157.87,61.72,21.83
2001-01-04,169.33,66.2,23.41
2001-01-22,175.29,62.19,4.3
2001-02-09,167.27,59.35,4.1
2001-02-27,160.35,56.89,3.93
2001-03-17,171.08,60.7,4.2
2001-04-04,180.24,63.95,4.42
2001-04-22,179.82,63.8,4.41
2001-05-10,160.19,56.84,3.93
2001-05-28,157.14,55.75,3.85
2001-06-15,158.62,56.28,3.89
2001-07-03,166.46,59.06,4.08
2001-07-21,168.28,59.7,4.13
2001-08-08,155.08,36.87,3.64
2001-08-26,154.66,36.77,3.63
2001-09-13,141.63,33.67,3.32
2001-10-01,132.56,31.52,3.11
2001-10-19,121.26,28.83,2.84
2001-11-06,127.03,30.2,2.89
2001-11-24,125.22,29.77,2.84
2001-12-12,127.86,30.4,2.9
2001-12-30,127.86,30.4,2.9
2002-01-17,119.52,28.42,2.72
2002-02-04,126.62,22.92,2.96
2002-02-22,131.98,23.89,3.09
2002-03-12,136.68,24.75,3.2
2002-03-30,135.77,24.58,3.17
2002-04-17,136.27,24.67,3.19
2002-05-05,134.87,24.42,3.05
2002-05-23,124.64,22.57,2.82
