date,总市值,市盈率(TTM),市净率
1998-04-18,19.34,48.77,11.46
1998-05-05,19.34,48.77,11.46
1998-05-22,18.99,47.9,11.25
1998-06-08,21.13,53.3,12.52
1998-06-25,20.86,52.6,12.36
1998-07-12,20.0,50.44,11.85
1998-07-29,19.03,48.0,11.28
1998-08-15,15.12,38.63,4.39
1998-09-01,17.17,43.88,4.99
1998-09-18,17.46,44.61,5.07
1998-10-05,17.24,44.07,5.01
1998-10-22,17.91,45.78,5.2
1998-11-08,18.58,47.49,5.4
1998-11-25,18.0,46.01,5.23
1998-12-12,16.62,42.48,4.83
1998-12-29,15.27,39.02,4.43
1999-01-15,15.01,38.36,4.36
1999-02-01,13.96,35.68,4.05
1999-02-18,13.8,35.26,4.01
1999-03-07,14.52,37.12,4.22
1999-03-24,16.86,43.1,4.9
1999-04-10,16.89,43.18,4.91
1999-04-27,14.54,35.13,3.88
1999-05-14,14.28,34.5,3.81
1999-05-31,16.39,39.61,4.37
1999-06-17,20.83,50.32,5.55
1999-07-04,24.73,59.76,6.6
1999-07-21,28.53,68.93,7.61
1999-08-07,27.68,66.86,7.38
1999-08-24,27.7,55.71,7.18
1999-09-10,27.59,55.49,7.15
1999-09-27,26.75,53.79,6.93
1999-10-14,25.3,50.87,6.56
1999-10-31,24.59,49.44,6.37
1999-11-17,23.11,46.47,5.99
1999-12-04,24.72,49.72,6.41
1999-12-21,22.53,45.32,5.84
2000-01-07,23.52,47.3,6.1
2000-01-24,21.14,42.51,5.48
2000-02-10,21.58,43.39,5.59
2000-02-27,25.38,51.04,6.58
2000-03-15,25.38,51.04,6.58
2000-04-01,28.39,57.09,7.36
2000-04-18,30.36,69.83,7.44
2000-05-05,28.66,65.93,7.02
2000-05-22,27.59,63.48,6.76
2000-06-08,28.88,66.43,7.07
2000-06-25,28.09,64.61,6.88
2000-07-12,30.63,70.46,7.5
2000-07-29,30.49,70.14,7.47
2000-08-15,30.57,70.33,7.49
2000-09-01,31.97,95.01,7.66
2000-09-18,31.83,94.6,7.62
2000-10-05,27.89,82.9,6.68
2000-10-22,29.78,88.51,7.13
2000-11-08,31.07,92.33,7.44
2000-11-25,31.23,92.81,7.48
2000-12-12,32.24,95.82,7.72
2000-12-29,32.41,96.31,7.76
2001-01-15,32.9,97.77,7.88
2001-02-01,33.01,98.1,7.91
2001-02-18,30.9,91.84,7.4
2001-03-07,31.18,92.65,7.47
2001-03-24,32.98,108.66,8.02
2001-04-10,33.04,108.84,8.03
2001-04-27,35.88,118.21,8.72
2001-05-14,36.24,119.38,8.81
2001-05-31,35.91,118.3,8.73
2001-06-17,39.22,129.21,9.54
2001-07-04,36.89,121.55,8.97
2001-07-21,37.0,121.91,9.0
2001-08-07,32.0,105.42,7.78
2001-08-24,34.35,104.06,8.12
2001-09-10,33.47,101.4,7.91
2001-09-27,27.89,84.5,6.59
2001-10-14,26.04,78.87,6.15
2001-10-31,26.87,81.39,6.35
2001-11-17,31.43,95.22,7.43
2001-12-04,33.75,102.23,7.98
2001-12-21,30.54,92.53,7.22
2002-01-07,28.56,86.51,6.75
2002-01-24,24.94,75.55,5.89
2002-02-10,25.47,77.17,6.02
2002-02-27,27.13,82.2,6.41
2002-03-16,30.22,91.54,7.14
2002-04-02,33.33,121.91,5.6
2002-04-19,36.53,133.62,6.14
2002-05-06,37.51,137.2,6.27
2002-05-23,35.02,128.09,5.85
2002-06-09,33.75,123.43,5.64
2002-06-26,36.24,132.54,6.06
2002-07-13,36.09,132.0,6.03
2002-07-30,35.17,128.63,5.88
2002-08-16,34.49,126.14,5.76
2002-09-02,34.61,136.31,5.72
2002-09-19,31.97,125.91,5.28
2002-10-06,30.81,121.36,5.09
2002-10-23,29.65,116.8,4.9
2002-11-09,28.23,111.19,4.49
2002-11-26,25.3,99.63,4.02
2002-12-13,25.92,102.08,4.12
2002-12-30,25.21,99.28,4.01
2003-01-16,27.28,107.46,4.34
2003-02-02,27.04,106.52,4.3
2003-02-19,27.43,108.04,4.36
2003-03-08,27.04,106.52,4.3
2003-03-25,26.16,103.02,4.16
2003-04-11,32.32,60.79,5.22
2003-04-28,32.35,59.61,5.19
2003-05-15,34.25,63.11,5.5
2003-06-01,33.84,62.35,5.43
2003-06-18,31.36,57.78,5.03
2003-07-05,28.74,52.95,4.61
2003-07-22,25.71,47.37,4.13
2003-08-08,27.02,49.79,4.34
2003-08-25,25.61,50.59,4.12
2003-09-11,24.85,49.09,4.0
2003-09-28,23.59,46.6,3.8
2003-10-15,24.0,47.4,3.86
2003-11-01,22.99,53.3,3.61
2003-11-18,24.75,57.39,3.88
2003-12-05,28.08,65.1,4.41
2003-12-22,28.23,65.45,4.43
2004-01-08,27.37,63.47,4.29
2004-01-25,27.47,63.7,4.31
2004-02-11,30.45,70.6,4.78
2004-02-28,29.54,68.49,4.63
2004-03-16,29.89,69.31,4.69
2004-04-02,30.4,70.48,4.77
2004-04-19,28.13,65.22,4.41
2004-05-06,26.67,106.06,4.13
2004-05-23,29.24,116.29,4.52
2004-06-09,26.62,105.86,4.12
2004-06-26,24.2,96.24,3.74
2004-07-13,22.94,91.22,3.55
2004-07-30,22.99,91.43,3.56
2004-08-16,20.32,80.8,3.14
2004-09-02,21.12,77.12,3.24
2004-09-19,22.69,82.82,3.48
2004-10-06,22.99,83.93,3.53
2004-10-23,23.14,68.37,3.43
2004-11-09,22.43,66.28,3.32
2004-11-26,23.29,68.82,3.45
2004-12-13,23.14,68.37,3.43
2004-12-30,20.92,61.82,3.1
2005-01-16,20.22,59.73,3.0
2005-02-02,20.42,60.33,3.03
2005-02-19,20.06,59.28,2.97
2005-03-08,21.32,63.01,3.16
2005-03-25,19.16,56.6,2.84
2005-04-11,19.21,56.75,2.85
2005-04-28,17.54,105.39,2.65
2005-05-15,16.64,57.19,2.36
2005-06-01,16.08,55.28,2.28
2005-06-18,16.28,55.98,2.31
2005-07-05,14.97,51.47,2.12
2005-07-22,16.08,55.28,2.28
2005-08-08,17.39,59.79,2.47
2005-08-25,17.8,40.79,2.44
2005-09-11,18.05,41.37,2.48
2005-09-28,18.9,43.33,2.6
2005-10-15,20.01,45.87,2.75
2005-11-01,17.54,46.62,2.35
2005-11-18,17.44,46.36,2.34
2005-12-05,16.03,42.6,2.15
2005-12-22,17.24,45.82,2.31
2006-01-08,18.05,47.96,2.42
2006-01-25,18.9,50.24,2.54
2006-02-11,19.51,51.85,2.62
2006-02-28,18.85,50.11,2.53
2006-03-17,17.44,46.36,2.34
2006-04-03,18.96,50.38,2.54
2006-04-20,20.32,53.99,2.73
2006-05-07,20.72,52.19,2.81
2006-05-24,24.25,61.07,3.29
2006-06-10,23.64,59.55,3.21
2006-06-27,25.11,63.23,3.4
2006-07-14,24.3,61.2,3.3
2006-07-31,22.53,56.76,3.06
2006-08-17,21.12,53.2,2.86
2006-09-03,21.43,35.05,2.8
2006-09-20,22.94,37.53,3.0
2006-10-07,24.1,39.42,3.15
2006-10-24,24.65,34.99,3.12
2006-11-10,25.0,35.49,3.16
2006-11-27,25.0,35.49,3.16
2006-12-14,25.66,36.42,3.25
2006-12-31,25.26,35.85,3.2
2007-01-17,25.26,35.85,3.2
2007-02-03,23.79,33.78,3.01
2007-02-20,31.81,45.16,4.03
2007-03-09,36.1,37.52,4.44
2007-03-26,42.09,43.75,5.17
2007-04-12,58.08,60.36,7.14
2007-04-29,59.59,62.09,7.02
2007-05-16,61.76,64.35,7.28
2007-06-02,50.71,52.85,5.98
2007-06-19,53.19,55.42,6.27
2007-07-06,36.1,37.61,4.25
2007-07-23,42.45,44.23,5.0
2007-08-09,46.38,46.3,5.5
2007-08-26,49.45,49.37,5.86
2007-09-12,49.51,49.42,5.87
2007-09-29,52.28,52.19,6.19
2007-10-16,48.75,48.66,5.78
2007-11-02,39.52,37.63,4.52
2007-11-19,42.09,40.08,4.81
2007-12-06,51.77,49.3,5.92
2007-12-23,58.13,55.35,6.64
2008-01-09,59.69,56.84,6.82
2008-01-26,49.2,46.85,5.62
2008-02-12,50.41,48.0,5.76
2008-02-29,56.36,53.67,6.44
2008-03-17,48.45,36.93,5.17
2008-04-03,43.76,33.36,4.67
2008-04-20,39.37,30.01,4.2
2008-05-07,43.61,32.72,4.64
2008-05-24,47.39,35.56,5.04
2008-06-10,28.89,21.68,3.07
2008-06-27,25.66,19.26,2.73
2008-07-14,28.68,21.53,3.05
