date,总市值,市盈率(TTM),市净率
2019-01-21,431.01,12.48,1.64
2019-01-24,573.16,16.59,2.18
2019-01-27,516.04,14.94,1.96
2019-01-30,434.25,12.57,1.65
2019-02-02,419.33,12.14,1.59
2019-02-05,419.33,12.14,1.59
2019-02-08,419.33,12.14,1.59
2019-02-11,434.9,12.59,1.65
2019-02-14,455.03,13.17,1.73
2019-02-17,449.18,13.01,1.71
2019-02-20,451.78,13.08,1.72
2019-02-23,452.43,13.1,1.72
2019-02-26,490.08,14.19,1.86
2019-03-01,505.66,14.64,1.92
2019-03-04,528.38,15.3,2.01
2019-03-07,614.71,17.8,2.33
2019-03-10,613.41,17.76,2.33
2019-03-13,582.9,16.88,2.21
2019-03-16,561.48,16.26,2.13
2019-03-19,595.23,17.23,2.26
2019-03-22,630.93,18.27,2.4
2019-03-25,599.13,17.35,2.28
2019-03-28,608.87,17.63,2.31
2019-03-31,616.65,17.16,2.29
2019-04-03,710.78,19.78,2.63
2019-04-06,699.74,19.47,2.59
2019-04-09,688.06,19.15,2.55
2019-04-12,701.04,19.51,2.6
2019-04-15,697.79,19.42,2.59
2019-04-18,718.56,20.0,2.66
2019-04-21,706.88,19.67,2.62
2019-04-24,633.53,17.63,2.35
2019-04-27,591.34,16.46,2.19
2019-04-30,561.48,15.43,1.88
2019-05-03,561.48,15.43,1.88
2019-05-06,505.66,13.9,1.69
2019-05-09,504.36,13.86,1.69
2019-05-12,523.83,14.4,1.75
2019-05-15,522.53,14.36,1.75
2019-05-18,508.25,13.97,1.7
2019-05-21,502.41,13.81,1.68
2019-05-24,482.29,13.25,1.61
2019-05-27,493.97,13.58,1.65
2019-05-30,505.66,13.9,1.69
2019-06-02,523.18,14.38,1.75
2019-06-05,508.25,13.97,1.7
2019-06-08,495.92,13.63,1.66
2019-06-11,518.64,14.25,1.73
2019-06-14,503.06,13.83,1.68
2019-06-17,504.36,13.86,1.69
2019-06-20,532.27,14.63,1.78
2019-06-23,532.27,14.63,1.78
2019-06-26,528.38,14.52,1.77
2019-06-29,544.6,14.97,1.82
2019-07-02,563.43,15.48,1.88
2019-07-05,571.87,15.72,1.91
2019-07-08,549.8,15.11,1.84
2019-07-11,563.43,15.48,1.88
2019-07-14,569.92,15.66,1.9
2019-07-17,543.95,14.95,1.82
2019-07-20,520.59,14.31,1.74
2019-07-23,502.41,13.81,1.68
2019-07-26,538.11,14.79,1.8
2019-07-29,530.32,14.57,1.77
2019-08-01,525.13,14.43,1.75
2019-08-04,512.8,14.09,1.71
2019-08-07,472.55,12.99,1.58
2019-08-10,469.96,12.92,1.57
2019-08-13,469.96,12.92,1.57
2019-08-16,468.66,12.88,1.57
2019-08-19,493.32,13.56,1.65
2019-08-22,493.32,13.56,1.65
2019-08-25,509.55,14.0,1.7
2019-08-28,499.81,13.74,1.67
2019-08-31,486.18,13.16,1.7
2019-09-03,491.38,13.3,1.72
2019-09-06,527.73,14.29,1.84
2019-09-09,524.48,14.2,1.83
2019-09-12,519.29,14.06,1.82
2019-09-15,519.29,14.06,1.82
2019-09-18,505.66,13.69,1.77
2019-09-21,525.78,14.23,1.84
2019-09-24,506.31,13.71,1.77
2019-09-27,486.83,13.18,1.7
2019-09-30,482.94,13.08,1.69
2019-10-03,482.94,13.08,1.69
2019-10-06,482.94,13.08,1.69
2019-10-09,486.18,13.16,1.7
2019-10-12,492.03,13.32,1.72
2019-10-15,493.32,13.36,1.72
2019-10-18,478.39,12.95,1.67
2019-10-21,474.5,12.85,1.66
2019-10-24,471.25,12.76,1.65
2019-10-27,471.9,12.78,1.65
2019-10-30,462.82,12.53,1.57
2019-11-02,460.87,12.48,1.56
2019-11-05,462.17,12.51,1.56
2019-11-08,458.27,12.41,1.55
2019-11-11,442.04,11.97,1.5
2019-11-14,436.2,11.81,1.48
2019-11-17,427.76,11.58,1.45
2019-11-20,423.22,11.46,1.43
2019-11-23,419.97,11.37,1.42
2019-11-26,422.57,11.44,1.43
2019-11-29,422.57,11.44,1.43
2019-12-02,420.62,11.39,1.42
2019-12-05,425.17,11.51,1.44
2019-12-08,431.01,11.67,1.46
2019-12-11,429.06,11.62,1.45
2019-12-14,436.85,11.83,1.48
2019-12-17,452.43,12.25,1.53
2019-12-20,456.32,12.35,1.54
2019-12-23,441.39,11.95,1.49
2019-12-26,441.39,11.95,1.49
2019-12-29,437.5,11.84,1.48
2020-01-01,445.94,12.07,1.51
2020-01-04,448.54,12.14,1.52
2020-01-07,451.13,12.21,1.53
2020-01-10,447.24,12.11,1.51
2020-01-13,449.18,12.16,1.52
2020-01-16,450.48,12.2,1.53
2020-01-19,444.64,12.04,1.51
2020-01-22,438.8,11.88,1.49
2020-01-25,425.82,11.53,1.44
2020-01-28,425.82,11.53,1.44
2020-01-31,425.82,11.53,1.44
2020-02-03,382.97,10.37,1.3
2020-02-06,382.33,10.35,1.29
2020-02-09,381.68,10.33,1.29
2020-02-12,389.47,10.54,1.32
2020-02-15,381.68,10.33,1.29
2020-02-18,406.34,11.0,1.38
2020-02-21,411.54,11.14,1.39
2020-02-24,403.75,10.93,1.37
2020-02-27,394.66,10.68,1.34
2020-03-01,377.13,10.21,1.28
2020-03-04,403.75,10.93,1.37
2020-03-07,402.45,10.89,1.36
2020-03-10,396.61,10.74,1.34
2020-03-13,384.27,10.4,1.3
2020-03-16,373.89,10.12,1.27
2020-03-19,370.64,10.03,1.25
2020-03-22,373.89,10.12,1.27
2020-03-25,373.24,10.1,1.26
2020-03-28,377.13,9.95,1.24
2020-03-31,377.13,9.95,1.24
2020-04-03,371.94,9.81,1.23
