date,总市值,市盈率(TTM),市净率
2011-12-28,71.3,11.57,7.07
2012-01-05,69.7,11.31,6.91
2012-01-13,74.84,12.14,7.42
2012-01-21,80.06,12.99,7.94
2012-01-29,80.06,12.99,7.94
2012-02-06,80.3,13.03,7.96
2012-02-14,80.22,13.02,7.95
2012-02-22,83.76,13.59,8.3
2012-03-01,91.28,14.63,9.05
2012-03-09,115.5,18.51,11.45
2012-03-17,108.42,17.38,10.75
2012-03-25,107.8,17.28,10.69
2012-04-02,92.0,14.75,9.12
2012-04-10,101.4,16.1,3.35
2012-04-18,99.96,15.87,3.3
2012-04-26,90.3,15.41,2.87
2012-05-04,89.16,15.21,2.84
2012-05-12,102.3,17.46,3.26
2012-05-20,84.64,14.44,2.69
2012-05-28,78.72,13.43,2.51
2012-06-05,77.32,13.19,2.46
2012-06-13,77.52,13.23,2.47
2012-06-21,75.76,12.93,2.41
2012-06-29,70.04,11.95,2.23
2012-07-07,72.6,12.39,2.31
2012-07-15,63.76,10.88,2.03
2012-07-23,60.8,10.38,1.94
2012-07-31,58.32,9.95,1.86
2012-08-08,63.24,10.79,2.01
2012-08-16,59.48,12.83,1.97
2012-08-24,60.96,13.15,2.02
2012-09-01,57.72,12.45,1.91
2012-09-09,62.72,13.53,2.08
2012-09-17,60.96,13.15,2.02
2012-09-25,57.96,12.5,1.92
2012-10-03,59.2,12.77,1.96
2012-10-11,70.2,15.15,2.32
2012-10-19,74.0,15.97,2.45
2012-10-27,79.68,19.4,2.55
2012-11-04,78.4,19.09,2.51
2012-11-12,69.96,17.04,2.24
2012-11-20,60.4,14.71,1.93
2012-11-28,58.28,14.19,1.87
2012-12-06,59.0,14.37,1.89
2012-12-14,61.48,14.97,1.97
2012-12-22,64.6,15.73,2.07
2012-12-30,66.44,16.18,2.13
2013-01-07,65.84,16.03,2.11
2013-01-15,72.0,17.53,2.3
2013-01-23,69.68,16.97,2.23
2013-01-31,76.84,18.71,2.46
2013-02-08,82.92,20.19,2.65
2013-02-16,82.92,20.19,2.65
2013-02-24,76.4,18.6,2.45
2013-03-04,73.56,17.38,2.35
2013-03-12,71.52,16.9,2.29
2013-03-20,69.96,16.53,2.24
2013-03-28,65.4,15.49,2.01
2013-04-05,65.4,15.49,2.01
2013-04-13,65.44,15.5,2.01
2013-04-21,66.6,16.34,1.98
2013-04-29,67.08,16.45,2.0
2013-05-07,74.64,18.31,2.22
2013-05-15,77.2,18.94,2.3
2013-05-23,77.12,18.92,2.3
2013-05-31,80.88,19.84,2.41
2013-06-08,88.56,21.72,2.64
2013-06-16,85.68,21.02,2.55
2013-06-24,81.2,19.92,2.42
2013-07-02,88.76,21.77,2.64
2013-07-10,85.56,20.99,2.55
2013-07-18,94.8,23.25,2.82
2013-07-26,88.24,21.64,2.63
2013-08-03,85.8,21.05,2.55
2013-08-11,88.36,21.67,2.63
2013-08-19,82.68,19.85,2.49
2013-08-27,91.36,21.94,2.75
2013-09-04,95.52,22.93,2.87
2013-09-12,105.6,25.35,3.18
2013-09-20,112.72,27.06,3.39
2013-09-28,107.88,25.9,3.24
2013-10-06,118.68,28.5,3.57
2013-10-14,123.8,29.72,3.72
2013-10-22,111.16,26.69,3.34
2013-10-30,105.56,23.48,3.05
2013-11-07,101.2,22.51,2.92
2013-11-15,104.6,23.26,3.02
2013-11-23,109.24,24.3,3.16
2013-12-01,114.44,25.45,3.31
2013-12-09,116.0,25.8,3.35
2013-12-17,110.12,24.49,3.18
2013-12-25,114.16,25.39,3.3
2014-01-02,115.64,25.72,3.34
2014-01-10,119.44,26.56,3.45
2014-01-18,124.24,27.63,3.59
2014-01-26,127.52,28.36,3.68
2014-02-03,135.6,30.16,3.92
2014-02-11,138.8,30.87,4.01
2014-02-19,136.24,26.98,3.93
2014-02-27,121.52,24.06,3.51
2014-03-07,123.4,24.44,3.56
2014-03-15,118.72,23.51,3.43
2014-03-23,117.4,23.47,3.22
2014-03-31,111.0,22.19,3.04
2014-04-08,117.48,23.49,3.22
2014-04-16,113.68,22.73,3.12
2014-04-24,105.44,21.08,2.89
2014-05-02,104.48,21.09,2.79
2014-05-10,101.12,20.41,2.7
2014-05-18,104.4,21.07,2.79
2014-05-26,105.44,21.28,2.82
2014-06-03,109.84,22.17,2.94
2014-06-11,108.4,21.88,2.9
2014-06-19,105.36,21.27,2.82
2014-06-27,113.36,22.88,3.03
2014-07-05,121.52,24.53,3.25
2014-07-13,115.6,23.33,3.09
2014-07-21,117.04,23.63,3.13
2014-07-29,113.28,22.87,3.03
2014-08-06,114.72,23.16,3.07
2014-08-14,119.2,24.06,3.19
2014-08-22,118.8,23.67,3.21
2014-08-30,116.88,23.28,3.16
2014-09-07,123.04,24.51,3.33
2014-09-15,126.64,25.23,3.42
2014-09-23,123.44,24.59,3.34
2014-10-01,128.56,25.61,3.48
2014-10-09,128.8,25.66,3.48
2014-10-17,118.96,23.7,3.22
2014-10-25,110.4,21.99,2.98
2014-11-02,113.68,27.68,3.03
