date,总市值,市盈率(TTM),市净率
2010-02-16,20.69,53.3,15.61
2010-02-25,22.8,58.74,17.2
2010-03-06,24.53,63.19,18.5
2010-03-15,30.62,78.88,23.1
2010-03-24,32.57,83.92,24.57
2010-04-02,30.06,77.44,20.72
2010-04-11,34.71,89.42,23.92
2010-04-20,35.75,92.11,24.64
2010-04-29,32.46,81.11,5.63
2010-05-08,32.27,80.65,5.6
2010-05-17,25.53,63.8,4.43
2010-05-26,29.1,72.72,5.04
2010-06-04,32.09,80.2,5.56
2010-06-13,34.98,87.41,6.06
2010-06-22,32.0,79.96,5.55
2010-07-01,26.4,65.97,4.58
2010-07-10,29.28,73.17,5.08
2010-07-19,27.49,68.68,4.76
2010-07-28,28.38,70.92,4.92
2010-08-06,33.0,82.46,5.72
2010-08-15,32.32,80.77,5.6
2010-08-24,33.76,74.86,5.94
2010-09-02,35.22,78.11,6.2
2010-09-11,33.14,73.5,5.83
2010-09-20,30.9,68.53,5.44
2010-09-29,31.26,69.33,5.5
2010-10-08,32.26,71.53,5.67
2010-10-17,32.16,71.32,5.66
2010-10-26,34.92,79.01,6.05
2010-11-04,37.18,84.11,6.44
2010-11-13,36.83,83.32,6.38
2010-11-22,45.9,103.85,7.96
2010-12-01,43.98,99.5,7.62
2010-12-10,43.26,97.87,7.5
2010-12-19,41.96,94.93,7.27
2010-12-28,36.43,82.41,6.31
2011-01-06,36.56,82.71,6.34
2011-01-15,33.21,75.14,5.76
2011-01-24,30.21,68.35,5.24
2011-02-02,29.79,67.4,5.16
2011-02-11,31.03,70.2,5.38
2011-02-20,31.33,70.87,5.43
2011-03-01,31.68,73.49,5.49
2011-03-10,32.7,75.85,5.67
2011-03-19,35.38,82.07,6.13
2011-03-28,32.52,75.43,5.64
2011-04-06,31.67,73.46,5.49
2011-04-15,31.07,72.08,5.39
2011-04-24,32.03,69.33,5.32
2011-05-03,28.25,61.16,4.69
2011-05-12,27.68,59.92,4.6
2011-05-21,28.43,61.55,4.72
2011-05-30,28.97,62.7,4.81
2011-06-08,30.42,65.85,5.05
2011-06-17,27.47,59.46,4.56
2011-06-26,28.88,62.52,4.8
2011-07-05,30.14,65.24,5.0
2011-07-14,31.1,67.33,5.16
2011-07-23,32.85,71.11,5.45
2011-08-01,34.72,75.16,5.77
2011-08-10,33.44,72.93,5.69
2011-08-19,35.46,77.35,6.04
2011-08-28,35.09,76.54,5.97
2011-09-06,32.4,70.67,5.51
2011-09-15,32.22,70.28,5.48
2011-09-24,30.69,66.94,5.22
2011-10-03,29.86,65.14,5.08
2011-10-12,31.01,67.65,5.28
2011-10-21,30.38,66.26,5.17
2011-10-30,32.37,64.08,5.39
2011-11-08,32.22,63.78,5.36
2011-11-17,34.34,67.97,5.72
2011-11-26,32.71,64.74,5.45
2011-12-05,30.4,60.18,5.06
2011-12-14,27.52,54.48,4.58
2011-12-23,25.5,50.47,4.24
2012-01-01,24.28,48.07,4.04
2012-01-10,25.52,50.51,4.25
2012-01-19,22.85,45.23,3.8
2012-01-28,22.74,45.02,3.79
2012-02-06,24.03,47.57,4.0
2012-02-15,25.56,50.6,4.26
2012-02-24,26.73,52.91,4.45
2012-03-04,26.85,51.16,4.47
2012-03-13,30.7,58.5,5.11
2012-03-22,28.19,53.71,4.69
2012-03-31,26.17,49.87,4.36
2012-04-09,25.23,48.07,4.2
2012-04-18,26.22,49.96,4.27
2012-04-27,24.68,46.06,3.94
2012-05-06,25.73,48.03,4.11
2012-05-15,26.55,49.55,4.24
2012-05-24,27.32,51.0,4.37
2012-06-02,29.07,54.26,4.64
2012-06-11,28.79,53.74,4.6
2012-06-20,30.38,56.71,4.85
2012-06-29,30.31,56.57,4.84
2012-07-08,29.42,54.9,4.7
2012-07-17,25.73,48.03,4.11
2012-07-26,26.88,52.45,4.46
2012-08-04,26.91,52.5,4.46
2012-08-13,31.19,60.86,5.17
2012-08-22,33.32,65.02,5.53
2012-08-31,32.64,63.7,5.42
2012-09-09,34.83,67.97,5.78
2012-09-18,33.97,66.28,5.63
2012-09-27,32.02,62.49,5.31
2012-10-06,33.94,66.23,5.63
2012-10-15,34.87,68.04,5.78
2012-10-24,38.39,74.62,6.11
2012-11-02,37.62,73.11,5.99
2012-11-11,35.09,68.18,5.58
2012-11-20,33.83,65.75,5.38
2012-11-29,31.88,61.96,5.07
2012-12-08,33.61,65.33,5.35
2012-12-17,34.19,66.44,5.44
2012-12-26,35.71,69.4,5.68
2013-01-04,35.68,69.35,5.68
2013-01-13,36.64,71.2,5.83
2013-01-22,39.51,76.79,6.29
2013-01-31,39.77,77.29,6.33
2013-02-09,43.45,68.67,6.61
2013-02-18,44.73,70.69,6.81
2013-02-27,43.41,68.61,6.61
2013-03-08,44.92,71.0,6.84
2013-03-17,45.22,71.47,6.88
2013-03-26,48.3,76.33,7.35
2013-04-04,43.48,68.71,6.62
2013-04-13,44.35,70.09,6.75
2013-04-22,47.94,75.77,7.3
2013-05-01,43.58,65.81,6.85
2013-05-10,43.58,65.81,6.85
2013-05-19,43.58,65.81,6.85
2013-05-28,43.58,65.81,6.85
2013-06-06,50.15,75.73,7.88
2013-06-15,47.81,72.19,7.51
2013-06-24,46.47,70.17,7.3
2013-07-03,47.81,72.19,7.51
2013-07-12,47.37,71.53,7.44
2013-07-21,48.21,72.81,7.57
2013-07-30,46.04,69.51,7.23
2013-08-08,48.71,73.55,7.65
2013-08-17,45.98,69.43,7.22
2013-08-26,52.11,73.0,7.93
2013-09-04,49.47,69.3,7.52
2013-09-13,50.31,70.48,7.65
2013-09-22,49.33,69.11,7.5
2013-10-01,53.76,75.31,8.18
2013-10-10,58.0,81.25,8.82
2013-10-19,56.49,79.14,8.59
2013-10-28,55.45,76.61,8.07
2013-11-06,52.48,72.51,7.64
2013-11-15,55.73,77.0,8.11
2013-11-24,56.17,77.6,8.17
2013-12-03,49.81,68.82,7.25
2013-12-12,51.72,71.45,7.52
2013-12-21,52.54,72.58,7.64
2013-12-30,57.29,79.14,8.33
2014-01-08,56.55,78.13,8.23
2014-01-17,51.48,71.13,7.49
2014-01-26,52.74,72.87,7.67
2014-02-04,49.93,68.98,7.26
2014-02-13,53.33,73.68,7.76
2014-02-22,58.96,78.99,5.67
2014-03-03,52.89,70.86,5.08
2014-03-12,54.12,72.51,5.2
2014-03-21,53.01,71.02,5.1
2014-03-30,49.18,65.9,4.73
2014-04-08,49.1,65.78,4.72
2014-04-17,49.97,66.96,4.8
2014-04-26,48.52,55.98,4.61
2014-05-05,45.97,53.04,4.36
2014-05-14,44.96,51.87,4.27
2014-05-23,46.72,53.9,4.43
2014-06-01,46.19,53.29,4.38
2014-06-10,48.04,55.42,4.56
2014-06-19,49.18,56.74,4.67
2014-06-28,52.17,60.19,4.95
2014-07-07,60.0,69.21,5.7
2014-07-16,56.48,65.16,5.36
2014-07-25,53.36,61.56,5.07
2014-08-03,53.89,62.17,5.12
2014-08-12,58.63,67.64,5.57
2014-08-21,58.41,55.97,5.36
2014-08-30,58.9,56.43,5.4
2014-09-08,61.15,58.59,5.61
2014-09-17,58.6,56.14,5.37
2014-09-26,65.47,62.73,6.0
2014-10-05,64.41,61.72,5.91
2014-10-14,62.47,59.86,5.73
2014-10-23,57.32,54.92,5.26
2014-11-01,62.47,51.15,5.53
2014-11-10,65.47,53.61,5.79
2014-11-19,69.22,56.67,6.12
2014-11-28,69.22,56.67,6.12
2014-12-07,73.84,60.46,6.53
2014-12-16,71.77,58.77,6.35
2014-12-25,65.34,53.5,5.78
2015-01-03,57.93,47.43,5.13
2015-01-12,62.65,51.3,5.54
2015-01-21,69.88,57.22,6.18
2015-01-30,70.76,57.94,6.26
2015-02-08,76.49,62.63,6.77
2015-02-17,76.53,56.95,6.77
2015-02-26,73.49,54.69,6.5
2015-03-07,85.44,63.58,7.28
2015-03-16,92.85,69.09,7.91
2015-03-25,100.34,74.67,8.55
2015-04-03,109.11,81.19,9.3
2015-04-12,103.38,76.93,8.81
2015-04-21,101.84,75.78,8.68
2015-04-30,106.34,73.26,8.94
2015-05-09,99.11,68.27,8.33
2015-05-18,127.28,87.68,10.7
2015-05-27,138.08,95.12,11.61
2015-06-05,162.86,112.19,13.69
2015-06-14,163.87,112.89,13.78
2015-06-23,141.96,97.79,11.93
2015-07-02,107.7,74.2,9.05
2015-07-11,99.64,68.64,8.38
2015-07-20,108.28,74.59,9.1
2015-07-29,94.17,64.87,7.92
2015-08-07,88.17,60.74,7.41
2015-08-16,92.36,63.86,7.54
2015-08-25,62.51,43.22,5.1
2015-09-03,52.9,36.58,4.32
2015-09-12,62.66,43.32,5.11
2015-09-21,67.04,46.35,5.47
2015-09-30,63.77,44.09,5.2
2015-10-09,75.08,51.91,6.13
2015-10-18,79.23,51.22,6.22
2015-10-27,78.17,50.54,6.13
2015-11-05,88.38,57.14,6.93
2015-11-14,98.72,63.82,7.75
2015-11-23,108.97,70.45,8.55
2015-12-02,110.45,71.4,8.67
2015-12-11,110.45,71.4,8.67
2015-12-20,110.45,71.4,8.67
2015-12-29,110.45,71.4,8.67
2016-01-07,110.45,71.4,8.67
2016-01-16,110.45,71.4,8.67
2016-01-25,110.45,71.4,8.67
2016-02-03,110.45,71.4,8.67
2016-02-12,110.45,71.4,8.67
2016-02-21,110.45,71.4,8.67
2016-03-01,110.45,69.54,8.36
2016-03-10,110.45,69.54,8.36
2016-03-19,88.19,55.52,6.68
2016-03-28,92.45,58.2,7.0
2016-04-06,94.91,59.75,7.18
2016-04-15,90.83,57.19,6.88
2016-04-24,90.88,57.22,6.88
2016-05-03,96.25,58.96,7.16
2016-05-12,86.67,53.09,6.45
2016-05-21,79.13,48.47,5.89
2016-05-30,84.86,51.98,6.31
2016-06-08,96.7,59.23,7.19
2016-06-17,107.55,65.88,8.0
2016-06-26,113.02,69.23,8.41
2016-07-05,120.96,74.09,9.0
2016-07-14,118.71,72.72,8.83
2016-07-23,115.3,70.63,8.58
2016-08-01,111.74,68.45,8.31
2016-08-10,118.91,72.84,8.85
2016-08-19,118.47,72.57,8.81
2016-08-28,119.49,64.32,5.53
2016-09-06,121.44,65.37,5.62
2016-09-15,117.05,63.01,5.41
2016-09-24,117.74,63.37,5.44
2016-10-03,119.15,64.14,5.51
