date,总市值,市盈率(TTM),市净率
2011-08-06,82.68,61.85,28.3
2011-08-14,88.67,66.33,30.35
2011-08-22,81.87,61.25,28.02
2011-08-30,86.83,64.95,29.72
2011-09-07,77.82,58.21,26.63
2011-09-15,72.25,54.05,24.73
2011-09-23,69.05,51.65,23.63
2011-10-01,67.83,50.74,23.21
2011-10-09,67.83,50.74,23.21
2011-10-17,69.04,51.64,23.63
2011-10-25,68.49,45.76,4.0
2011-11-02,78.19,52.25,4.57
2011-11-10,74.75,49.95,4.37
2011-11-18,75.08,50.17,4.39
2011-11-26,77.05,51.48,4.5
2011-12-04,67.03,44.79,3.92
2011-12-12,69.95,46.74,4.09
2011-12-20,70.47,47.09,4.12
2011-12-28,66.86,44.67,3.91
2012-01-05,61.49,41.08,3.59
2012-01-13,56.36,37.66,3.29
2012-01-21,51.62,34.49,3.02
2012-01-29,51.62,34.49,3.02
2012-02-06,56.21,37.56,3.28
2012-02-14,59.17,39.54,3.46
2012-02-22,64.75,43.27,3.78
2012-03-01,63.34,36.04,3.7
2012-03-09,69.49,39.54,4.06
2012-03-17,74.43,42.34,4.16
2012-03-25,69.54,39.56,3.89
2012-04-02,64.88,36.91,3.63
2012-04-10,67.18,38.22,3.76
2012-04-18,68.2,38.8,3.81
2012-04-26,61.65,33.97,3.41
2012-05-04,60.79,33.49,3.36
2012-05-12,58.69,32.33,3.25
2012-05-20,57.6,31.74,3.19
2012-05-28,55.6,30.63,3.07
2012-06-05,57.15,31.48,3.16
2012-06-13,59.44,32.75,3.29
2012-06-21,60.62,33.4,3.35
2012-06-29,56.28,31.01,3.11
2012-07-07,55.41,30.53,3.06
2012-07-15,53.79,29.64,2.97
2012-07-23,54.08,29.8,2.99
2012-07-31,53.29,27.07,3.03
2012-08-08,59.8,30.37,3.4
2012-08-16,57.87,29.39,3.29
2012-08-24,59.75,30.35,3.39
2012-09-01,61.61,31.29,3.5
2012-09-09,64.89,32.96,3.69
2012-09-17,59.73,30.34,3.39
2012-09-25,54.42,27.64,3.09
2012-10-03,55.7,28.29,3.16
2012-10-11,56.81,28.86,3.23
2012-10-19,57.56,29.24,3.27
2012-10-27,55.72,26.37,3.07
2012-11-04,57.39,27.15,3.16
2012-11-12,54.25,25.67,2.99
2012-11-20,51.38,24.31,2.83
2012-11-28,48.34,22.87,2.66
2012-12-06,48.22,22.82,2.66
2012-12-14,55.72,26.37,3.07
2012-12-22,61.34,29.02,3.38
2012-12-30,77.04,36.45,4.24
2013-01-07,78.87,37.32,4.34
2013-01-15,76.05,35.98,4.19
2013-01-23,74.29,35.15,4.09
2013-01-31,72.24,34.18,3.98
2013-02-08,78.68,37.23,4.33
2013-02-16,78.68,37.23,4.33
2013-02-24,74.58,35.29,4.11
2013-03-04,80.78,26.04,4.45
2013-03-12,81.19,26.17,4.08
2013-03-20,96.04,30.96,4.83
2013-03-28,99.1,31.95,4.98
2013-04-05,93.05,29.99,4.68
2013-04-13,95.09,30.65,4.78
2013-04-21,108.87,35.09,5.47
2013-04-29,143.85,38.59,6.95
2013-05-07,141.12,37.86,6.81
2013-05-15,156.36,41.95,7.55
2013-05-23,165.73,44.46,8.0
2013-05-31,154.94,41.56,7.48
2013-06-08,160.26,42.99,7.74
2013-06-16,172.62,46.31,8.33
2013-06-24,171.81,46.09,8.3
2013-07-02,177.32,47.57,8.56
2013-07-10,173.68,46.59,8.39
2013-07-18,200.41,53.76,9.68
2013-07-26,207.6,51.69,10.05
2013-08-03,200.62,49.95,9.72
2013-08-11,189.22,47.12,9.16
2013-08-19,190.14,47.34,9.21
2013-08-27,204.31,50.87,9.9
2013-09-04,205.02,51.05,9.93
2013-09-12,203.76,50.74,9.87
2013-09-20,249.53,62.13,12.09
2013-09-28,297.99,74.2,14.43
2013-10-06,327.81,81.62,15.88
2013-10-14,271.86,67.69,13.17
2013-10-22,216.01,53.79,10.46
2013-10-30,212.52,51.52,9.98
2013-11-07,190.69,46.23,8.95
2013-11-15,209.33,50.75,9.83
2013-11-23,211.05,51.16,9.91
2013-12-01,217.73,52.78,10.22
2013-12-09,194.95,47.26,9.15
2013-12-17,199.2,48.29,9.35
2013-12-25,195.45,47.38,9.17
2014-01-02,190.59,46.2,8.95
2014-01-10,204.46,49.57,9.6
2014-01-18,209.38,50.76,9.83
2014-01-26,240.37,58.27,11.28
2014-02-03,256.21,62.11,12.03
2014-02-11,243.71,59.08,11.44
2014-02-19,237.73,57.63,11.16
2014-02-27,202.54,49.1,9.51
2014-03-07,206.09,62.84,9.67
2014-03-15,206.09,62.84,9.67
2014-03-23,206.09,62.84,9.67
2014-03-31,206.09,62.84,9.29
2014-04-08,206.09,62.84,9.29
2014-04-16,206.09,75.46,9.17
2014-04-24,206.09,75.46,9.17
2014-05-02,206.09,75.46,9.17
2014-05-10,206.09,75.46,9.17
2014-05-18,206.09,75.46,9.17
2014-05-26,206.09,75.46,9.17
2014-06-03,206.09,75.46,9.17
2014-06-11,206.09,75.46,9.17
2014-06-19,236.06,86.43,10.5
2014-06-27,230.29,84.32,10.25
2014-07-05,220.77,80.83,9.82
2014-07-13,205.48,75.23,9.14
2014-07-21,183.4,67.15,8.16
2014-07-29,185.43,67.89,8.25
2014-08-06,200.52,73.42,8.92
2014-08-14,196.67,76.36,8.66
2014-08-22,217.33,84.38,9.57
2014-08-30,202.74,78.72,8.93
2014-09-07,213.68,82.97,9.41
2014-09-15,219.96,85.41,9.68
2014-09-23,202.74,78.72,8.93
2014-10-01,211.96,82.3,9.33
2014-10-09,216.11,83.91,9.51
2014-10-17,203.55,79.04,8.96
2014-10-25,202.34,70.76,6.87
2014-11-02,206.9,72.35,7.02
2014-11-10,198.19,69.3,6.73
2014-11-18,187.25,65.48,6.36
2014-11-26,192.41,67.29,6.53
2014-12-04,212.57,74.33,7.22
2014-12-12,252.77,88.39,8.58
2014-12-20,236.06,82.55,8.01
2014-12-28,255.91,89.49,8.69
2015-01-05,242.24,84.71,8.22
2015-01-13,256.82,89.81,8.72
2015-01-21,270.7,94.66,9.19
2015-01-29,272.72,95.37,9.26
2015-02-06,267.35,93.49,9.08
2015-02-14,272.62,95.33,9.26
2015-02-22,292.98,102.45,9.95
2015-03-02,291.96,88.84,9.91
2015-03-10,349.38,106.31,11.86
2015-03-18,340.98,103.75,11.58
2015-03-26,363.43,110.58,12.34
2015-04-03,384.98,117.14,13.07
2015-04-11,354.74,107.94,12.04
2015-04-19,359.59,109.19,11.37
2015-04-27,370.42,120.81,5.83
2015-05-05,350.79,114.41,5.52
2015-05-13,411.49,134.2,6.48
2015-05-21,429.44,140.05,6.76
2015-05-29,478.07,155.91,7.53
2015-06-06,501.42,163.53,7.89
2015-06-14,562.58,183.48,8.86
2015-06-22,425.37,138.73,6.7
2015-06-30,365.23,119.12,5.75
2015-07-08,332.96,108.59,5.24
2015-07-16,327.83,106.92,5.16
2015-07-24,424.93,138.59,6.69
2015-08-01,413.49,134.85,6.51
2015-08-09,413.35,133.74,6.41
2015-08-17,424.05,137.2,6.58
2015-08-25,272.24,88.08,4.22
2015-09-02,309.5,100.14,4.8
2015-09-10,392.66,127.05,6.09
2015-09-18,415.25,134.36,6.44
2015-09-26,412.32,133.41,6.4
2015-10-04,403.22,130.47,6.25
2015-10-12,414.67,134.17,6.43
2015-10-20,409.83,132.6,6.36
2015-10-28,363.33,114.95,5.81
2015-11-05,385.77,122.05,6.17
2015-11-13,390.32,123.49,6.24
2015-11-21,401.9,127.16,6.43
2015-11-29,404.69,128.04,6.47
2015-12-07,491.09,155.38,7.85
2015-12-15,488.45,154.54,7.81
2015-12-23,480.67,152.08,7.69
2015-12-31,444.29,140.57,7.11
2016-01-08,368.17,116.49,5.89
2016-01-16,318.0,100.61,5.09
2016-01-24,340.89,107.85,5.45
2016-02-01,308.47,97.6,4.93
2016-02-09,333.7,105.58,5.34
2016-02-17,358.05,113.28,5.73
2016-02-25,314.48,99.5,5.03
2016-03-04,279.13,69.32,4.46
2016-03-12,277.96,69.03,4.45
2016-03-20,326.51,81.08,5.22
2016-03-28,331.79,82.39,5.31
2016-04-05,361.57,89.79,5.78
2016-04-13,373.6,92.91,5.44
2016-04-21,373.6,92.91,5.44
2016-04-29,373.6,61.25,5.47
2016-05-07,373.6,61.25,5.47
2016-05-15,373.6,61.25,5.47
2016-05-23,372.27,61.03,5.45
2016-05-31,353.21,57.9,5.17
2016-06-08,358.19,58.72,5.25
2016-06-16,327.39,53.67,4.79
2016-06-24,327.98,53.77,4.8
2016-07-02,335.02,54.92,4.91
2016-07-10,341.18,55.93,5.0
2016-07-18,353.5,57.95,5.18
2016-07-26,348.22,57.09,5.1
2016-08-03,318.59,52.23,4.67
2016-08-11,318.3,52.18,4.66
2016-08-19,340.3,53.06,4.91
2016-08-27,331.5,51.69,4.78
2016-09-04,324.46,50.59,4.68
2016-09-12,318.3,49.63,4.59
2016-09-20,320.35,49.95,4.62
2016-09-28,315.66,49.22,4.55
2016-10-06,318.3,49.63,4.59
2016-10-14,318.59,49.67,4.6
2016-10-22,317.12,49.45,4.58
2016-10-30,322.4,40.35,4.69
2016-11-07,319.76,40.02,4.65
2016-11-15,335.02,41.92,4.87
2016-11-23,327.98,41.04,4.77
2016-12-01,332.67,41.63,4.84
2016-12-09,327.1,40.93,4.76
2016-12-17,301.28,37.7,4.38
2016-12-25,292.48,36.6,4.25
2017-01-02,286.32,35.83,4.16
2017-01-10,299.52,37.48,4.36
2017-01-18,290.43,36.34,4.22
2017-01-26,312.72,39.13,4.55
2017-02-03,293.36,36.71,4.27
2017-02-11,291.01,36.42,4.23
2017-02-19,280.45,35.1,4.08
2017-02-27,288.37,39.16,4.19
2017-03-07,288.96,39.24,4.2
2017-03-15,282.51,38.37,4.11
2017-03-23,278.99,37.89,4.06
2017-03-31,275.17,37.37,4.0
2017-04-08,274.0,37.21,3.98
2017-04-16,259.62,35.26,3.78
2017-04-24,247.89,33.46,3.52
2017-05-02,250.53,35.12,3.51
2017-05-10,244.96,34.34,3.43
2017-05-18,248.18,34.79,3.48
2017-05-26,238.5,33.44,3.34
2017-06-03,234.98,32.94,3.29
2017-06-11,244.37,34.26,3.42
2017-06-19,247.3,34.67,3.47
2017-06-27,242.9,34.05,3.4
2017-07-05,243.78,34.18,3.42
2017-07-13,239.09,33.52,3.35
2017-07-21,234.69,32.9,3.29
2017-07-29,255.52,35.82,3.58
2017-08-06,261.09,36.6,3.66
2017-08-14,259.92,36.44,3.64
2017-08-22,255.81,35.86,3.59
2017-08-30,256.98,31.34,3.6
2017-09-07,266.67,32.52,3.74
2017-09-15,295.41,36.03,4.14
2017-09-23,289.55,35.31,4.06
2017-10-01,320.94,39.14,4.5
2017-10-09,302.46,36.88,4.24
2017-10-17,279.57,34.09,3.92
2017-10-25,291.31,36.92,3.99
2017-11-02,286.03,36.25,3.92
2017-11-10,314.78,39.9,4.31
2017-11-18,293.65,37.22,4.02
2017-11-26,285.44,36.18,3.91
2017-12-04,293.65,37.22,4.02
2017-12-12,304.8,38.63,4.18
2017-12-20,304.51,38.6,4.17
2017-12-28,304.51,38.6,4.17
2018-01-05,330.62,41.91,4.53
2018-01-13,307.15,38.93,4.21
2018-01-21,302.75,38.37,4.15
2018-01-29,404.84,51.31,5.55
2018-02-06,350.57,44.43,4.8
2018-02-14,354.09,44.88,4.85
2018-02-22,370.81,47.0,5.08
2018-03-02,376.09,45.99,5.15
2018-03-10,378.44,46.27,5.19
2018-03-18,383.13,46.85,5.25
