date,总市值,市盈率(TTM),市净率
2000-06-12,26.73,66.8,16.34
2000-06-28,27.95,69.85,17.09
2000-07-14,28.51,71.23,17.43
2000-07-30,27.05,67.58,16.53
2000-08-15,26.83,81.6,3.88
2000-08-31,26.38,80.25,3.82
2000-09-16,25.81,78.51,3.73
2000-10-02,24.51,74.57,3.55
2000-10-18,24.86,75.64,3.6
2000-11-03,25.42,77.33,3.68
2000-11-19,26.31,80.03,3.8
2000-12-05,27.32,83.12,3.95
2000-12-21,27.07,82.34,3.91
2001-01-06,28.01,85.21,4.05
2001-01-22,27.2,82.73,3.93
2001-02-07,26.09,79.35,3.77
2001-02-23,25.49,77.55,3.69
2001-03-11,26.27,79.92,3.8
2001-03-27,26.95,72.12,3.87
2001-04-12,27.47,73.51,3.95
2001-04-28,27.14,72.61,3.9
2001-05-14,27.9,74.64,4.01
2001-05-30,29.12,77.91,4.18
2001-06-15,43.48,116.32,6.24
2001-07-01,49.15,131.52,7.06
2001-07-17,49.17,131.57,7.06
2001-08-02,44.25,118.4,6.36
2001-08-18,43.03,113.03,6.05
2001-09-03,39.68,104.24,5.58
2001-09-19,40.31,105.89,5.67
2001-10-05,39.04,102.55,5.49
2001-10-21,35.43,93.07,4.98
2001-11-06,43.48,114.22,6.12
2001-11-22,42.59,111.88,5.99
2001-12-08,41.71,109.55,5.87
2001-12-24,39.01,102.48,5.49
2002-01-09,39.81,104.58,5.6
2002-01-25,38.3,100.61,5.39
2002-02-10,40.46,106.29,5.69
2002-02-26,39.34,103.33,5.53
2002-03-14,45.29,118.96,6.37
2002-03-30,44.4,159.08,6.38
2002-04-15,43.72,156.64,6.29
2002-05-01,41.14,147.42,5.94
2002-05-17,40.02,143.39,5.78
2002-06-02,37.53,134.48,5.42
2002-06-18,35.55,127.37,5.13
2002-07-04,37.59,134.69,5.43
2002-07-20,35.9,128.65,5.18
2002-08-05,36.35,130.24,5.25
2002-08-21,37.0,262.1,5.31
2002-09-06,35.85,253.93,5.14
2002-09-22,34.57,244.91,4.96
2002-10-08,31.38,222.26,4.5
2002-10-24,32.71,231.7,4.69
2002-11-09,32.03,226.88,4.37
2002-11-25,27.35,193.75,3.73
2002-12-11,23.8,168.58,3.25
2002-12-27,24.42,172.99,3.33
2003-01-12,26.76,189.55,3.65
2003-01-28,27.35,193.75,3.73
2003-02-13,28.0,198.36,3.82
2003-03-01,27.59,195.42,3.77
2003-03-17,25.75,182.42,3.51
2003-04-02,26.55,38.88,3.69
2003-04-18,28.98,42.44,4.02
2003-05-04,26.02,28.87,3.52
2003-05-20,27.14,30.12,3.67
2003-06-05,26.26,29.13,3.55
2003-06-21,25.1,27.85,3.4
2003-07-07,24.06,26.7,3.26
2003-07-23,23.15,25.68,3.13
2003-08-08,23.47,26.05,3.18
2003-08-24,23.03,25.55,3.12
2003-09-09,21.43,21.15,2.84
2003-09-25,20.36,20.1,2.7
2003-10-11,20.13,19.86,2.67
2003-10-27,18.38,23.61,2.4
2003-11-12,15.87,20.38,2.07
2003-11-28,19.54,25.09,2.55
2003-12-14,19.6,25.17,2.56
2003-12-30,17.61,22.62,2.3
2004-01-15,18.56,23.84,2.42
2004-01-31,18.62,23.91,2.43
2004-02-16,21.58,27.72,2.82
2004-03-03,24.69,31.71,3.22
2004-03-19,25.57,32.85,3.34
2004-04-04,29.57,39.33,3.72
2004-04-20,27.41,38.66,3.38
2004-05-06,26.43,37.28,3.26
2004-05-22,23.5,33.15,2.9
2004-06-07,23.21,32.73,2.86
2004-06-23,21.52,30.35,2.66
2004-07-09,20.67,29.16,2.55
2004-07-25,21.58,30.43,2.66
2004-08-10,20.57,29.01,2.54
2004-08-26,19.66,27.11,2.39
2004-09-11,20.14,27.78,2.45
2004-09-27,22.0,30.35,2.68
2004-10-13,21.37,29.47,2.6
2004-10-29,20.03,25.25,2.39
2004-11-14,20.25,25.52,2.41
2004-11-30,20.99,26.46,2.5
2004-12-16,19.66,24.78,2.34
2005-01-01,19.66,24.78,2.34
2005-01-17,19.34,24.38,2.3
2005-02-02,20.3,25.59,2.42
2005-02-18,20.14,25.39,2.4
2005-03-06,20.67,26.06,2.46
2005-03-22,17.96,22.64,2.14
2005-04-07,17.74,23.69,2.05
2005-04-23,15.72,20.47,1.78
2005-05-09,15.02,19.57,1.71
2005-05-25,15.77,20.54,1.79
2005-06-10,15.93,20.75,1.81
2005-06-26,14.92,19.43,1.69
2005-07-12,11.46,14.92,1.3
2005-07-28,11.67,15.2,1.32
2005-08-13,12.57,16.37,1.43
2005-08-29,13.69,18.94,1.57
2005-09-14,15.08,20.86,1.73
2005-09-30,13.64,18.87,1.56
2005-10-16,13.27,18.35,1.52
2005-11-01,11.83,17.32,1.33
2005-11-17,12.79,18.73,1.44
2005-12-03,12.15,17.79,1.37
2005-12-19,11.93,17.48,1.35
2006-01-04,12.47,18.26,1.41
2006-01-20,13.16,19.28,1.48
2006-02-05,13.32,19.51,1.5
2006-02-21,12.79,18.73,1.44
2006-03-09,12.09,17.71,1.36
2006-03-25,12.68,18.57,1.43
2006-04-10,14.39,22.33,1.59
2006-04-26,12.84,25.14,1.41
2006-05-12,14.71,28.79,1.61
2006-05-28,16.78,32.86,1.84
2006-06-13,17.69,34.63,1.94
2006-06-29,20.14,39.43,2.21
2006-07-15,20.14,39.43,2.21
2006-07-31,20.14,39.43,2.21
2006-08-16,20.14,39.43,2.21
2006-09-01,18.59,39.28,2.02
2006-09-17,18.12,38.27,1.97
2006-10-03,19.29,40.74,2.1
2006-10-19,20.19,42.66,2.2
2006-11-04,19.13,55.09,2.08
2006-11-20,16.57,47.72,1.8
2006-12-06,19.55,56.32,2.12
2006-12-22,21.21,61.08,2.3
2007-01-07,21.74,62.61,2.36
2007-01-23,25.09,72.28,2.72
2007-02-08,28.56,82.25,3.1
2007-02-24,36.44,104.96,3.96
2007-03-12,43.21,124.45,4.69
2007-03-28,48.27,139.03,5.24
2007-04-13,53.44,106.76,5.58
2007-04-29,81.47,162.75,8.51
2007-05-15,81.47,166.37,8.43
2007-05-31,89.56,182.91,9.27
2007-06-16,70.92,144.83,7.34
2007-07-02,53.01,108.27,5.49
2007-07-18,55.57,113.49,5.75
2007-08-03,69.74,142.43,7.22
2007-08-19,68.09,139.06,7.05
2007-09-04,73.53,149.88,7.63
2007-09-20,84.88,173.01,8.8
2007-10-06,97.5,198.75,10.11
2007-10-22,97.5,198.75,10.11
2007-11-07,97.5,202.64,10.1
2007-11-23,97.5,202.64,10.1
2007-12-09,97.5,202.64,10.1
2007-12-25,97.5,202.64,10.1
2008-01-10,97.5,202.64,10.1
2008-01-26,75.31,156.52,7.8
2008-02-11,53.57,111.34,5.55
2008-02-27,52.01,108.1,5.39
2008-03-14,66.34,137.88,6.87
2008-03-30,59.3,3070.03,6.21
2008-04-15,51.08,2644.36,5.35
2008-05-01,47.22,-719.57,5.01
2008-05-17,52.57,-801.21,5.58
2008-06-02,48.59,-740.45,5.15
2008-06-18,48.59,-740.45,5.15
2008-07-04,35.51,-541.1,3.77
2008-07-20,38.93,-593.31,4.13
2008-08-05,35.69,-543.95,3.79
2008-08-21,23.8,-127.61,2.53
2008-09-06,21.37,-114.58,2.27
2008-09-22,22.67,-121.6,2.41
2008-10-08,20.62,-110.57,2.2
2008-10-24,16.94,-81.55,1.81
2008-11-09,14.02,-67.46,1.49
2008-11-25,19.81,-95.34,2.11
2008-12-11,21.24,-102.24,2.26
2008-12-27,19.12,-92.04,2.04
2009-01-12,19.19,-92.34,2.04
2009-01-28,19.62,-94.44,2.09
2009-02-13,26.04,-125.32,2.78
2009-03-01,23.42,-112.73,2.5
2009-03-17,26.35,-126.82,2.81
2009-04-02,28.47,-137.02,3.03
2009-04-18,30.34,-93.34,3.31
2009-05-04,31.27,-71.73,3.48
2009-05-20,34.51,-79.16,3.84
2009-06-05,34.39,-78.88,3.82
2009-06-21,36.81,-84.45,4.09
2009-07-07,41.99,-96.31,4.67
2009-07-23,46.16,-105.89,5.13
2009-08-08,40.99,-94.03,4.56
2009-08-24,36.57,-83.88,4.07
2009-09-09,40.61,-85.98,4.55
2009-09-25,39.56,-83.74,4.43
2009-10-11,39.0,-82.55,4.37
2009-10-27,47.09,-112.23,5.25
2009-11-12,50.89,-121.29,5.68
2009-11-28,47.53,-113.27,5.3
2009-12-14,48.78,-116.24,5.44
2009-12-30,46.35,-110.45,5.17
2010-01-15,50.52,-120.4,5.64
2010-01-31,45.16,-107.63,5.04
2010-02-16,45.16,-107.63,5.04
2010-03-04,46.97,-111.93,5.24
2010-03-20,47.9,-114.16,5.34
2010-04-05,49.34,-117.58,5.5
2010-04-21,46.91,-111.79,5.23
2010-05-07,39.37,137.21,4.24
2010-05-23,33.45,116.58,3.61
2010-06-08,33.95,118.32,3.66
2010-06-24,34.76,121.14,3.75
2010-07-10,32.52,113.33,3.5
2010-07-26,34.45,120.06,3.71
2010-08-11,35.69,124.4,3.85
2010-08-27,38.12,104.31,4.11
2010-09-12,39.24,107.37,4.23
2010-09-28,43.11,117.94,4.64
2010-10-14,43.23,118.28,4.66
2010-10-30,39.68,256.34,4.35
2010-11-15,42.42,274.05,4.65
2010-12-01,42.73,276.06,4.69
2010-12-17,43.17,278.88,4.73
2011-01-02,39.12,252.72,4.29
2011-01-18,35.2,227.37,3.86
2011-02-03,41.8,270.02,4.58
2011-02-19,44.29,286.12,4.86
2011-03-07,45.1,291.35,4.95
2011-03-23,57.12,369.02,6.26
2011-04-08,57.12,369.02,6.26
2011-04-24,57.12,369.02,6.26
2011-05-10,57.12,-361.0,6.26
2011-05-26,57.12,-361.0,6.26
2011-06-11,57.12,-361.0,6.26
2011-06-27,57.12,-361.0,6.26
2011-07-13,57.12,-361.0,6.26
2011-07-29,65.78,-415.72,7.21
2011-08-14,56.37,-356.27,6.18
2011-08-30,51.08,-513.62,5.57
2011-09-15,47.9,-481.67,5.22
2011-10-01,47.16,-474.16,5.14
2011-10-17,51.39,-516.75,5.6
2011-11-02,50.08,440.75,5.43
2011-11-18,48.09,423.21,5.21
2011-12-04,42.92,377.71,4.65
2011-12-20,35.69,314.12,3.87
2012-01-05,26.97,237.37,2.92
2012-01-21,31.89,280.68,3.46
2012-02-06,31.89,280.68,3.46
2012-02-22,31.89,280.68,3.46
2012-03-09,31.89,106.42,3.4
2012-03-25,31.89,106.42,3.4
2012-04-10,31.89,106.42,3.4
2012-04-26,31.89,109.41,3.39
2012-05-12,56.44,193.6,6.0
2012-05-28,62.23,213.48,6.62
2012-06-13,57.06,195.74,6.07
2012-06-29,51.7,177.36,5.5
2012-07-15,59.18,203.0,6.29
2012-07-31,50.64,173.73,5.39
2012-08-16,54.63,187.41,5.81
2012-09-01,54.51,189.93,5.82
2012-09-17,61.61,214.68,6.57
2012-10-03,65.41,227.92,6.98
2012-10-19,54.19,181.61,5.75
2012-11-04,50.89,170.54,5.4
2012-11-20,50.15,168.04,5.32
2012-12-06,58.24,195.18,6.18
2012-12-22,60.36,202.27,6.4
2013-01-07,60.67,203.32,6.44
2013-01-23,114.42,383.42,12.14
