as_of,code,name,market_cap_hkd,index_code,inclusion_date,execution_id,data_available,history_ok,average_daily_amount_hkd,liquidity_ok,trading_at_review,eligible,selected,effective_from,factors_complete,trading_at_signal,ready_for_scoring
2026-06-30,00670.HK,中国东方航空股份,69797000000.0,HSCI.HK,2010-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,105508473.43333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00291.HK,华润啤酒,69036000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,238463654.8,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02382.HK,舜宇光学科技,66783000000.00001,HSCI.HK,2013-09-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,1355598231.4666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03618.HK,重庆农村商业银行,65642999999.99999,HSCI.HK,2011-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,64043861.833333336,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01997.HK,九龙仓置业,64915000000.0,HSCI.HK,2017-11-23,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,116924664.13333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00966.HK,中国太平,64764000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,213263326.4,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00019.HK,太古股份公司A,63642999999.99999,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,88036912.6,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02319.HK,蒙牛乳业,62373000000.0,HSCI.HK,2004-09-06,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,355387345.6,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01186.HK,中国铁建,62059000000.0,HSCI.HK,2008-09-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,34863956.40833333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,09901.HK,新东方-S,61907000000.00001,HSCI.HK,2020-11-23,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,197797295.86666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01055.HK,中国南方航空股份,61429999999.99999,HSCI.HK,2010-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,83838906.63333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,06181.HK,老铺黄金,61224000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,610708121.3333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03698.HK,徽商银行,60004000000.0,HSCI.HK,2026-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,58288886.46666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01157.HK,中联重科,59675000000.0,HSCI.HK,2011-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,78894405.18333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01800.HK,中国交通建设,59504999999.99999,HSCI.HK,2007-03-12,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,49014946.0,True,True,True,True,2026-07-01,True,True,True
2026-06-30,06862.HK,海底捞,59196000000.0,HSCI.HK,2018-12-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,238119009.53333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02313.HK,申洲国际,59166999999.99999,HSCI.HK,2010-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,342616432.26666665,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00168.HK,青岛啤酒股份,58715000000.0,HSCI.HK,2003-03-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,168170293.6,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02016.HK,浙商银行,58225000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,20338078.966666665,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01818.HK,招金矿业,58060000000.0,HSCI.HK,2010-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,483940550.53333336,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00020.HK,商汤-W,56570000000.00001,HSCI.HK,2022-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,699836355.7333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02588.HK,中银航空租赁,56388000000.0,HSCI.HK,2016-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,65392633.43333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,09626.HK,哔哩哔哩-W,55977000000.0,HSCI.HK,2021-04-15,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,698101517.6,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00135.HK,昆仑能源,55541000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,94267021.46666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00004.HK,九龙仓集团,55314000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,106765760.81666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00322.HK,康师傅控股,55132000000.00001,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,213919625.2,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03898.HK,时代电气,53989000000.0,HSCI.HK,2010-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,208523381.06666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02727.HK,上海电气,52526000000.0,HSCI.HK,2005-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,192495588.4,True,True,True,True,2026-07-01,True,True,True
2026-06-30,06088.HK,FIT HON TENG,51929999999.99999,HSCI.HK,2017-12-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,623090375.6,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00144.HK,招商局港口,51803000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,51614485.43333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,09880.HK,优必选,51750000000.0,HSCI.HK,2024-03-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,905579146.8,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02018.HK,瑞声科技,51176000000.0,HSCI.HK,2006-03-06,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,317525514.1333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00270.HK,粤海投资,50733000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,91929098.93333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03998.HK,波司登,50011000000.0,HSCI.HK,2008-03-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,106595984.13333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00241.HK,阿里健康,49820000000.0,HSCI.HK,2015-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,435874970.1333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01099.HK,国药控股,49650000000.0,HSCI.HK,2010-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,116804146.73333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03996.HK,中国能源建设,49107000000.0,HSCI.HK,2022-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,73902671.41666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,09863.HK,零跑汽车,49024000000.0,HSCI.HK,2022-12-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,508300622.1333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02099.HK,中国黄金国际,48561000000.0,HSCI.HK,2022-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,299092871.3333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00285.HK,比亚迪电子,47137000000.0,HSCI.HK,2008-03-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,353170455.46666664,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00177.HK,江苏宁沪高速公路,46196000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,87057567.3,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02688.HK,新奥能源,45794000000.0,HSCI.HK,2002-09-02,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,257726481.73333332,True,True,True,True,2026-07-01,True,True,True
2026-06-30,09698.HK,万国数据-SW,45269000000.0,HSCI.HK,2021-03-15,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,237080167.73333332,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00991.HK,大唐发电,44416000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,321736966.8666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02799.HK,中信金融资产,44136000000.0,HSCI.HK,2025-03-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,70024434.9,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01258.HK,中国有色矿业,43898000000.0,HSCI.HK,2022-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,205226370.0,True,True,True,True,2026-07-01,True,True,True
2026-06-30,06969.HK,思摩尔国际,43493000000.0,HSCI.HK,2020-07-27,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,128723425.66666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01071.HK,华电国际电力股份,43312000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,55150774.53333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01530.HK,三生制药,42868000000.0,HSCI.HK,2015-09-14,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,719016136.1333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00960.HK,龙湖集团,42442000000.0,HSCI.HK,2010-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,173042816.0,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02607.HK,上海医药,42275000000.0,HSCI.HK,2011-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,39397821.15,True,True,True,True,2026-07-01,True,True,True
2026-06-30,09995.HK,荣昌生物,41941000000.0,HSCI.HK,2026-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,403079658.6666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00916.HK,龙源电力,41799000000.0,HSCI.HK,2010-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,208490569.86666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03931.HK,中创新航,41543000000.0,HSCI.HK,2025-03-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,181194622.46666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03323.HK,中国建材,40547000000.0,HSCI.HK,2008-03-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,405947555.06666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02196.HK,复星医药,40350000000.0,HSCI.HK,2014-03-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,51733329.666666664,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02039.HK,中集集团,40066000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,59855105.608333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00151.HK,中国旺旺,40008000000.0,HSCI.HK,2008-09-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,33132319.95,True,True,True,True,2026-07-01,True,True,True
2026-06-30,06963.HK,阳光保险,39105000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,66716154.766666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03668.HK,兖煤澳大利亚,38953000000.0,HSCI.HK,2023-03-13,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,105144101.39166667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02282.HK,美高梅中国,38532000000.0,HSCI.HK,2011-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,72346171.9,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02331.HK,李宁,38048000000.0,HSCI.HK,2005-01-17,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,385611861.06666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01729.HK,汇聚科技,37771000000.0,HSCI.HK,2025-09-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,356905690.4,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00868.HK,信义玻璃,37738000000.0,HSCI.HK,2008-10-29,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,101246840.56666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03311.HK,中国建筑国际,36817000000.0,HSCI.HK,2010-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,109826331.41666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01735.HK,中环新能源,35904000000.0,HSCI.HK,2024-03-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,78045516.0,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00101.HK,恒隆地产,35849000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,75796788.5,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00576.HK,浙江沪杭甬,35806000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,59179595.86666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00087.HK,太古股份公司B,35498000000.0,HSCI.HK,2023-03-13,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,13951920.583333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01359.HK,中国信达,35493000000.0,HSCI.HK,2014-03-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,66075853.55,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00659.HK,周大福创建,35206000000.0,HSCI.HK,2026-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,11925120.191666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03939.HK,万国黄金集团,34429000000.0,HSCI.HK,2025-03-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,308884073.46666664,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01193.HK,华润燃气,33923000000.0,HSCI.HK,2010-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,67018730.96666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02380.HK,中国电力,33894000000.0,HSCI.HK,2005-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,99612956.93333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03969.HK,中国通号,33887000000.0,HSCI.HK,2015-12-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,15394346.816666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00392.HK,北京控股,33815000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,44458746.71666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00921.HK,海信家电,33735000000.000004,HSCI.HK,2024-03-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,34380821.30833333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03396.HK,联想控股,33199000000.0,HSCI.HK,2015-09-14,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,171165258.76666668,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00023.HK,东亚银行,33131000000.0,HSCI.HK,2026-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,14336750.083333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00189.HK,东岳集团,33060000000.000004,HSCI.HK,2018-03-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,694986637.0666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02228.HK,晶泰控股,32921000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,507323524.0,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01070.HK,TCL电子,32495000000.0,HSCI.HK,2013-03-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,133637304.21666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00656.HK,复星国际,32379000000.000004,HSCI.HK,2008-03-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,44603295.166666664,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02689.HK,玖龙纸业,32048000000.0,HSCI.HK,2006-09-11,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,87399117.48333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00666.HK,瑞浦兰钧,31548000000.0,HSCI.HK,2024-03-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,54286122.71666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00425.HK,敏实集团,31269000000.0,HSCI.HK,2007-01-02,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,184340008.0,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03888.HK,金山软件,30649000000.0,HSCI.HK,2010-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,392076215.2,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01908.HK,建发国际集团,30242000000.0,HSCI.HK,2019-09-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,119412664.33333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01882.HK,海天国际,29925000000.0,HSCI.HK,2010-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,45363128.333333336,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02883.HK,中海油田服务,29822000000.000004,HSCI.HK,2003-03-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,82349935.3,True,True,True,True,2026-07-01,True,True,True
2026-06-30,09896.HK,名创优品,29215000000.0,HSCI.HK,2023-03-13,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,108557697.1,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00220.HK,统一企业中国,29156000000.0,HSCI.HK,2008-03-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,91508651.2,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00780.HK,同程旅行,28228000000.0,HSCI.HK,2019-03-11,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,161600589.6,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00384.HK,中国燃气,28221000000.0,HSCI.HK,2010-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,87730008.6,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02367.HK,巨子生物,28135000000.000004,HSCI.HK,2023-03-13,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,154312092.83333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00257.HK,光大环境,28012000000.0,HSCI.HK,2010-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,66056861.733333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01585.HK,雅迪控股,27734000000.0,HSCI.HK,2016-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,97941221.46666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00598.HK,中国外运,27404000000.000004,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,27588732.733333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00552.HK,中国通信服务,27150000000.0,HSCI.HK,2007-03-12,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,39780981.31666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01548.HK,金斯瑞生物科技,26764000000.0,HSCI.HK,2017-09-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,221270031.86666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03320.HK,华润医药,26638000000.0,HSCI.HK,2017-03-06,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,86418178.6,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01963.HK,重庆银行,26504000000.000004,HSCI.HK,2024-03-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,19288610.891666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00683.HK,嘉里建设,26182000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,42772722.416666664,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03360.HK,远东宏信,25772000000.000004,HSCI.HK,2011-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,88038240.45,True,True,True,True,2026-07-01,True,True,True
2026-06-30,06186.HK,中国飞鹤,25388000000.0,HSCI.HK,2020-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,80413769.06666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02096.HK,先声药业,25297000000.0,HSCI.HK,2021-03-15,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,85565708.8,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02202.HK,万科企业,25293000000.0,HSCI.HK,2014-09-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,67152919.91666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01044.HK,恒安国际,25265000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,86508825.7,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00867.HK,康哲药业,25078000000.0,HSCI.HK,2013-03-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,64789966.833333336,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00136.HK,中国儒意,25033000000.0,HSCI.HK,2017-09-04,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,137275999.7,True,True,True,True,2026-07-01,True,True,True
2026-06-30,06979.HK,珍酒李渡,24771000000.0,HSCI.HK,2023-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,34849319.733333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,06655.HK,华新建材,23992000000.0,HSCI.HK,2022-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,42024542.05,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01797.HK,东方甄选,23938000000.0,HSCI.HK,2019-09-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,221718590.13333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00696.HK,中国民航信息网络,23644000000.0,HSCI.HK,2014-03-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,56650355.85,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02357.HK,中航科工,23042000000.0,HSCI.HK,2010-09-06,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,74276270.3,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03800.HK,协鑫科技,22919000000.0,HSCI.HK,2022-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,231225143.46666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00371.HK,北控水务集团,22705000000.0,HSCI.HK,2010-03-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,55410839.71666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00631.HK,三一国际,21844000000.0,HSCI.HK,2017-03-06,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,110449444.26666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02400.HK,心动公司,21774000000.0,HSCI.HK,2020-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,169640967.9,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02386.HK,中石化炼化工程,21663000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,31460333.441666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,09899.HK,网易云音乐,21643000000.0,HSCI.HK,2024-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,134697173.93333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00290.HK,国富量子,21226000000.0,HSCI.HK,2026-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,123190244.73333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02238.HK,广汽集团,21210000000.0,HSCI.HK,2011-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,44241712.833333336,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01513.HK,丽珠医药,21203000000.0,HSCI.HK,2014-09-08,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,26592900.283333335,True,True,True,True,2026-07-01,True,True,True
2026-06-30,02162.HK,康诺亚-B,21136000000.0,HSCI.HK,2022-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,176095914.36666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03896.HK,金山云,21027000000.0,HSCI.HK,2023-03-13,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,589698967.2,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00268.HK,金蝶国际,21013000000.0,HSCI.HK,2011-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,404590870.6666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,09969.HK,诺诚健华,20957000000.0,HSCI.HK,2020-09-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,112477255.4,True,True,True,True,2026-07-01,True,True,True
2026-06-30,03393.HK,威胜控股,20750000000.0,HSCI.HK,2026-03-09,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,217186145.86666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00142.HK,第一太平,20458000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,31960558.533333335,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01415.HK,高伟电子,20378000000.0,HSCI.HK,2023-03-13,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,115619970.43333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01910.HK,新秀丽,20024000000.0,HSCI.HK,2018-09-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,72264184.13333334,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00551.HK,裕元集团,19656000000.0,HSCI.HK,2001-10-03,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,59014448.93333333,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00586.HK,海螺创业,19497000000.0,HSCI.HK,2014-03-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,99889854.36666666,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00772.HK,阅文集团,19326000000.0,HSCI.HK,2018-03-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,135079214.96666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,00968.HK,信义光能,18843000000.0,HSCI.HK,2014-03-10,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,162981361.8,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01788.HK,国泰君安国际,18679000000.0,HSCI.HK,2011-03-07,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,251731366.86666667,True,True,True,True,2026-07-01,True,True,True
2026-06-30,01164.HK,中广核矿业,18546000000.0,HSCI.HK,2023-09-05,f8cadab6-cf4a-4510-9509-52dc241647e6,True,True,154978329.73333332,True,True,True,True,2026-07-01,True,True,True
