date,code,fwd_ret,amt_log_20,pred,is_holdout,base_score,score,target_weight,rank
2020-03-31,300676.SZ,0.309775,1.0019522372384164,0.4907688475569553,False,0.4907688475569553,0.4907688475569553,0.03333333333333333,9
2020-03-31,300454.SZ,0.19744551,0.7251134936796635,0.46089420907383616,False,0.46089420907383616,0.46089420907383616,0.03333333333333333,10
2020-03-31,603179.SH,0.278481,-1.4200574674160844,0.4496436089168843,False,0.4496436089168843,0.4496436089168843,0.03333333333333333,11
2020-03-31,603129.SH,0.34428513,-0.914423332446502,0.4488574117941191,False,0.4488574117941191,0.4488574117941191,0.03333333333333333,12
2020-03-31,300115.SZ,0.052665353,0.9341308520061666,0.41668618414828407,False,0.41668618414828407,0.41668618414828407,0.03333333333333333,13
2020-03-31,688036.SH,0.29561198,-0.9819708154159374,0.3882497210665134,False,0.3882497210665134,0.3882497210665134,0.03333333333333333,14
2020-03-31,300502.SZ,0.2717191,-0.6775319214758092,0.3877996374537969,False,0.3877996374537969,0.3877996374537969,0.03333333333333333,15
2020-03-31,002812.SZ,0.23130679,0.5957675535043087,0.3864584397352721,False,0.3864584397352721,0.3864584397352721,0.03333333333333333,16
2020-03-31,300395.SZ,0.14820361,-0.9271312294861824,0.38221053035014996,False,0.38221053035014996,0.38221053035014996,0.03333333333333333,17
2020-03-31,002920.SZ,0.41644025,-0.07546354845923212,0.37780801653796053,False,0.37780801653796053,0.37780801653796053,0.03333333333333333,18
2020-03-31,600988.SH,-0.061784923,1.2255821784644405,0.37456310453239183,False,0.37456310453239183,0.37456310453239183,0.03333333333333333,19
2020-03-31,002461.SZ,0.106135964,-1.328251753646055,0.3641420258252463,False,0.3641420258252463,0.3641420258252463,0.03333333333333333,20
2020-03-31,600584.SH,0.3403933,1.516446847736417,0.36151818309971473,False,0.36151818309971473,0.36151818309971473,0.03333333333333333,21
2020-03-31,300432.SZ,0.29914534,-0.9247334076820976,0.36070067058440713,False,0.36070067058440713,0.36070067058440713,0.03333333333333333,22
2020-03-31,601689.SH,0.4705882,-0.0891024079908866,0.35478319429741,False,0.35478319429741,0.35478319429741,0.03333333333333333,23
2020-03-31,300476.SZ,0.25986075,-0.020949459771912232,0.35420096712106014,False,0.35420096712106014,0.35420096712106014,0.03333333333333333,24
2020-03-31,300751.SZ,0.21921027,-0.45926759443491055,0.3521862040731581,False,0.3521862040731581,0.3521862040731581,0.03333333333333333,25
2020-03-31,002126.SZ,0.1775819,0.05012145379956042,0.3501278257561997,False,0.3501278257561997,0.3501278257561997,0.03333333333333333,26
2020-03-31,002311.SZ,0.11465335,0.30409524375720115,0.34648245234843555,False,0.34648245234843555,0.34648245234843555,0.03333333333333333,27
2020-03-31,300548.SZ,0.18127882,-0.45033210492242415,0.3440931587956981,False,0.3440931587956981,0.3440931587956981,0.03333333333333333,28
2020-03-31,002371.SZ,0.38507497,1.7067478695333351,0.33809639906243394,False,0.33809639906243394,0.33809639906243394,0.03333333333333333,29
2020-03-31,300285.SZ,0.13052118,-0.1680583083351661,0.33747281973801085,False,0.33747281973801085,0.33747281973801085,0.03333333333333333,30
2020-04-30,603392.SH,4.558712,,1.4693268941405628,False,1.4693268941405628,1.4693268941405628,0.03333333333333333,1
2020-04-30,688278.SH,0.057781458,-0.7936274228105832,0.6035723054247913,False,0.6035723054247913,0.6035723054247913,0.03333333333333333,2
2020-04-30,000408.SZ,0.38670707,,0.4409677162203933,False,0.4409677162203933,0.4409677162203933,0.03333333333333333,3
2020-04-30,300735.SZ,-0.047700167,-0.02971433619230142,0.4051527864902426,False,0.4051527864902426,0.4051527864902426,0.03333333333333333,4
2020-04-30,300677.SZ,0.6550616,0.3275141873867935,0.3678870534089529,False,0.3678870534089529,0.3678870534089529,0.03333333333333333,5
2020-04-30,002410.SZ,0.11857581,0.16009828668259435,0.3675245403699963,False,0.3675245403699963,0.3675245403699963,0.03333333333333333,6
2020-04-30,300450.SZ,0.11578953,1.1672371962257069,0.3623789661087226,False,0.3623789661087226,0.3623789661087226,0.03333333333333333,7
2020-04-30,603160.SH,-0.07377851,1.5238541902969043,0.35696740862511506,False,0.35696740862511506,0.35696740862511506,0.03333333333333333,8
2020-04-30,300757.SZ,-0.044169605,-0.8557678679720703,0.3494591980256043,False,0.3494591980256043,0.3494591980256043,0.03333333333333333,9
2020-04-30,603568.SH,-0.04641044,-0.6519904433499019,0.33286376415586455,False,0.33286376415586455,0.33286376415586455,0.03333333333333333,10
2020-04-30,600763.SH,0.14653492,0.42900980596794897,0.32018923312168873,False,0.32018923312168873,0.32018923312168873,0.03333333333333333,11
2020-04-30,603596.SH,0.0238806,-0.19794259396276032,0.31807212898257714,False,0.31807212898257714,0.31807212898257714,0.03333333333333333,12
2020-04-30,300570.SZ,-0.05028814,-0.8442110217692517,0.3126625404519287,False,0.3126625404519287,0.3126625404519287,0.03333333333333333,13
2020-04-30,688018.SH,-0.10719144,-0.08770406387419269,0.3024632726426249,False,0.3024632726426249,0.3024632726426249,0.03333333333333333,14
2020-04-30,302132.SZ,0.010456204,-0.774527019805919,0.2987247794847749,False,0.2987247794847749,0.2987247794847749,0.03333333333333333,15
2020-04-30,603688.SH,-0.10835689,-0.49687928283143873,0.29860478420646414,False,0.29860478420646414,0.29860478420646414,0.03333333333333333,16
2020-04-30,600707.SH,-0.04096389,-1.1733288812401155,0.2970231794725657,False,0.2970231794725657,0.2970231794725657,0.03333333333333333,17
2020-04-30,002312.SZ,-0.01321584,-0.7699646074088744,0.28300197875914906,False,0.28300197875914906,0.28300197875914906,0.03333333333333333,18
2020-04-30,603179.SH,0.03267324,-1.1903556472261028,0.27833357337094283,False,0.27833357337094283,0.27833357337094283,0.03333333333333333,19
2020-04-30,002461.SZ,0.2473762,-0.6967418063664266,0.27604348627905034,False,0.27604348627905034,0.27604348627905034,0.03333333333333333,20
2020-04-30,002271.SZ,0.021860719,1.2629359677477852,0.27569722418250686,False,0.27569722418250686,0.27569722418250686,0.03333333333333333,21
2020-04-30,600595.SH,-0.01999998,,0.27468473568264967,False,0.27468473568264967,0.27468473568264967,0.03333333333333333,22
2020-04-30,600995.SH,-0.019099593,-1.1645805274847367,0.27005493556606225,False,0.27005493556606225,0.27005493556606225,0.03333333333333333,23
2020-04-30,603129.SH,0.29667187,-0.996282511469468,0.26858386619200597,False,0.26858386619200597,0.26858386619200597,0.03333333333333333,24
2020-04-30,300661.SZ,-0.019716918,-0.7460637833238591,0.26055758557129266,False,0.26055758557129266,0.26055758557129266,0.03333333333333333,25
2020-04-30,000895.SZ,-0.040851295,0.6393819031470453,0.25798803432080025,False,0.25798803432080025,0.25798803432080025,0.03333333333333333,26
2020-04-30,002850.SZ,0.0073057413,0.17521009470555854,0.2491483720859171,False,0.2491483720859171,0.2491483720859171,0.03333333333333333,27
2020-04-30,300620.SZ,0.14322746,-1.6957587388608244,0.2444620968816884,False,0.2444620968816884,0.2444620968816884,0.03333333333333333,28
2020-04-30,002126.SZ,0.14545453,-0.1443271304409394,0.24284137697824562,False,0.24284137697824562,0.24284137697824562,0.03333333333333333,29
2020-04-30,600816.SH,-0.047999978,,0.24023151586565694,False,0.24023151586565694,0.24023151586565694,0.03333333333333333,30
2020-05-29,603392.SH,0.99318564,-3.872300329089119,0.9089138447826407,False,0.9089138447826407,0.9089138447826407,0.03333333333333333,1
