date,总市值,市盈率(TTM),市净率
2023-07-11,134.89,-19.56,-3.73
2023-07-12,147.84,-21.44,-4.09
2023-07-13,147.84,-21.44,-4.09
2023-07-14,142.45,-20.65,-3.94
2023-07-15,142.45,-20.65,-3.94
2023-07-16,142.45,-20.65,-3.94
2023-07-17,142.45,-20.65,-3.94
2023-07-18,141.04,-20.45,-3.91
2023-07-19,142.45,-20.65,-3.94
2023-07-20,146.22,-21.2,-4.05
2023-07-21,160.79,-23.31,-4.45
2023-07-22,160.79,-23.31,-4.45
2023-07-23,160.79,-23.31,-4.45
2023-07-24,172.23,-24.97,-4.77
2023-07-25,183.45,-26.6,-5.08
2023-07-26,166.62,-24.16,-4.61
2023-07-27,171.58,-24.88,-4.75
2023-07-28,168.67,-24.46,-4.67
2023-07-29,168.67,-24.46,-4.67
2023-07-30,168.67,-24.46,-4.67
2023-07-31,163.06,-23.64,-4.51
2023-08-01,166.4,-24.13,-4.61
2023-08-02,155.18,-22.5,-4.3
2023-08-03,157.23,-22.8,-4.35
2023-08-04,159.71,-23.16,-4.42
2023-08-05,159.71,-23.16,-4.42
2023-08-06,159.71,-23.16,-4.42
2023-08-07,148.92,-21.59,-4.12
2023-08-08,149.05,-21.61,-4.13
2023-08-09,154.31,-22.37,-4.27
2023-08-10,158.92,-23.04,-4.4
2023-08-11,169.22,-24.53,-4.69
2023-08-12,169.22,-24.53,-4.69
2023-08-13,169.22,-24.53,-4.69
2023-08-14,160.01,-23.2,-4.43
2023-08-15,164.4,-23.84,-4.55
2023-08-16,166.04,-24.07,-4.6
2023-08-17,171.63,-24.88,-4.75
2023-08-18,180.84,-26.22,-5.01
2023-08-19,180.84,-26.22,-5.01
2023-08-20,180.84,-26.22,-5.01
2023-08-21,186.32,-27.01,-5.16
2023-08-22,181.93,-26.38,-5.04
2023-08-23,173.16,-25.11,-4.79
2023-08-24,176.45,-25.58,-4.89
2023-08-25,185.33,-26.87,-5.13
2023-08-26,185.33,-26.87,-5.13
2023-08-27,185.33,-26.87,-5.13
2023-08-28,178.64,-43.76,-31.36
2023-08-29,177.55,-43.49,-31.17
2023-08-30,171.41,-41.99,-30.09
2023-08-31,167.68,-41.08,-29.44
2023-09-01,167.68,-41.08,-29.44
2023-09-02,167.68,-41.08,-29.44
2023-09-03,167.68,-41.08,-29.44
2023-09-04,170.21,-41.7,-29.88
2023-09-05,169.77,-41.59,-29.8
2023-09-06,162.64,-39.84,-28.55
2023-09-07,165.49,-40.54,-29.05
2023-09-08,165.49,-40.54,-29.05
2023-09-09,165.49,-40.54,-29.05
2023-09-10,165.49,-40.54,-29.05
2023-09-11,171.19,-41.94,-30.05
2023-09-12,174.7,-42.8,-30.67
2023-09-13,164.51,-40.3,-28.88
