date,总市值,市盈率(TTM),市净率
2001-08-20,0.89,-0.36,1.69
2001-09-04,0.96,-0.39,1.83
2001-09-19,0.42,-0.17,0.79
2001-10-04,0.47,-0.19,0.9
2001-10-19,0.39,-0.16,0.73
2001-11-03,0.47,-0.19,0.89
2001-11-18,0.63,-0.26,1.19
2001-12-03,0.52,-0.21,0.98
2001-12-18,0.82,-0.33,1.55
2002-01-02,0.81,-0.33,1.53
2002-01-17,0.74,-0.3,1.41
2002-02-01,0.58,-0.24,1.1
2002-02-16,0.59,-0.24,1.12
2002-03-03,0.63,-0.26,1.19
2002-03-18,0.59,-0.24,1.12
2002-04-02,0.67,-0.27,1.26
2002-04-17,0.67,-0.27,1.26
2002-05-02,0.52,-0.21,0.98
2002-05-17,0.52,-0.26,0.98
2002-06-01,0.52,-0.26,0.98
2002-06-16,0.52,-0.26,4.57
2002-07-01,0.52,-0.26,4.57
2002-07-16,0.52,-0.26,4.57
2002-07-31,0.52,-0.26,4.57
2002-08-15,0.52,-0.26,4.57
2002-08-30,0.52,-0.26,4.57
2002-09-14,0.52,-0.26,4.57
2002-09-29,0.52,-0.26,4.57
2002-10-14,0.52,-0.93,16.29
2002-10-29,0.52,-0.93,16.29
2002-11-13,0.52,-0.93,16.29
2002-11-28,0.52,-0.93,16.29
2002-12-13,0.52,-0.93,16.29
2002-12-28,0.52,-3.8,16.29
2003-01-12,0.52,-3.8,-22.5
2003-01-27,0.52,-3.8,-22.5
2003-02-11,0.52,-3.8,-22.5
2003-02-26,0.52,-3.8,-22.5
2003-03-13,0.52,-3.8,-22.5
2003-03-28,0.52,-3.8,-22.5
2003-04-12,0.52,-3.8,-22.5
2003-04-27,0.52,-3.8,-22.5
2003-05-12,0.52,-3.8,-22.5
2003-05-27,0.14,-1.03,-6.11
2003-06-11,0.12,-0.87,-5.14
2003-06-26,0.08,-1.37,-2.95
2003-07-11,0.11,-1.87,-4.02
2003-07-26,0.21,-3.49,-7.5
2003-08-10,0.37,-6.23,-13.4
2003-08-25,0.28,-4.73,-10.18
2003-09-09,0.37,-6.23,-13.4
2003-09-24,0.37,-6.23,-13.4
2003-10-09,0.39,-6.48,-13.94
2003-10-24,0.35,-5.85,-12.6
2003-11-08,0.22,-3.74,-8.04
2003-11-23,0.34,-5.73,-12.33
2003-12-08,0.28,-4.73,-10.18
2003-12-23,0.27,-6.66,-9.65
2004-01-07,0.37,-9.26,-5.87
2004-01-22,0.37,-9.26,-5.87
2004-02-06,0.76,-19.07,-12.1
2004-02-21,0.95,-23.69,-15.03
2004-03-07,1.15,-28.69,-18.21
2004-03-22,9.05,-225.83,-143.3
2004-04-06,9.5,-236.94,-150.35
2004-04-21,9.57,-238.79,-151.52
2004-05-06,9.28,-231.38,-146.82
2004-05-21,9.5,-236.94,-150.35
2004-06-05,9.57,-238.79,-151.52
2004-06-20,10.02,-249.89,-158.57
2004-07-05,8.46,-211.02,-133.9
2004-07-20,2.94,-39.23,75.35
2004-08-04,2.77,-36.92,70.91
2004-08-19,2.28,-30.33,58.25
2004-09-03,2.23,-29.67,56.98
2004-09-18,2.72,-36.26,69.65
2004-10-03,2.57,-34.28,65.85
2004-10-18,2.42,-32.31,62.05
2004-11-02,2.4,-31.98,61.42
2004-11-17,2.28,-30.33,58.25
2004-12-02,2.6,-54.85,66.48
2004-12-17,2.4,-50.67,76.76
2005-01-01,2.6,-54.85,83.1
2005-01-16,2.45,-51.72,78.35
2005-01-31,2.62,-55.38,83.89
2005-02-15,3.36,-71.05,107.63
2005-03-02,3.17,-66.87,101.3
2005-03-17,2.72,-57.47,87.05
2005-04-01,2.52,-53.29,80.72
2005-04-16,2.67,-56.42,85.47
2005-05-01,3.22,-67.91,102.88
2005-05-16,3.26,-68.96,104.46
2005-05-31,3.31,-70.0,106.05
2005-06-15,3.51,-74.18,112.38
2005-06-30,3.34,-70.53,106.84
2005-07-15,3.29,-693.93,105.25
2005-07-30,3.71,-782.62,108.09
2005-08-14,3.46,-730.45,100.88
2005-08-29,3.46,-730.45,100.88
2005-09-13,3.46,-730.45,100.88
2005-09-28,3.09,-652.19,90.07
2005-10-13,3.02,-636.53,87.91
