date,总市值,市盈率(TTM),市净率
2001-09-19,16.55,6.68,0.44
2001-10-04,19.72,7.95,0.52
2001-10-19,18.01,7.26,0.47
2001-11-03,22.39,9.03,0.59
2001-11-18,22.88,9.23,0.6
2001-12-03,24.83,10.01,0.65
2001-12-18,20.45,8.25,0.54
2002-01-02,23.12,9.33,0.61
2002-01-17,27.44,11.07,0.72
2002-02-01,28.24,11.39,0.74
2002-02-16,30.9,12.46,0.81
2002-03-03,30.64,12.36,0.81
2002-03-18,31.17,12.57,0.82
2002-04-02,30.9,12.46,0.81
2002-04-17,32.23,13.0,0.85
2002-05-02,29.84,12.03,0.79
2002-05-17,29.3,9.95,0.66
2002-06-01,26.91,9.14,0.61
2002-06-16,27.71,9.41,0.62
2002-07-01,27.71,9.41,0.62
2002-07-16,24.51,8.32,0.55
2002-07-31,22.91,7.78,0.52
2002-08-15,20.25,6.87,0.46
2002-08-30,21.05,7.15,0.47
2002-09-14,20.78,8.69,0.47
2002-09-29,19.18,8.02,0.44
2002-10-14,17.85,7.46,0.41
2002-10-29,21.05,8.8,0.48
2002-11-13,22.64,9.47,0.52
2002-11-28,23.71,9.92,0.54
2002-12-13,24.24,10.14,0.55
2002-12-28,27.17,11.36,0.62
2003-01-12,30.64,12.81,0.7
2003-01-27,29.04,12.14,0.66
2003-02-11,35.17,14.71,0.8
2003-02-26,33.57,14.04,0.77
2003-03-13,27.71,11.59,0.63
2003-03-28,29.84,12.48,0.68
2003-04-12,26.91,11.25,0.61
2003-04-27,24.24,10.14,0.55
2003-05-12,25.31,15.84,0.57
2003-05-27,33.83,21.18,0.76
2003-06-11,33.57,21.01,0.75
2003-06-26,33.57,21.01,0.75
2003-07-11,37.56,23.51,0.84
2003-07-26,42.62,26.68,0.95
2003-08-10,43.69,27.35,0.98
2003-08-25,47.69,29.85,1.07
2003-09-09,46.62,16.47,1.02
2003-09-24,45.56,16.1,0.99
2003-10-09,57.94,20.47,1.26
2003-10-24,65.27,23.06,1.42
2003-11-08,77.92,27.53,1.7
2003-11-23,72.6,25.65,1.58
2003-12-08,86.58,30.59,1.89
2003-12-23,116.55,41.18,2.54
2004-01-07,134.53,47.54,2.93
2004-01-22,117.88,41.65,2.57
2004-02-06,127.21,44.95,2.77
2004-02-21,129.87,45.89,2.83
2004-03-07,125.88,44.48,2.75
2004-03-22,109.89,38.83,2.4
2004-04-06,121.88,25.71,2.51
2004-04-21,93.91,19.81,1.94
2004-05-06,83.92,17.7,1.73
2004-05-21,75.26,15.87,1.55
2004-06-05,85.25,17.98,1.76
2004-06-20,77.26,16.3,1.59
2004-07-05,97.24,20.51,2.01
2004-07-20,103.23,21.77,2.13
2004-08-04,92.58,19.53,1.91
2004-08-19,92.58,19.53,1.91
2004-09-03,95.24,10.85,1.84
2004-09-18,111.89,12.75,2.17
2004-10-03,121.88,13.89,2.36
2004-10-18,117.22,13.36,2.27
2004-11-02,112.56,12.83,2.18
2004-11-17,121.21,13.81,2.35
2004-12-02,126.54,14.42,2.45
2004-12-17,116.55,13.28,2.26
2005-01-01,117.88,13.43,2.28
2005-01-16,107.89,12.29,2.09
2005-01-31,111.22,12.67,2.15
2005-02-15,119.22,13.58,2.31
2005-03-02,119.88,13.66,2.32
2005-03-17,114.55,13.05,2.22
2005-04-01,111.22,10.68,1.99
2005-04-16,107.89,10.36,1.93
2005-05-01,99.24,9.53,1.77
2005-05-16,91.91,8.82,1.64
