date,总市值,市盈率(TTM),市净率
2026-07-02,669.76,23.46,5.29
2026-07-03,582.03,20.39,4.6
2026-07-04,582.03,20.39,4.6
2026-07-05,582.03,20.39,4.6
2026-07-06,580.58,20.33,4.59
2026-07-07,618.47,21.66,4.89
2026-07-08,611.47,21.42,4.83
2026-07-09,586.41,20.54,4.64
2026-07-10,599.81,21.01,4.74
2026-07-11,599.81,21.01,4.74
2026-07-12,599.81,21.01,4.74
2026-07-13,560.76,19.64,4.43
2026-07-14,594.57,20.82,4.7
2026-07-15,623.71,21.85,4.93
2026-07-16,583.49,20.44,4.61
2026-07-17,542.98,19.02,4.29
2026-07-18,542.98,19.02,4.29
2026-07-19,542.98,19.02,4.29
2026-07-20,603.89,21.15,4.77
2026-07-21,621.96,21.78,4.92
2026-07-22,591.07,20.7,4.67
2026-07-23,585.82,20.52,4.63
2026-07-24,589.9,20.66,4.66
2026-07-25,589.9,20.66,4.66
2026-07-26,589.9,20.66,4.66
2026-07-27,607.97,21.29,4.81
2026-07-28,590.49,20.68,4.67
2026-07-29,629.16,22.04,4.97
2026-07-30,693.66,24.29,5.48
2026-07-31,643.82,22.55,5.09
2026-08-01,643.82,22.55,5.09
2026-08-02,643.82,22.55,5.09
2026-08-03,634.43,22.22,5.01
2026-08-04,638.54,22.36,5.05
2026-08-05,635.61,22.26,5.02
2026-08-06,616.87,21.61,4.88
2026-08-07,639.22,22.39,5.05
2026-08-08,639.22,22.39,5.05
2026-08-09,639.22,22.39,5.05
2026-08-10,647.45,22.68,5.12
2026-08-11,646.86,22.66,5.11
2026-08-12,692.14,24.24,5.47
2026-08-13,676.85,23.71,5.35
2026-08-14,687.44,24.08,5.43
2026-08-15,687.44,24.08,5.43
2026-08-16,687.44,24.08,5.43
2026-08-17,701.55,24.57,5.55
2026-08-18,710.37,24.88,5.61
2026-08-19,675.09,23.64,5.34
2026-08-20,702.72,24.61,5.55
2026-08-21,699.78,24.51,5.53
2026-08-22,699.78,24.51,5.53
2026-08-23,699.78,24.51,5.53
2026-08-24,703.31,24.63,5.56
2026-08-25,740.95,25.95,5.86
2026-08-26,776.23,27.19,6.14
2026-08-27,745.06,26.1,5.89
2026-08-28,757.41,26.53,5.99
2026-08-29,757.41,26.53,5.99
2026-08-30,757.41,21.36,5.68
2026-08-31,706.25,19.91,5.29
2026-09-01,742.71,20.94,5.57
2026-09-02,792.7,22.35,5.94
2026-09-03,811.51,22.88,6.08
2026-09-04,816.22,23.02,6.12
2026-09-05,816.22,23.02,6.12
2026-09-06,816.22,23.02,6.12
2026-09-07,807.4,22.77,6.05
2026-09-08,753.89,21.26,5.65
