date,总市值,市盈率(TTM),市净率
2026-03-23,76.29,-59.7,7.49
2026-03-24,72.15,-56.46,7.08
2026-03-25,87.61,-68.56,8.6
2026-03-26,88.63,-69.36,8.7
2026-03-27,87.27,-68.3,8.57
2026-03-28,87.27,-68.3,8.57
2026-03-29,87.27,-68.3,8.57
2026-03-30,88.7,-69.41,8.71
2026-03-31,87.0,-68.09,8.54
2026-04-01,87.0,-68.09,8.54
2026-04-02,84.7,-66.28,8.32
2026-04-03,84.7,-66.28,8.32
2026-04-04,84.7,-66.28,8.32
2026-04-05,84.7,-66.28,8.32
2026-04-06,84.7,-66.28,8.32
2026-04-07,84.7,-66.28,8.32
2026-04-08,86.66,-67.82,8.51
2026-04-09,89.51,-70.05,8.79
2026-04-10,85.99,-67.29,8.44
2026-04-11,85.99,-67.29,8.44
2026-04-12,85.99,-67.29,8.44
2026-04-13,87.89,-68.78,8.63
2026-04-14,87.27,-68.3,8.57
2026-04-15,86.26,-67.5,8.47
2026-04-16,85.51,-66.92,8.4
2026-04-17,86.05,-67.34,8.45
2026-04-18,86.05,-67.34,8.45
2026-04-19,86.05,-67.34,8.45
2026-04-20,84.09,-65.8,8.26
2026-04-21,81.04,-63.42,7.96
2026-04-22,84.7,-66.28,8.32
2026-04-23,87.48,-70.35,4.43
2026-04-24,83.88,-67.46,4.25
2026-04-25,83.88,-67.46,4.25
2026-04-26,83.88,-67.46,4.25
2026-04-27,84.7,-68.12,4.29
2026-04-28,83.41,-67.08,4.23
2026-04-29,83.07,-66.81,4.21
2026-04-30,83.21,-66.92,4.22
2026-05-01,83.21,-66.92,4.22
2026-05-02,83.21,-66.92,4.22
2026-05-03,83.21,-66.92,4.22
2026-05-04,83.21,-66.92,4.22
2026-05-05,83.41,-67.08,4.23
2026-05-06,86.12,-69.26,4.37
2026-05-07,87.27,-70.19,4.42
2026-05-08,89.24,-71.77,4.52
2026-05-09,89.24,-71.77,4.52
2026-05-10,89.24,-71.77,4.52
2026-05-11,87.89,-70.68,4.46
2026-05-12,87.34,-70.24,4.43
2026-05-13,94.12,-75.7,4.77
2026-05-14,92.36,-74.28,4.68
2026-05-15,91.41,-73.52,4.63
2026-05-16,91.41,-73.52,4.63
2026-05-17,91.41,-73.52,4.63
2026-05-18,101.04,-81.26,5.12
2026-05-19,110.06,-88.51,5.58
2026-05-20,105.86,-85.13,5.37
2026-05-21,95.07,-76.46,4.82
2026-05-22,96.02,-77.23,4.87
2026-05-23,96.02,-77.23,4.87
2026-05-24,96.02,-77.23,4.87
2026-05-25,96.02,-77.23,4.87
