date,总市值,市盈率(TTM),市净率
2007-07-14,171.12,116.62,72.26
2007-07-25,209.16,142.55,88.33
2007-08-05,204.18,139.16,86.23
2007-08-16,176.04,119.98,74.34
2007-08-27,201.69,137.46,85.17
2007-09-07,200.94,136.95,84.86
2007-09-18,217.63,71.2,91.9
2007-09-29,210.65,68.92,37.32
2007-10-10,202.19,66.15,35.82
2007-10-21,207.17,67.78,36.7
2007-11-01,239.04,78.21,42.35
2007-11-12,234.56,76.74,41.55
2007-11-23,206.92,67.7,36.66
2007-12-04,224.1,73.32,39.7
2007-12-15,243.77,79.75,43.19
2007-12-26,250.99,82.12,44.46
2008-01-06,278.88,91.24,49.4
2008-01-17,248.0,81.14,43.94
2008-01-28,232.32,76.01,41.16
2008-02-08,227.34,74.38,40.27
2008-02-19,229.08,74.95,40.58
2008-03-01,213.39,69.81,37.8
2008-03-12,210.16,36.59,37.23
2008-03-23,160.6,27.96,28.45
2008-04-03,205.92,35.86,4.65
2008-04-14,201.94,35.16,4.56
2008-04-25,210.9,36.72,4.76
2008-05-06,233.06,40.58,5.26
2008-05-17,221.36,38.54,4.99
2008-05-28,213.89,37.24,4.83
2008-06-08,189.49,32.99,4.27
2008-06-19,174.3,30.35,3.93
2008-06-30,152.14,26.49,3.43
2008-07-11,151.89,26.45,3.43
2008-07-22,143.67,25.02,3.24
2008-08-02,152.89,26.62,3.45
2008-08-13,124.75,21.72,2.81
2008-08-24,118.28,20.59,2.67
2008-09-04,137.7,15.75,2.85
2008-09-15,124.0,14.18,2.56
2008-09-26,112.05,12.81,2.32
2008-10-07,114.54,13.1,2.37
2008-10-18,77.94,8.91,1.61
2008-10-29,54.78,6.26,1.13
2008-11-09,73.46,8.4,1.52
2008-11-20,70.22,8.03,1.45
2008-12-01,82.17,9.4,1.7
2008-12-12,95.12,10.88,1.97
2008-12-23,89.14,10.19,1.84
2009-01-03,92.38,10.56,1.91
2009-01-14,92.88,10.62,1.92
2009-01-25,89.64,10.25,1.85
2009-02-05,87.9,10.05,1.82
2009-02-16,94.62,10.82,1.96
2009-02-27,89.64,10.25,1.85
2009-03-10,115.04,11.34,2.38
2009-03-21,120.27,11.85,2.37
2009-04-01,131.97,13.01,2.6
2009-04-12,132.22,13.03,2.6
2009-04-23,146.91,14.48,2.89
2009-05-04,183.76,18.11,3.62
2009-05-15,202.69,19.98,3.99
2009-05-26,208.16,20.52,4.1
2009-06-06,212.15,20.91,4.18
2009-06-17,204.18,20.12,4.02
2009-06-28,249.5,24.59,4.91
2009-07-09,249.5,24.59,4.91
2009-07-20,255.97,25.23,5.04
2009-07-31,289.34,28.52,5.69
2009-08-11,283.97,27.99,5.59
2009-08-22,272.01,22.44,5.35
2009-09-02,248.86,20.53,4.67
2009-09-13,266.54,21.98,5.0
2009-09-24,245.87,20.28,4.62
2009-10-05,246.37,20.32,4.63
2009-10-16,244.13,20.14,4.58
2009-10-27,252.6,20.83,4.74
2009-11-07,235.42,19.42,4.42
2009-11-18,274.03,22.6,5.14
2009-11-29,271.54,22.4,5.1
2009-12-10,286.54,23.63,5.38
2009-12-21,274.08,22.61,5.15
2010-01-01,287.03,23.68,5.39
2010-01-12,294.01,24.25,5.52
2010-01-23,272.58,22.48,5.12
2010-02-03,266.6,21.99,5.0
2010-02-14,251.65,20.76,4.72
2010-02-25,279.56,19.68,5.25
2010-03-08,294.07,20.7,5.1
2010-03-19,332.94,23.43,5.77
2010-03-30,331.45,23.33,5.74
2010-04-10,339.54,23.9,5.89
2010-04-21,340.54,23.97,5.9
2010-05-02,351.01,24.71,6.08
2010-05-13,354.04,24.92,6.14
2010-05-24,316.15,22.25,5.48
2010-06-04,346.58,24.39,6.01
2010-06-15,356.05,25.06,6.17
2010-06-26,374.01,26.32,6.48
2010-07-07,342.09,24.08,5.93
2010-07-18,369.52,26.01,6.4
2010-07-29,351.07,24.71,6.08
2010-08-09,367.04,25.83,6.36
2010-08-20,384.0,23.88,6.66
2010-08-31,397.46,24.72,6.53
2010-09-11,394.97,24.56,6.49
2010-09-22,415.92,25.86,6.83
2010-10-03,448.33,27.88,7.36
2010-10-14,416.46,25.9,6.84
2010-10-25,403.5,25.09,6.63
2010-11-05,406.49,25.28,6.68
2010-11-16,358.11,22.27,5.88
2010-11-27,331.18,20.59,5.44
2010-12-08,338.66,21.06,5.56
2010-12-19,318.21,19.79,5.23
2010-12-30,305.25,18.98,5.01
2011-01-10,332.18,20.66,5.46
2011-01-21,317.22,19.73,5.21
2011-02-01,308.74,19.2,5.07
2011-02-12,294.27,18.3,4.83
2011-02-23,299.76,16.44,4.92
2011-03-06,342.65,18.8,5.63
2011-03-17,317.71,17.43,4.76
2011-03-28,297.76,16.34,4.46
2011-04-08,315.72,17.32,4.73
2011-04-19,304.75,16.72,4.57
2011-04-30,313.23,17.18,4.69
2011-05-11,333.18,18.28,4.99
2011-05-22,356.13,19.54,5.34
2011-06-02,361.63,19.84,5.42
2011-06-13,346.17,18.99,5.19
2011-06-24,337.69,18.53,5.06
2011-07-05,364.63,20.0,5.46
2011-07-16,299.28,16.42,4.49
2011-07-27,295.29,16.2,4.43
2011-08-07,275.84,15.13,4.13
2011-08-18,248.9,12.05,3.4
2011-08-29,242.42,11.73,3.31
2011-09-09,261.87,12.68,3.57
2011-09-20,257.38,12.46,3.51
2011-10-01,227.21,11.0,3.1
2011-10-12,226.46,10.96,3.09
2011-10-23,160.12,7.75,2.18
2011-11-03,178.57,8.64,2.44
2011-11-14,195.28,9.45,2.66
2011-11-25,181.82,8.8,2.48
2011-12-06,209.25,10.13,2.85
2011-12-17,249.9,12.1,3.41
2011-12-28,222.47,10.77,3.04
2012-01-08,221.23,10.71,3.02
2012-01-19,212.0,10.26,2.89
2012-01-30,198.29,9.6,2.71
2012-02-10,221.98,10.74,3.03
2012-02-21,207.76,9.74,2.83
2012-03-03,211.75,9.92,2.69
2012-03-14,220.48,10.33,2.81
2012-03-25,207.26,9.71,2.64
2012-04-05,208.01,9.75,2.65
2012-04-16,193.3,9.06,2.46
2012-04-27,192.55,9.02,2.45
2012-05-08,176.84,8.29,2.25
2012-05-19,149.65,7.01,1.9
2012-05-30,159.13,7.46,2.02
2012-06-10,150.15,7.04,1.91
2012-06-21,140.92,6.6,1.79
2012-07-02,116.73,5.47,1.49
2012-07-13,112.24,5.26,1.43
2012-07-24,101.26,4.75,1.29
2012-08-04,103.26,4.84,1.31
2012-08-15,115.73,6.0,1.42
2012-08-26,123.71,6.41,1.52
2012-09-06,118.47,6.14,1.46
2012-09-17,141.17,7.32,1.74
2012-09-28,148.65,7.71,1.83
2012-10-09,156.63,8.12,1.93
2012-10-20,171.85,8.91,2.12
2012-10-31,164.61,8.53,2.03
2012-11-11,156.13,8.09,1.92
2012-11-22,146.41,7.59,1.8
2012-12-03,136.18,7.06,1.68
2012-12-14,159.88,8.29,1.97
2012-12-25,165.86,8.6,2.04
2013-01-05,188.31,9.76,2.32
2013-01-16,203.77,10.56,2.51
2013-01-27,171.85,8.91,2.12
2013-02-07,178.83,9.27,2.2
2013-02-18,202.28,10.49,2.49
2013-03-01,179.58,10.72,2.21
2013-03-12,175.09,10.45,2.1
2013-03-23,169.1,10.09,2.03
2013-04-03,162.87,9.72,1.96
2013-04-14,158.88,9.48,1.91
2013-04-25,164.61,9.82,1.98
2013-05-06,162.62,9.7,1.95
2013-05-17,179.83,10.73,2.16
2013-05-28,181.08,10.81,2.17
2013-06-08,189.56,11.31,2.28
2013-06-19,167.36,9.99,2.01
2013-06-30,169.6,10.12,2.04
2013-07-11,195.04,11.64,2.34
2013-07-22,208.51,12.44,2.5
2013-08-02,221.48,13.22,2.66
2013-08-13,251.91,16.52,2.93
2013-08-24,242.43,15.9,2.82
2013-09-04,242.49,15.9,2.83
2013-09-15,238.5,15.64,2.78
2013-09-26,251.47,16.49,2.93
2013-10-07,269.96,17.7,3.15
2013-10-18,288.42,18.91,3.36
2013-10-29,268.46,17.6,3.13
2013-11-09,286.96,18.82,3.34
2013-11-20,277.48,18.19,3.23
2013-12-01,272.49,17.87,3.17
2013-12-12,248.04,16.26,2.89
2013-12-23,229.82,15.07,2.68
2014-01-03,261.51,17.15,3.05
2014-01-14,272.99,17.9,3.18
2014-01-25,277.98,18.23,3.24
2014-02-05,262.01,17.18,3.05
2014-02-16,261.51,17.15,3.05
2014-02-27,296.45,17.73,3.45
2014-03-10,318.92,19.07,3.72
2014-03-21,303.94,18.17,3.34
2014-04-01,318.95,19.07,3.51
2014-04-12,315.46,18.86,3.47
2014-04-23,291.5,17.43,3.2
2014-05-04,290.0,17.34,3.19
2014-05-15,301.48,18.03,3.31
2014-05-26,294.49,17.61,3.24
2014-06-06,285.51,17.07,3.14
2014-06-17,289.0,17.28,3.18
2014-06-28,304.48,18.21,3.35
2014-07-09,322.45,19.28,3.54
2014-07-20,302.48,18.09,3.32
2014-07-31,319.45,19.1,3.51
2014-08-11,360.88,19.2,3.97
2014-08-22,382.34,20.34,4.11
2014-09-02,371.0,19.74,3.99
2014-09-13,370.0,19.69,3.98
2014-09-24,374.49,19.92,4.03
2014-10-05,404.47,21.52,4.35
2014-10-16,395.48,21.04,4.25
2014-10-27,372.01,19.79,4.0
2014-11-07,375.02,19.95,4.03
2014-11-18,386.51,20.56,4.16
2014-11-29,400.99,21.33,4.31
2014-12-10,324.59,17.27,3.49
2014-12-21,346.06,18.41,3.72
2015-01-01,342.07,18.2,3.68
2015-01-12,332.09,17.67,3.57
2015-01-23,335.09,17.83,3.6
2015-02-03,344.08,18.31,3.7
2015-02-14,378.04,17.54,4.06
2015-02-25,399.51,18.54,4.04
2015-03-08,414.5,19.23,4.19
2015-03-19,410.51,19.05,4.15
2015-03-30,364.06,16.89,3.68
2015-04-10,400.54,18.58,4.05
2015-04-21,418.02,19.39,4.23
2015-05-02,426.51,19.79,4.32
2015-05-13,438.58,20.35,4.44
2015-05-24,483.04,22.41,4.89
2015-06-04,444.69,20.63,4.5
2015-06-15,428.2,19.87,4.33
2015-06-26,444.69,20.63,4.5
2015-07-07,431.21,20.01,4.36
2015-07-18,457.69,21.24,4.63
2015-07-29,487.17,22.6,4.93
2015-08-09,492.17,20.84,4.98
2015-08-20,499.67,21.15,4.91
2015-08-31,487.67,20.65,4.79
2015-09-11,478.51,20.26,4.7
2015-09-22,486.51,20.6,4.78
2015-10-03,516.26,21.86,5.07
2015-10-14,485.01,20.53,4.76
2015-10-25,488.51,20.68,4.8
2015-11-05,545.11,23.08,5.35
2015-11-16,542.61,22.97,5.33
2015-11-27,567.61,24.03,5.57
2015-12-08,585.23,24.78,5.75
2015-12-19,505.2,21.39,4.96
2015-12-30,537.71,22.76,5.28
2016-01-10,521.48,22.08,5.12
2016-01-21,438.7,18.57,4.31
2016-02-01,479.72,20.31,4.71
2016-02-12,469.71,19.89,4.61
2016-02-23,464.71,19.08,4.56
2016-03-05,455.2,18.69,4.44
2016-03-16,437.7,17.97,4.27
2016-03-27,447.7,18.38,4.37
2016-04-07,452.2,18.57,4.42
2016-04-18,479.21,19.67,4.68
2016-04-29,496.22,20.37,4.85
2016-05-10,480.24,19.72,4.69
2016-05-21,418.71,17.19,4.09
2016-06-01,421.21,17.29,4.11
2016-06-12,401.2,16.47,3.92
2016-06-23,357.18,14.66,3.49
2016-07-04,391.69,16.08,3.82
2016-07-15,437.22,17.95,4.27
2016-07-26,445.72,18.3,4.35
2016-08-06,470.24,19.31,4.59
2016-08-17,500.26,20.54,4.88
2016-08-28,495.25,20.33,4.84
2016-09-08,547.84,21.24,5.26
2016-09-19,510.32,19.78,4.9
2016-09-30,526.58,20.42,5.05
2016-10-11,527.89,20.47,5.07
2016-10-22,512.88,19.88,4.92
2016-11-02,569.25,22.07,5.46
2016-11-13,554.23,21.49,5.32
2016-11-24,532.97,20.66,5.11
2016-12-05,546.77,21.2,5.25
2016-12-16,568.04,22.02,5.45
2016-12-27,558.03,21.63,5.35
2017-01-07,585.58,22.7,5.62
2017-01-18,598.09,23.19,5.74
2017-01-29,620.61,24.06,5.96
2017-02-09,604.35,23.43,5.8
2017-02-20,625.62,24.25,6.0
2017-03-03,588.08,22.05,5.51
2017-03-14,608.1,22.8,5.7
2017-03-25,540.53,20.27,5.06
2017-04-05,602.45,22.59,5.64
2017-04-16,593.07,22.24,5.56
2017-04-27,583.7,21.89,5.47
2017-05-08,582.39,21.84,5.46
2017-05-19,578.71,21.7,5.42
2017-05-30,603.68,22.64,5.66
2017-06-10,623.89,23.39,5.84
2017-06-21,638.65,23.95,5.98
2017-07-02,692.32,25.96,6.49
2017-07-13,731.27,27.42,6.85
2017-07-24,704.44,26.41,6.6
2017-08-04,726.04,27.22,6.8
2017-08-15,779.72,24.99,5.1
2017-08-26,830.72,26.63,5.44
2017-09-06,816.09,26.16,5.34
2017-09-17,896.62,28.74,5.87
2017-09-28,883.2,28.31,5.78
2017-10-09,906.02,29.04,5.93
2017-10-20,880.51,28.22,5.76
2017-10-31,936.89,30.03,6.13
2017-11-11,966.43,30.98,6.33
2017-11-22,978.51,31.36,6.41
2017-12-03,912.74,29.26,5.98
2017-12-14,906.03,29.04,5.93
2017-12-25,895.3,28.7,5.86
2018-01-05,958.39,30.72,6.27
2018-01-16,1037.59,33.26,6.79
2018-01-27,1016.11,32.57,6.65
2018-02-07,953.02,30.55,6.24
2018-02-18,995.97,31.92,6.52
2018-03-01,1060.4,28.71,6.47
2018-03-12,1120.81,30.34,6.84
2018-03-23,1048.32,28.38,6.39
2018-04-03,1077.87,29.18,6.57
2018-04-14,1229.55,33.29,7.5
2018-04-25,1162.44,31.47,7.09
2018-05-06,1212.18,32.81,7.39
2018-05-17,1226.94,33.21,7.48
2018-05-28,1212.18,32.81,7.39
2018-06-08,1268.56,34.34,7.74
2018-06-19,1142.38,30.93,6.97
2018-06-30,1115.53,30.2,6.8
2018-07-11,1079.33,29.22,6.58
2018-07-22,1087.38,29.44,6.63
2018-08-02,1033.68,27.98,6.3
2018-08-13,1090.07,29.51,6.65
2018-08-24,1077.98,25.38,6.29
2018-09-04,1111.54,26.17,6.48
2018-09-15,955.82,22.5,5.57
2018-09-26,967.9,22.79,5.65
2018-10-07,926.29,21.81,5.4
2018-10-18,833.66,19.63,4.86
2018-10-29,830.97,19.56,4.85
2018-11-09,924.95,21.78,5.39
2018-11-20,954.48,22.47,5.57
2018-12-01,954.48,22.47,5.57
2018-12-12,957.17,22.53,5.58
2018-12-23,969.25,22.82,5.65
2019-01-03,943.74,22.22,5.5
2019-01-14,942.4,22.19,5.5
2019-01-25,1006.84,23.7,5.87
2019-02-05,1092.76,25.73,6.37
2019-02-16,1126.32,26.52,6.57
2019-02-27,1218.95,26.03,6.77
2019-03-10,1264.63,27.01,7.02
2019-03-21,1355.92,28.96,7.53
2019-04-01,1433.78,30.62,7.96
2019-04-12,1436.59,30.68,7.98
2019-04-23,1505.06,32.14,8.36
2019-05-04,1503.8,32.12,8.35
2019-05-15,1408.47,30.08,7.82
2019-05-26,1327.91,28.36,7.37
2019-06-06,1297.03,27.7,7.2
2019-06-17,1331.94,28.44,7.4
2019-06-28,1449.21,30.95,8.05
2019-07-09,1387.08,29.62,7.7
2019-07-20,1519.44,32.45,8.44
2019-07-31,1588.32,33.92,8.82
2019-08-11,1565.37,33.43,8.69
2019-08-22,1678.83,35.85,9.32
2019-09-02,1747.72,33.13,8.53
2019-09-13,1707.2,32.36,8.33
2019-09-24,1734.21,32.87,8.47
2019-10-05,1826.08,34.61,8.91
2019-10-16,2043.53,38.74,9.97
2019-10-27,1893.61,35.89,9.24
2019-11-07,2121.96,40.22,10.36
2019-11-18,2049.33,38.85,10.0
2019-11-29,1988.53,37.69,9.71
2019-12-10,1911.59,36.23,9.33
2019-12-21,1993.99,37.8,9.73
2020-01-01,1884.57,35.72,9.2
2020-01-12,2083.2,39.49,10.17
2020-01-23,1975.12,37.44,9.64
2020-02-03,1796.79,34.06,8.77
2020-02-14,1841.38,34.9,8.99
2020-02-25,1807.6,34.26,8.82
2020-03-07,1779.23,33.73,8.68
2020-03-18,1275.32,24.17,6.23
2020-03-29,1561.73,26.18,6.97
2020-04-09,1595.5,26.74,7.12
2020-04-20,1765.72,29.6,7.88
2020-05-01,1768.43,29.64,7.89
2020-05-12,1804.95,30.25,8.05
2020-05-23,1760.37,29.51,7.85
2020-06-03,2041.5,34.22,9.11
2020-06-14,1909.09,32.0,8.52
2020-06-25,1945.57,32.61,8.68
2020-07-06,1950.09,32.69,8.7
2020-07-17,1908.2,31.99,8.51
2020-07-28,1991.98,33.39,8.89
2020-08-08,2009.69,33.69,8.96
2020-08-19,2239.45,37.54,9.99
2020-08-30,2217.83,43.3,9.52
2020-09-10,2009.88,39.24,8.62
2020-09-21,2134.23,41.66,9.16
2020-10-02,2165.32,42.27,9.29
2020-10-13,2365.41,46.18,10.15
2020-10-24,2341.08,45.7,10.05
2020-11-04,2489.77,48.6,10.68
2020-11-15,2743.88,53.56,11.77
2020-11-26,2881.75,56.26,12.37
2020-12-07,2897.97,56.57,12.44
2020-12-18,2841.2,55.46,12.19
2020-12-29,3206.15,62.59,13.76
2021-01-09,3546.77,69.24,15.22
2021-01-20,3744.11,73.09,16.07
2021-01-31,3468.37,67.71,14.88
2021-02-11,3927.94,76.68,16.86
2021-02-22,3698.15,72.19,15.87
2021-03-05,3284.54,64.12,14.09
2021-03-16,3273.73,63.91,14.05
2021-03-27,3462.96,56.46,12.14
2021-04-07,3538.66,57.7,12.4
2021-04-18,3798.18,61.93,13.31
2021-04-29,3817.1,62.24,13.38
2021-05-10,3773.85,61.53,13.23
2021-05-21,4017.15,65.5,14.08
2021-06-01,4379.39,71.4,15.35
2021-06-12,4282.07,69.82,15.01
2021-06-23,4922.76,80.26,17.25
2021-07-04,4755.16,77.53,16.67
2021-07-15,5109.29,83.3,17.91
2021-07-26,4490.23,73.21,15.74
2021-08-06,4619.99,75.33,16.19
2021-08-17,4379.39,71.4,15.35
2021-08-28,4168.53,47.23,12.92
2021-09-08,4484.82,50.81,13.9
2021-09-19,4236.12,48.0,13.13
2021-09-30,3968.49,44.96,12.3
2021-10-11,3392.68,38.44,10.51
2021-10-22,3627.87,41.1,11.24
2021-11-02,3208.85,36.36,9.94
2021-11-13,3598.13,40.77,11.15
2021-11-24,3554.88,40.28,11.02
2021-12-05,3438.63,38.96,10.66
2021-12-16,3222.37,36.51,9.99
2021-12-27,3116.94,35.32,9.66
2022-01-07,2914.19,33.02,9.03
2022-01-18,3108.83,35.22,9.63
2022-01-29,3125.05,35.41,9.68
2022-02-09,3498.11,39.63,10.84
2022-02-20,3357.53,38.04,10.41
2022-03-03,3133.16,35.5,9.71
2022-03-14,2341.08,26.52,7.26
2022-03-25,2633.04,27.89,7.44
2022-04-05,2662.78,28.2,7.53
2022-04-16,2526.38,26.76,7.14
2022-04-27,2393.42,25.35,6.77
2022-05-08,2265.88,24.0,6.41
2022-05-19,2263.16,23.97,6.4
2022-05-30,2356.78,24.96,6.66
2022-06-10,2485.68,26.33,7.03
2022-06-21,2402.91,25.45,6.79
2022-07-02,2615.93,27.7,7.39
2022-07-13,2568.44,27.2,7.26
2022-07-24,2474.82,26.21,7.0
2022-08-04,2310.65,24.47,6.53
2022-08-15,2368.99,25.09,6.7
2022-08-26,2622.72,30.03,7.09
2022-09-06,2440.9,27.95,6.6
2022-09-17,2480.25,28.4,6.7
2022-09-28,2368.99,27.13,6.4
2022-10-09,2462.61,28.2,6.65
2022-10-20,2084.06,23.87,5.63
2022-10-31,1872.4,21.44,5.06
2022-11-11,2252.31,25.79,6.09
2022-11-22,2278.09,26.09,6.16
2022-12-03,2515.53,28.81,6.8
2022-12-14,2648.5,30.33,7.16
2022-12-25,2789.6,31.94,7.54
2023-01-05,2928.0,33.53,7.91
2023-01-16,3088.1,35.36,8.34
2023-01-27,3364.89,38.53,9.09
2023-02-07,3069.11,35.15,8.29
2023-02-18,2838.45,32.5,7.67
2023-03-01,2976.84,34.09,8.04
2023-03-12,2729.91,31.26,7.38
2023-03-23,3022.98,35.58,7.85
2023-04-03,3039.26,35.77,7.89
2023-04-14,3069.11,36.12,7.97
2023-04-25,2605.08,30.66,6.76
2023-05-06,2723.57,32.05,7.07
2023-05-17,2461.55,28.97,6.39
2023-05-28,2358.16,27.75,6.12
2023-06-08,2356.74,27.74,6.12
2023-06-19,2489.88,29.3,6.47
2023-06-30,2267.52,26.69,5.89
2023-07-11,2260.43,26.6,5.87
2023-07-22,2385.07,28.07,6.19
2023-08-02,2479.96,29.19,6.44
2023-08-13,2423.31,28.52,6.29
2023-08-24,2484.21,26.18,4.7
2023-09-04,2564.94,27.03,4.86
2023-09-15,2550.78,26.88,4.83
2023-09-26,2375.15,25.03,4.5
2023-10-07,2363.82,24.91,4.48
2023-10-18,2669.75,28.13,5.05
2023-10-29,2545.11,26.82,4.82
2023-11-09,2577.69,27.16,4.88
2023-11-20,2351.08,24.77,4.45
2023-12-01,2234.94,23.55,4.23
2023-12-12,2090.48,22.03,3.96
2023-12-23,2094.73,22.07,3.97
2024-01-03,2045.15,21.55,3.87
2024-01-14,2091.89,22.04,3.96
2024-01-25,2001.25,21.09,3.79
2024-02-05,1914.85,20.18,3.63
2024-02-16,2220.78,23.4,4.2
2024-02-27,2222.19,23.42,4.21
2024-03-09,2120.22,22.34,4.01
2024-03-20,2246.27,23.67,4.25
2024-03-31,2356.74,20.86,4.15
2024-04-11,2474.3,21.91,4.36
2024-04-22,2424.73,21.47,4.27
2024-05-03,2649.92,23.46,4.67
2024-05-14,2542.28,22.51,4.48
2024-05-25,2461.55,21.79,4.33
2024-06-05,2485.63,22.01,4.38
2024-06-16,2295.84,20.33,4.04
2024-06-27,2158.46,19.11,3.8
2024-07-08,2021.08,17.89,3.56
2024-07-19,2056.48,18.21,3.62
2024-07-30,1917.69,16.98,3.38
2024-08-10,1989.92,17.62,3.5
2024-08-21,1910.6,16.92,3.36
2024-09-01,2175.45,15.03,3.46
2024-09-12,1955.93,13.51,3.12
2024-09-23,2081.98,14.39,3.32
2024-10-04,2894.3,20.0,4.61
2024-10-15,2509.52,17.34,4.0
2024-10-26,2451.52,16.94,3.9
2024-11-06,2427.48,16.77,3.87
2024-11-17,2270.45,15.69,3.62
2024-11-28,2137.48,14.77,3.4
2024-12-09,2369.48,16.37,3.77
2024-12-20,2274.7,15.72,3.62
2024-12-31,2197.88,15.19,3.5
2025-01-11,2204.94,15.24,3.51
2025-01-22,2281.16,15.76,3.63
2025-02-02,2330.57,16.1,3.71
2025-02-13,2376.31,16.42,3.78
2025-02-24,2431.05,16.8,3.87
2025-03-07,2756.68,19.05,4.39
2025-03-18,2860.55,19.77,4.56
2025-03-29,2478.77,14.72,3.72
2025-04-09,2252.79,13.38,3.38
2025-04-20,2523.68,14.98,3.79
2025-05-01,2581.23,15.33,3.87
2025-05-12,2658.43,15.78,3.99
2025-05-23,2620.53,15.56,3.93
2025-06-03,2637.38,15.66,3.96
2025-06-14,2617.73,15.54,3.93
2025-06-25,2658.43,15.78,3.99
2025-07-06,2589.65,15.38,3.88
2025-07-17,2595.27,15.41,3.89
2025-07-28,2560.18,15.2,3.84
2025-08-08,2495.61,14.82,3.74
2025-08-19,2737.03,16.25,4.11
2025-08-30,2694.92,16.49,3.85
2025-09-10,2662.64,16.29,3.81
2025-09-21,2717.38,16.63,3.89
2025-10-02,2612.11,15.98,3.74
2025-10-13,2433.85,14.89,3.48
2025-10-24,2478.77,15.17,3.54
2025-11-04,2234.54,13.67,3.2
2025-11-15,2304.72,14.1,3.3
2025-11-26,2365.08,14.47,3.38
2025-12-07,2344.02,14.34,3.35
2025-12-18,2293.26,14.03,3.28
2025-12-29,2245.71,13.74,3.21
2026-01-09,2245.71,13.74,3.21
2026-01-20,2308.64,14.12,3.3
2026-01-31,2188.38,13.39,3.13
2026-02-11,2354.78,14.41,3.37
2026-02-22,2349.19,14.37,3.36
2026-03-05,2200.97,13.47,3.15
2026-03-16,2192.58,13.41,3.14
2026-03-27,2114.27,14.05,2.9
2026-04-07,2252.7,14.97,3.09
2026-04-18,2379.95,15.82,3.27
2026-04-29,2326.82,15.47,3.19
2026-05-10,2188.38,14.55,3.0
2026-05-21,2125.46,14.13,2.92
2026-06-01,2136.64,14.2,2.93
2026-06-12,2132.45,14.17,2.93
2026-06-23,1889.14,12.56,2.59
2026-07-04,2034.57,13.52,2.79
2026-07-15,2062.53,13.71,2.83
2026-07-26,2121.26,14.1,2.91
2026-08-06,2083.51,13.85,2.86
2026-08-17,2017.79,13.41,2.77
