date,总市值,市盈率(TTM),市净率
2019-06-26,232.84,122.46,4.68
2019-06-29,208.08,109.44,4.18
2019-07-02,210.7,110.81,4.23
2019-07-05,221.42,116.45,4.45
2019-07-08,213.8,112.44,4.29
2019-07-11,210.94,110.94,4.24
2019-07-14,204.04,107.31,4.1
2019-07-17,209.75,110.31,4.21
2019-07-20,217.84,114.57,4.37
2019-07-23,219.82,115.61,4.41
2019-07-26,219.09,115.23,4.4
2019-07-29,220.31,115.87,4.42
2019-08-01,245.87,129.31,4.94
2019-08-04,222.75,117.15,4.47
2019-08-07,229.08,120.48,4.6
2019-08-10,225.42,118.56,4.53
2019-08-13,210.33,110.62,4.22
2019-08-16,219.34,115.36,4.4
2019-08-19,228.59,120.22,4.59
2019-08-22,219.34,115.36,4.4
2019-08-25,224.94,73.47,2.9
2019-08-28,228.1,74.51,2.95
2019-08-31,232.0,75.78,3.0
2019-09-03,238.08,77.77,3.07
2019-09-06,262.91,85.88,3.39
2019-09-09,285.8,93.35,3.69
2019-09-12,275.57,90.01,3.56
2019-09-15,277.52,90.65,3.58
2019-09-18,297.97,97.33,3.85
2019-09-21,296.99,97.01,3.83
2019-09-24,285.8,93.35,3.69
2019-09-27,283.85,92.72,3.66
2019-09-30,276.55,90.33,3.57
2019-10-03,288.72,94.31,3.73
2019-10-06,292.13,95.42,3.77
2019-10-09,293.59,95.9,3.79
2019-10-12,315.98,103.21,4.08
2019-10-15,327.67,107.03,4.23
2019-10-18,345.68,112.91,4.46
2019-10-21,329.13,107.51,4.25
2019-10-24,322.8,105.44,4.17
2019-10-27,335.46,109.57,4.33
2019-10-30,339.84,111.01,4.39
2019-11-02,350.55,114.5,4.53
2019-11-05,362.72,118.48,4.68
2019-11-08,343.73,112.28,4.44
2019-11-11,334.0,109.1,4.31
2019-11-14,331.08,108.14,4.27
2019-11-17,331.08,108.14,4.27
2019-11-20,353.96,115.62,4.57
2019-11-23,337.41,110.21,4.36
2019-11-26,314.04,102.58,4.05
2019-11-29,289.69,94.62,3.74
2019-12-02,283.36,92.56,3.66
2019-12-05,284.34,92.88,3.67
2019-12-08,285.31,93.19,3.68
2019-12-11,280.44,91.6,3.62
2019-12-14,284.34,92.88,3.67
2019-12-17,294.07,96.06,3.8
2019-12-20,275.09,89.85,3.55
2019-12-23,275.57,90.01,3.56
2019-12-26,275.09,89.85,3.55
2019-12-29,264.37,86.36,3.41
2020-01-01,253.66,82.86,3.28
2020-01-04,266.81,87.15,3.44
2020-01-07,271.19,88.58,3.5
2020-01-10,274.11,89.54,3.54
