date,总市值,市盈率(TTM),市净率
2022-10-06,201.5383522334,-20.1323,3.5213
2022-10-07,300.009071752,-29.9688,5.2417
2022-10-10,430.0533266445,-42.9593,7.5139
2022-10-11,439.12618163699995,-43.8657,7.6724
2022-10-12,239.76531460180001,-23.9509,4.1892
2022-10-13,202.74806623240002,-20.2531,3.5424
2022-10-14,232.265087808,-23.2017,4.0581
2022-10-17,242.5476567995,-24.2288,4.2378
2022-10-18,237.103943804,-23.685,4.1427
2022-10-19,234.68451580599998,-23.4434,4.1004
2022-10-20,249.20108379400003,-24.8935,4.354
2022-10-21,249.80594079349999,-24.9539,4.3646
2022-10-24,232.265087808,-23.2017,4.0581
2022-10-25,244.362227798,-24.4101,4.2695
2022-10-26,251.620511792,-25.1351,4.3963
2022-10-27,251.620511792,-25.1351,4.3963
2022-10-28,260.088509785,-25.981,4.5442
2022-10-31,362.30934270050005,-36.1922,6.3302
2022-11-01,429.448469645,-42.8989,7.5033
2022-11-02,366.95196749699994,-36.6559,6.4114
2022-11-03,331.831152126,-33.1476,5.7977
2022-11-04,347.574965913,-34.7203,6.0728
2022-11-07,330.620089527,-33.0266,5.7766
2022-11-08,323.353713933,-32.3008,5.6496
2022-11-09,303.976712349,-30.3652,5.3111
2022-11-10,280.966522968,-28.0666,4.909
2022-11-11,270.06695957700003,-26.9778,4.7186
2022-11-14,278.54439777,-27.8246,4.8667
2022-11-15,282.7831168665,-28.2481,4.9408
2022-11-16,316.6928696385,-31.6354,5.5332
2022-11-17,306.398837547,-30.6071,5.3534
2022-11-18,289.443961161,-28.9134,5.0571
2022-11-21,281.5720542675,-28.1271,4.9196
2022-11-22,290.65502376,-29.0344,5.0783
2022-11-23,283.388648166,-28.3086,4.9513
2022-11-24,281.5720542675,-28.1271,4.9196
2022-11-25,279.755460369,-27.9456,4.8879
2022-11-28,278.54439777,-27.8246,4.8667
2022-11-29,279.755460369,-27.9456,4.8879
2022-11-30,269.4614282775,-26.9173,4.708
2022-12-01,290.65502376,-29.0344,5.0783
2022-12-02,291.866086359,-29.1554,5.0995
2022-12-05,306.398837547,-30.6071,5.3534
2022-12-06,346.96943461349997,-34.6598,6.0622
2022-12-07,337.88646512099996,-33.7525,5.9035
2022-12-08,333.042214725,-33.2686,5.8189
2022-12-09,302.76564975,-30.2442,5.2899
2022-12-12,282.7831168665,-28.2481,4.9408
2022-12-13,299.7379932525,-29.9417,5.237
2022-12-14,310.03202534400003,-30.97,5.4169
2022-12-15,315.4818070395,-31.5144,5.5121
2022-12-16,292.4716176585,-29.2159,5.11
2022-12-19,297.921399354,-29.7603,5.2053
2022-12-20,297.921399354,-29.7603,5.2053
2022-12-21,287.021835963,-28.6715,5.0148
2022-12-22,294.288211557,-29.3973,5.1418
2022-12-23,281.5720542675,-28.1271,4.9196
2022-12-28,282.7831168665,-28.2481,4.9408
2022-12-29,278.54439777,-27.8246,4.8667
2022-12-30,288.232898562,-28.7925,5.036
2023-01-03,285.810773364,-28.5505,4.9937
2023-01-04,293.077148958,-29.2764,5.1206
2023-01-05,297.3158680545,-29.6998,5.1947
2023-01-06,302.76564975,-30.2442,5.2899
2023-01-09,295.499274156,-29.5183,5.1629
2023-01-10,290.65502376,-29.0344,5.0783
2023-01-11,272.489084775,-27.2198,4.7609
2023-01-12,265.22270918099997,-26.4939,4.6339
2023-01-13,279.755460369,-27.9456,4.8879
2023-01-16,291.866086359,-29.1554,5.0995
2023-01-17,285.2052420645,-28.49,4.9831
2023-01-18,291.866086359,-29.1554,5.0995
2023-01-19,274.3056786735,-27.4012,4.7926
2023-01-20,287.021835963,-28.6715,5.0148
2023-01-26,288.232898562,-28.7925,5.036
2023-01-27,282.177585567,-28.1876,4.9302
2023-01-30,278.54439777,-27.8246,4.8667
2023-01-31,273.70014737400004,-27.3407,4.7821
2023-02-01,273.70014737400004,-27.3407,4.7821
2023-02-02,284.599710765,-28.4295,4.9725
2023-02-03,326.98690173,-32.6637,5.7131
2023-02-06,283.9941794655,-28.369,4.9619
2023-02-07,290.65502376,-29.0344,5.0783
2023-02-08,292.4716176585,-29.2159,5.11
2023-02-09,300.343524552,-30.0022,5.2476
2023-02-10,313.05968184150004,-31.2725,5.4698
2023-02-13,339.09752772,-33.8735,5.9247
2023-02-14,329.409026928,-32.9057,5.7554
2023-02-15,318.509463537,-31.8169,5.565
2023-02-16,331.2256208265,-33.0871,5.7871
2023-02-17,314.87627574,-31.454,5.5015
2023-02-20,312.454150542,-31.212,5.4592
2023-02-21,338.4919964205,-33.813,5.9141
2023-02-22,344.5473094155,-34.4179,6.0199
2023-02-23,344.5473094155,-34.4179,6.0199
2023-02-24,348.786028512,-34.8413,6.094
2023-02-27,343.94177811599997,-34.3574,6.0093
2023-02-28,301.55458715099996,-30.1232,5.2687
2023-03-01,322.7481826335,-32.2403,5.639
2023-03-02,335.464339923,-33.5106,5.8612
2023-03-03,314.87627574,-31.454,5.5015
2023-03-06,326.98690173,-32.6637,5.7131
2023-03-07,334.253277324,-33.3896,5.84
2023-03-08,334.253277324,-33.3896,5.84
2023-03-09,363.9243109995,-36.3535,6.3585
2023-03-10,428.71616004599997,-42.8258,7.4905
2023-03-13,710.2882143135,-70.9529,12.4101
2023-03-14,562.5385772355,-56.1937,9.8286
2023-03-15,498.957790788,-49.8424,8.7177
2023-03-16,502.590978585,-50.2053,8.7812
2023-03-17,500.7743846865,-50.0239,8.7495
2023-03-20,476.55313270650004,-47.6043,8.3263
2023-03-21,453.5429433255,-45.3058,7.9243
2023-03-22,461.414850219,-46.0921,8.0618
2023-03-23,483.81950830050005,-48.3302,8.4533
2023-03-24,528.023293164,-52.7459,9.2256
2023-03-27,537.1062626565,-53.6532,9.3843
2023-03-28,531.6564809609999,-53.1088,9.2891
2023-03-29,501.37991598599996,-140.1334,9.0292
2023-03-30,516.5181984735,-144.3644,9.3018
2023-03-31,531.6564809609999,-148.5955,9.5744
2023-04-03,532.2620122605,-148.7648,9.5853
2023-04-04,514.701604575,-143.8567,9.2691
2023-04-06,509.25182287949997,-142.3335,9.1709
2023-04-11,532.86754356,-148.934,9.5962
2023-04-12,526.2066992655,-147.0723,9.4762
2023-04-13,516.5181984735,-144.3644,9.3018
2023-04-14,531.0509496615,-148.4263,9.5635
2023-04-17,548.611357347,-153.3343,9.8797
2023-04-18,526.812230565,-147.2416,9.4872
2023-04-19,512.8850106765,-143.349,9.2363
2023-04-20,514.701604575,-143.8567,9.2691
2023-04-21,509.857354179,-142.5028,9.1818
2023-04-24,508.64629158,-142.1643,9.16
2023-04-25,515.3071358745,-144.026,9.28
2023-04-26,501.37991598599996,-140.1334,9.0292
2023-04-27,529.8398870625,-148.0878,9.5417
2023-04-28,526.812230565,-147.2416,9.4872
2023-05-02,526.812230565,-147.2416,9.4872
2023-05-03,504.40757248349996,-140.9796,9.0837
2023-05-04,513.490541976,-143.5182,9.2472
2023-05-05,508.64629158,-142.1643,9.16
2023-05-08,506.8296976815,-141.6566,9.1273
2023-05-09,538.922856555,-150.6264,9.7052
2023-05-10,540.7394504535,-151.1342,9.738
2023-05-11,544.97816955,-152.3189,9.8143
2023-05-12,549.822419946,-153.6728,9.9015
2023-05-15,552.244545144,-154.3498,9.9452
2023-05-16,585.5487666165,-163.6582,10.5449
2023-05-17,583.1266414185,-162.9812,10.5013
2023-05-18,576.465797124,-161.1195,10.3813
2023-05-19,571.0160154284999,-159.5963,10.2832
2023-05-22,615.8253315915,-172.1203,11.0902
2023-05-23,584.3377040175,-163.3197,10.5231
2023-05-24,539.5283878545,-150.7957,9.7162
