date,总市值,市盈率(TTM),市净率
2019-12-14,128.27,-72.02,-36.02
2019-12-17,131.68,-73.93,-36.98
2019-12-20,125.58,-70.51,-35.26
2019-12-23,126.84,-71.21,-35.62
2019-12-26,125.58,-70.51,-35.26
2019-12-29,127.38,-71.51,-35.77
2020-01-01,125.58,-70.51,-35.26
2020-01-04,123.79,-69.5,-34.76
2020-01-07,120.38,-67.59,-33.8
2020-01-10,123.44,-69.3,-34.66
2020-01-13,120.66,-67.75,-33.88
2020-01-16,132.86,-74.59,-37.31
2020-01-19,135.45,-76.05,-38.03
2020-01-22,134.89,-75.74,-37.88
2020-01-25,125.65,-70.55,-35.28
2020-01-28,125.65,-70.55,-35.28
2020-01-31,127.69,-71.69,-35.85
2020-02-03,127.13,-71.38,-35.7
2020-02-06,131.94,-74.08,-37.05
2020-02-09,137.29,-77.08,-38.55
2020-02-12,145.43,-81.65,-40.84
2020-02-15,142.47,-79.99,-40.0
2020-02-18,166.86,-93.68,-46.85
2020-02-21,179.43,-100.74,-50.38
2020-02-24,178.5,-100.22,-50.12
2020-02-27,173.7,-97.52,-48.77
2020-03-01,162.43,-91.19,-45.61
2020-03-04,162.61,-91.3,-45.66
2020-03-07,165.38,-92.85,-46.44
2020-03-10,146.35,-82.17,-41.09
2020-03-13,141.36,-79.37,-39.69
2020-03-16,127.5,-71.59,-35.8
2020-03-19,124.73,-70.03,-35.02
2020-03-22,129.35,-72.62,-36.32
2020-03-25,140.25,-78.74,-39.38
2020-03-28,142.84,-80.2,-40.11
2020-03-31,143.21,-15.4,5.29
2020-04-03,130.83,-14.07,4.83
2020-04-06,131.38,-14.13,4.85
2020-04-09,139.51,-15.01,5.15
2020-04-12,139.51,-15.01,5.15
2020-04-15,140.25,-15.09,5.18
2020-04-18,157.07,-16.9,5.8
2020-04-21,157.07,-16.9,5.8
2020-04-24,148.38,-15.96,5.48
2020-04-27,157.44,-16.94,5.81
2020-04-30,157.07,-16.9,5.8
2020-05-03,157.07,-16.9,5.8
2020-05-06,157.07,-16.9,5.8
2020-05-09,154.11,-16.58,5.69
2020-05-12,158.36,-17.03,5.85
2020-05-15,181.46,-19.52,6.7
2020-05-18,212.5,-22.86,7.85
2020-05-21,199.29,-21.44,7.36
2020-05-24,175.3,-18.86,6.47
2020-05-27,177.36,-19.08,6.55
2020-05-30,172.32,-18.54,6.36
2020-06-02,176.99,-19.04,6.54
2020-06-05,175.68,-18.9,6.49
2020-06-08,177.36,-19.08,6.55
2020-06-11,160.56,-17.27,5.93
2020-06-14,168.4,-18.11,6.22
2020-06-17,158.5,-17.05,5.85
2020-06-20,162.42,-17.47,6.0
2020-06-23,166.72,-17.93,6.16
2020-06-26,176.61,-19.0,6.52
2020-06-29,172.69,-18.58,6.38
2020-07-02,167.46,-18.01,6.18
2020-07-05,167.28,-17.99,6.18
2020-07-08,168.4,-18.11,6.22
2020-07-11,157.01,-16.89,5.8
2020-07-14,162.24,-17.45,5.99
2020-07-17,152.71,-16.43,5.64
2020-07-20,153.28,-16.49,5.66
2020-07-23,161.68,-17.39,5.97
2020-07-26,154.96,-16.67,5.72
2020-07-29,146.37,-15.74,5.4
2020-08-01,156.82,-16.87,5.79
2020-08-04,159.62,-17.17,5.89
2020-08-07,156.82,-16.87,5.79
2020-08-10,148.98,-16.03,5.5
2020-08-13,147.67,-15.89,5.45
2020-08-16,149.73,-16.11,5.53
2020-08-19,149.73,-16.11,5.53
2020-08-22,154.02,-16.57,5.69
2020-08-25,150.85,-16.23,5.57
2020-08-28,157.76,-16.43,5.58
2020-08-31,154.4,-16.08,5.46
2020-09-03,149.35,-15.55,5.28
2020-09-06,144.69,-15.07,5.11
2020-09-09,136.85,-14.25,4.84
2020-09-12,138.71,-14.45,4.9
2020-09-15,150.47,-15.67,5.32
2020-09-18,162.42,-16.92,5.74
2020-09-21,153.65,-16.0,5.43
2020-09-24,142.07,-14.8,5.02
2020-09-27,141.14,-14.7,4.99
2020-09-30,141.51,-14.74,5.0
2020-10-03,141.51,-14.74,5.0
2020-10-06,137.97,-14.37,4.88
2020-10-09,137.78,-14.35,4.87
2020-10-12,145.99,-15.21,5.16
2020-10-15,147.3,-15.34,5.21
2020-10-18,146.18,-15.22,5.17
