date,总市值,市盈率(TTM),市净率
2022-12-22,676.36,116.5,4.97
2022-12-23,672.05,115.75,4.94
2022-12-24,672.05,115.75,4.94
2022-12-25,672.05,115.75,4.94
2022-12-26,672.05,115.75,4.94
2022-12-27,672.05,115.75,4.94
2022-12-28,675.07,116.27,4.96
2022-12-29,667.62,114.99,4.91
2022-12-30,676.26,116.48,4.97
2022-12-31,676.26,116.48,4.97
2023-01-01,676.26,116.48,4.97
2023-01-02,676.26,116.48,4.97
2023-01-03,687.06,118.34,5.05
2023-01-04,731.14,125.93,5.37
2023-01-05,798.8,137.58,5.87
2023-01-06,774.13,133.34,5.69
2023-01-07,774.13,133.34,5.69
2023-01-08,774.13,133.34,5.69
2023-01-09,805.72,138.78,5.92
2023-01-10,826.92,142.43,6.08
2023-01-11,813.51,140.12,5.98
2023-01-12,804.89,138.63,5.91
2023-01-13,809.22,139.38,5.95
2023-01-14,809.22,139.38,5.95
2023-01-15,809.22,139.38,5.95
2023-01-16,796.23,137.14,5.85
2023-01-17,789.31,135.95,5.8
2023-01-18,794.07,136.77,5.83
2023-01-19,763.35,131.48,5.61
2023-01-20,796.24,137.14,5.85
2023-01-21,796.24,137.14,5.85
2023-01-22,796.24,137.14,5.85
2023-01-23,796.24,137.14,5.85
2023-01-24,796.24,137.14,5.85
2023-01-25,796.24,137.14,5.85
2023-01-26,822.63,141.69,6.04
2023-01-27,856.39,147.5,6.29
2023-01-28,856.39,147.5,6.29
2023-01-29,856.39,147.5,6.29
2023-01-30,830.86,143.11,6.11
2023-01-31,821.77,141.54,6.04
2023-02-01,846.44,145.79,6.22
2023-02-02,841.69,144.97,6.18
2023-02-03,814.0,140.2,5.98
2023-02-04,814.0,140.2,5.98
2023-02-05,814.0,140.2,5.98
2023-02-06,769.43,132.52,5.65
2023-02-07,769.43,132.52,5.65
2023-02-08,769.43,132.52,5.65
2023-02-09,771.59,132.9,5.67
2023-02-10,781.54,134.61,5.74
2023-02-11,781.54,134.61,5.74
2023-02-12,781.54,134.61,5.74
2023-02-13,781.54,134.61,5.74
2023-02-14,781.54,134.61,5.74
2023-02-15,768.99,132.45,5.65
2023-02-16,768.99,132.45,5.65
2023-02-17,787.6,135.66,5.79
2023-02-18,787.6,135.66,5.79
2023-02-19,787.6,135.66,5.79
2023-02-20,801.88,138.12,5.89
2023-02-21,801.88,138.12,5.89
2023-02-22,801.45,138.04,5.89
2023-02-23,802.31,138.19,5.9
2023-02-24,802.31,138.19,5.9
2023-02-25,802.31,138.19,5.9
2023-02-26,802.31,138.19,5.9
2023-02-27,792.79,136.55,5.83
2023-02-28,682.44,117.54,5.01
2023-03-01,713.17,122.84,5.24
2023-03-02,716.63,123.43,5.27
2023-03-03,725.87,125.02,5.33
2023-03-04,725.87,125.02,5.33
2023-03-05,725.87,125.02,5.33
2023-03-06,725.87,125.02,5.33
2023-03-07,725.87,125.02,5.33
2023-03-08,725.0,124.87,5.33
2023-03-09,709.86,122.26,5.22
2023-03-10,631.94,108.85,4.64
2023-03-11,631.94,108.85,4.64
2023-03-12,631.94,108.85,4.64
2023-03-13,631.94,108.85,4.64
2023-03-14,631.08,108.7,4.64
2023-03-15,631.08,108.7,4.64
2023-03-16,584.33,100.64,4.29
2023-03-17,583.9,100.57,4.29
2023-03-18,583.9,100.57,4.29
2023-03-19,583.9,100.57,4.29
2023-03-20,583.9,486.34,4.48
2023-03-21,583.9,486.34,4.48
2023-03-22,597.32,497.52,4.58
2023-03-23,597.32,497.52,4.58
2023-03-24,597.32,497.52,4.58
2023-03-25,597.32,497.52,4.58
2023-03-26,597.32,497.52,4.58
2023-03-27,597.32,497.52,4.58
