date,总市值,市盈率(TTM),市净率
2002-05-07,1771.87,24.3,1.07
2002-05-21,1754.49,24.06,1.06
2002-06-04,1656.06,22.71,1.0
2002-06-18,1580.78,21.68,0.96
2002-07-02,1493.93,20.49,0.9
2002-07-16,1493.93,20.49,0.9
2002-07-30,1436.02,19.7,0.87
2002-08-13,1297.05,17.79,0.78
2002-08-27,1320.21,18.11,0.8
2002-09-10,1291.26,18.44,0.78
2002-09-24,1139.55,16.27,0.68
2002-10-08,1070.07,15.28,0.64
2002-10-22,1198.62,17.12,0.72
2002-11-05,1233.36,17.61,0.74
2002-11-19,1285.47,18.36,0.77
2002-12-03,1337.58,19.1,0.8
2002-12-17,1233.36,17.61,0.74
2002-12-31,1175.45,16.79,0.71
2003-01-14,1239.15,17.7,0.74
2003-01-28,1181.24,16.87,0.71
2003-02-11,1130.29,16.14,0.68
2003-02-25,1123.34,16.04,0.67
2003-03-11,1023.74,14.62,0.62
2003-03-25,1063.12,15.18,0.64
2003-04-08,1026.06,11.56,0.6
2003-04-22,958.89,10.8,0.56
2003-05-06,1019.11,11.48,0.6
2003-05-20,1028.38,11.59,0.6
2003-06-03,1134.92,12.79,0.66
2003-06-17,1169.66,13.18,0.68
2003-07-01,1086.28,12.24,0.64
2003-07-15,1163.87,13.11,0.68
2003-07-29,1181.24,13.31,0.69
2003-08-12,1187.03,13.37,0.69
2003-08-26,1383.91,15.59,0.81
2003-09-09,1453.39,16.1,0.86
2003-09-23,1395.49,15.46,0.82
2003-10-07,1505.51,16.68,0.89
2003-10-21,1528.67,16.94,0.9
2003-11-04,1493.93,16.55,0.88
2003-11-18,1366.54,15.14,0.81
2003-12-02,1436.02,15.91,0.85
2003-12-16,1401.28,15.53,0.83
2003-12-30,1424.44,15.78,0.84
2004-01-13,1632.9,18.09,0.96
2004-01-27,1771.87,19.63,1.04
2004-02-10,1725.54,19.12,1.02
2004-02-24,1696.59,18.8,1.0
2004-03-09,1650.27,18.29,0.97
2004-03-23,1499.72,16.62,0.88
2004-04-06,1580.78,16.11,0.9
2004-04-20,1470.76,14.98,0.84
2004-05-04,1395.49,14.22,0.8
2004-05-18,1192.82,12.15,0.68
2004-06-01,1337.58,13.63,0.77
2004-06-15,1331.79,13.57,0.76
2004-06-29,1308.63,13.33,0.75
2004-07-13,1331.79,13.57,0.76
2004-07-27,1366.54,13.92,0.78
2004-08-10,1407.07,14.34,0.8
2004-08-24,1522.88,15.52,0.87
2004-09-07,1615.52,16.46,0.92
2004-09-21,1598.15,11.78,0.89
2004-10-05,1586.57,11.7,0.88
2004-10-19,1517.09,11.18,0.84
2004-11-02,1534.46,11.31,0.85
2004-11-16,1580.78,11.65,0.88
2004-11-30,1737.12,12.81,0.97
2004-12-14,1713.96,12.64,0.95
2004-12-28,1777.66,13.11,0.99
2005-01-11,1661.85,12.25,0.93
2005-01-25,1661.85,12.25,0.93
2005-02-08,1673.43,12.34,0.93
2005-02-22,1725.54,12.72,0.96
2005-03-08,1638.69,12.08,0.91
2005-03-22,1638.69,12.08,0.91
2005-04-05,1621.32,11.95,0.9
2005-04-19,1638.69,12.08,0.91
2005-05-03,1696.59,13.7,0.94
2005-05-17,1644.48,13.28,0.91
2005-05-31,1644.48,13.28,0.91
2005-06-14,1690.8,13.66,0.94
2005-06-28,1766.08,14.27,0.98
2005-07-12,1754.49,14.17,0.97
2005-07-26,1927.05,15.57,1.07
2005-08-09,1982.64,16.01,1.1
2005-08-23,1902.73,15.37,1.06
2005-09-06,1988.43,16.06,1.1
2005-09-20,1957.16,12.3,1.06
2005-10-04,2018.54,12.69,1.09
2005-10-18,1901.57,11.95,1.03
2005-11-01,1901.57,11.95,1.03
2005-11-15,1814.71,11.41,0.98
2005-11-29,1909.68,12.0,1.03
2005-12-13,1861.04,11.7,1.01
2005-12-27,1874.94,11.78,1.02
2006-01-10,1945.58,12.23,1.05
2006-01-24,1915.47,12.04,1.04
2006-02-07,1867.99,11.74,1.01
2006-02-21,1866.83,11.73,1.01
2006-03-07,1835.56,11.54,0.99
2006-03-21,1892.31,11.89,1.02
2006-04-04,1939.79,13.86,1.05
2006-04-18,1934.0,13.82,1.05
2006-05-02,2059.07,14.71,1.11
2006-05-16,1937.47,13.84,1.05
2006-05-30,1947.89,13.92,1.05
2006-06-13,1847.14,13.2,1.0
2006-06-27,1878.41,13.42,1.01
2006-07-11,1920.1,13.72,1.04
2006-07-25,1938.63,13.85,1.05
2006-08-08,1964.11,14.03,1.06
2006-08-22,2016.22,14.41,1.09
2006-09-05,2004.64,14.32,1.08
2006-09-19,2003.48,11.76,1.03
2006-10-03,1927.05,11.31,0.99
2006-10-17,1951.37,11.45,1.0
2006-10-31,1959.48,11.5,1.01
2006-11-14,2031.28,11.92,1.05
2006-11-28,2097.29,12.31,1.08
2006-12-12,2098.44,12.31,1.08
2006-12-26,2157.51,12.66,1.11
2007-01-09,2355.54,13.82,1.21
2007-01-23,2450.5,14.38,1.26
2007-02-06,2462.08,14.45,1.27
2007-02-20,2350.91,13.79,1.21
2007-03-06,2104.24,12.35,1.08
2007-03-20,2141.29,12.56,1.1
2007-04-03,2371.75,13.12,1.22
2007-04-17,2385.65,13.2,1.23
2007-05-01,2362.49,13.07,1.18
2007-05-15,2408.81,13.33,1.2
2007-05-29,2357.86,13.04,1.18
2007-06-12,2346.27,12.98,1.17
2007-06-26,2378.7,13.16,1.19
2007-07-10,2531.57,14.01,1.26
2007-07-24,2663.59,14.74,1.33
2007-08-07,2420.39,13.39,1.21
2007-08-21,2385.65,13.2,1.19
2007-09-04,2635.8,10.8,1.32
2007-09-18,2779.4,11.39,1.28
2007-10-02,3110.61,12.75,1.44
2007-10-16,3011.01,12.34,1.39
2007-10-30,3571.53,14.64,1.65
2007-11-13,3351.49,13.74,1.55
2007-11-27,3196.31,13.1,1.48
2007-12-11,3395.5,13.92,1.57
2007-12-25,3284.32,13.46,1.52
2008-01-08,3302.85,13.54,1.53
2008-01-22,2728.44,11.18,1.26
2008-02-05,2855.83,11.71,1.32
2008-02-19,2781.71,11.4,1.29
2008-03-04,2605.68,10.68,1.2
2008-03-18,2387.97,9.79,1.1
2008-04-01,2624.21,9.48,1.21
2008-04-15,2691.38,9.72,1.24
2008-04-29,2853.51,10.31,1.26
2008-05-13,2816.46,10.18,1.24
2008-05-27,2811.82,10.16,1.24
2008-06-10,2802.56,10.13,1.23
2008-06-24,2596.42,9.38,1.14
2008-07-08,2411.13,8.71,1.06
2008-07-22,2547.78,9.21,1.12
2008-08-05,2506.09,9.05,1.1
2008-08-19,2362.49,8.54,1.04
2008-09-02,2603.37,12.3,1.15
2008-09-16,2295.32,10.85,0.99
2008-09-30,1997.69,9.44,0.86
2008-10-14,1887.67,8.92,0.81
2008-10-28,1621.32,7.66,0.7
2008-11-11,1681.54,7.95,0.72
2008-11-25,1540.25,7.28,0.66
2008-12-09,1713.96,8.1,0.74
2008-12-23,1649.11,7.79,0.71
2009-01-06,1887.67,8.92,0.81
2009-01-20,1644.48,7.77,0.71
2009-02-03,1533.3,7.24,0.66
2009-02-17,1517.09,7.17,0.65
2009-03-03,1424.44,6.73,0.61
2009-03-17,1470.76,6.95,0.63
2009-03-31,1546.04,9.96,0.67
2009-04-14,1782.29,11.49,0.77
2009-04-28,1707.01,11.0,0.74
2009-05-12,1962.95,12.65,0.85
2009-05-26,2107.71,13.58,0.91
2009-06-09,2119.29,13.66,0.92
2009-06-23,2016.22,12.99,0.87
2009-07-07,1987.27,12.81,0.86
2009-07-21,2246.68,14.48,0.97
2009-08-04,2257.1,14.55,0.98
2009-08-18,2235.1,13.92,0.97
2009-09-01,2123.92,13.22,0.91
2009-09-15,2208.46,13.75,0.94
2009-09-29,2267.52,14.12,0.97
2009-10-13,2273.32,14.15,0.97
2009-10-27,2369.44,14.75,1.01
2009-11-10,2246.68,13.99,0.96
2009-11-24,2246.68,13.99,0.96
2009-12-08,2332.38,14.52,1.0
2009-12-22,2200.36,13.7,0.94
2010-01-05,2348.59,14.62,1.0
2010-01-19,2316.16,14.42,0.99
2010-02-02,2185.3,13.61,0.93
2010-02-16,2203.83,13.72,0.94
2010-03-02,2246.68,13.99,0.96
2010-03-16,2249.0,14.0,0.96
2010-03-30,2337.01,11.75,1.0
2010-04-13,2429.66,12.22,1.04
2010-04-27,2276.79,11.45,0.93
2010-05-11,2127.4,10.7,0.87
2010-05-25,2001.17,10.06,0.82
2010-06-08,2031.28,10.21,0.83
2010-06-22,2156.35,10.84,0.89
2010-07-06,2132.03,10.72,0.88
2010-07-20,2114.66,10.63,0.87
2010-08-03,2238.57,11.26,0.92
2010-08-17,2325.43,11.46,0.95
2010-08-31,2267.52,11.17,0.91
2010-09-14,2371.75,11.69,0.95
2010-09-28,2645.06,13.04,1.06
2010-10-12,2744.65,13.53,1.1
2010-10-26,2832.67,13.96,1.13
2010-11-09,2962.37,14.6,1.18
2010-11-23,2582.52,12.73,1.03
2010-12-07,2661.27,13.11,1.06
2010-12-21,2693.7,13.27,1.08
2011-01-04,2948.48,14.53,1.18
2011-01-18,3105.98,15.31,1.24
2011-02-01,2950.79,14.54,1.18
2011-02-15,2744.65,13.53,1.1
2011-03-01,2918.37,14.38,1.17
2011-03-15,2751.6,13.56,1.1
2011-03-29,2837.3,10.72,1.13
2011-04-12,2962.37,11.19,1.11
2011-04-26,2906.79,10.98,1.09
2011-05-10,2765.5,10.44,1.04
2011-05-24,2716.86,10.26,1.02
2011-06-07,2696.02,10.18,1.01
2011-06-21,2526.94,9.54,0.95
2011-07-05,2702.96,10.21,1.02
2011-07-19,2594.1,9.8,0.98
2011-08-02,2809.51,10.61,1.06
2011-08-16,2455.13,5.18,0.92
2011-08-30,2457.45,5.19,0.83
2011-09-13,2294.16,4.84,0.77
2011-09-27,2061.39,4.35,0.69
2011-10-11,2111.18,4.45,0.71
2011-10-25,2145.93,4.53,0.72
2011-11-08,2215.41,4.67,0.75
2011-11-22,1996.53,4.21,0.67
2011-12-06,2088.02,4.41,0.7
2011-12-20,2068.33,4.36,0.7
2012-01-03,2173.72,4.59,0.73
2012-01-17,2268.68,4.79,0.76
2012-01-31,2418.08,5.1,0.81
2012-02-14,2526.94,5.33,0.85
2012-02-28,2608.0,5.5,0.88
2012-03-13,2563.99,5.41,0.86
2012-03-27,2452.82,5.18,0.83
