date,总市值,市盈率(TTM),市净率
2026-05-22,110.41,-65.08,64.82
2026-05-23,110.41,-65.08,64.82
2026-05-24,110.41,-65.08,64.82
2026-05-25,110.41,-65.08,64.82
2026-05-26,123.29,-72.67,72.38
2026-05-27,112.51,-66.31,66.05
2026-05-28,109.89,-64.77,64.51
2026-05-29,106.54,-62.8,62.55
2026-05-30,106.54,-62.8,62.55
2026-05-31,106.54,-62.8,62.55
2026-06-01,105.7,-62.3,62.05
2026-06-02,100.68,-59.34,59.1
2026-06-03,106.96,-63.04,62.79
2026-06-04,107.69,-63.47,63.22
2026-06-05,112.72,-66.44,66.17
2026-06-06,112.72,-66.44,66.17
2026-06-07,112.72,-66.44,66.17
2026-06-08,111.98,-66.0,65.74
2026-06-09,110.2,-64.95,64.7
2026-06-10,120.36,-70.94,70.66
2026-06-11,126.43,-74.52,74.22
2026-06-12,137.21,-80.87,80.55
2026-06-13,137.21,-80.87,80.55
2026-06-14,137.21,-80.87,80.55
2026-06-15,129.78,-76.49,76.19
2026-06-16,132.92,-78.34,78.03
2026-06-17,134.49,-79.27,78.95
2026-06-18,138.57,-81.67,81.35
2026-06-19,138.57,-81.67,81.35
2026-06-20,138.57,-81.67,81.35
2026-06-21,138.57,-81.67,81.35
2026-06-22,141.29,-83.28,82.94
2026-06-23,142.86,-84.2,83.87
2026-06-24,137.94,-81.3,80.98
2026-06-25,132.18,-77.91,77.6
2026-06-26,126.85,-74.76,74.46
2026-06-27,126.85,-74.76,74.46
2026-06-28,126.85,-74.76,74.46
2026-06-29,122.97,-72.48,72.19
2026-06-30,114.39,-67.42,67.15
2026-07-01,114.39,-67.42,67.15
2026-07-02,104.66,-61.69,61.44
2026-07-03,104.87,-61.81,61.56
2026-07-04,104.87,-61.81,61.56
2026-07-05,104.87,-61.81,61.56
2026-07-06,104.97,-61.87,61.62
2026-07-07,102.83,-60.61,60.36
2026-07-08,107.48,-63.35,63.1
2026-07-09,107.69,-63.47,63.22
2026-07-10,107.48,-63.35,63.1
2026-07-11,107.48,-63.35,63.1
2026-07-12,107.48,-63.35,63.1
2026-07-13,109.37,-64.46,64.2
2026-07-14,105.39,-62.12,61.87
2026-07-15,105.91,-62.43,62.18
2026-07-16,108.32,-63.84,63.59
2026-07-17,100.11,-59.0,58.77
2026-07-18,100.11,-59.0,58.77
2026-07-19,100.11,-59.0,58.77
2026-07-20,90.37,-53.27,53.05
2026-07-21,89.8,-52.93,52.72
2026-07-22,89.06,-52.49,52.29
2026-07-23,88.07,-51.91,51.7
2026-07-24,88.12,-51.94,51.73
2026-07-25,88.12,-51.94,51.73
2026-07-26,88.12,-51.94,51.73
2026-07-27,88.49,-52.15,51.95
2026-07-28,88.75,-52.31,52.1
2026-07-29,86.6,-51.04,50.84
2026-07-30,83.83,-49.41,49.21
2026-07-31,83.88,-49.44,49.24
2026-08-01,83.88,-49.44,49.24
2026-08-02,83.88,-49.44,49.24
2026-08-03,89.9,-52.99,52.78
2026-08-04,92.78,-54.68,54.47
2026-08-05,96.65,-56.97,56.74
2026-08-06,97.91,-57.71,57.48
2026-08-07,99.69,-58.76,58.52
2026-08-08,99.69,-58.76,58.52
2026-08-09,99.69,-58.76,58.52
2026-08-10,103.45,-60.98,60.73
2026-08-11,103.09,-60.76,60.52
2026-08-12,103.35,-60.91,60.67
2026-08-13,104.4,-61.53,61.29
2026-08-14,104.19,-61.41,61.16
2026-08-15,104.19,-61.41,61.16
2026-08-16,104.19,-61.41,61.16
2026-08-17,108.53,-63.97,63.71
2026-08-18,99.42,-58.6,58.37
2026-08-19,94.09,-55.46,55.23
2026-08-20,100.47,-59.22,58.98
2026-08-21,103.66,-61.1,60.86
2026-08-22,103.66,-61.1,60.86
2026-08-23,103.66,-61.1,60.86
2026-08-24,104.97,-61.87,61.62
2026-08-25,100.79,-59.4,59.17
2026-08-26,102.15,-63.68,13.55
2026-08-27,102.72,-64.04,13.62
2026-08-28,98.48,-61.4,13.06
2026-08-29,98.48,-61.4,13.06
2026-08-30,98.48,-61.4,13.06
2026-08-31,98.48,-61.4,13.06
2026-09-01,97.44,-60.74,12.92
2026-09-02,97.59,-60.84,12.94
2026-09-03,90.95,-56.7,12.06
2026-09-04,87.91,-54.81,11.66
2026-09-05,87.91,-54.81,11.66
2026-09-06,87.91,-54.81,11.66
2026-09-07,80.74,-50.34,10.71
2026-09-08,87.39,-54.48,11.59
