date,总市值,市盈率(TTM),市净率
2018-10-11,154.65354441600002,6.8448,2.974
2018-10-12,170.17150210399998,7.5317,3.2724
2018-10-15,169.64546964,7.5084,3.2623
2018-10-16,170.434518336,7.5433,3.2775
2018-10-18,168.067372248,7.4385,3.232
2018-10-19,167.541339784,7.4152,3.2219
2018-10-22,182.79628124,8.0904,3.5152
2018-10-23,172.012615728,7.6131,3.3078
2018-10-24,170.9605508,7.5666,3.2876
2018-10-25,168.33038848,7.4502,3.237
2018-10-26,162.544031376,7.1941,3.1258
2018-10-29,165.963242392,6.6425,3.1002
2018-10-30,167.27832355200002,6.6952,3.1248
2018-10-31,166.2263349696,6.6531,3.1052
2018-11-01,162.5441060304,6.5057,3.0364
2018-11-02,174.90587461200002,7.0005,3.2673
2018-11-05,184.11144696,7.3689,3.4393
2018-11-06,189.6347903688,7.59,3.5424
2018-11-07,190.68685578,7.6321,3.5621
2018-11-08,189.1087576632,7.5689,3.5326
2018-11-09,187.79367589919997,7.5163,3.508
2018-11-12,186.741610488,7.4742,3.4884
2018-11-13,183.05938154880002,7.3268,3.4196
2018-11-14,187.5306595464,7.5057,3.5031
2018-11-15,190.16082307439999,7.611,3.5523
2018-11-16,201.4705262448,8.0637,3.7635
2018-11-19,195.4211501304,7.8216,3.6505
2018-11-20,199.6294117752,7.99,3.7291
2018-11-21,203.5746570672,8.1479,3.8028
2018-11-22,198.31433001119998,7.9374,3.7046
2018-11-23,193.317019308,7.7373,3.6112
2018-11-26,196.2101991888,7.8531,3.6653
2018-11-27,200.1554444808,8.011,3.739
2018-11-28,199.6294117752,7.99,3.7291
2018-11-29,199.6294117752,7.99,3.7291
2018-11-30,201.207534678,8.0532,3.7586
2018-12-03,205.94182961159999,8.2426,3.8471
2018-12-04,207.2569115376,8.2953,3.8716
2018-12-05,208.0459606932,8.3269,3.8864
2018-12-06,204.88976407080003,8.2005,3.8274
2018-12-07,204.36373130040002,8.1795,3.8176
2018-12-10,200.6815019076,8.0321,3.7488
2018-12-11,200.15546913720001,8.011,3.739
2018-12-12,197.2622889,7.8952,3.6849
2018-12-13,198.84038721119998,7.9584,3.7144
2018-12-14,194.8951414332,7.8005,3.6407
2018-12-17,199.892452752,8.0005,3.7341
2018-12-18,198.0513380556,7.9268,3.6997
2018-12-19,182.79638771400002,7.3163,3.4147
2018-12-20,176.48399446919998,7.0636,3.2968
2018-12-21,171.2236667652,6.8531,3.1985
2018-12-24,169.645568454,6.7899,3.169
2018-12-27,163.8592079796,6.5583,3.0609
2018-12-28,162.2811096684,6.4952,3.0315
2018-12-31,166.75238872399999,6.6741,3.115
2019-01-02,157.8098316,6.3162,2.9479
2019-01-03,159.387929916,6.3794,2.9774
2019-01-04,162.018093776,6.4846,3.0266
2019-01-07,162.281110162,6.4952,3.0315
2019-01-08,162.54412654799998,6.5057,3.0364
2019-01-09,164.648257636,6.5899,3.0757
2019-01-10,165.70032318,6.632,3.0953
2019-01-11,164.91127402200001,6.6004,3.0806
2019-01-14,164.38524125,6.5794,3.0708
2019-01-15,165.963339566,6.6425,3.1002
2019-01-16,165.174290408,6.611,3.0855
2019-01-17,164.122224864,6.5688,3.0659
2019-01-18,165.437306794,6.6215,3.0904
2019-01-21,168.33048704,6.7373,3.1445
2019-01-22,164.648257636,6.5899,3.0757
2019-01-23,166.226355952,6.6531,3.1052
2019-01-24,167.541437882,6.7057,3.1297
2019-01-25,170.9606509,6.8425,3.1936
2019-01-28,170.43461812799998,6.8215,3.1838
2019-01-29,167.278421496,6.6952,3.1248
2019-01-30,169.64556897,6.7899,3.169
2019-01-31,166.7524012772,6.6741,3.115
2019-02-01,170.96066377,6.8425,3.1936
2019-02-04,170.96066377,6.8425,3.1936
2019-02-08,169.90859814680002,6.8004,3.1739
2019-02-11,180.9552871904,7.2426,3.3803
2019-02-12,179.3771887556,7.1794,3.3508
2019-02-13,188.8457793644,7.5584,3.5277
2019-02-14,190.686894205,7.6321,3.5621
2019-02-15,190.686894205,7.6321,3.5621
2019-02-18,197.7883371616,7.9163,3.6948
2019-02-19,192.52800904560002,7.7058,3.5965
2019-02-20,196.47325513259997,7.8637,3.6702
2019-02-21,194.8951566978,7.8005,3.6407
2019-02-22,191.7389598282,7.6742,3.5817
2019-02-25,205.9418457414,8.2426,3.8471
2019-02-26,208.57200979939998,8.3479,3.8962
2019-02-27,200.9445340312,8.0426,3.7537
2019-02-28,195.42122710520002,7.8216,3.6505
2019-03-01,196.2102764744,7.8531,3.6653
2019-03-04,196.7363093872,7.8742,3.6751
2019-03-05,196.2102764744,7.8531,3.6653
2019-03-06,198.05139166919997,7.9268,3.6997
2019-03-07,193.84312836680002,7.7584,3.6211
2019-03-08,182.5334207416,7.3057,3.4098
2019-03-11,187.5307334132,7.5058,3.5031
2019-03-12,185.42660176200002,7.4215,3.4638
2019-03-13,194.1061448232,7.7689,3.626
2019-03-14,195.1582106488,7.811,3.6456
2019-03-15,195.94726001799998,7.8426,3.6604
2019-03-18,198.3144081256,7.9374,3.7046
2019-03-19,194.89519419240003,7.8005,3.6407
2019-03-20,188.3197827824,7.5373,3.5179
2019-03-21,187.7937498696,7.5163,3.508
2019-03-22,181.481354916,7.2636,3.3901
2019-03-25,175.6949928752,7.032,3.282
2019-03-26,174.6429270496,6.9899,3.2624
2019-03-27,172.27577894200002,6.8952,3.2182
2019-03-28,172.5387953984,12.4065,1.9588
2019-03-29,172.0127624856,12.3687,1.9528
2019-04-01,177.536140065,12.7658,2.0155
2019-04-02,186.741717698,13.4278,2.12
2019-04-03,186.741717698,13.4278,2.12
2019-04-04,182.2704371334,13.1063,2.0693
2019-04-08,194.1061798044,13.9573,2.2036
