date,总市值,市盈率(TTM),市净率
2026-07-09,62.98,52.73,1.75
2026-07-10,59.7,49.99,1.66
2026-07-11,59.7,49.99,1.66
2026-07-12,59.7,49.99,1.66
2026-07-13,53.93,45.15,1.5
2026-07-14,55.85,46.76,1.55
2026-07-15,59.09,49.47,1.64
2026-07-16,55.98,46.87,1.55
2026-07-17,52.39,43.87,1.46
2026-07-18,52.39,43.87,1.46
2026-07-19,52.39,43.87,1.46
2026-07-20,52.31,43.8,1.45
2026-07-21,56.2,47.06,1.56
2026-07-22,57.29,47.97,1.59
2026-07-23,61.58,51.56,1.71
2026-07-24,58.34,48.85,1.62
2026-07-25,58.34,48.85,1.62
2026-07-26,58.34,48.85,1.62
2026-07-27,59.22,49.58,1.64
2026-07-28,53.88,45.12,1.5
2026-07-29,52.48,43.94,1.46
2026-07-30,49.6,41.53,1.38
2026-07-31,51.78,43.36,1.44
2026-08-01,51.78,43.36,1.44
2026-08-02,51.78,43.36,1.44
2026-08-03,50.95,42.66,1.41
2026-08-04,53.62,44.9,1.49
2026-08-05,56.24,47.09,1.56
2026-08-06,55.15,46.18,1.53
2026-08-07,55.24,46.25,1.53
2026-08-08,55.24,46.25,1.53
2026-08-09,55.24,46.25,1.53
2026-08-10,54.45,45.59,1.51
2026-08-11,53.49,44.79,1.49
2026-08-12,54.45,45.59,1.51
2026-08-13,54.8,45.89,1.52
2026-08-14,55.33,46.32,1.54
2026-08-15,55.33,46.32,1.54
2026-08-16,55.33,46.32,1.54
2026-08-17,59.7,49.99,1.66
2026-08-18,60.75,50.87,1.69
2026-08-19,55.02,46.07,1.53
2026-08-20,55.46,46.43,1.54
2026-08-21,55.54,46.51,1.54
2026-08-22,55.54,46.51,1.54
2026-08-23,55.54,46.51,1.54
2026-08-24,52.53,43.98,1.46
2026-08-25,53.14,43.13,1.48
2026-08-26,51.87,42.1,1.45
2026-08-27,52.88,42.92,1.47
2026-08-28,52.88,42.92,1.47
2026-08-29,52.88,42.92,1.47
2026-08-30,52.88,42.92,1.47
2026-08-31,52.39,42.52,1.46
2026-09-01,50.3,40.82,1.4
2026-09-02,48.72,39.54,1.36
2026-09-03,47.98,38.94,1.34
2026-09-04,48.24,39.15,1.34
2026-09-05,48.24,39.15,1.34
2026-09-06,48.24,39.15,1.34
2026-09-07,49.25,39.97,1.37
2026-09-08,48.07,39.01,1.34
