date,总市值,市盈率(TTM),市净率
2015-12-01,126.85698214,10.3502,0.9275
2015-12-02,129.52204479,10.5677,0.947
2015-12-03,128.722525995,10.5046,0.9414
2015-12-04,126.32396961,10.3089,0.9238
2015-12-07,126.590475875,10.3307,0.9258
2015-12-08,123.12589443,10.0479,0.9004
2015-12-09,120.727338045,9.8522,0.8829
2015-12-10,115.930225275,9.4607,0.8478
2015-12-11,115.397212745,9.4172,0.8439
2015-12-14,114.864200215,9.3737,0.84
2015-12-15,114.331187685,9.3302,0.8361
2015-12-16,117.79576913,9.6129,0.8614
2015-12-17,121.52685684,9.9174,0.8887
2015-12-18,118.32878166,9.6564,0.8653
2015-12-21,117.2627566,9.5694,0.8575
2015-12-22,119.92781925,9.7869,0.877
2015-12-23,121.52685684,9.9174,0.8887
2015-12-24,122.859388165,10.0262,0.8985
2015-12-28,122.326375635,9.9827,0.8946
2015-12-29,121.793363105,9.9392,0.8907
2015-12-30,120.46083178,9.8304,0.8809
2015-12-31,119.92781925,9.7869,0.877
2016-01-04,115.397212745,9.4172,0.8439
2016-01-05,116.19673154,9.4825,0.8498
2016-01-06,114.59769395,9.352,0.8381
2016-01-07,109.534074915,8.9387,0.801
2016-01-08,107.402024795,8.7647,0.7854
2016-01-11,100.73936817,8.221,0.7367
2016-01-12,102.071899495,8.3298,0.7465
2016-01-13,103.137924555,8.4168,0.7543
2016-01-14,100.472861905,8.1993,0.7348
2016-01-15,101.005874435,8.2428,0.7387
2016-01-18,98.873824315,8.0688,0.7231
2016-01-19,100.20635564,8.1775,0.7328
2016-01-20,96.741774195,7.8948,0.7075
2016-01-21,92.74418022,7.5686,0.6782
2016-01-22,95.675749135,7.8078,0.6997
2016-01-25,98.340811785,8.0253,0.7192
2016-01-26,94.34321781,7.6991,0.6899
2016-01-27,93.543699015,7.6338,0.6841
2016-01-28,97.00828046,7.9165,0.7094
2016-01-29,99.406836845,8.1123,0.727
2016-02-01,101.538886965,8.2863,0.7426
2016-02-02,102.87141829,8.395,0.7523
2016-02-03,101.538886965,8.2863,0.7426
2016-02-04,103.40443082,8.4385,0.7562
2016-02-05,100.472861905,8.1993,0.7348
2016-02-11,95.9422554,7.8295,0.7016
2016-02-12,94.609724075,7.7208,0.6919
2016-02-15,100.20635564,8.1775,0.7328
2016-02-16,98.340811785,8.0253,0.7192
2016-02-17,98.07430552,8.0035,0.7172
2016-02-18,101.80539323,8.308,0.7445
2016-02-19,100.73936817,8.221,0.7367
2016-02-22,101.2723807,8.2645,0.7406
2016-02-23,105.802987205,8.6343,0.7737
2016-02-24,102.071899495,8.3298,0.7465
2016-02-25,99.67334311,8.134,0.7289
2016-02-26,102.604912025,8.3733,0.7504
2016-02-29,105.53648094,8.6125,0.7718
2016-03-01,114.59769395,9.352,0.8381
2016-03-02,115.397212745,9.4172,0.8439
2016-03-03,117.529262865,9.5912,0.8595
2016-03-04,117.79576913,9.6129,0.8614
2016-03-07,116.996250335,9.5477,0.8556
2016-03-08,116.463237805,9.5042,0.8517
2016-03-09,116.996250335,9.5477,0.8556
2016-03-10,115.66371901,9.439,0.8459
2016-03-11,117.529262865,9.5912,0.8595
2016-03-14,117.2627566,9.5694,0.8575
2016-03-15,114.331187685,9.3302,0.8361
2016-03-16,117.2627566,9.5694,0.8575
2016-03-17,119.661312985,14.8271,0.8878
2016-03-18,113.265162625,14.0346,0.8404
2016-03-21,110.86660624,13.7374,0.8226
