date,总市值,市盈率(TTM),市净率
2017-12-16,126.6,27.53,4.01
2017-12-20,128.6,27.96,4.07
2017-12-24,129.8,28.22,4.11
2017-12-28,132.2,28.75,4.19
2018-01-01,131.6,28.61,4.17
2018-01-05,134.6,29.27,4.26
2018-01-09,146.2,31.79,4.63
2018-01-13,150.3,32.68,4.76
2018-01-17,147.47,32.07,4.67
2018-01-21,146.26,31.8,4.63
2018-01-25,151.11,32.86,4.78
2018-01-29,159.8,34.75,5.06
2018-02-02,165.25,35.93,5.23
2018-02-06,157.78,34.31,5.0
2018-02-10,150.71,32.77,4.77
2018-02-14,167.07,36.33,5.29
2018-02-18,168.89,36.72,5.35
2018-02-22,167.68,36.46,5.31
2018-02-26,167.47,36.42,5.3
2018-03-02,177.17,38.52,5.61
2018-03-06,188.48,40.98,5.97
2018-03-10,192.53,41.86,6.1
2018-03-14,188.69,36.78,2.8
2018-03-18,192.12,37.45,2.85
2018-03-22,207.27,40.4,3.07
2018-03-26,203.23,39.61,3.01
2018-03-30,186.67,36.38,2.77
2018-04-03,178.38,34.77,2.64
2018-04-07,181.82,35.44,2.7
2018-04-11,206.87,40.32,3.07
2018-04-15,214.14,41.74,3.17
2018-04-19,213.74,41.66,3.17
2018-04-23,209.7,40.87,3.11
2018-04-27,211.72,41.26,3.14
2018-05-01,211.72,41.26,3.14
2018-05-05,218.59,42.6,3.24
2018-05-09,237.98,46.38,3.53
2018-05-13,239.19,46.62,3.55
2018-05-17,267.47,52.13,3.96
2018-05-21,271.11,52.84,4.02
2018-05-25,273.54,53.31,4.05
2018-05-29,284.85,55.52,4.22
2018-06-02,302.22,58.9,4.48
2018-06-06,319.19,62.21,4.73
2018-06-10,296.97,57.88,4.4
2018-06-14,299.39,58.35,4.44
2018-06-18,306.26,59.69,4.54
2018-06-22,298.99,58.27,4.43
2018-06-26,277.17,54.02,4.11
2018-06-30,266.67,51.97,3.95
2018-07-04,260.61,50.79,3.86
2018-07-08,261.41,50.95,3.88
2018-07-12,280.81,54.73,4.16
2018-07-16,288.89,56.31,4.28
2018-07-20,288.89,56.31,4.28
2018-07-24,288.08,56.15,4.27
2018-07-28,290.91,56.7,4.31
2018-08-01,255.35,49.77,3.79
2018-08-05,239.19,46.62,3.55
2018-08-09,253.74,49.45,3.76
2018-08-13,200.0,38.98,2.96
2018-08-17,167.68,32.68,2.49
2018-08-21,210.51,41.03,3.12
2018-08-25,202.02,29.67,2.78
2018-08-29,225.45,33.11,3.11
2018-09-02,202.83,29.79,2.79
2018-09-06,196.77,28.9,2.71
2018-09-10,191.31,28.1,2.64
2018-09-14,191.52,28.13,2.64
2018-09-18,201.01,29.52,2.77
2018-09-22,220.61,32.4,3.04
2018-09-26,217.78,31.99,3.0
2018-09-30,223.43,32.82,3.08
2018-10-04,204.04,29.97,2.81
2018-10-08,189.49,27.83,2.61
2018-10-12,185.45,27.24,2.55
2018-10-16,183.84,27.0,2.53
2018-10-20,183.84,27.0,2.53
2018-10-24,195.96,28.78,2.7
2018-10-28,179.8,26.41,2.48
2018-11-01,199.19,29.26,2.74
2018-11-05,219.8,32.28,3.03
2018-11-09,219.8,32.28,3.03
2018-11-13,229.09,33.65,3.16
2018-11-17,218.18,32.05,3.01
2018-11-21,222.22,38.6,3.15
2018-11-25,212.12,36.85,3.0
2018-11-29,215.35,37.41,3.05
2018-12-03,224.24,38.95,3.17
2018-12-07,210.1,36.5,2.97
2018-12-11,201.41,34.99,2.85
2018-12-15,204.44,35.51,2.89
2018-12-19,183.23,31.83,2.59
2018-12-23,185.45,32.21,2.62
2018-12-27,188.08,32.67,2.66
2018-12-31,193.94,33.69,2.75
2019-01-04,185.86,32.28,2.63
2019-01-08,191.72,33.3,2.71
2019-01-12,195.96,34.04,2.77
2019-01-16,220.2,38.25,3.12
2019-01-20,219.8,38.18,3.11
2019-01-24,217.78,37.83,3.08
2019-01-28,218.18,37.9,3.09
2019-02-01,229.49,39.86,3.25
2019-02-05,242.42,42.11,3.43
2019-02-09,246.06,42.74,3.48
2019-02-13,246.46,42.81,3.49
2019-02-17,251.72,43.73,3.56
2019-02-21,248.48,43.16,3.52
2019-02-25,242.83,42.18,3.44
2019-03-01,238.38,41.41,3.37
2019-03-05,256.97,44.64,3.64
2019-03-09,252.12,43.8,3.57
2019-03-13,248.89,43.23,3.52
2019-03-17,248.48,43.16,3.52
2019-03-21,228.28,39.65,3.23
2019-03-25,236.77,41.13,3.35
2019-03-29,241.21,41.9,3.41
2019-04-02,236.77,41.13,3.35
2019-04-06,240.81,41.83,3.41
2019-04-10,259.8,45.13,3.68
2019-04-14,258.59,44.92,3.66
2019-04-18,263.84,45.83,3.73
2019-04-22,263.84,45.83,3.73
2019-04-26,238.79,35.84,3.21
2019-04-30,245.25,36.81,3.3
2019-05-04,246.06,36.93,3.31
2019-05-08,225.86,33.9,3.04
2019-05-12,221.01,33.17,2.97
2019-05-16,246.87,37.05,3.32
2019-05-20,236.36,35.48,3.18
2019-05-24,246.46,36.99,3.31
2019-05-28,252.12,37.84,3.39
2019-06-01,244.04,36.63,3.28
2019-06-05,235.15,35.3,3.16
2019-06-09,236.36,35.48,3.18
2019-06-13,237.17,35.6,3.19
2019-06-17,234.34,35.17,3.15
2019-06-21,244.04,36.63,3.28
2019-06-25,246.06,36.93,3.31
2019-06-29,246.46,36.99,3.31
2019-07-03,240.81,36.14,3.24
2019-07-07,241.21,36.21,3.24
2019-07-11,246.46,36.99,3.31
2019-07-15,250.1,37.54,3.36
2019-07-19,250.1,37.54,3.36
2019-07-23,244.85,36.75,3.29
2019-07-27,247.27,37.11,3.32
2019-07-31,248.48,37.3,3.34
2019-08-04,237.58,35.66,3.19
2019-08-08,221.41,33.23,2.98
2019-08-12,218.99,32.87,2.94
2019-08-16,208.08,31.23,2.8
2019-08-20,214.55,32.2,2.88
2019-08-24,223.43,33.54,3.0
2019-08-28,238.79,35.84,3.21
2019-09-01,235.56,35.36,3.17
2019-09-05,228.69,34.33,3.07
2019-09-09,224.24,33.66,3.01
2019-09-13,225.86,33.9,3.04
2019-09-17,220.2,33.05,2.96
2019-09-21,221.41,33.23,2.98
2019-09-25,231.11,34.69,3.11
2019-09-29,234.75,35.23,3.16
2019-10-03,236.36,35.48,3.18
2019-10-07,237.98,35.72,3.2
2019-10-11,243.64,36.57,3.27
2019-10-15,241.21,36.21,3.24
2019-10-19,244.44,36.69,3.29
2019-10-23,237.58,35.66,3.19
2019-10-27,243.23,36.51,3.27
2019-10-31,237.17,35.6,3.19
2019-11-04,240.81,36.14,3.24
2019-11-08,240.81,36.14,3.24
2019-11-12,230.71,34.63,3.1
2019-11-16,212.12,31.84,2.85
2019-11-20,214.55,32.2,2.88
2019-11-24,223.84,33.6,3.01
2019-11-28,216.97,33.07,2.97
2019-12-02,208.89,31.84,2.86
2019-12-06,210.91,32.15,2.89
2019-12-10,206.87,31.53,2.83
2019-12-14,221.01,33.69,3.03
2019-12-18,214.95,32.76,2.94
2019-12-22,212.12,32.33,2.91
2019-12-26,206.87,31.53,2.83
2019-12-30,208.08,31.72,2.85
2020-01-03,204.85,31.22,2.81
2020-01-07,210.1,32.03,2.88
2020-01-11,217.37,33.13,2.98
2020-01-15,231.52,35.29,3.17
2020-01-19,234.34,35.72,3.21
2020-01-23,217.37,33.13,2.98
2020-01-27,217.78,33.2,2.98
2020-01-31,193.33,29.47,2.65
2020-02-04,202.42,30.86,2.77
2020-02-08,226.67,34.55,3.1
2020-02-12,233.94,35.66,3.2
2020-02-16,225.05,34.3,3.08
2020-02-20,222.22,33.87,3.04
2020-02-24,220.2,33.57,3.02
2020-02-28,223.84,34.12,3.07
2020-03-03,221.82,33.81,3.04
2020-03-07,228.69,34.86,3.13
2020-03-11,221.01,33.69,3.03
2020-03-15,209.29,31.9,2.87
2020-03-19,191.11,29.13,2.62
2020-03-23,183.23,27.93,2.51
2020-03-27,205.66,31.35,2.82
2020-03-31,218.18,33.26,2.99
2020-04-04,211.72,32.27,2.9
2020-04-08,215.76,32.89,2.96
2020-04-12,215.76,32.89,2.96
2020-04-16,212.12,32.33,2.91
2020-04-20,212.12,32.33,2.91
2020-04-24,240.0,27.28,3.16
2020-04-28,269.09,30.59,3.55
2020-05-02,263.84,29.99,3.48
2020-05-06,268.69,30.54,3.54
2020-05-10,266.26,30.27,3.51
2020-05-14,267.47,30.4,3.53
2020-05-18,273.94,31.14,3.61
2020-05-22,267.88,30.45,3.53
2020-05-26,275.56,31.32,3.63
2020-05-30,270.71,30.77,3.57
2020-06-03,271.52,30.86,3.58
2020-06-07,270.71,30.77,3.57
2020-06-11,261.82,29.76,3.45
2020-06-15,254.95,28.98,3.36
2020-06-19,260.61,29.62,3.44
2020-06-23,266.67,30.31,3.52
2020-06-27,256.57,29.16,3.38
2020-07-01,251.72,28.61,3.32
2020-07-05,247.28,28.11,3.26
2020-07-09,254.55,28.93,3.36
2020-07-13,257.38,29.26,3.39
2020-07-17,282.83,32.15,3.73
2020-07-21,297.38,33.8,3.92
2020-07-25,272.73,31.0,3.6
2020-07-29,299.4,34.03,3.95
2020-08-02,296.97,33.76,3.92
2020-08-06,305.46,34.72,4.03
2020-08-10,339.4,38.58,4.47
2020-08-14,313.94,35.69,4.14
2020-08-18,317.17,36.05,4.18
2020-08-22,346.19,39.35,4.56
2020-08-26,331.13,37.64,4.37
2020-08-30,339.74,38.62,4.48
2020-09-03,311.78,35.44,4.11
2020-09-07,306.62,34.85,4.04
2020-09-11,304.47,34.61,4.01
2020-09-15,312.64,35.54,4.12
