date,总市值,市盈率(TTM),市净率
2017-12-12,27.2412274176,15.9044,1.1868
2017-12-13,26.904915968,15.7081,1.1721
2017-12-14,26.736760243200003,15.6099,1.1648
2017-12-15,26.736760243200003,15.6099,1.1648
2017-12-18,26.484526656,15.4626,1.1538
2017-12-19,26.316370931199998,15.3645,1.1465
2017-12-20,26.064137344000002,15.2172,1.1355
2017-12-21,26.652682380799998,15.5608,1.1611
2017-12-22,26.2322930688,15.3154,1.1428
2017-12-27,26.5686045184,15.5117,1.1575
2017-12-28,26.064137344000002,15.2172,1.1355
2017-12-29,25.8959816192,15.119,1.1282
2018-01-02,26.652682380799998,15.5608,1.1611
2018-01-03,26.736760243200003,15.6099,1.1648
2018-01-04,26.5686045184,15.5117,1.1575
2018-01-05,26.5686045184,15.5117,1.1575
2018-01-08,26.736760243200003,15.6099,1.1648
2018-01-09,27.1571495552,15.8553,1.1831
2018-01-10,27.1571495552,15.8553,1.1831
2018-01-11,26.9889938304,15.7572,1.1758
2018-01-12,27.4093831424,16.0026,1.1941
2018-01-15,26.652682380799998,15.5608,1.1611
2018-01-16,27.073071692800003,15.8063,1.1795
2018-01-17,26.904915968,15.7081,1.1721
2018-01-18,27.073071692800003,15.8063,1.1795
2018-01-19,26.652682380799998,15.5608,1.1611
2018-01-22,26.5686045184,15.5117,1.1575
2018-01-23,26.736760243200003,15.6099,1.1648
2018-01-24,26.652682380799998,15.5608,1.1611
2018-01-25,26.652682380799998,15.5608,1.1611
2018-01-26,26.5686045184,15.5117,1.1575
2018-01-29,26.652682380799998,15.5608,1.1611
2018-01-30,26.484526656,15.4626,1.1538
2018-01-31,26.400448793600003,15.4136,1.1501
2018-02-01,26.400448793600003,15.4136,1.1501
2018-02-02,26.1482152064,15.2663,1.1392
2018-02-05,26.2322930688,15.3154,1.1428
2018-02-06,25.3915144448,14.8245,1.1062
2018-02-07,25.5596701696,14.9227,1.1135
2018-02-08,25.3915144448,14.8245,1.1062
2018-02-09,25.22335872,14.7263,1.0989
2018-02-12,25.139280857600003,14.6772,1.0952
2018-02-13,25.139280857600003,14.6772,1.0952
2018-02-14,25.139280857600003,14.6772,1.0952
2018-02-15,25.3915144448,14.8245,1.1062
2018-02-20,25.139280857600003,14.6772,1.0952
2018-02-21,25.980059481599998,15.1681,1.1318
2018-02-22,25.5596701696,14.9227,1.1135
2018-02-23,25.5596701696,14.9227,1.1135
2018-02-26,25.307436582399998,14.7754,1.1025
2018-02-27,25.307436582399998,14.7754,1.1025
2018-02-28,25.4755923072,14.8736,0.9421
2018-03-01,25.3915144448,14.8245,0.9389
2018-03-02,25.22335872,14.7263,0.9327
2018-03-05,24.802969408000003,14.4809,0.9172
2018-03-06,25.139280857600003,14.6772,0.9296
2018-03-07,25.22335872,14.7263,0.9327
2018-03-08,25.22335872,14.7263,0.9327
2018-03-09,25.643748031999998,14.9718,0.9483
2018-03-12,25.727825894400002,15.0209,0.9514
2018-03-13,25.727825894400002,15.0209,0.9514
2018-03-14,25.727825894400002,15.0209,0.9514
2018-03-15,25.22335872,14.7263,0.9327
2018-03-16,25.8119037568,15.0699,0.9545
2018-03-19,25.22335872,14.7263,0.9327
2018-03-20,25.22335872,14.7263,0.9327
2018-03-21,25.643748031999998,14.9718,0.9483
2018-03-22,25.3915144448,14.8245,0.9389
2018-03-23,25.643748031999998,13.8384,0.9483
2018-03-26,24.382580095999998,13.1578,0.9016
2018-03-27,25.22335872,13.6115,0.9327
2018-03-28,25.22335872,13.6115,0.9327
2018-03-29,25.22335872,13.6115,0.9327
2018-04-03,25.22335872,13.6115,0.9327
2018-04-04,25.0552029952,13.5208,0.9265
2018-04-06,25.0552029952,13.5208,0.9265
2018-04-09,25.0552029952,13.5208,0.9265
2018-04-10,24.6348136832,13.2939,0.911
2018-04-11,25.3915144448,13.7023,0.9389
2018-04-12,24.382580095999998,13.1578,0.9016
2018-04-13,25.3915144448,13.7023,0.9389
2018-04-16,25.3915144448,13.7023,0.9389
2018-04-17,25.3915144448,13.7023,0.9389
2018-04-18,25.3915144448,13.7023,0.9389
2018-04-19,25.3915144448,13.7023,0.9389
2018-04-20,25.3915144448,13.7023,0.9389
2018-04-23,25.307436582399998,13.6569,0.9358
2018-04-24,25.307436582399998,13.6569,0.9358
2018-04-25,24.382580095999998,13.1578,0.9016
2018-04-26,23.962190784,12.9309,0.8861
2018-04-27,25.22335872,13.6115,0.9327
2018-04-30,25.139280857600003,13.5661,0.9296
2018-05-02,25.139280857600003,13.5661,0.9296
2018-05-03,25.139280857600003,13.5661,0.9296
2018-05-04,25.0552029952,13.5208,0.9265
2018-05-07,24.306910019840004,13.117,0.8988
2018-05-08,24.306910019840004,13.482,0.8579
2018-05-09,24.382580095999998,13.5239,0.8606
2018-05-10,24.2985022336,13.4773,0.8576
2018-05-11,24.130346508800002,13.384,0.8517
2018-05-14,24.046268646399998,13.3374,0.8487
2018-05-15,24.046268646399998,13.3374,0.8487
2018-05-16,23.541801472,13.0576,0.8309
2018-05-17,23.457723609600002,13.011,0.8279
2018-05-18,24.382580095999998,13.5239,0.8606
2018-05-21,24.382580095999998,13.5239,0.8606
2018-05-23,24.2985022336,13.4773,0.8576
