trade_date,wind_code,close,raw_close,volume,amt,mktcap_hkd_yi
2015-12-01,00001.HK,64.8092,103.3,6685405.0,687339318.239,3987.0478905
2015-12-01,00002.HK,41.676,66.0,3306856.0,216963353.717,1667.4573762
2015-12-01,00003.HK,6.4914,15.5,9822062.0,151040105.673,1792.10031374
2015-12-01,00004.HK,8.4222,44.7,2873351.0,128324843.125,1354.869215169
2015-12-01,00005.HK,34.7131,62.65,14287341.0,892962798.694,12270.091825116999
2015-12-01,00006.HK,30.4532,69.8,3014448.0,209742803.188,1489.7146344920002
2015-12-01,00008.HK,1.9297,4.63,17688077.0,82453635.16,352.86853643769996
2015-12-01,00010.HK,14.8918,26.7,2143060.0,56784103.1,361.76317061400005
2015-12-01,00012.HK,18.6447,48.6,3732686.0,180649034.267,1607.071978962
2015-12-01,00014.HK,17.9916,32.75,1027336.0,33682400.6,347.42237913
2015-12-01,00016.HK,61.7589,97.55,4029679.0,389816292.19,2822.4828037390002
2015-12-01,00017.HK,17.5598,7.74,20633331.0,159827361.233,696.3674092847999
2015-12-01,00019.HK,47.1951,86.75,1684933.0,144826219.233,1304.936875
2015-12-01,00023.HK,16.9975,27.8,3097706.0,85837106.798,734.1780718480001
2015-12-01,00027.HK,19.7897,23.8,20296751.0,479064591.275,1013.5191979499999
2015-12-01,00041.HK,12.5246,25.0,302666.0,7554695.176,166.17375425
2015-12-01,00066.HK,22.9495,36.65,12102584.0,435610031.3,2145.829732494
2015-12-02,00001.HK,64.9974,103.6,4991563.0,517302911.146,3998.626926
2015-12-02,00002.HK,41.5169,65.2,3646917.0,238877855.125,1647.24577164
2015-12-02,00003.HK,6.5082,15.54,6326649.0,98276184.76,1796.5712427432002
2015-12-02,00004.HK,8.4599,44.9,5431048.0,245553467.55,1360.931269823
2015-12-02,00005.HK,34.8239,62.85,12898096.0,811522323.255,12309.289071666
2015-12-02,00006.HK,30.5623,70.05,3862162.0,271062702.733,1495.050288627
2015-12-02,00008.HK,1.9214,4.61,8081456.0,37382330.9,351.3442663019
2015-12-02,00010.HK,15.0592,27.0,792000.0,21355175.0,365.82792534
2015-12-02,00012.HK,18.7982,49.0,3203892.0,157409698.3,1620.29890883
2015-12-02,00014.HK,18.0191,32.8,980597.0,32211703.65,347.95279497599995
2015-12-02,00016.HK,62.0121,97.95,4478284.0,440847153.55,2834.059188489
2015-12-02,00017.HK,17.6051,7.76,16194698.0,126416914.845,698.1668082752001
2015-12-02,00019.HK,47.4671,87.25,1323672.0,115656369.0,1312.458125
2015-12-02,00023.HK,17.1504,28.05,1634002.0,45735368.45,740.780392638
2015-12-02,00027.HK,19.956,24.0,14657398.0,351010902.542,1022.036166
2015-12-02,00041.HK,12.5997,25.15,322556.0,8133876.4,167.17079677549998
2015-12-02,00066.HK,22.9495,36.65,3214375.0,117450194.205,2145.829732494
2015-12-03,00001.HK,64.8092,103.3,3064335.0,317189839.199,3987.0478905
2015-12-03,00002.HK,41.3895,65.0,1698722.0,110522709.361,1642.1928705
2015-12-03,00003.HK,6.4495,15.4,4832229.0,74461985.65,1780.3859162320002
2015-12-03,00004.HK,8.3657,44.4,2131473.0,95097901.25,1345.776133188
2015-12-03,00005.HK,34.6576,62.55,9701749.0,605994503.0,12250.5865445025
2015-12-03,00006.HK,30.4968,69.9,1556596.0,108917278.15,1491.848896146
2015-12-03,00008.HK,1.9005,4.56,8699794.0,39800697.688,347.53359096239996
2015-12-03,00010.HK,15.0313,26.95,3146074.0,84934700.2,365.150466219
2015-12-03,00012.HK,18.4146,48.0,3552330.0,171452782.05,1587.23158416
2015-12-03,00014.HK,17.9916,32.75,585280.0,19218381.283,347.42237913
2015-12-03,00016.HK,61.474,97.1,1903112.0,185306082.3,2809.4655150820004
2015-12-03,00017.HK,17.7866,7.84,13650345.0,106824874.77,705.3644042367999
2015-12-03,00019.HK,46.7598,85.95,1160850.0,99821943.268,1292.902875
2015-12-03,00023.HK,16.967,27.75,2943796.0,81550574.179,732.85760769
2015-12-03,00027.HK,19.956,24.0,7901584.0,189447500.776,1022.036166
2015-12-03,00041.HK,12.8502,25.65,250000.0,6360050.0,170.5019668605
2015-12-03,00066.HK,22.9808,36.7,3345189.0,122406384.0,2149.385865612
2015-12-04,00001.HK,65.0602,103.7,4621111.0,477330314.13,4002.4866045000003
2015-12-04,00002.HK,41.3577,64.95,2693667.0,174829815.95,1640.929645215
2015-12-04,00003.HK,6.4077,15.3,9842813.0,150148009.56,1768.824968724
2015-12-04,00004.HK,8.3469,44.3,3887922.0,171839424.0,1342.745105861
2015-12-04,00005.HK,34.0759,61.5,19653617.0,1210429196.5,12104.582127015
2015-12-04,00006.HK,30.6714,70.3,5412036.0,379439913.85,1500.385942762
2015-12-04,00008.HK,1.888,4.53,5527706.0,25024568.04,345.2471857587
2015-12-04,00010.HK,15.0313,26.95,787489.0,21122534.05,365.150466219
2015-12-04,00012.HK,18.4337,48.05,7549898.0,361456164.0,1588.8849503935
2015-12-04,00014.HK,17.9641,32.7,1286736.0,42132436.35,346.82656328400003
2015-12-04,00016.HK,61.2841,96.8,2946178.0,284182000.65,2800.7853950559997
2015-12-04,00017.HK,17.7866,7.84,11347361.0,88512998.96,705.3644042367999
2015-12-04,00019.HK,46.651,85.75,802079.0,68687433.15,1289.894375
2015-12-04,00023.HK,16.8752,27.6,3209075.0,87983976.8,728.8962152160001
2015-12-04,00027.HK,19.665,23.65,8633470.0,203060940.25,1007.3031709124999
2015-12-04,00041.HK,12.725,25.4,148525.0,3769809.0,168.840154318
2015-12-04,00066.HK,22.8242,36.45,3624793.0,132229743.95,2134.7442725220003
2015-12-07,00001.HK,64.9347,103.5,6255361.0,648663347.729,3994.7672475
2015-12-07,00002.HK,41.5169,65.2,1422064.0,92711360.535,1647.24577164
2015-12-07,00003.HK,6.3993,15.28,6162406.0,94110017.016,1766.5127792223998
2015-12-07,00004.HK,8.4222,44.7,2750172.0,122975388.4,1354.869215169
2015-12-07,00005.HK,34.1867,61.7,11121155.0,687384759.914,12143.946621736999
2015-12-07,00006.HK,30.4314,69.75,3310312.0,231647030.556,1488.647503665
2015-12-07,00008.HK,1.8714,4.49,8525712.0,38426092.16,342.19864548709995
2015-12-07,00010.HK,14.7245,26.4,2548000.0,68178469.5,357.69841588800006
2015-12-07,00012.HK,18.4337,48.05,5827864.0,280647689.3,1588.8849503935
2015-12-07,00014.HK,17.9916,32.75,517144.0,16951151.0,347.35687913000004
2015-12-07,00016.HK,61.1575,96.6,2204044.0,214097598.8,2794.998648372
2015-12-07,00017.HK,17.832,7.86,11260098.0,88900876.66,707.1638032272
2015-12-07,00019.HK,46.7054,85.85,670684.0,57696635.606,1291.398625
2015-12-07,00023.HK,17.181,28.1,3575015.0,99878873.4,742.100856796
2015-12-07,00027.HK,19.8728,23.9,10197513.0,242715407.525,1017.951195975
2015-12-07,00041.HK,12.7751,25.5,38434.0,982773.6,169.504879335
2015-12-07,00066.HK,22.7616,36.35,2776049.0,101366105.71,2129.060297786
2015-12-08,00001.HK,63.8681,101.8,6990041.0,713890395.67,3929.1527130000004
2015-12-08,00002.HK,41.1348,64.6,3510623.0,226643263.75,1632.08706822
2015-12-08,00003.HK,6.3239,15.1,10642768.0,160679403.42,1745.7030737080001
2015-12-08,00004.HK,8.328,44.2,4501273.0,196963284.65,1339.714078534
2015-12-08,00005.HK,33.7157,60.85,20908299.0,1270820867.506,11976.672902746
2015-12-08,00006.HK,30.4968,69.9,3139674.0,218369067.17,1491.848896146
2015-12-08,00008.HK,1.888,4.53,10561550.0,47733629.08,345.2471857587
2015-12-08,00010.HK,14.362,25.75,1058983.0,27512553.85,348.891447315
2015-12-08,00012.HK,18.357,47.85,2138111.0,101700592.4,1582.2714854595001
2015-12-08,00014.HK,18.0191,32.8,1051492.0,34442387.8,347.887194976
2015-12-08,00016.HK,60.4927,95.55,3794233.0,361576400.5,2764.618228281
2015-12-08,00017.HK,17.8547,7.87,14837744.0,116461702.5,708.0635027224
2015-12-08,00019.HK,46.0798,84.7,1217923.0,102965333.1,1274.09975
2015-12-08,00023.HK,16.8141,27.5,3040444.0,83870909.74,726.2552869
2015-12-08,00027.HK,19.0413,22.9,18859985.0,432172185.35,975.3590957250001
2015-12-08,00041.HK,12.5997,25.15,304428.0,7630950.0,167.17834177549997
2015-12-08,00066.HK,22.6364,36.15,4743872.0,171309647.413,2117.346073314
2015-12-09,00001.HK,63.8681,101.8,4864549.0,494969696.265,3929.1527130000004
2015-12-09,00002.HK,40.9438,64.3,1841590.0,118901357.359,1624.5077165100001
2015-12-09,00003.HK,6.2904,15.02,8544267.0,128412568.376,1736.4543157016
2015-12-09,00004.HK,8.2432,43.75,3060711.0,134111313.276,1326.0744555625
2015-12-09,00005.HK,33.3833,60.25,23305138.0,1399810832.126,11858.57916829
2015-12-09,00006.HK,30.3878,69.65,1957135.0,136197139.679,1486.513242011
2015-12-09,00008.HK,1.8964,4.55,3962412.0,17980375.32,346.7714558945
2015-12-09,00010.HK,14.1389,25.35,1141041.0,29013990.2,343.471774347
2015-12-09,00012.HK,18.0501,47.05,3063864.0,144302800.588,1555.8176257235
2015-12-09,00014.HK,17.8817,32.55,1046409.0,34035156.3,345.235615746
2015-12-09,00016.HK,59.8913,94.6,2571134.0,243772865.379,2737.131181532
2015-12-09,00017.HK,17.5144,7.72,13973953.0,108146461.167,694.5680102944001
2015-12-09,00019.HK,46.1342,84.8,484505.0,41078720.855,1275.604
2015-12-09,00023.HK,16.5084,27.0,2039834.0,55199056.44,713.0506453200001
2015-12-09,00027.HK,18.9998,22.85,6791864.0,154563760.988,973.2294907125
2015-12-09,00041.HK,12.5747,25.1,471221.0,11815350.9,166.84597926700002
2015-12-09,00066.HK,22.699,36.25,2612722.0,94486046.35,2123.20318555
2015-12-10,00001.HK,63.4917,101.2,3680104.0,372799595.28,3905.994642
2015-12-10,00002.HK,41.2303,64.75,2453971.0,159205448.228,1635.8767440749998
2015-12-10,00003.HK,6.2904,15.02,5181690.0,77908444.82,1736.4543157016
2015-12-10,00004.HK,8.1584,43.3,4986069.0,215639380.85,1312.434832591
2015-12-10,00005.HK,33.4387,60.35,16939684.0,1026419926.788,11878.261457366001
2015-12-10,00006.HK,30.5623,70.05,2955545.0,206802407.65,1495.050288627
2015-12-10,00008.HK,1.8922,4.54,4887220.0,22183368.12,346.0093208266
2015-12-10,00010.HK,13.8879,24.9,1725000.0,43680825.0,337.374642258
2015-12-10,00012.HK,17.9926,46.9,1241274.0,58268460.6,1550.8575270229999
2015-12-10,00014.HK,17.8542,32.5,541231.0,17593843.2,344.7052999
2015-12-10,00016.HK,59.828,94.5,2688073.0,254347969.2,2734.23780819
2015-12-10,00017.HK,17.4917,7.71,11433789.0,88313107.29,693.6683107992
2015-12-10,00019.HK,46.2974,85.1,829903.0,70478638.9,1280.11675
2015-12-10,00023.HK,16.3555,26.75,1476619.0,39642343.6,706.4483245299999
2015-12-10,00027.HK,19.2908,23.2,7551790.0,175384179.2,988.1367257999999
2015-12-10,00041.HK,12.5747,25.1,225294.0,5683880.2,166.84597926700002
2015-12-10,00066.HK,22.7303,36.3,1898673.0,69006856.2,2126.131741668
2015-12-11,00001.HK,63.5545,101.3,3820663.0,387686096.484,3909.8543204999996
2015-12-11,00002.HK,41.2621,64.8,2503221.0,162934799.05,1637.1399693600001
2015-12-11,00003.HK,6.2569,14.94,10170994.0,151648385.82,1727.2055576952
2015-12-11,00004.HK,7.9983,42.45,4337671.0,185505273.45,1286.6711003115
2015-12-11,00005.HK,33.2725,60.05,12971676.0,780202651.15,11819.214590138
2015-12-11,00006.HK,30.5405,70.0,3268341.0,229365651.25,1493.9831578
2015-12-11,00008.HK,1.9089,4.58,8668846.0,39593451.96,349.05786109819996
2015-12-11,00010.HK,13.86,24.85,1454069.0,36301127.7,336.697183137
2015-12-11,00012.HK,17.8966,46.65,1603165.0,75141260.7,1542.5906958555
2015-12-11,00014.HK,17.7169,32.25,1428458.0,46125849.8,342.05372067
2015-12-11,00016.HK,59.4481,93.9,3194168.0,300233882.2,2716.877568138
2015-12-11,00017.HK,17.4236,7.68,9961442.0,76608603.14,690.9692123136
2015-12-11,00019.HK,45.7534,84.1,1577893.0,133195470.45,1265.07425
2015-12-11,00023.HK,16.1415,26.4,1410278.0,37403568.25,697.2050754239999
2015-12-11,00027.HK,19.2492,23.15,9693463.0,222762145.073,986.0071207875001
2015-12-11,00041.HK,12.6749,25.3,198000.0,4973950.0,168.175429301
2015-12-11,00066.HK,22.7929,36.4,3266307.0,118786245.2,2131.988853904
2015-12-14,00001.HK,63.6799,101.5,5679744.0,573271655.981,3917.5736775
2015-12-14,00002.HK,41.1348,64.6,2412395.0,155549326.688,1632.08706822
2015-12-14,00003.HK,6.2401,14.9,6901790.0,102563652.492,1722.581178692
2015-12-14,00004.HK,7.9418,42.15,4293434.0,180318405.35,1277.5780183305
2015-12-14,00005.HK,32.94,59.45,24080939.0,1427438632.572,11701.120855681998
2015-12-14,00006.HK,30.5405,70.0,3843888.0,268612735.203,1493.9831578
2015-12-14,00008.HK,1.8839,4.52,8336047.0,37565810.294,344.4850506908
2015-12-14,00010.HK,13.5254,24.25,1317000.0,31886350.0,328.567673685
2015-12-14,00012.HK,17.8775,46.6,1946047.0,90260284.55,1540.937329622
2015-12-14,00014.HK,17.7169,32.25,704051.0,22706824.05,342.05372067
2015-12-14,00016.HK,59.4164,93.85,3154860.0,293392506.75,2715.430881467
2015-12-14,00017.HK,17.2875,7.62,7623564.0,57875460.01,685.5710153424
2015-12-14,00019.HK,45.699,84.0,1174499.0,98438340.55,1263.57
2015-12-14,00023.HK,16.0804,26.3,1386565.0,36151605.3,694.564147108
2015-12-14,00027.HK,18.7919,22.6,9477297.0,213282377.7,962.58146565
2015-12-14,00041.HK,12.4745,24.9,337103.0,8423675.9,165.51652923299997
2015-12-14,00066.HK,22.6677,36.2,3147077.0,113775449.45,2120.2746294320004
2015-12-15,00001.HK,62.8016,100.1,5868771.0,590235292.313,3863.5381784999995
2015-12-15,00002.HK,41.0074,64.4,2619406.0,168635158.714,1627.03416708
2015-12-15,00003.HK,6.1983,14.8,10734201.0,158670434.62,1711.0202311839998
2015-12-15,00004.HK,7.9323,42.1,3844621.0,161773271.6,1276.062504667
2015-12-15,00005.HK,32.6353,58.9,25256347.0,1489883751.744,11594.109761142
2015-12-15,00006.HK,30.8895,70.8,3696233.0,262009393.55,1511.057251032
2015-12-15,00008.HK,1.8714,4.49,5479955.0,24654108.95,342.19864548709995
2015-12-15,00010.HK,13.5254,24.25,405082.0,9928796.3,328.567673685
2015-12-15,00012.HK,17.7624,46.3,2340291.0,108076501.6,1531.017132221
2015-12-15,00014.HK,17.5796,32.0,987877.0,31719856.0,339.40214144000004
2015-12-15,00016.HK,59.1949,93.5,2236315.0,209265898.1,2705.3040747699997
2015-12-15,00017.HK,17.106,7.54,7779391.0,59028040.36,678.3734193808001
2015-12-15,00019.HK,45.2365,83.15,945307.0,78625485.85,1250.783875
2015-12-15,00023.HK,15.8664,25.95,1568750.0,40920032.9,685.3208980019999
2015-12-15,00027.HK,18.5009,22.25,8529385.0,190958659.35,947.6742305624999
2015-12-15,00041.HK,12.3242,24.6,253477.0,6280689.35,163.52235418200002
2015-12-15,00066.HK,22.7616,36.35,2888424.0,104776035.35,2129.060297786
2015-12-16,00001.HK,64.2446,102.4,7743031.0,785076121.292,3952.3107840000002
2015-12-16,00002.HK,40.8483,64.15,3723555.0,239574618.65,1620.7180406549999
2015-12-16,00003.HK,6.2318,14.88,8992514.0,133679160.9,1720.2689891904
2015-12-16,00004.HK,7.97,42.3,6442348.0,272192821.05,1282.124559321
2015-12-16,00005.HK,33.3002,60.1,17376295.0,1046805253.625,11830.322523678
2015-12-16,00006.HK,30.4968,69.9,3010277.0,211066775.75,1491.848896146
2015-12-16,00008.HK,1.8755,4.5,6526893.0,29401132.48,342.96078055500004
2015-12-16,00010.HK,13.6927,24.55,667082.0,16436609.6,332.632428411
2015-12-16,00012.HK,18.1076,47.2,1939681.0,91238787.4,1560.7777244239999
2015-12-16,00014.HK,17.7718,32.35,1525107.0,49258323.1,343.11435236200003
2015-12-16,00016.HK,59.6697,94.25,2854655.0,268893835.85,2727.004374835
2015-12-16,00017.HK,17.2195,7.59,13476142.0,102620522.6,682.8719168568
2015-12-16,00019.HK,45.699,84.0,3578185.0,300157535.85,1263.57
2015-12-16,00023.HK,16.2027,26.5,1526140.0,40317165.28,699.84600374
2015-12-16,00027.HK,19.2076,23.1,15890044.0,366397159.25,983.8775157749999
2015-12-16,00041.HK,12.3993,24.75,259766.0,6429608.9,164.5194417075
2015-12-16,00066.HK,22.9182,36.6,2430406.0,88907616.35,2143.703078376
2015-12-17,00001.HK,63.4917,101.2,8489376.0,861685138.197,3905.994642
2015-12-17,00002.HK,41.6124,65.35,2667081.0,173542304.5,1651.035447495
2015-12-17,00003.HK,6.2737,14.98,6970519.0,104290275.12,1731.8299366984
2015-12-17,00004.HK,8.0171,42.55,5491747.0,232282039.15,1289.7021276385
2015-12-17,00005.HK,34.2421,61.8,25119145.0,1545524836.28,12165.01909965
2015-12-17,00006.HK,30.5841,70.1,2545875.0,178497569.5,1496.117419454
2015-12-17,00008.HK,1.863,4.47,9312042.0,41601145.002,340.6743753513
2015-12-17,00010.HK,13.7206,24.6,765000.0,18912200.0,333.309887532
2015-12-17,00012.HK,18.2036,47.45,2239129.0,106145018.95,1569.0445555915
2015-12-17,00014.HK,17.5246,31.9,2661002.0,84898468.112,337.956795748
2015-12-17,00016.HK,60.0495,94.85,2159362.0,205184675.55,2744.3646148870002
2015-12-17,00017.HK,17.2421,7.6,29439910.0,224115206.54,683.771616352
2015-12-17,00019.HK,45.9438,84.45,995907.0,83754693.75,1270.339125
2015-12-17,00023.HK,16.7835,27.45,3074054.0,84316412.74,724.9348227419999
2015-12-17,00027.HK,19.7065,23.7,22262235.0,527255757.3,1009.432775925
2015-12-17,00041.HK,12.4494,24.85,376000.0,9341700.0,165.18416672450002
2015-12-17,00066.HK,23.2313,37.1,2315372.0,85505126.55,2172.988639556
2015-12-18,00001.HK,64.621,103.0,8300930.0,854379648.35,3975.4688549999996
2015-12-18,00002.HK,41.2303,64.75,2960021.0,192390435.4,1635.8767440749998
2015-12-18,00003.HK,6.215,14.84,9696684.0,144419829.04,1715.6446101872
2015-12-18,00004.HK,8.0077,42.5,5135146.0,218043227.305,1288.186613975
2015-12-18,00005.HK,34.0759,61.5,13396655.0,826007574.95,12105.965608875
2015-12-18,00006.HK,30.4968,69.9,2403359.0,168189117.378,1491.848896146
2015-12-18,00008.HK,1.913,4.59,12363544.0,56646744.61,349.81999616610005
2015-12-18,00010.HK,13.8042,24.75,939151.0,23220269.8,335.34226489499997
2015-12-18,00012.HK,18.3186,47.75,2793886.0,133408834.959,1578.9647529925
2015-12-18,00014.HK,17.4972,31.85,1581687.0,50316502.189,337.427082902
2015-12-18,00016.HK,59.9229,94.65,3608843.0,340792616.55,2738.577868203
2015-12-18,00017.HK,17.038,7.51,31989761.0,241275351.708,675.6743208951999
2015-12-18,00019.HK,46.107,84.75,1511965.0,127818565.469,1274.851875
2015-12-18,00023.HK,16.6001,27.15,2205628.0,60184057.85,717.0120377939999
2015-12-18,00027.HK,19.5818,23.55,13085730.0,308063346.55,1003.0439608875001
2015-12-18,00041.HK,12.5496,25.05,530656.0,13257870.8,166.5136167585
2015-12-18,00066.HK,22.9808,36.7,2846791.0,104800242.15,2149.560190612
2015-12-21,00001.HK,64.621,103.0,4431762.0,456761824.417,3975.4688549999996
2015-12-21,00002.HK,41.0074,64.4,2010338.0,129600113.101,1627.03416708
2015-12-21,00003.HK,6.2234,14.86,7114578.0,105802530.89,1717.9567996888
2015-12-21,00004.HK,7.97,42.3,1955397.0,83003871.921,1282.124559321
2015-12-21,00005.HK,33.8542,61.1,6654609.0,406731570.5,12027.227621175
2015-12-21,00006.HK,30.5405,70.0,1893207.0,132345392.855,1493.9831578
2015-12-21,00008.HK,1.8922,4.54,5348422.0,24232158.85,346.0093208266
2015-12-21,00010.HK,13.7763,24.7,425215.0,10549360.75,334.664805774
2015-12-21,00012.HK,18.2995,47.7,2205189.0,105267638.9,1577.3113867589998
2015-12-21,00014.HK,17.3324,31.55,1693451.0,53442572.349,334.24880582599997
2015-12-21,00016.HK,59.5431,94.05,1745661.0,164312784.919,2721.217628151
2015-12-21,00017.HK,17.3556,7.65,18125730.0,138735328.53,688.270113828
2015-12-21,00019.HK,46.1342,84.8,798566.0,67610135.209,1275.604
2015-12-21,00023.HK,16.6001,27.15,1137947.0,30951948.951,717.0120377939999
2015-12-21,00027.HK,20.247,24.35,26606780.0,639568336.8,1037.1176410875
2015-12-21,00041.HK,12.725,25.4,139351.0,3547743.081,168.840154318
2015-12-21,00066.HK,23.0434,36.8,1233585.0,45325302.174,2155.4173028479995
2015-12-22,00001.HK,64.872,103.4,3947000.0,407289784.3,3990.907569
2015-12-22,00002.HK,41.294,64.85,1638516.0,106134897.66,1638.403194645
2015-12-22,00003.HK,6.2485,14.92,5182407.0,77338108.561,1724.8933681936
2015-12-22,00004.HK,8.0737,42.85,2069171.0,88271953.2,1298.7952096195
2015-12-22,00005.HK,33.8542,61.1,3485696.0,213076616.55,12027.323314773
2015-12-22,00006.HK,30.4096,69.7,2382738.0,165730967.299,1487.580372838
2015-12-22,00008.HK,1.8964,4.55,5616307.0,25428171.63,346.7714558945
2015-12-22,00010.HK,14.0831,25.25,361484.0,9064524.2,342.116856105
2015-12-22,00012.HK,18.4913,48.2,1504576.0,71959328.499,1593.845049094
2015-12-22,00014.HK,17.3049,31.5,453991.0,14336314.7,333.71909298
2015-12-22,00016.HK,60.1128,94.95,1764738.0,166749414.392,2747.2579882289997
2015-12-22,00017.HK,17.5371,7.73,11195939.0,86470550.46,695.4677097896
2015-12-22,00019.HK,46.1342,84.8,808559.0,68557406.399,1275.604
2015-12-22,00023.HK,16.6001,27.15,1074040.0,29228814.001,717.0120377939999
2015-12-22,00027.HK,20.2054,24.3,13733712.0,330672845.27,1034.988036075
2015-12-22,00041.HK,12.6999,25.35,38509.0,977278.6,168.50779180950002
2015-12-22,00066.HK,23.2626,37.15,2020899.0,74887851.15,2175.917195674
2015-12-23,00001.HK,65.4994,104.4,5589130.0,582351100.7,4029.5043539999997
2015-12-23,00002.HK,41.4213,65.05,1215232.0,79054056.0,1643.456095785
2015-12-23,00003.HK,6.2904,15.02,4987159.0,74847564.56,1736.4543157016
2015-12-23,00004.HK,8.1113,43.05,1589167.0,68528953.1,1304.8572642735
2015-12-23,00005.HK,34.1036,61.55,8562726.0,527359540.0,12115.9042557165
2015-12-23,00006.HK,30.5405,70.0,2012184.0,140598847.3,1493.9831578
2015-12-23,00008.HK,1.888,4.53,8428386.0,38152058.31,345.2471857587
2015-12-23,00010.HK,13.8879,24.9,568400.0,14148205.0,337.374642258
2015-12-23,00012.HK,18.4913,48.2,3005833.0,144268921.8,1593.845049094
2015-12-23,00014.HK,17.5246,31.9,355943.0,11318017.5,337.956795748
2015-12-23,00016.HK,60.6826,95.85,2558648.0,244862102.0,2773.298348307
2015-12-23,00017.HK,17.6505,7.78,12251776.0,95513088.54,699.9662072656
2015-12-23,00019.HK,46.8414,86.1,2279543.0,196294435.25,1295.15925
2015-12-23,00023.HK,16.8141,27.5,1334482.0,36610155.9,726.2552869
2015-12-23,00027.HK,20.4549,24.6,13892615.0,343870102.512,1047.76566615
2015-12-23,00041.HK,12.4995,24.95,193554.0,4859083.1,165.8488917415
2015-12-23,00066.HK,23.4817,37.5,1586299.0,59230246.85,2196.4170885000003
2015-12-24,00001.HK,65.6876,104.7,1414668.0,148169965.9,4041.0833895000005
2015-12-24,00002.HK,41.5805,65.3,1205865.0,78849328.35,1649.77222221
2015-12-24,00003.HK,6.282,15.0,3131391.0,47159879.28,1734.1421262
2015-12-24,00004.HK,8.2244,43.65,1190165.0,51954219.95,1323.0434282355002
2015-12-24,00005.HK,34.436,62.15,7206575.0,448049099.733,12234.0121769745
2015-12-24,00006.HK,30.6932,70.35,687399.0,48291754.2,1501.4530735889998
2015-12-24,00008.HK,1.8839,4.52,1937654.0,8814095.98,344.4850506908
2015-12-24,00010.HK,14.1668,25.4,343200.0,8688485.0,344.14923346800003
2015-12-24,00012.HK,18.4721,48.15,1681127.0,80837640.15,1592.1916828605
2015-12-24,00014.HK,17.607,32.05,402997.0,12837870.55,338.973841786
2015-12-24,00016.HK,60.1445,95.0,1333335.0,127455816.55,2748.7046749
2015-12-24,00017.HK,17.2648,7.61,30365916.0,231062818.36,684.6713158471999
2015-12-24,00019.HK,47.2767,86.9,646731.0,56032465.6,1307.19325
2015-12-24,00023.HK,17.1504,28.05,1205608.0,33689196.65,740.780392638
2015-12-24,00027.HK,20.6212,24.8,4451560.0,109883056.02,1056.2840862
2015-12-24,00041.HK,12.5747,25.1,70000.0,1750950.0,166.84597926700002
2015-12-24,00066.HK,23.2626,37.15,959921.0,35869183.8,2175.917195674
2015-12-28,00001.HK,65.1857,103.9,2633111.0,273653672.3,4010.2059615000003
2015-12-28,00002.HK,41.3258,64.9,1164430.0,75576306.5,1639.66641993
2015-12-28,00003.HK,6.3407,15.14,4442181.0,67346588.36,1750.3274527112
2015-12-28,00004.HK,8.1302,43.15,1003603.0,43347049.15,1307.8882916005
2015-12-28,00005.HK,34.2144,61.75,5975189.0,369733423.85,12155.2735628025
2015-12-28,00006.HK,30.5623,70.05,711305.0,49884802.47,1495.050288627
2015-12-28,00008.HK,1.8755,4.5,7355484.0,32983206.02,342.96078055500004
2015-12-28,00010.HK,14.2783,25.6,388000.0,9926000.0,346.85906995199997
2015-12-28,00012.HK,18.2995,47.7,618530.0,29496275.0,1577.3113867589998
2015-12-28,00014.HK,17.607,32.05,415000.0,13274825.0,338.973841786
2015-12-28,00016.HK,59.7963,94.45,931498.0,88123372.45,2732.791121519
2015-12-28,00017.HK,17.3102,7.63,8298635.0,63575015.15,686.4707148376
2015-12-28,00019.HK,46.8142,86.05,691413.0,59663449.133,1294.407125
2015-12-28,00023.HK,16.8447,27.55,1081880.0,30000005.0,727.575751058
2015-12-28,00027.HK,20.247,24.35,4704417.0,115260331.0,1037.1176410875
