trade_date,wind_code,close,raw_close,volume,amt,mktcap_hkd_yi
2015-12-01,02313.HK,30.4361,41.1,1515859.0,61977107.0,574.989
2015-12-01,02314.HK,2.708,4.45,2593800.0,11604004.0,203.9939185
2015-12-01,02318.HK,27.5777,43.3,29845668.0,1294335828.35,3224.800802896
2015-12-01,02319.HK,10.2859,12.34,20514462.0,252772122.34,484.1593094076
2015-12-01,02328.HK,6.825,17.34,16000471.0,276591703.43,797.5583670948
2015-12-02,02313.HK,29.4734,39.8,1973794.0,79204182.0,556.802
2015-12-02,02314.HK,2.7384,4.5,4007000.0,17979530.0,206.285985
2015-12-02,02318.HK,28.1828,44.25,42380217.0,1870133957.886,3295.55278356
2015-12-02,02319.HK,10.2859,12.34,21620625.0,267304389.1,484.1593094076
2015-12-02,02328.HK,6.8093,17.3,13690909.0,236464806.96,795.7185554060001
2015-12-03,02313.HK,30.288,40.9,1790794.0,72662997.15,572.191
2015-12-03,02314.HK,2.6958,4.43,1288000.0,5720480.0,203.0770919
2015-12-03,02318.HK,28.1828,44.25,24376086.0,1082039953.73,3295.55278356
2015-12-03,02319.HK,10.3359,12.4,13122072.0,162368100.04,486.51340653599993
2015-12-03,02328.HK,6.8486,17.4,13182651.0,229765286.7,800.3180846280001
2015-12-04,02313.HK,30.0658,40.6,1348862.0,54714972.0,567.994
2015-12-04,02314.HK,2.6167,4.3,4349000.0,18917293.0,197.117719
2015-12-04,02318.HK,27.8962,43.8,24765135.0,1082449533.9,3262.038687456
2015-12-04,02319.HK,10.8027,12.96,23777380.0,301270202.46,508.54695911999994
2015-12-04,02328.HK,6.699,17.02,16560735.0,283378482.875,782.8398735844
2015-12-07,02313.HK,30.5102,41.2,856009.0,35260540.8,576.388
2015-12-07,02314.HK,2.6654,4.38,8130000.0,35640025.0,200.7850254
2015-12-07,02318.HK,27.928,43.85,16768278.0,735709110.05,3265.7624759120004
2015-12-07,02319.HK,10.8694,13.04,13846276.0,179789708.948,511.68613788
2015-12-07,02328.HK,6.7384,17.12,11248473.0,194366096.3,787.4394028063999
2015-12-08,02313.HK,30.4361,41.1,2224115.0,91684214.85,574.989
2015-12-08,02314.HK,2.6654,4.38,13512146.0,59475710.56,200.7850254
2015-12-08,02318.HK,27.5777,43.3,29225522.0,1255375372.8,3224.800802896
2015-12-08,02319.HK,10.786,12.94,17630596.0,227454418.16,507.76216443
2015-12-08,02328.HK,6.3448,16.12,432610080.0,6970015008.46,741.4441105863999
2015-12-09,02313.HK,30.9915,41.85,1107614.0,46110994.1,585.4815
2015-12-09,02314.HK,2.8053,4.61,11941000.0,55064878.0,211.3285313
2015-12-09,02318.HK,27.1956,42.7,20090382.0,860181018.05,3180.1153414240002
2015-12-09,02319.HK,10.7193,12.86,13827658.0,178173601.12,504.62298567000005
2015-12-09,02328.HK,6.2976,16.0,23088849.0,369555463.82,735.9246755199999
2015-12-10,02313.HK,32.2134,43.5,3469061.0,149989263.6,608.565
2015-12-10,02314.HK,2.7992,4.6,8240800.0,38051454.0,210.87011800000002
2015-12-10,02318.HK,26.909,42.25,25108060.0,1061995614.55,3146.60124532
2015-12-10,02319.HK,10.8027,12.96,13164538.0,170309542.88,508.54695911999994
2015-12-10,02328.HK,6.3054,16.02,21242063.0,340522858.58,736.8445813644
2015-12-11,02313.HK,31.4729,42.5,1530666.0,65570736.2,594.575
2015-12-11,02314.HK,2.708,4.45,6663028.0,29960991.7,203.9939185
2015-12-11,02318.HK,26.081,40.95,43098639.0,1776902224.753,3049.782745464
2015-12-11,02319.HK,10.6527,12.78,8645115.0,110391744.56,501.48380691
2015-12-11,02328.HK,6.0535,15.38,21937089.0,341074128.14,707.4075943436001
2015-12-14,02313.HK,31.1026,42.0,1188971.0,49851950.7,587.58
2015-12-14,02314.HK,2.5315,4.16,14188200.0,59251388.2,190.6999328
2015-12-14,02318.HK,26.2721,41.25,47138690.0,1928639549.9,3072.1254762
2015-12-14,02319.HK,10.4693,12.56,9448543.0,118669299.8,492.85106532
2015-12-14,02328.HK,6.0929,15.48,26895132.0,409195401.16,712.0071235656
2015-12-15,02313.HK,31.5469,42.6,1610498.0,69070588.7,595.974
2015-12-15,02314.HK,2.6106,4.29,5683505.0,24246147.77,196.6593057
2015-12-15,02318.HK,26.4632,41.55,27638382.0,1153861962.5,3094.468206936
2015-12-15,02319.HK,10.736,12.88,18281482.0,234323698.16,505.40778036
2015-12-15,02328.HK,6.211,15.78,19190488.0,302777396.3,725.8057112316001
2015-12-16,02313.HK,31.1026,42.0,1781632.0,75566268.5,587.58
2015-12-16,02314.HK,2.6045,4.28,3075549.0,13277562.66,196.20089240000001
2015-12-16,02318.HK,26.8453,42.15,20772559.0,880914926.172,3139.1536684079997
2015-12-16,02319.HK,10.8027,12.96,16005162.0,207931739.88,508.54695911999994
2015-12-16,02328.HK,6.2976,16.0,40154901.0,645666262.46,735.9246755199999
2015-12-17,02313.HK,32.0653,43.3,3486818.0,149218074.5,605.767
2015-12-17,02314.HK,2.6471,4.35,3227000.0,14092453.0,199.4097855
2015-12-17,02318.HK,27.1638,42.65,23758726.0,1019770485.3,3176.391552968
2015-12-17,02319.HK,10.9527,13.14,6719302.0,88503641.16,515.61011133
2015-12-17,02328.HK,6.4314,16.34,19677612.0,320101877.22,751.5630748748
2015-12-18,02313.HK,31.2507,42.2,2469755.0,105251497.0,590.378
2015-12-18,02314.HK,2.6228,4.31,2386206.0,10256676.72,197.5761323
2015-12-18,02318.HK,27.1956,42.7,21983903.0,939620891.85,3180.1153414240002
2015-12-18,02319.HK,10.6527,12.78,8151535.0,104343286.56,501.48380691
2015-12-18,02328.HK,6.3763,16.2,16748935.0,271615784.1,745.1237339639999
2015-12-21,02313.HK,30.6953,41.45,1207083.0,50149306.9,579.8855
2015-12-21,02314.HK,2.5862,4.25,2783360.0,11791063.8,194.8256525
2015-12-21,02318.HK,27.6414,43.4,20766343.0,901014168.97,3232.2483798079998
2015-12-21,02319.HK,10.7027,12.84,5718117.0,73334655.3,503.83819098
2015-12-21,02328.HK,6.4393,16.36,13605799.0,222524998.36,752.4829807192
2015-12-22,02313.HK,31.0285,41.9,1726095.0,71766392.668,586.181
2015-12-22,02314.HK,2.5497,4.19,6439940.0,27120817.8,192.0751727
2015-12-22,02318.HK,27.7051,43.5,15733463.0,685186605.25,3239.69595672
2015-12-22,02319.HK,10.4359,12.52,18429071.0,231810245.24,491.28147594
2015-12-22,02328.HK,6.4471,16.38,7103027.0,115985266.9,753.4028865636001
2015-12-23,02313.HK,32.2504,43.55,2187172.0,93363658.4,609.2645
2015-12-23,02314.HK,2.6471,4.35,3890764.0,16776507.28,199.4097855
2015-12-23,02318.HK,28.0236,44.0,18559539.0,818618400.36,3276.93384128
2015-12-23,02319.HK,10.586,12.7,6238385.0,79005059.0,498.34462814999995
2015-12-23,02328.HK,6.5337,16.6,14330815.0,237793263.73,763.521850852
