trade_date,wind_code,close,raw_close,volume,amt,mktcap_hkd_yi
2018-07-12,01773.HK,2.781,3.19,173038000.0,518765360.0,63.8
2018-07-13,01773.HK,2.6938,3.09,54181000.0,169140039.0,61.8
2018-07-16,01773.HK,2.72,3.12,15139000.0,46912630.0,62.4
2018-07-17,01773.HK,2.72,3.12,26539000.0,84859820.0,62.4
2018-07-18,01773.HK,2.9205,3.35,43433000.0,145192340.0,67.0
2018-07-19,01773.HK,2.8159,3.23,35686000.0,119487810.0,64.6
2018-07-20,01773.HK,2.7636,3.17,28141000.0,88655745.2,63.4
2018-07-23,01773.HK,2.6502,3.04,37395000.0,113761921.0,60.8
2018-07-24,01773.HK,2.7026,3.1,9451000.0,29375550.0,62.0
2018-07-25,01773.HK,2.6851,3.08,4864000.0,15029150.0,63.91
2018-07-26,01773.HK,2.8595,3.28,16918000.0,55434005.0,68.06
2018-07-27,01773.HK,3.0338,3.48,23163000.0,79466730.0,72.21
2018-07-30,01773.HK,3.0861,3.54,28294000.0,101643260.0,73.455
2018-07-31,01773.HK,2.9118,3.34,14827000.0,50408098.0,69.305
2018-08-01,01773.HK,2.7984,3.21,11866000.0,38868350.0,66.6075
2018-08-02,01773.HK,2.659,3.05,19738000.0,60493730.0,63.2875
2018-08-03,01773.HK,2.6154,3.0,12181000.0,37203430.0,62.25
2018-08-06,01773.HK,2.5631,2.94,8342000.0,24967470.0,61.005
2018-08-07,01773.HK,2.6851,3.08,14480000.0,43461010.0,63.91
2018-08-08,01773.HK,2.6764,3.07,7087000.0,21907200.0,63.7025
2018-08-09,01773.HK,2.7723,3.18,13338000.0,41782770.0,65.985
2018-08-10,01773.HK,2.7984,3.21,6939000.0,22040040.0,66.6075
2018-08-13,01773.HK,1.7523,2.01,99500000.0,228416255.0,41.7075
2018-08-14,01773.HK,1.7697,2.03,45522000.0,93183400.0,42.1225
2018-08-15,01773.HK,1.4559,1.67,65451000.0,113560920.0,34.6525
2018-08-16,01773.HK,1.5867,1.82,31892000.0,58717910.0,37.765
2018-08-17,01773.HK,1.5779,1.81,26167000.0,45928260.0,37.5575
2018-08-20,01773.HK,1.6477,1.89,19141000.0,35594410.0,39.2175
2018-08-21,01773.HK,1.8482,2.12,18075000.0,37280370.0,43.99
2018-08-22,01773.HK,1.7523,2.01,10868000.0,22155450.0,41.7075
2018-08-23,01773.HK,1.8046,2.07,10216000.0,20638270.0,42.9525
2018-08-24,01773.HK,1.8569,2.13,7297100.0,15637462.0,44.1975
2018-08-27,01773.HK,1.9267,2.21,8414000.0,18506310.0,45.8575
2018-08-28,01773.HK,1.979,2.27,5800000.0,13206460.0,47.1025
2018-08-29,01773.HK,1.9092,2.19,2930000.0,6489480.0,45.4425
2018-08-30,01773.HK,1.8918,2.17,2461000.0,5338030.0,45.0275
2018-08-31,01773.HK,1.7959,2.06,4670000.0,9688540.0,42.745
2018-09-03,01773.HK,1.7174,1.97,3102000.0,6200760.0,40.8775
2018-09-04,01773.HK,1.7349,1.99,2651000.0,5273190.0,41.2925
2018-09-05,01773.HK,1.6913,1.94,3869000.0,7483100.0,40.255
2018-09-06,01773.HK,1.6477,1.89,2934000.0,5542190.0,39.2175
2018-09-07,01773.HK,1.639,1.88,2094000.0,3934900.0,39.01
2018-09-10,01773.HK,1.5256,1.75,3378000.0,6033150.0,36.3125
2018-09-11,01773.HK,1.4559,1.67,2826000.0,4844850.0,34.6525
2018-09-12,01773.HK,1.4646,1.68,6059000.0,10084098.0,34.86
2018-09-13,01773.HK,1.4472,1.66,6106000.0,10386000.0,34.445
2018-09-14,01773.HK,1.5169,1.74,5756000.0,9850730.0,36.105
2018-09-17,01773.HK,1.4908,1.71,1473000.0,2498620.0,35.4825
2018-09-18,01773.HK,1.5256,1.75,1004000.0,1748830.0,36.3125
2018-09-19,01773.HK,1.5431,1.77,2441000.0,4347240.0,36.7275
2018-09-20,01773.HK,1.482,1.7,3616000.0,6240380.0,35.275
2018-09-21,01773.HK,1.5605,1.79,7411000.0,13102700.0,37.1425
2018-09-24,01773.HK,1.5082,1.73,3524000.0,6156390.0,35.8975
2018-09-26,01773.HK,1.5431,1.77,2301000.0,4052010.0,36.7275
2018-09-27,01773.HK,1.5169,1.74,1603000.0,2792780.0,36.105
2018-09-28,01773.HK,1.5082,1.73,2196000.0,3836260.0,35.8975
2018-10-02,01773.HK,1.4908,1.71,910000.0,1554630.0,35.4825
2018-10-03,01773.HK,1.482,1.7,843000.0,1431590.0,35.275
2018-10-04,01773.HK,1.5082,1.73,807000.0,1398860.0,35.8975
2018-10-05,01773.HK,1.482,1.7,1159000.0,1957100.0,35.275
2018-10-08,01773.HK,1.4297,1.64,1245000.0,2057210.0,34.03
2018-10-09,01773.HK,1.4385,1.65,722000.0,1186820.0,34.2375
2018-10-10,01773.HK,1.4297,1.64,238000.0,394240.0,34.03
2018-10-11,01773.HK,1.299,1.49,2615000.0,4016520.0,30.9175
2018-10-12,01773.HK,1.3164,1.51,2032000.0,3008160.0,31.3325
2018-10-15,01773.HK,1.2554,1.44,1350000.0,1944780.0,29.88
2018-10-16,01773.HK,1.2379,1.42,3301000.0,4716310.0,29.465
2018-10-18,01773.HK,1.2205,1.4,2265000.0,3233180.0,29.05
2018-10-19,01773.HK,1.2641,1.45,1904000.0,2687035.0,30.0875
2018-10-22,01773.HK,1.4036,1.61,3300000.0,5211420.0,33.4075
2018-10-23,01773.HK,1.3164,1.51,2671000.0,4059210.0,31.3325
2018-10-24,01773.HK,1.2902,1.48,935000.0,1410370.0,30.71
2018-10-25,01773.HK,1.2292,1.41,4985700.0,7102385.0,29.2575
2018-10-26,01773.HK,1.1769,1.35,4993000.0,6791570.0,28.0125
2018-10-29,01773.HK,1.0723,1.23,5238000.0,6600550.0,25.5225
2018-10-30,01773.HK,1.0549,1.21,6638000.0,8027980.0,25.1075
2018-10-31,01773.HK,1.1159,1.28,4680000.0,5967760.0,26.56
2018-11-01,01773.HK,1.1769,1.35,6092000.0,8286280.0,28.0125
2018-11-02,01773.HK,1.2728,1.46,10271000.0,14443300.0,30.295
2018-11-05,01773.HK,1.2641,1.45,3507000.0,5064220.0,30.0875
2018-11-06,01773.HK,1.2641,1.45,2771000.0,4000630.0,30.0875
2018-11-07,01773.HK,1.4123,1.62,9010000.0,14118980.0,33.615
2018-11-08,01773.HK,1.4297,1.64,5736000.0,9504500.0,34.03
2018-11-09,01773.HK,1.3774,1.58,1552000.0,2447820.0,32.785
2018-11-12,01773.HK,1.5256,1.75,5841000.0,9944860.0,36.3125
2018-11-13,01773.HK,1.5431,1.77,5679000.0,10019950.0,36.7275
2018-11-14,01773.HK,1.5431,1.77,4318000.0,7697020.0,36.7275
2018-11-15,01773.HK,1.5431,1.77,3051000.0,5451290.0,36.7275
2018-11-16,01773.HK,1.3077,1.5,42903000.0,60895820.0,31.125
2018-11-19,01773.HK,1.3164,1.51,3577000.0,5435350.0,31.3325
2018-11-20,01773.HK,1.2815,1.47,2537200.0,3690642.0,30.5025
2018-11-21,01773.HK,1.2728,1.46,3262000.0,4693390.0,30.295
2018-11-22,01773.HK,1.2815,1.47,712000.0,1033720.0,30.5025
2018-11-23,01773.HK,1.2728,1.46,363000.0,526920.0,30.295
2018-11-26,01773.HK,1.2902,1.48,1682000.0,2492210.0,30.71
2018-11-27,01773.HK,1.2641,1.45,2407000.0,3559050.0,30.0875
2018-11-28,01773.HK,1.2815,1.47,970000.0,1410990.0,30.5025
2018-11-29,01773.HK,1.2815,1.47,1110000.0,1627190.0,30.5025
2018-11-30,01773.HK,1.2641,1.45,1308000.0,1898120.0,30.0875
2018-12-03,01773.HK,1.2467,1.43,2977000.0,4347175.0,29.6725
2018-12-04,01773.HK,1.2641,1.45,602000.0,873450.0,30.0875
2018-12-05,01773.HK,1.2902,1.48,3004000.0,4396100.0,30.71
2018-12-06,01773.HK,1.1944,1.37,7493000.0,10460570.0,28.4275
2018-12-07,01773.HK,1.1769,1.35,435000.0,595110.0,28.0125
2018-12-10,01773.HK,1.1072,1.27,5135000.0,6601860.0,26.3525
2018-12-11,01773.HK,1.1246,1.29,1191000.0,1527320.0,26.7675
2018-12-12,01773.HK,1.1333,1.3,360000.0,466030.0,26.975
2018-12-13,01773.HK,1.1333,1.3,821000.0,1063400.0,26.975
2018-12-14,01773.HK,1.1159,1.28,3874200.0,4856548.0,26.56
2018-12-17,01773.HK,1.081,1.24,1874000.0,2381600.0,25.73
2018-12-18,01773.HK,1.0985,1.26,3189000.0,4077640.0,26.145
2018-12-19,01773.HK,1.1246,1.29,1538000.0,1980700.0,26.7675
2018-12-20,01773.HK,1.142,1.31,756400.0,978277.0,27.1825
2018-12-21,01773.HK,1.1595,1.33,1523600.0,2034810.0,27.5975
2018-12-24,01773.HK,1.2205,1.4,1447000.0,1985280.0,29.05
2018-12-27,01773.HK,1.2031,1.38,1674000.0,2347970.0,28.635
2018-12-28,01773.HK,1.2205,1.4,140000.0,194470.0,29.05
2018-12-31,01773.HK,1.2292,1.41,239000.0,331390.0,29.2575
2019-01-02,01773.HK,1.2205,1.4,822000.0,1152710.0,29.05
2019-01-03,01773.HK,1.2031,1.38,509000.0,707980.0,28.635
2019-01-04,01773.HK,1.2205,1.4,932000.0,1306270.0,29.05
2019-01-07,01773.HK,1.2815,1.47,4087000.0,5940650.0,30.5025
2019-01-08,01773.HK,1.2554,1.44,1482000.0,2192310.0,29.88
2019-01-09,01773.HK,1.2554,1.44,2143000.0,3074340.0,29.88
2019-01-10,01773.HK,1.2467,1.43,686000.0,987310.0,29.6725
