trade_date,wind_code,close,volume,amt
2019-01-28,06823.HK,6.7620870401796,5944716,69093766.0
2019-01-29,06823.HK,6.8432784797701,5705163,67043147.0
2019-01-30,06823.HK,6.8432784797701,8502619,100005482.0
2019-01-31,06823.HK,6.7040931547578,13460687,157204962.0
2019-02-01,06823.HK,6.7736858172639,8044742,93499098.0
2019-02-04,06823.HK,6.6924943776734,3412688,39545237.0
2019-02-08,06823.HK,6.8780748110231,12594559,148954137.0
2019-02-11,06823.HK,6.8896735881075,5651981,67032811.0
2019-02-12,06823.HK,6.8432784797701,15066950,178198920.0
2019-02-13,06823.HK,6.8316797026857,17286604,204128762.0
2019-02-14,06823.HK,6.7968833714327,14480108,170330308.0
2019-02-15,06823.HK,6.9128711422762,13337327,158137456.0
2019-02-18,06823.HK,6.9940625818667,6710138,80664809.0
2019-02-19,06823.HK,6.9128711422762,6750978,80817824.0
2019-02-20,06823.HK,6.9128711422762,5717807,68257889.0
2019-02-21,06823.HK,6.8780748110231,7056458,84201555.0
2019-02-22,06823.HK,6.9128711422762,5996773,71500737.0
2019-02-25,06823.HK,6.970865027698,19744929,237263167.0
2019-02-26,06823.HK,6.9360686964449,10089417,120890807.0
2019-02-27,06823.HK,7.0520564672885,9654197,117310972.0
2019-02-28,06823.HK,7.1100503527103,11722931,143262115.0
2019-03-01,06823.HK,7.0520564672885,6461681,79014001.0
2019-03-04,06823.HK,7.0752540214572,6413538,78911796.0
2019-03-05,06823.HK,7.0288589131198,6776755,82633142.0
2019-03-06,06823.HK,6.9940625818667,7573528,91796480.0
2019-03-07,06823.HK,7.0056613589511,3896203,47215522.0
2019-03-08,06823.HK,6.970865027698,9214852,111168357.0
2019-03-11,06823.HK,7.0404576902041,9786594,118684312.0
2019-03-12,06823.HK,7.0404576902041,13117945,159350990.0
2019-03-13,06823.HK,7.0404576902041,4137850,50220839.0
2019-03-14,06823.HK,6.9940625818667,10899108,131627540.0
2019-03-15,06823.HK,7.0288589131198,7302363,88647326.0
2019-03-18,06823.HK,7.0868527985416,6715876,82011127.0
2019-03-19,06823.HK,7.0984515756259,7776685,95008141.0
2019-03-20,06823.HK,7.0984515756259,8584359,105032068.0
2019-03-21,06823.HK,7.133247906879,7072606,86820394.0
2019-03-22,06823.HK,7.2376369006382,9311461,116476974.0
2019-03-25,06823.HK,7.2492356777225,7043394,88250506.0
2019-03-26,06823.HK,7.2492356777225,5174017,64895927.0
2019-03-27,06823.HK,7.2492356777225,6183582,77461648.0
2019-03-28,06823.HK,7.29563078606,6848235,85904314.0
2019-03-29,06823.HK,7.3188283402287,9515923,119766392.0
2019-04-01,06823.HK,7.2608344548069,12998797,163158771.0
2019-04-02,06823.HK,7.2028405693851,15706113,195730542.0
2019-04-03,06823.HK,7.133247906879,14283901,175743577.0
2019-04-04,06823.HK,7.1448466839633,7196547,88756779.0
2019-04-08,06823.HK,7.1100503527103,15191345,185658283.0
2019-04-09,06823.HK,7.133247906879,8047843,98741323.0
2019-04-10,06823.HK,7.1448466839633,5549859,68386277.0
2019-04-11,06823.HK,7.2608344548069,10356270,129112436.0
2019-04-12,06823.HK,7.3072295631443,7821325,98301735.0
2019-04-15,06823.HK,7.2260381235538,4120734,51442759.0
2019-04-16,06823.HK,7.2492356777225,4216487,52660788.0
2019-04-17,06823.HK,7.1796430152164,5144772,63793774.0
2019-04-18,06823.HK,7.2260381235538,2496245,31084764.0
2019-04-23,06823.HK,7.1564454610477,6559216,81471292.0
2019-04-24,06823.HK,7.0984515756259,10091542,123868995.0
2019-04-25,06823.HK,7.1216491297946,7184658,88289127.0
2019-04-26,06823.HK,7.0984515756259,11045591,135327642.0
2019-04-29,06823.HK,7.0752540214572,9147584,111593092.0
2019-04-30,06823.HK,7.0520564672885,7891979,96069770.0
2019-05-02,06823.HK,7.0404576902041,9660722,117190445.0
2019-05-03,06823.HK,7.0868527985416,5689868,69448435.0
2019-05-06,06823.HK,6.9940625818667,13004092,156559791.0
2019-05-07,06823.HK,7.0056613589511,11233674,136002290.0
2019-05-08,06823.HK,6.970865027698,10886793,131204399.0
2019-05-09,06823.HK,7.0868527985416,15435234,187615005.0
2019-05-10,06823.HK,7.1796430152164,10235328,126112133.0
2019-05-14,06823.HK,7.1868298450615,12912254,154611326.0
2019-05-15,06823.HK,7.1748517953197,6966867,83212418.0
2019-05-16,06823.HK,7.1868298450615,7676491,92014326.0
2019-05-17,06823.HK,7.1389176460944,6334739,75683375.0
2019-05-20,06823.HK,7.1748517953197,7398315,88485318.0
2019-05-21,06823.HK,7.1628737455779,8185228,98084135.0
2019-05-22,06823.HK,7.1748517953197,11575813,138203271.0
2019-05-23,06823.HK,7.2586981435121,17692034,213233815.0
2019-05-24,06823.HK,7.3425444917045,12288147,149633725.0
2019-05-27,06823.HK,7.4263908398969,10410486,128715456.0
2019-05-28,06823.HK,7.3305664419627,23183057,283837299.0
2019-05-29,06823.HK,7.2946322927374,5181412,63178424.0
2019-05-30,06823.HK,7.2706761932539,6582308,79294277.0
2019-05-31,06823.HK,7.4024347404133,10315893,126730820.0
2019-06-03,06823.HK,7.4862810886057,8965584,111239364.0
2019-06-04,06823.HK,7.522215237831,7494748,93856204.0
2019-06-05,06823.HK,7.5821054865399,5959371,75172231.0
2019-06-06,06823.HK,7.5821054865399,6704582,84998353.0
2019-06-10,06823.HK,7.5461713373145,5035353,63408215.0
