trade_date,wind_code,close,raw_close,volume,amt,mktcap_hkd_yi
2015-12-01,00069.HK,6.1206,7.15,2414923.0,17425000.869,255.971720004
2015-12-01,00081.HK,1.7209,2.87,2899000.0,8119355.0,65.5002849578
2015-12-01,00083.HK,6.4296,11.76,5685517.0,66409803.824,715.496909652
2015-12-01,00087.HK,7.5697,16.1,6206514.0,98679273.22,1210.92125
2015-12-01,00095.HK,2.1382,2.35,2376000.0,5570736.0,110.299195612
2015-12-01,00101.HK,10.1392,18.42,4048167.0,74075227.02,828.3797584139999
2015-12-01,00119.HK,1.6914,2.54,29458344.0,73167215.92,93.0030409684
2015-12-01,00120.HK,1.0333,0.31,36278000.0,11012330.0,13.1764131226
2015-12-01,00123.HK,3.5608,1.37,35858627.0,47826620.1,169.8979008447
2015-12-01,00135.HK,3.2637,6.94,19363271.0,134225409.63,560.2238870282
2015-12-01,00136.HK,5.9,0.59,60603000.0,34791080.0,433.5725224626
2015-12-01,00142.HK,2.8216,4.92,6317927.0,30964042.189,210.00850766759999
2015-12-01,00144.HK,12.9893,25.6,3068365.0,78217755.45,665.240343808
2015-12-01,00148.HK,6.1178,11.26,830800.0,9317707.0,115.4825865736
2015-12-01,00151.HK,3.9307,6.21,16963810.0,103976171.79,801.2214119835
2015-12-01,00152.HK,6.3743,12.76,0.0,0.0,242.31487760919998
2015-12-01,00165.HK,11.0216,18.06,2765360.0,49709844.84,304.35682038720006
2015-12-01,00168.HK,26.807,34.9,1523191.0,53052853.62,228.61914312200003
2015-12-01,00173.HK,1.9342,3.4,9118328.0,30619018.589,96.54630718
2015-12-02,00069.HK,6.1462,7.18,2900686.0,20699266.48,257.0457272208
2015-12-02,00081.HK,1.7868,2.98,6444000.0,19213075.0,68.0107488412
2015-12-02,00083.HK,6.4515,11.8,4750716.0,56310509.48,722.1672076760001
2015-12-02,00087.HK,7.7013,16.38,212500.0,3468310.0,1231.98075
2015-12-02,00095.HK,2.1018,2.31,4112000.0,9529780.0,108.42176249520001
2015-12-02,00101.HK,10.1722,18.48,5683066.0,105185285.4,831.078063816
2015-12-02,00119.HK,1.738,2.61,42367000.0,110608895.0,95.5661169006
2015-12-02,00120.HK,1.0167,0.305,4640000.0,1413000.0,12.9638903303
2015-12-02,00123.HK,3.6388,1.4,41181465.0,57084534.03,173.61829283400002
2015-12-02,00135.HK,3.2731,6.96,10381920.0,72426283.6,561.8383650888
2015-12-02,00136.HK,5.9,0.59,126720000.0,77313620.0,433.5725224626
2015-12-02,00142.HK,2.8331,4.94,4182365.0,20566230.91,210.8622007882
2015-12-02,00144.HK,12.9893,25.6,2207364.0,56508398.55,665.240343808
2015-12-02,00148.HK,6.1939,11.4,953600.0,10808773.5,116.91842690399999
2015-12-02,00151.HK,3.8547,6.09,27148505.0,165206010.9,785.7388726214999
2015-12-02,00152.HK,6.3743,12.76,0.0,0.0,242.31487760919998
2015-12-02,00165.HK,11.1558,18.28,2824854.0,51300529.92,308.0643785536
2015-12-02,00168.HK,26.4613,34.45,1101369.0,38085945.3,225.67133182099997
2015-12-02,00173.HK,1.9569,3.44,3619077.0,12510802.57,97.682146088
2015-12-03,00069.HK,6.1976,7.24,1298347.0,9387406.46,259.19374165439996
2015-12-03,00081.HK,1.7689,2.95,1715000.0,5060630.0,67.326076873
2015-12-03,00083.HK,6.4296,11.76,3042800.0,35935247.22,719.7191832432001
2015-12-03,00087.HK,7.5509,16.06,6822939.0,110653158.82,1207.91275
2015-12-03,00095.HK,2.0836,2.29,924000.0,2121920.0,107.48304593680001
2015-12-03,00101.HK,10.0952,18.34,4518869.0,82961185.077,824.782017878
2015-12-03,00119.HK,1.718,2.58,12897000.0,33562700.0,94.4676557868
2015-12-03,00120.HK,1.05,0.315,19700000.0,6117600.0,13.3889359149
2015-12-03,00123.HK,3.5348,1.36,16927593.0,23229852.53,168.6577701816
2015-12-03,00135.HK,3.2448,6.9,14306706.0,97880305.98,556.9949309069999
2015-12-03,00136.HK,5.9,0.59,64592333.0,37218723.15,433.5725224626
2015-12-03,00142.HK,2.8216,4.92,4111382.0,20256430.459,210.00850766759999
2015-12-03,00144.HK,13.1162,25.85,3784250.0,97215712.4,671.7368315405
2015-12-03,00148.HK,6.1395,11.3,311330.0,3518802.4,115.89282666799998
2015-12-03,00151.HK,3.8611,6.1,10572917.0,64262117.35,787.0290842349999
2015-12-03,00152.HK,6.4642,12.94,7343423.0,95688314.4,245.7331125598
2015-12-03,00165.HK,10.9727,17.98,4290000.0,77301965.6,303.0086174176
2015-12-03,00168.HK,26.0773,33.95,1508524.0,51147104.5,222.39598593099998
2015-12-03,00173.HK,1.9001,3.34,3253176.0,10872933.85,94.84254881799998
2015-12-04,00069.HK,6.2233,7.27,4368175.0,31539624.25,260.26774887119996
2015-12-04,00081.HK,1.7389,2.9,1361900.0,3936606.0,66.184956926
2015-12-04,00083.HK,6.3968,11.7,3748295.0,43935962.96,716.047146594
2015-12-04,00087.HK,7.5885,16.14,3560000.0,57481910.0,1213.92975
2015-12-04,00095.HK,2.0472,2.25,1716000.0,3868120.0,105.60561281999999
2015-12-04,00101.HK,10.2053,18.54,3995544.0,73688808.3,833.776369218
2015-12-04,00119.HK,1.7047,2.56,8780341.0,22357057.5,93.7353483776
2015-12-04,00120.HK,1.0167,0.305,1690000.0,517000.0,12.9638903303
2015-12-04,00123.HK,3.4829,1.34,15655038.0,21011882.65,166.1775088554
2015-12-04,00135.HK,3.2448,6.9,10610314.0,72940802.56,556.9949309069999
2015-12-04,00136.HK,5.8,0.58,37990400.0,22023416.0,426.2238356412
