trade_date,wind_code,close,raw_close,volume,amt,mktcap_hkd_yi
2019-10-28,06855.HK,37.6,37.6,13246000.0,594180005.0,77.860059752
2019-10-29,06855.HK,36.75,36.75,1944978.0,73723825.4,76.09992542250001
2019-10-30,06855.HK,35.8,35.8,872400.0,31433985.0,74.132716466
2019-10-31,06855.HK,34.75,34.75,813300.0,28352640.0,71.95843288249999
2019-11-01,06855.HK,37.0,37.0,1223500.0,44668730.0,76.61761199
2019-11-04,06855.HK,35.95,35.95,648400.0,23452355.0,74.4433284065
2019-11-05,06855.HK,38.3,38.3,728200.0,27337195.0,79.309582141
2019-11-06,06855.HK,38.65,38.65,602100.0,23459705.0,80.0343433355
2019-11-07,06855.HK,38.0,38.0,259400.0,9878630.0,78.68835826
2019-11-08,06855.HK,36.35,36.35,561900.0,20612115.0,75.2716269145
2019-11-11,06855.HK,35.55,35.55,154300.0,5482205.0,73.6150298985
2019-11-12,06855.HK,35.9,35.9,162900.0,5890255.0,74.339791093
2019-11-13,06855.HK,35.0,35.0,239200.0,8358450.0,72.47611945
2019-11-14,06855.HK,34.9,34.9,136800.0,4771525.0,72.269044823
2019-11-15,06855.HK,35.0,35.0,144600.0,5076665.0,72.47611945
2019-11-18,06855.HK,36.1,36.1,210800.0,7482640.0,74.753940347
2019-11-19,06855.HK,35.85,35.85,162700.0,5821465.0,74.2362537795
2019-11-20,06855.HK,35.5,35.5,71900.0,2566925.0,73.511492585
2019-11-21,06855.HK,35.4,35.4,90700.0,3171185.0,73.304417958
2019-11-22,06855.HK,36.05,36.05,90100.0,3218535.0,74.6504030335
2019-11-25,06855.HK,36.1,36.1,125000.0,4484745.0,75.413523447
2019-11-26,06855.HK,35.0,35.0,173600.0,6099360.0,73.11560444999999
2019-11-27,06855.HK,34.65,34.65,116500.0,4047115.0,72.3844484055
2019-11-28,06855.HK,35.0,35.0,190500.0,6681800.0,73.11560444999999
2019-11-29,06855.HK,33.25,33.25,178300.0,5962070.0,69.4598242275
2019-12-02,06855.HK,31.0,31.0,191300.0,5957410.0,64.75953537
2019-12-03,06855.HK,31.2,31.2,137600.0,4239875.0,65.177338824
2019-12-04,06855.HK,30.9,30.9,44100.0,1365255.0,64.550633643
2019-12-05,06855.HK,32.7,32.7,104600.0,3353440.0,68.310864729
2019-12-06,06855.HK,34.75,34.75,152200.0,5190865.0,72.59335013249999
2019-12-09,06855.HK,33.2,33.2,90700.0,3027875.0,69.355373364
2019-12-10,06855.HK,32.0,32.0,125500.0,4005735.0,66.84855264
2019-12-11,06855.HK,32.8,32.8,73400.0,2384845.0,68.519766456
2019-12-12,06855.HK,31.7,31.7,80200.0,2556465.0,66.221847459
2019-12-13,06855.HK,31.15,31.15,81700.0,2557050.0,65.0728879605
2019-12-16,06855.HK,30.65,30.65,147800.0,4555750.0,64.0283793255
2019-12-17,06855.HK,31.45,31.45,96600.0,3016630.0,65.6995931415
2019-12-18,06855.HK,31.5,31.5,82800.0,2646610.0,65.804044005
2019-12-19,06855.HK,31.3,31.3,49500.0,1560425.0,65.386240551
2019-12-20,06855.HK,31.4,31.4,34600.0,1087745.0,65.595142278
2019-12-23,06855.HK,31.5,31.5,21500.0,680560.0,65.804044005
2019-12-24,06855.HK,31.1,31.1,45800.0,1428075.0,64.96843709699999
2019-12-27,06855.HK,30.35,30.35,185000.0,5615960.0,63.40167414449999
2019-12-30,06855.HK,30.0,30.0,104400.0,3140200.0,62.670518099999995
2019-12-31,06855.HK,30.0,30.0,79700.0,2395527.5,62.670518099999995
2020-01-02,06855.HK,30.0,30.0,57700.0,1740170.0,62.670518099999995
2020-01-03,06855.HK,30.15,30.15,61000.0,1843245.0,62.983870690500005
2020-01-06,06855.HK,29.15,29.15,155900.0,4571990.0,60.894853420500006
2020-01-07,06855.HK,28.4,28.4,226100.0,6393975.0,59.328090468000006
2020-01-08,06855.HK,27.85,27.85,58400.0,1627375.0,58.179130969499994
2020-01-09,06855.HK,27.4,27.4,159400.0,4365580.0,57.23907319800001
2020-01-10,06855.HK,26.8,26.8,94300.0,2532015.0,55.98566283600001
2020-01-13,06855.HK,26.85,26.85,164100.0,4431565.0,56.090113699499994
2020-01-14,06855.HK,27.75,27.75,219700.0,6164350.0,57.9702292425
2020-01-15,06855.HK,27.5,27.5,55600.0,1535830.0,57.447974925
2020-01-16,06855.HK,28.65,28.65,111100.0,3121110.0,59.850344785500006
2020-01-17,06855.HK,30.4,30.4,163700.0,4855350.0,63.506125008000005
2020-01-20,06855.HK,31.4,31.4,206200.0,6485340.0,65.595142278
2020-01-21,06855.HK,28.9,28.9,138500.0,4102580.0,60.372599103000006
2020-01-22,06855.HK,29.9,29.9,36200.0,1081160.0,62.461616373000005
2020-01-23,06855.HK,28.55,28.55,34500.0,988535.0,59.64144305850001
2020-01-24,06855.HK,28.05,28.05,40900.0,1143355.0,58.59693442350001
2020-01-29,06855.HK,27.7,27.7,122800.0,3328060.0,57.865778379
2020-01-30,06855.HK,26.3,26.3,66200.0,1761420.0,54.94115420100001
2020-01-31,06855.HK,26.75,26.75,47100.0,1263780.0,55.8812119725
2020-02-03,06855.HK,26.95,26.95,43000.0,1145040.0,56.2990154265
2020-02-04,06855.HK,27.05,27.05,73800.0,1988195.0,56.50791715350001
2020-02-05,06855.HK,27.0,27.0,35900.0,976360.0,56.40346629
2020-02-06,06855.HK,27.7,27.7,97000.0,2613780.0,57.865778379
2020-02-07,06855.HK,27.15,27.15,15600.0,423865.0,56.71681888050001
2020-02-10,06855.HK,26.75,26.75,57200.0,1543250.0,55.8812119725
2020-02-11,06855.HK,27.0,27.0,61800.0,1657465.0,56.40346629
2020-02-12,06855.HK,27.15,27.15,81300.0,2226720.0,56.71681888050001
2020-02-13,06855.HK,28.2,28.2,72600.0,2027130.0,58.910287014
2020-02-14,06855.HK,28.2,28.2,12800.0,362590.0,58.910287014
2020-02-17,06855.HK,28.0,28.0,54280.0,1515691.0,58.49248356
2020-02-18,06855.HK,28.45,28.45,64800.0,1828040.0,59.4325413315
2020-02-19,06855.HK,29.25,29.25,147500.0,4269260.0,61.103755147499996
2020-02-20,06855.HK,28.1,28.1,55200.0,1572655.0,58.701385286999994
2020-02-21,06855.HK,27.8,27.8,62700.0,1761485.0,58.07468010600001
2020-02-24,06855.HK,27.2,27.2,56400.0,1537310.0,56.821269744
2020-02-25,06855.HK,26.9,26.9,91100.0,2469145.0,56.19456456300001
2020-02-26,06855.HK,26.65,26.65,47300.0,1264260.0,55.67231024550001
2020-02-27,06855.HK,27.15,27.15,42700.0,1175945.0,56.71681888050001
2020-02-28,06855.HK,26.5,26.5,140100.0,3760965.0,55.358957655
2020-03-02,06855.HK,27.1,27.1,14100.0,376665.0,56.612368016999994
2020-03-03,06855.HK,27.15,27.15,27400.0,745770.0,56.71681888050001
2020-03-04,06855.HK,27.0,27.0,38300.0,1032530.0,56.40346629
2020-03-05,06855.HK,26.9,26.9,24900.0,671770.0,56.19456456300001
2020-03-06,06855.HK,26.7,26.7,25400.0,678530.0,55.77676110899999
2020-03-09,06855.HK,26.25,26.25,166000.0,4437395.0,54.8367033375
2020-03-10,06855.HK,26.65,26.65,55300.0,1467910.0,55.67231024550001
2020-03-11,06855.HK,28.3,28.3,186400.0,5274175.0,59.11918874100001
2020-03-12,06855.HK,28.05,28.05,191700.0,5273360.0,58.59693442350001
2020-03-13,06855.HK,25.0,25.0,480100.0,12273545.0,52.22543175
2020-03-16,06855.HK,22.35,22.35,154000.0,3580540.0,46.6895359845
2020-03-17,06855.HK,21.65,21.65,63300.0,1386985.0,45.2272238955
2020-03-18,06855.HK,22.0,22.0,58500.0,1311175.0,45.95837994
2020-03-19,06855.HK,20.1,20.1,59900.0,1227417.0,41.989247127
2020-03-20,06855.HK,21.0,21.0,42600.0,888025.0,43.86936267
2020-03-23,06855.HK,20.0,20.0,48700.0,980856.0,41.7803454
2020-03-24,06855.HK,21.95,21.95,85800.0,1915150.0,45.8539290765
2020-03-25,06855.HK,23.0,23.0,70600.0,1615820.0,48.04739721
2020-03-26,06855.HK,23.25,23.25,40900.0,929915.0,48.5696515275
2020-03-27,06855.HK,22.8,22.8,29400.0,674200.0,47.629593756000006
2020-03-30,06855.HK,22.1,22.1,73000.0,1595925.0,46.167281667
2020-03-31,06855.HK,22.4,22.4,58200.0,1312515.0,46.793986848
2020-04-01,06855.HK,22.4,22.4,55200.0,1237050.0,46.793986848
2020-04-02,06855.HK,22.5,22.5,56900.0,1268545.0,47.002888575
2020-04-03,06855.HK,22.15,22.15,44900.0,993865.0,46.2717325305
2020-04-06,06855.HK,22.65,22.65,60800.0,1340890.0,47.3162411655
2020-04-07,06855.HK,25.0,25.0,311100.0,7557425.0,52.22543175
2020-04-08,06855.HK,26.0,26.0,207600.0,5399385.0,54.31444902
2020-04-09,06855.HK,27.35,27.35,292300.0,7936050.0,57.134622334499994
2020-04-14,06855.HK,27.8,27.8,155700.0,4321295.0,58.07468010600001
2020-04-15,06855.HK,28.0,28.0,86700.0,2410505.0,58.49248356
2020-04-16,06855.HK,27.55,27.55,45000.0,1239425.0,57.55242578850001
2020-04-17,06855.HK,27.1,27.1,54200.0,1476120.0,56.612368016999994
2020-04-20,06855.HK,26.8,26.8,63300.0,1680375.0,55.98566283600001
2020-04-21,06855.HK,26.6,26.6,122600.0,3295790.0,55.567859381999995
2020-04-22,06855.HK,26.4,26.4,20700.0,546400.0,55.15005592800001
2020-04-23,06855.HK,28.0,28.0,304500.0,8499390.0,58.49248356
2020-04-24,06855.HK,28.6,28.6,108000.0,3029055.0,59.74589392199999
2020-04-27,06855.HK,30.05,30.05,265600.0,7798875.0,62.77496896350001
2020-04-28,06855.HK,31.0,31.0,144000.0,4424880.0,64.75953537
2020-04-29,06855.HK,33.0,33.0,321600.0,10270845.0,68.93756991
2020-05-04,06855.HK,31.5,31.5,104700.0,3302285.0,65.804044005
2020-05-05,06855.HK,31.5,31.5,94700.0,3044125.0,65.804044005
2020-05-06,06855.HK,32.05,32.05,77100.0,2457150.0,66.9530035035
2020-05-07,06855.HK,31.3,31.3,57500.0,1806135.0,65.386240551
2020-05-08,06855.HK,31.1,31.1,214300.0,6664475.0,64.96843709699999
2020-05-11,06855.HK,30.45,30.45,135100.0,4169820.0,63.610575871500004
2020-05-12,06855.HK,30.7,30.7,245753.0,7480662.05,64.132830189
2020-05-13,06855.HK,30.0,30.0,156000.0,4655000.0,62.670518099999995
2020-05-14,06855.HK,29.6,29.6,67539.0,1992563.3,61.83491119199999
2020-05-15,06855.HK,28.55,28.55,105800.0,3077175.0,59.64144305850001
2020-05-18,06855.HK,28.25,28.25,289400.0,8210355.0,59.014737877499996
2020-05-19,06855.HK,29.15,29.15,428100.0,12293705.0,60.894853420500006
2020-05-20,06855.HK,30.0,30.0,456200.0,13133225.0,62.670518099999995
2020-05-21,06855.HK,28.1,28.1,1245000.0,37903680.0,58.701385286999994
2020-05-22,06855.HK,27.0,27.0,321800.0,8743980.0,56.40346629
2020-05-25,06855.HK,27.9,27.9,559900.0,15339195.6,58.28358183300001
2020-05-26,06855.HK,28.45,28.45,566600.0,15942205.0,59.4325413315
2020-05-27,06855.HK,28.5,28.5,239100.0,6815360.0,59.536992194999996
2020-05-28,06855.HK,28.5,28.5,257300.0,7342265.0,59.536992194999996
2020-05-29,06855.HK,28.9,28.9,464100.0,13264230.0,60.372599103000006
2020-06-01,06855.HK,29.4,29.4,507500.0,14936970.0,61.417107738000006
2020-06-02,06855.HK,30.0,30.0,842800.0,25342520.0,62.670518099999995
2020-06-03,06855.HK,30.0,30.0,896500.0,27046115.0,62.670518099999995
2020-06-04,06855.HK,28.35,28.35,726100.0,21097690.0,59.22363960449999
2020-06-05,06855.HK,29.0,29.0,219100.0,6238870.0,60.581500829999996
2020-06-08,06855.HK,28.65,28.65,385300.0,10971290.0,59.850344785500006
2020-06-09,06855.HK,28.85,28.85,674834.0,19488401.6,60.26814823949999
2020-06-10,06855.HK,29.55,29.55,601800.0,17670975.0,61.73046032850001
2020-06-11,06855.HK,29.5,29.5,1508400.0,45263007.5,61.626009464999996
2020-06-12,06855.HK,34.5,34.5,1788200.0,56757042.5,72.07109581499999
2020-06-15,06855.HK,38.4,38.4,2684440.0,99512159.5,80.218263168
2020-06-16,06855.HK,41.25,41.25,2539100.0,104890990.0,86.1719623875
2020-06-17,06855.HK,42.25,42.25,1179100.0,49450470.0,88.2609796575
2020-06-18,06855.HK,46.95,46.95,1451300.0,66383030.0,98.0793608265
2020-06-19,06855.HK,46.35,46.35,4837910.0,226012923.5,96.82595046450001
2020-06-22,06855.HK,43.25,43.25,1475800.0,64964530.1,90.3499969275
2020-06-23,06855.HK,42.4,42.4,630800.0,27177433.4,88.57433224799999
2020-06-24,06855.HK,44.95,44.95,1916200.0,83404165.0,93.9013262865
2020-06-26,06855.HK,46.0,46.0,1239500.0,58759915.0,96.09479442
2020-06-29,06855.HK,46.65,46.65,677570.0,31402358.0,97.4526556455
2020-06-30,06855.HK,47.2,47.2,905200.0,43646177.5,98.601615144
2020-07-02,06855.HK,46.5,46.5,837600.0,39175513.5,97.139303055
2020-07-03,06855.HK,46.9,46.9,453000.0,21234955.0,97.974909963
2020-07-06,06855.HK,50.2,50.2,1362200.0,67401450.0,104.86866695399999
2020-07-07,06855.HK,50.3,50.3,1188900.0,59379055.0,105.07756868100002
2020-07-08,06855.HK,46.8,46.8,4306900.0,203211682.6,97.766008236
