trade_date,wind_code,close,volume,amt
2017-09-25,00823.HK,56.469978841983,3042840,190759322.0
2017-09-26,00823.HK,56.289419357277,3457839,216119933.0
2017-09-27,00823.HK,56.876237682573,2976102,187164679.0
2017-09-28,00823.HK,56.695678197867,3135524,196815291.0
2017-09-29,00823.HK,57.147076909633,5002382,315453742.0
2017-10-03,00823.HK,57.417916136693,5773852,365363536.0
2017-10-04,00823.HK,58.004734461989,2844179,182183000.0
2017-10-06,00823.HK,57.372776265516,5396056,344377510.0
2017-10-09,00823.HK,57.688755363753,2144855,136647653.0
2017-10-10,00823.HK,57.553335750223,3073038,195121235.0
2017-10-11,00823.HK,57.553335750223,3745615,238671627.0
2017-10-12,00823.HK,57.32763639434,3579922,227902660.0
2017-10-13,00823.HK,57.463056007869,4829088,307308184.0
2017-10-16,00823.HK,57.643615492576,3010572,191807315.0
2017-10-17,00823.HK,58.004734461989,5820785,372314796.0
2017-10-18,00823.HK,58.230433817872,2088155,134115225.0
2017-10-19,00823.HK,58.275573689049,5069340,328773787.0
2017-10-20,00823.HK,59.945748922585,5619836,370375373.0
2017-10-23,00823.HK,60.126308407292,3776447,250487723.0
2017-10-24,00823.HK,59.584629953172,3233950,214193923.0
2017-10-25,00823.HK,59.358930597289,4630534,305558459.0
2017-10-26,00823.HK,59.900609051408,3676385,242811699.0
2017-10-27,00823.HK,60.081168536115,1936521,128675821.0
2017-10-30,00823.HK,59.404070468465,2045251,134820273.0
2017-10-31,00823.HK,59.178371112582,3011595,197927882.0
2017-11-01,00823.HK,58.095014204343,8234693,530015774.0
2017-11-02,00823.HK,57.779035106106,3638634,233535971.0
2017-11-03,00823.HK,58.772112271992,3515230,227697742.0
2017-11-06,00823.HK,58.365853431402,3982829,255908259.0
2017-11-07,00823.HK,59.945748922585,6240967,410798301.0
2017-11-08,00823.HK,59.945748922585,4071173,268644043.0
2017-11-09,00823.HK,62.383301966124,12159054,833197845.0
2017-11-10,00823.HK,62.157602610241,4202113,289070608.0
2017-11-13,00823.HK,61.931903254357,3063176,209150047.0
2017-11-14,00823.HK,62.067322867887,3355281,228769362.0
2017-11-15,00823.HK,62.022182996711,3876408,265855665.0
2017-11-16,00823.HK,61.751343769651,3028077,207670092.0
2017-11-17,00823.HK,62.473581708477,3943011,272228426.0
2017-11-20,00823.HK,62.654141193184,3562631,246903133.0
2017-11-21,00823.HK,61.886763383181,5346341,364460068.0
2017-11-22,00823.HK,61.525644413768,3482703,238267706.0
2017-11-23,00823.HK,62.157602610241,3620288,248313803.0
2017-11-24,00823.HK,62.924980420244,3996040,279397046.0
2017-11-27,00823.HK,62.744420935537,2501284,173991622.0
2017-11-28,00823.HK,63.195819647303,4117206,286404107.0
2017-11-29,00823.HK,63.51179874554,7870035,557008927.0
2017-11-30,00823.HK,62.879840549067,9564299,663499479.0
2017-12-01,00823.HK,63.195819647303,4107282,287022447.0
2017-12-04,00823.HK,62.83470067789,3960557,275073804.0
2017-12-05,00823.HK,62.609001322007,3408906,235816494.0
2017-12-06,00823.HK,62.609001322007,3866016,267315598.0
2017-12-07,00823.HK,62.383301966124,3500306,241519330.0
2017-12-08,00823.HK,63.015260162597,3999303,277821982.0
2017-12-11,00823.HK,63.10553990495,4532086,314639164.0
2017-12-12,00823.HK,64.45973604025,6123720,432237415.0
2017-12-13,00823.HK,63.060400033773,5098556,357735208.0
2017-12-14,00823.HK,62.744420935537,4238297,294893047.0
2017-12-15,00823.HK,62.83470067789,7530521,522613017.0
2017-12-18,00823.HK,63.331239260833,3741533,260724340.0
2017-12-19,00823.HK,64.143756942013,4232490,300153059.0
2017-12-20,00823.HK,64.45973604025,5461879,388507070.0
2017-12-21,00823.HK,63.737498101423,2382651,168635097.0
2017-12-22,00823.HK,64.45973604025,1545109,109859750.0
2017-12-27,00823.HK,65.001414494369,2235503,160398247.0
2017-12-28,00823.HK,65.813932175549,2888861,209951437.0
2017-12-29,00823.HK,65.407673334959,2700780,195279954.0
2018-01-02,00823.HK,66.084771402609,2223052,162106680.0
2018-01-03,00823.HK,66.491030243199,2930838,215818894.0
2018-01-04,00823.HK,66.355610629669,3765066,276167619.0
2018-01-05,00823.HK,66.807009341435,3383013,250265142.0
2018-01-08,00823.HK,66.265330887315,2677108,196546967.0
2018-01-09,00823.HK,67.032708697318,3817619,282187970.0
2018-01-10,00823.HK,65.046554365546,10145749,733340971.0
2018-01-11,00823.HK,64.32431642672,4921105,351560567.0
2018-01-12,00823.HK,63.602078487893,5822418,412171580.0
2018-01-15,00823.HK,63.737498101423,4578204,323479241.0
2018-01-16,00823.HK,63.64721835907,6269100,441934761.0
2018-01-17,00823.HK,63.872917714953,8432515,594613826.0
2018-01-18,00823.HK,63.737498101423,5162199,364634464.0
2018-01-19,00823.HK,63.91805758613,4133796,291699067.0
2018-01-22,00823.HK,63.64721835907,5967238,419454289.0
2018-01-23,00823.HK,64.640295524956,7080122,503844999.0
2018-01-24,00823.HK,64.098617070836,3326503,236101785.0
2018-01-25,00823.HK,63.602078487893,5559168,392130529.0
2018-01-26,00823.HK,63.64721835907,5587166,393951073.0
2018-01-29,00823.HK,63.150679776127,6606113,462383199.0
2018-01-30,00823.HK,62.518721579654,6185229,429816531.0
2018-01-31,00823.HK,62.473581708477,8792421,606705821.0
2018-02-01,00823.HK,62.338162094947,5708230,394940743.0
2018-02-02,00823.HK,61.390224800238,8557425,583027522.0
2018-02-05,00823.HK,60.622846990235,6582177,441261983.0
2018-02-06,00823.HK,59.720049566702,8792567,578148489.0
2018-02-07,00823.HK,59.765189437878,13256654,879202955.0
2018-02-08,00823.HK,59.674909695525,6011596,398764349.0
2018-02-09,00823.HK,58.772112271992,12582631,813959125.0
2018-02-12,00823.HK,59.584629953172,7212675,473052110.0
2018-02-13,00823.HK,59.133231241405,6214482,407766247.0
2018-02-14,00823.HK,59.088091370229,5600362,367118634.0
2018-02-15,00823.HK,58.410993302579,6378578,412720456.0
2018-02-20,00823.HK,58.681832529639,5981262,388012464.0
2018-02-21,00823.HK,59.178371112582,3475315,226997304.0
2018-02-22,00823.HK,58.681832529639,6194625,402925646.0
2018-02-23,00823.HK,58.862392014345,5044440,329090557.0
2018-02-26,00823.HK,60.713126732588,7544348,503964549.0
2018-02-27,00823.HK,60.938826088471,7217554,486973671.0
2018-02-28,00823.HK,60.397147634351,6360498,424121033.0
2018-03-01,00823.HK,61.977043125534,6433916,437041986.0
2018-03-02,00823.HK,62.112462739064,8926573,610332985.0
2018-03-05,00823.HK,60.532567247881,5696240,384145205.0
2018-03-06,00823.HK,60.261728020821,4102096,273850017.0
2018-03-07,00823.HK,59.900609051408,5436647,361768505.0
2018-03-08,00823.HK,61.390224800238,3958655,268407499.0
2018-03-09,00823.HK,60.893686217295,5150201,348194073.0
2018-03-12,00823.HK,61.435364671414,3548859,241142939.0
2018-03-13,00823.HK,61.841623512004,4732329,323302984.0
2018-03-14,00823.HK,61.841623512004,3368645,230067850.0
2018-03-15,00823.HK,62.112462739064,3472971,237368744.0
2018-03-16,00823.HK,62.022182996711,9672569,663204796.0
2018-03-19,00823.HK,62.473581708477,2752915,189747798.0
2018-03-20,00823.HK,61.570784284944,6513757,444936742.0
2018-03-21,00823.HK,61.480504542591,5638288,385575836.0
2018-03-22,00823.HK,61.615924156121,4700482,319512998.0
2018-03-23,00823.HK,61.209665315531,4288996,287898931.0
2018-03-26,00823.HK,60.848546346118,2157604,144959453.0
2018-03-27,00823.HK,61.209665315531,2709122,183300638.0
2018-03-28,00823.HK,60.758266603765,3780166,255610137.0
2018-03-29,00823.HK,60.487427376705,4704518,314968263.0
2018-04-03,00823.HK,60.216588149645,3711753,247430462.0
2018-04-04,00823.HK,59.404070468465,4940331,327718403.0
2018-04-06,00823.HK,60.306867891998,6074012,402917471.0
2018-04-09,00823.HK,61.525644413768,4547201,308254210.0
2018-04-10,00823.HK,61.570784284944,3149032,214286851.0
2018-04-11,00823.HK,61.345084929061,2934409,199417186.0
2018-04-12,00823.HK,61.661064027297,2388713,162811972.0
2018-04-13,00823.HK,61.480504542591,1607316,109550036.0
2018-04-16,00823.HK,61.119385573178,2002260,135367454.0
2018-04-17,00823.HK,62.022182996711,5530286,380592147.0
2018-04-18,00823.HK,62.067322867887,2731801,187192980.0
2018-04-19,00823.HK,62.654141193184,3124451,216053011.0
2018-04-20,00823.HK,61.706203898474,2653572,182688000.0
2018-04-23,00823.HK,60.938826088471,3465118,233142190.0
2018-04-24,00823.HK,60.848546346118,3589122,241433360.0
2018-04-25,00823.HK,60.442287505528,3735526,249919654.0
2018-04-26,00823.HK,60.126308407292,4594083,306912808.0
2018-04-27,00823.HK,60.938826088471,4739214,318288800.0
2018-04-30,00823.HK,62.83470067789,6636586,458774510.0
2018-05-02,00823.HK,61.796483640827,9978491,677059333.0
2018-05-03,00823.HK,60.848546346118,3661356,247087779.0
2018-05-04,00823.HK,60.487427376705,4026771,269887788.0
2018-05-07,00823.HK,60.036028664938,3019244,200800836.0
2018-05-08,00823.HK,60.081168536115,4401702,292719369.0
2018-05-09,00823.HK,60.487427376705,3804513,254390760.0
2018-05-10,00823.HK,60.442287505528,4249156,284269659.0
2018-05-11,00823.HK,61.074245702001,4045151,273942680.0
2018-05-14,00823.HK,61.977043125534,3745990,256613994.0
2018-05-15,00823.HK,61.661064027297,4323421,296144058.0
2018-05-16,00823.HK,61.164525444354,3440484,232809630.0
2018-05-17,00823.HK,60.803406474941,3022282,203674944.0
2018-05-18,00823.HK,60.803406474941,2144432,144581702.0
2018-05-21,00823.HK,62.112462739064,5246716,361636110.0
2018-05-23,00823.HK,62.609001322007,6439053,446115130.0
2018-05-24,00823.HK,63.286099389657,5431440,377905590.0
2018-05-25,00823.HK,62.97012029142,5147663,360805204.0
2018-05-28,00823.HK,63.195819647303,2761552,193476051.0
2018-05-29,00823.HK,62.744420935537,4741586,329962545.0
2018-05-30,00823.HK,62.247882352594,6718817,463518768.0
2018-05-31,00823.HK,62.654141193184,10722302,741198585.0
2018-06-01,00823.HK,63.556938616717,8685004,610398395.0
2018-06-04,00823.HK,65.362533463782,7327803,527647262.0
2018-06-05,00823.HK,65.813932175549,5671811,412709364.0
2018-06-06,00823.HK,65.362533463782,5322527,385952828.0
2018-06-07,00823.HK,66.491030243199,5481535,402152447.0
2018-06-08,00823.HK,66.175051144962,4530189,333318283.0
2018-06-11,00823.HK,66.355610629669,4081546,300066136.0
2018-06-12,00823.HK,65.904211917902,4230353,309811612.0
2018-06-13,00823.HK,64.143756942013,8122556,583236521.0
2018-06-14,00823.HK,64.45973604025,5590736,398455891.0
2018-06-15,00823.HK,64.595155653779,10160985,725800914.0
2018-06-19,00823.HK,64.05347719966,9215832,651184430.0
2018-06-20,00823.HK,63.872917714953,5986803,422014469.0
2018-06-21,00823.HK,62.69928106436,4450708,309800723.0
2018-06-22,00823.HK,63.195819647303,4808895,336460611.0
2018-06-25,00823.HK,63.692358230247,6597700,465190861.0
2018-06-26,00823.HK,64.32431642672,4936364,350700081.0
2018-06-27,00823.HK,63.64721835907,3462927,245260782.0
2018-06-28,00823.HK,64.098617070836,3436589,243277020.0
2018-06-29,00823.HK,64.685435396133,6556399,470329486.0
2018-07-03,00823.HK,65.136834107899,5444743,388565870.0
2018-07-04,00823.HK,65.046554365546,3111822,224144017.0
2018-07-05,00823.HK,65.362533463782,3370783,242613292.0
2018-07-06,00823.HK,66.807009341435,7991892,586954852.0
2018-07-09,00823.HK,68.161205476734,7646535,574253207.0
2018-07-10,00823.HK,66.987568826142,4886668,365340307.0
2018-07-11,00823.HK,66.491030243199,4513606,330030111.0
2018-07-12,00823.HK,67.664666893791,4518510,337907425.0
2018-07-13,00823.HK,68.116065605558,3923690,294887331.0
2018-07-16,00823.HK,67.213268182025,2001918,149452273.0
2018-07-17,00823.HK,67.168128310848,3148734,233239975.0
2018-07-18,00823.HK,66.355610629669,2504838,185198341.0
2018-07-19,00823.HK,66.536170114375,3047451,224696858.0
2018-07-20,00823.HK,67.890366249675,6103193,456971530.0
2018-07-23,00823.HK,69.650821225564,6085847,464191914.0
2018-07-24,00823.HK,69.289702256151,8382070,646980723.0
2018-07-25,00823.HK,68.657744059678,4096822,310994436.0
2018-07-26,00823.HK,69.199422513797,3598251,275808209.0
2018-07-27,00823.HK,69.69596109674,3041386,234271470.0
2018-07-30,00823.HK,70.192499679683,2406951,186632123.0
2018-07-31,00823.HK,70.23763955086,3621878,281458171.0
2018-08-01,00823.HK,70.463338906743,4905307,382347456.0
2018-08-02,00823.HK,68.612604188501,7064073,539925845.0
2018-08-03,00823.HK,67.754946636145,4121881,310835651.0
2018-08-06,00823.HK,68.612604188501,3590869,271806155.0
2018-08-07,00823.HK,69.515401612034,3779848,290499598.0
2018-08-08,00823.HK,70.282779422037,5562909,432345399.0
2018-08-09,00823.HK,69.69596109674,4278892,331474497.0
2018-08-10,00823.HK,69.244562384974,3378693,258896803.0
2018-08-13,00823.HK,69.244562384974,5302605,403843685.0
2018-08-14,00823.HK,69.42512186968,5861138,449543171.0
2018-08-15,00823.HK,69.69596109674,5065469,389949660.0
2018-08-16,00823.HK,69.69596109674,4764724,367935815.0
2018-08-17,00823.HK,69.515401612034,3629111,279535012.0
2018-08-20,00823.HK,70.23763955086,6324460,489100790.0
2018-08-21,00823.HK,69.876520581447,7306101,565845664.0
2018-08-22,00823.HK,68.838303544384,5988659,456824591.0
2018-08-23,00823.HK,68.612604188501,5322429,404744339.0
2018-08-24,00823.HK,69.244562384974,3436085,263494223.0
2018-08-27,00823.HK,70.011940194977,5141066,399372172.0
2018-08-28,00823.HK,70.463338906743,2668389,208043831.0
2018-08-29,00823.HK,70.418199035567,3825646,298799208.0
2018-08-30,00823.HK,70.37305916439,3269155,254239707.0
2018-08-31,00823.HK,70.598758520273,5575250,434894020.0
2018-09-03,00823.HK,70.553618649097,1980429,154576716.0
2018-09-04,00823.HK,70.824457876156,2373767,185447345.0
2018-09-05,00823.HK,68.567464317324,6398622,490753782.0
2018-09-06,00823.HK,68.296625090264,4649747,351890983.0
2018-09-07,00823.HK,68.296625090264,7778433,586003545.0
2018-09-10,00823.HK,67.438967537908,4212947,315629487.0
2018-09-11,00823.HK,69.018863029091,6303556,477348765.0
2018-09-12,00823.HK,69.470261740857,4996405,381879648.0
2018-09-13,00823.HK,69.650821225564,5189613,400747644.0
2018-09-14,00823.HK,69.42512186968,6158123,473313166.0
2018-09-17,00823.HK,68.432044703794,5003634,379451919.0
2018-09-18,00823.HK,69.018863029091,4145105,315320661.0
2018-09-19,00823.HK,68.793163673207,3430379,261148736.0
2018-09-20,00823.HK,68.296625090264,4622572,349737044.0
2018-09-21,00823.HK,66.897289083788,12040645,895899096.0
2018-09-24,00823.HK,66.536170114375,3906825,288924510.0
2018-09-26,00823.HK,69.199422513797,7214000,549103318.0
