date,code,amt_log_20,pred,is_holdout,base_score,blend_raw,score,fwd_ret,label_start,label_end,target_weight,rank
2024-06-28,01258.HK,0.02604510576254199,1.5147687781657069,False,0.2665541577995424,0.782760901083366,1.5147687781657069,-0.12577754,2024-07-02,2024-08-01,0.06666666666666667,14
2024-06-28,00363.HK,-1.4663035617277311,1.512815343856831,False,1.73563917873975,0.958885962479386,1.512815343856831,-0.023695111,2024-07-02,2024-08-01,0.06666666666666667,15
2024-07-31,00142.HK,-0.8448358332660567,2.0820942353377694,False,1.9468320922353626,0.9073132055062124,2.0820942353377694,0.21867144,2024-08-01,2024-09-02,0.06666666666666667,1
2024-07-31,02362.HK,-0.686941718795892,2.053385603489348,False,1.725015107741463,0.5251224789851967,2.053385603489348,-0.07133877,2024-08-01,2024-09-02,0.06666666666666667,2
2024-07-31,01114.HK,0.7780978085703637,2.0094508979605665,False,3.6864905327012902,0.9143696608330131,2.0094508979605665,-0.18049145,2024-08-01,2024-09-02,0.06666666666666667,3
2024-07-31,01164.HK,-0.0033922275890990233,1.8056200768525115,False,1.3637684114541861,0.7227593944683426,1.8056200768525115,-0.2757058,2024-08-01,2024-09-02,0.06666666666666667,4
2024-07-31,00363.HK,-1.200650804381681,1.7680393203040254,False,1.800439461868301,0.9495105908115629,1.7680393203040254,-0.04332286,2024-08-01,2024-09-02,0.06666666666666667,5
2024-07-31,00856.HK,-1.247440749819736,1.7343104942802083,False,1.8137224159243297,0.8823922481185185,1.7343104942802083,0.009275079,2024-08-01,2024-09-02,0.06666666666666667,6
2024-07-31,00939.HK,2.5115882116580255,1.7010752124838528,False,2.328956079916022,0.9664232410066245,1.7010752124838528,-0.0055012107,2024-08-01,2024-09-02,0.06666666666666667,7
2024-07-31,01988.HK,-0.18261029883198532,1.682801020835953,False,1.9901974692643973,0.9547952393552953,1.682801020835953,0.018064141,2024-08-01,2024-09-02,0.06666666666666667,8
2024-07-31,01691.HK,-1.762780600372279,1.6198634013173214,False,1.271230465553403,0.9629629248072691,1.6198634013173214,-0.012987018,2024-08-01,2024-09-02,0.06666666666666667,9
2024-07-31,00293.HK,-0.1184668327409332,1.578404796366064,False,2.1953634663635753,0.9272673495914803,1.578404796366064,-0.027907073,2024-08-01,2024-09-02,0.06666666666666667,10
2024-07-31,00005.HK,2.1369542693564365,1.5653598549731829,False,2.3172437416364846,0.9978605728070917,1.5653598549731829,0.013643384,2024-08-01,2024-09-02,0.06666666666666667,11
2024-07-31,06818.HK,-0.42598749503033906,1.501402319667665,False,1.7873399933632899,0.9478015851859384,1.501402319667665,-0.004221678,2024-08-01,2024-09-02,0.06666666666666667,12
2024-07-31,00019.HK,0.17214085922828842,1.4502089334748982,False,1.4882377402010112,0.9175744181173189,1.4502089334748982,-0.008215606,2024-08-01,2024-09-02,0.06666666666666667,13
2024-07-31,00087.HK,-1.0022949655702467,1.3917722730063102,False,1.8854846213593497,0.9234952539377954,1.3917722730063102,0.0019863844,2024-08-01,2024-09-02,0.06666666666666667,14
2024-07-31,01658.HK,0.5783036520148797,1.3483496934496557,False,1.5245602482795007,0.9565172687788434,1.3483496934496557,-0.0072019696,2024-08-01,2024-09-02,0.06666666666666667,15
2024-08-30,03990.HK,-0.6200421610285257,4.055351021991735,False,4.711822893901308,0.9638263831259548,4.055351021991735,-0.3205434,2024-09-02,2024-10-02,0.06666666666666667,1
2024-08-30,06088.HK,0.2336468491513977,3.8750876391965474,False,4.945911602015881,0.616621967977253,3.8750876391965474,0.11981571,2024-09-02,2024-10-02,0.06666666666666667,2
2024-08-30,01114.HK,0.7752614812388374,2.7657557933175436,False,1.845021053933797,0.7756601277314152,2.7657557933175436,-0.13094169,2024-09-02,2024-10-02,0.06666666666666667,3
2024-08-30,01070.HK,-0.5710286809823284,2.2787377207493034,False,0.42940035706406104,0.7091538534488356,2.2787377207493034,0.29694963,2024-09-02,2024-10-02,0.06666666666666667,4
2024-08-30,00966.HK,0.19975436409874656,2.2760980174939123,False,2.92833522281464,1.0,2.2760980174939123,0.3568641,2024-09-02,2024-10-02,0.06666666666666667,5
