market,fee_per_side,signal_date,date,code,side,adjusted_units,adjusted_close,raw_close,gross_notional,fee_paid,cash_after_trade,daily_capacity_notional,account_evidence_status
a,0.0015,2020-11-30,2020-12-01,688266.SH,buy,708.2000555953017,84.22,84.22,59644.60868223631,89.46691302335446,66891.00379346765,688303.58,complete_account
a,0.0015,2020-11-30,2020-12-01,688278.SH,buy,172.84417963553278,41.344804898547,41.32,7146.208884880512,10.71931332732077,59734.07559525982,191010.92,complete_account
a,0.0015,2020-11-30,2020-12-01,688336.SH,buy,2215.624393842359,26.92,26.92,59644.60868223631,89.46691302335446,1.6007106751203537e-10,116462.62,complete_account
a,0.0015,2020-12-31,2021-01-04,000429.SZ,sell,3032.038334708243,17.316624768105,6.03,52504.6701246526,78.7570051869789,52425.91311946578,198961.3102,complete_account
a,0.0015,2020-12-31,2021-01-04,002487.SZ,sell,1412.6793078302248,44.620351764346,9.67,63034.247645597454,94.55137146839618,115365.60939359484,2151549.2238,complete_account
a,0.0015,2020-12-31,2021-01-04,002683.SZ,sell,539.0578085724659,106.5250888416,39.55,57423.180948940135,86.1347714234102,172702.65557111157,6966313.3314,complete_account
a,0.0015,2020-12-31,2021-01-04,002812.SZ,sell,176.98090384172633,541.87541715077,155.0,95901.60109695577,143.85240164543364,268460.4042664219,19523295.8271,complete_account
a,0.0015,2020-12-31,2021-01-04,300037.SZ,sell,207.5022034707962,370.52106004372,106.5,76883.93639140709,115.32590458711063,345229.0147532419,9848084.3378,complete_account
a,0.0015,2020-12-31,2021-01-04,300122.SZ,sell,109.36117911821385,603.59250962384,143.22,66009.58855938498,99.01438283907747,411139.5889297878,40962200.2273,complete_account
a,0.0015,2020-12-31,2021-01-04,300502.SZ,sell,242.6514721287905,241.01078542964,56.32,58481.6218834182,87.7224328251273,469533.4883803809,5173109.4199,complete_account
a,0.0015,2020-12-31,2021-01-04,300759.SZ,sell,615.513144662904,121.54216089728,121.0,74810.79766300945,112.21619649451418,544232.0698468959,6881385.5634,complete_account
a,0.0015,2020-12-31,2021-01-04,302132.SZ,sell,669.6067815445938,93.400367012766,15.76,62541.519150502085,93.81227872575313,606679.7767186722,3075266.3343,complete_account
a,0.0015,2020-12-31,2021-01-04,600105.SH,sell,1529.7700280085246,30.554501100856,3.55,46741.36000484298,70.11204000726447,653351.024683508,4279467.61,complete_account
a,0.0015,2020-12-31,2021-01-04,600132.SH,sell,11.375333235617845,536.66074582369,120.59,6104.694818219682,9.157042227329523,659446.5624595003,3274265.4,complete_account
a,0.0015,2020-12-31,2021-01-04,600578.SH,sell,4765.969128914152,12.229335170854,3.0,58284.63389143424,87.42695083715137,717643.7694000973,445503.79000000004,complete_account
a,0.0015,2020-12-31,2021-01-04,600816.SH,sell,1309.2534762292648,44.936384341015,1.45,58833.11740764819,88.24967611147228,776388.637131634,462838.85000000003,complete_account
a,0.0015,2020-12-31,2021-01-04,603129.SH,sell,412.82331453457056,173.67342413781,168.0,71696.43859913902,107.54465789870852,847977.5310728743,2753195.32,complete_account
a,0.0015,2020-12-31,2021-01-04,603233.SH,sell,433.93592644176704,123.35115991103,76.99,53526.499853659356,80.28974978048903,901423.7411767532,3017924.5100000002,complete_account
a,0.0015,2020-12-31,2021-01-04,603345.SH,sell,350.4652034677299,199.41161149135,193.58,69886.83099514389,104.83024649271583,971205.7419254044,4656476.2700000005,complete_account
a,0.0015,2020-12-31,2021-01-04,603392.SH,sell,348.81927997097085,221.0,221.0,77089.06087358456,115.63359131037684,1048179.1692076786,4881059.100000001,complete_account
a,0.0015,2020-12-31,2021-01-04,603605.SH,sell,358.8325113876459,183.50320570135,179.95,65846.9161494992,98.7703742242488,1113927.3149829535,3321968.86,complete_account
a,0.0015,2020-12-31,2021-01-04,603606.SH,sell,679.00092653636,105.17103787772,26.4,71411.23216376248,107.11684824564372,1185231.4302984704,6333358.3100000005,complete_account
a,0.0015,2020-12-31,2021-01-04,603650.SH,sell,1508.3895031070554,32.677644852807,31.61,49290.61648223438,73.93592472335156,1234448.1108559815,1305896.12,complete_account
a,0.0015,2020-12-31,2021-01-04,603806.SH,sell,428.26404304662475,180.53454504124,90.74,77316.45416894442,115.97468125341662,1311648.5903436725,6034623.98,complete_account
a,0.0015,2020-12-31,2021-01-04,603939.SH,sell,205.95161606938035,256.38861684165,88.92,52803.64998033096,79.20547497049645,1364373.034849033,4628609.59,complete_account
a,0.0015,2020-12-31,2021-01-04,688180.SH,sell,838.2938676350849,81.16,81.16,68035.93029726349,102.05389544589524,1432306.9112508507,2588678.72,complete_account
a,0.0015,2020-12-31,2021-01-04,688188.SH,sell,215.82623192890594,280.23378603289,278.86,60481.80209864992,90.72270314797488,1492697.9906463525,2015324.49,complete_account
a,0.0015,2020-12-31,2021-01-04,688266.SH,sell,708.2000555953017,65.01,65.01,46040.085614250565,69.06012842137585,1538669.0161321817,1302801.62,complete_account
a,0.0015,2020-12-31,2021-01-04,688278.SH,sell,1442.6143460730766,34.350608716533,34.33,49554.68093081338,74.33202139622007,1588149.365041599,263218.23,complete_account
a,0.0015,2020-12-31,2021-01-04,688336.SH,sell,2215.624393842359,24.6,24.6,54504.36008852204,81.75654013278306,1642571.968589988,177810.1,complete_account
a,0.0015,2020-12-31,2021-01-04,000001.SZ,buy,28.896033943207094,2153.9116045131,18.6,62239.50283467819,93.3592542520173,1580239.1065010577,28916823.120500002,complete_account
a,0.0015,2020-12-31,2021-01-04,000737.SZ,buy,4758.483713911797,13.079692308858,4.85,62239.502834678184,93.35925425201728,1517906.2444121276,240576.7083,complete_account
a,0.0015,2020-12-31,2021-01-04,002027.SZ,buy,621.9866315177482,100.0656600654,10.04,62239.50283467819,93.3592542520173,1455573.3823231976,14770610.535799999,complete_account
a,0.0015,2020-12-31,2021-01-04,002265.SZ,buy,1187.6118685752936,7.5807533118591,7.56,9002.99260590533,13.504488908857995,1446556.8852283834,290082.5234,complete_account
a,0.0015,2020-12-31,2021-01-04,002312.SZ,buy,597.7521716992154,104.12258755623,5.72,62239.502834678184,93.35925425201728,1384224.0231394533,765560.4534,complete_account
a,0.0015,2020-12-31,2021-01-04,002409.SZ,buy,314.5062482211987,197.89591840129,62.83,62239.5028346782,93.3592542520173,1321891.161050523,5200629.3416,complete_account
a,0.0015,2020-12-31,2021-01-04,002851.SZ,buy,759.5027068378026,81.947703772924,35.9,62239.50283467819,93.3592542520173,1259558.2989615928,1747010.7073,complete_account
a,0.0015,2020-12-31,2021-01-04,300100.SZ,buy,1485.8808661813778,41.88727659885,12.49,62239.50283467819,93.3592542520173,1197225.4368726625,3609288.4539,complete_account
a,0.0015,2020-12-31,2021-01-04,300442.SZ,buy,1700.1286911232621,36.608700952842,36.42,62239.50283467819,93.3592542520173,1134892.5747837322,249469.5225,complete_account
a,0.0015,2020-12-31,2021-01-04,300475.SZ,buy,2975.317379441528,20.918609646397,9.71,62239.50283467819,93.3592542520173,1072559.7126948019,159782.815,complete_account
a,0.0015,2020-12-31,2021-01-04,300620.SZ,buy,1438.2319881218577,43.275009420389,42.58,62239.50283467819,93.3592542520173,1010226.8506058716,481549.221,complete_account
a,0.0015,2020-12-31,2021-01-04,300628.SZ,buy,69.56416046141702,894.70644685202,71.79,62239.5028346782,93.3592542520173,947893.9885169414,2312697.2848,complete_account
a,0.0015,2020-12-31,2021-01-04,300718.SZ,buy,1667.9277651235384,37.315466614388,18.14,62239.50283467819,93.3592542520173,885561.1264280112,472882.87799999997,complete_account
a,0.0015,2020-12-31,2021-01-04,300999.SZ,buy,501.3654167446286,124.14,124.14,62239.50283467819,93.3592542520173,823228.264339081,62601506.70550001,complete_account
a,0.0015,2020-12-31,2021-01-04,600030.SH,buy,517.1713780344542,120.34599260157,29.18,62239.502834678184,93.35925425201728,760895.4022501508,56631237.06,complete_account
a,0.0015,2020-12-31,2021-01-04,600031.SH,buy,51.77280991344548,1202.1658267869,34.8,62239.50283467819,93.3592542520173,698562.5401612206,36032935.230000004,complete_account
a,0.0015,2020-12-31,2021-01-04,600036.SH,buy,330.34599412622333,188.4070154969,43.17,62239.50283467819,93.3592542520173,636229.6780722904,66088688.49,complete_account
a,0.0015,2020-12-31,2021-01-04,600295.SH,buy,2067.5820251265254,30.102555583433,11.12,62239.50283467819,93.3592542520173,573896.8159833602,2497532.99,complete_account
a,0.0015,2020-12-31,2021-01-04,600339.SH,buy,4951.051658562842,12.570966155652,3.07,62239.50283467819,93.3592542520173,511563.95389442996,1039275.87,complete_account
a,0.0015,2020-12-31,2021-01-04,600690.SH,buy,60.35398689825326,1031.2409508191,30.01,62239.50283467819,93.3592542520173,449231.09180549975,28997999.44,complete_account
a,0.0015,2020-12-31,2021-01-04,601318.SH,buy,295.4187668174929,210.68229180284,85.18,62239.50283467819,93.3592542520173,386898.22971656953,88142868.86,complete_account
a,0.0015,2020-12-31,2021-01-04,601666.SH,buy,3750.776832681024,16.593763268552,6.1,62239.50283467819,93.3592542520173,324565.3676276393,2215760.11,complete_account
a,0.0015,2020-12-31,2021-01-04,601857.SH,buy,10669.523706971451,5.8333909314069,4.19,62239.50283467819,93.3592542520173,262232.5055387091,4039628.46,complete_account
a,0.0015,2020-12-31,2021-01-04,601988.SH,buy,985.4566218534202,6.0557254678803,3.17,5967.654762449042,8.951482143673564,256255.8992941164,3842592.79,complete_account
a,0.0015,2020-12-31,2021-01-04,603596.SH,buy,194.51129659972867,36.025153121064,35.8,7007.299243781921,10.510948865672882,249238.0891014688,2270992.52,complete_account
a,0.0015,2020-12-31,2021-01-04,688037.SH,buy,580.8448822539343,107.15339798323,107.05,62239.50283467819,93.3592542520173,186905.22701253858,3254558.72,complete_account
a,0.0015,2020-12-31,2021-01-05,002837.SZ,buy,856.2860464516975,76.045930830096,20.14,65117.06945924216,97.67560418886323,121690.48194910756,2096238.699,complete_account
a,0.0015,2020-12-31,2021-01-06,603179.SH,buy,802.9339119312654,73.931285412187,38.42,59361.936210114196,89.0429043151713,62239.50283467819,2455182.54,complete_account
a,0.0015,2021-01-29,2021-02-01,000001.SZ,sell,28.896033943207094,2842.9317145589,24.55,82149.4513221139,123.22417698317086,144265.7299798089,35295569.8677,complete_account
a,0.0015,2021-01-29,2021-02-01,002027.SZ,sell,621.9866315177482,114.01903895898,11.44,70918.31797098687,106.37747695648031,215077.6704738393,16697718.0308,complete_account
a,0.0015,2021-01-29,2021-02-01,002312.SZ,sell,597.7521716992154,139.4368917274,7.66,83348.7048450417,125.02305726756256,298301.3522616135,4010391.4477999997,complete_account
a,0.0015,2021-01-29,2021-02-01,002409.SZ,sell,314.5062482211987,189.61219620815,60.2,59634.22044640705,89.45133066961058,357846.12137735094,3556208.5480000004,complete_account
a,0.0015,2021-01-29,2021-02-01,002837.SZ,sell,856.2860464516975,69.891270092606,18.51,59846.919349085365,89.77037902362805,417603.2703474127,346102.4121,complete_account
a,0.0015,2021-01-29,2021-02-01,002851.SZ,sell,759.5027068378026,79.482424662207,34.82,60367.11667697793,90.5506750154669,477879.83634937514,961036.6951000001,complete_account
a,0.0015,2021-01-29,2021-02-01,300100.SZ,sell,1485.8808661813778,31.490914912987,9.39,46791.74792775319,70.18762189162979,524601.3966552367,1056966.9636,complete_account
a,0.0015,2021-01-29,2021-02-01,300475.SZ,sell,534.211115595002,25.658150451965,11.91,13706.869177048626,20.56030376557294,538287.7055285198,738966.9687999999,complete_account
a,0.0015,2021-01-29,2021-02-01,300620.SZ,sell,1438.2319881218577,40.967957485577,40.31,58921.42694377316,88.38214041565973,597120.7503318773,340236.65,complete_account
a,0.0015,2021-01-29,2021-02-01,300628.SZ,sell,69.564160461417,993.91056047428,79.75,69140.55371312973,103.7108305696946,666157.5932144374,2328552.4819,complete_account
a,0.0015,2021-01-29,2021-02-01,300718.SZ,sell,1667.9277651235384,37.521174809616,18.24,62582.60924501242,93.87391386751864,728646.3285455822,505257.97030000004,complete_account
a,0.0015,2021-01-29,2021-02-01,300999.SZ,sell,501.3654167446286,121.4,121.4,60865.76159279791,91.29864238919687,789420.7914959909,28758640.3497,complete_account
a,0.0015,2021-01-29,2021-02-01,600030.SH,sell,517.1713780344542,116.716641214,28.3,60362.50617619735,90.54375926429603,849692.753912924,25137175.02,complete_account
a,0.0015,2021-01-29,2021-02-01,600031.SH,sell,51.77280991344548,1441.2171923434,41.72,74615.86374318444,111.92379561477667,924196.6938604936,39461762.09,complete_account
a,0.0015,2021-01-29,2021-02-01,600036.SH,sell,330.34599412622333,228.68954394343,52.4,75546.67474026502,113.32001211039754,999630.0485886482,41254462.56,complete_account
a,0.0015,2021-01-29,2021-02-01,600132.SH,sell,115.97550839897993,573.55366880966,128.88,66518.17833430048,99.77726750145072,1066048.4496554472,5460043.73,complete_account
a,0.0015,2021-01-29,2021-02-01,600295.SH,sell,2067.5820251265254,30.427403305557,11.24,62911.15214584507,94.3667282187676,1128865.2350730735,2361568.6,complete_account
a,0.0015,2021-01-29,2021-02-01,600339.SH,sell,4951.051658562842,10.236943123495,2.5,50683.6342301934,76.0254513452901,1179472.8438519216,679918.97,complete_account
a,0.0015,2021-01-29,2021-02-01,600690.SH,sell,60.35398689825326,1092.7511574824,31.8,65951.88904174385,98.92783356261577,1245325.8050601028,12524306.73,complete_account
a,0.0015,2021-01-29,2021-02-01,601318.SH,sell,295.4187668174929,196.06463103089,79.27,57921.17151567228,86.88175727350841,1303160.0948185015,57294831.92,complete_account
a,0.0015,2021-01-29,2021-02-01,601857.SH,sell,10669.523706971451,5.6802470167399,4.08,60605.53020656022,90.90829530984034,1363674.7167297518,3175693.61,complete_account
a,0.0015,2021-01-29,2021-02-01,601988.SH,sell,10277.794653142366,6.0748287027947,3.18,62435.84196033914,93.65376294050871,1426016.9049271503,3348654.7600000002,complete_account
a,0.0015,2021-01-29,2021-02-01,603179.SH,sell,802.9339119312654,67.927495446387,35.3,54541.289646460726,81.8119344696911,1480476.3826391413,960340.11,complete_account
a,0.0015,2021-01-29,2021-02-01,603596.SH,sell,1727.6679609249625,34.133329437612,33.92,58971.05966905912,88.45658950358867,1539358.9857186968,450729.61,complete_account
a,0.0015,2021-01-29,2021-02-01,688037.SH,sell,580.8448822539343,104.50083838813,104.4,60698.77716899079,91.04816575348619,1599966.7147219342,1079558.68,complete_account
a,0.0015,2021-01-29,2021-02-01,000737.SZ,buy,425.6742887354958,12.0818601121,4.48,5142.937209819925,7.714405814729887,1594816.0631062996,114122.084,complete_account
a,0.0015,2021-01-29,2021-02-01,002025.SZ,buy,216.36501100059644,289.48429090892,55.4,62634.271787008336,93.9514076805125,1532087.8399116108,2782962.8657,complete_account
a,0.0015,2021-01-29,2021-02-01,002179.SZ,buy,117.24336088534625,534.22446536874,68.62,62634.271787008336,93.9514076805125,1469359.616716922,7666117.941900001,complete_account
a,0.0015,2021-01-29,2021-02-01,002265.SZ,buy,1444.0195528474069,6.4877611015514,6.47,9368.453884843053,14.05268082726458,1459977.1101512518,58210.2972,complete_account
a,0.0015,2021-01-29,2021-02-01,002304.SZ,buy,73.59500759818457,851.06685672186,201.66,62634.271787008336,93.9514076805125,1397248.886956563,22959156.493400004,complete_account
a,0.0015,2021-01-29,2021-02-01,002841.SZ,buy,270.5438815788885,231.5124312606,140.66,62634.27178700833,93.95140768051249,1334520.6637618742,3797973.0462,complete_account
a,0.0015,2021-01-29,2021-02-01,002850.SZ,buy,517.8766669352221,120.94437881837,78.54,62634.271787008336,93.9514076805125,1271792.4405671854,2055527.7863,complete_account
a,0.0015,2021-01-29,2021-02-01,300059.SZ,buy,37.54463686183653,1668.2614887847,35.88,62634.271787008336,93.9514076805125,1209064.2173724966,88702543.83360001,complete_account
a,0.0015,2021-01-29,2021-02-01,300073.SZ,buy,260.70706096111934,240.24770006651,58.65,62634.271787008336,93.9514076805125,1146335.9941778078,5388220.860900001,complete_account
a,0.0015,2021-01-29,2021-02-01,300394.SZ,buy,493.8472277793495,126.82924650332,47.66,62634.271787008336,93.9514076805125,1083607.770983119,1940963.8989,complete_account
a,0.0015,2021-01-29,2021-02-01,300395.SZ,buy,283.8732342100539,220.64169579532,46.7,62634.27178700834,93.95140768051252,1020879.5477884301,1729921.8297000001,complete_account
a,0.0015,2021-01-29,2021-02-01,300442.SZ,buy,127.18570862272554,34.276680463808,34.1,4359.503894024153,6.53925584103623,1016513.5046385649,412258.78,complete_account
a,0.0015,2021-01-29,2021-02-01,300496.SZ,buy,105.82429434377505,591.87044123855,149.6,62634.271787008336,93.9514076805125,953785.281443876,10750162.3725,complete_account
a,0.0015,2021-01-29,2021-02-01,300724.SZ,buy,495.2760886011382,126.46334686561,125.4,62634.271787008336,93.9514076805125,891057.0582491872,5378985.4764,complete_account
a,0.0015,2021-01-29,2021-02-01,300759.SZ,buy,430.03365679169013,145.64969694302,145.0,62634.271787008336,93.9514076805125,828328.8350544984,5519072.496499999,complete_account
a,0.0015,2021-01-29,2021-02-01,600015.SH,buy,2805.0704762602154,22.328947638604,6.36,62634.27178700833,93.95140768051249,765600.6118598096,5665628.83,complete_account
a,0.0015,2021-01-29,2021-02-01,600346.SH,buy,213.24738591656953,293.71648106164,40.74,62634.271787008336,93.9514076805125,702872.3886651208,22736699.67,complete_account
a,0.0015,2021-01-29,2021-02-01,600563.SH,buy,263.64836132315287,237.56746096456,105.45,62634.271787008336,93.9514076805125,640144.165470432,3090585.08,complete_account
a,0.0015,2021-01-29,2021-02-01,600595.SH,buy,3431.847384403684,18.250890780183,2.51,62634.271787008336,93.9514076805125,577415.9422757432,110099.16,complete_account
a,0.0015,2021-01-29,2021-02-01,600600.SH,buy,472.5509892946723,132.54500192772,94.51,62634.271787008336,93.9514076805125,514687.7190810544,8051734.600000001,complete_account
a,0.0015,2021-01-29,2021-02-01,600795.SH,buy,142.0009453270539,441.08348463984,2.07,62634.271787008336,93.9514076805125,451959.49588636553,820406.12,complete_account
a,0.0015,2021-01-29,2021-02-01,601666.SH,buy,967.4319585782973,13.275010614842,4.88,12842.669519264282,19.264004278896422,439097.56236282235,539110.65,complete_account
a,0.0015,2021-01-29,2021-02-01,601899.SH,buy,3026.1730537811804,20.697518176876,10.44,62634.27178700833,93.95140768051249,376369.3391681335,36109667.64,complete_account
a,0.0015,2021-01-29,2021-02-01,603129.SH,buy,434.2305283985955,144.24198136874,139.53,62634.271787008336,93.9514076805125,313641.11597344466,4916521.94,complete_account
a,0.0015,2021-01-29,2021-02-01,603920.SH,buy,2564.960349391277,24.41919689007,22.37,62634.27178700833,93.95140768051249,250912.8927787558,718334.1,complete_account
a,0.0015,2021-01-29,2021-02-01,688018.SH,buy,469.47607485360163,133.41312825481,132.85,62634.271787008336,93.9514076805125,188184.66958406696,733691.93,complete_account
a,0.0015,2021-01-29,2021-02-01,688122.SH,buy,1044.5496751465448,59.962942191544,59.45,62634.271787008336,93.9514076805125,125456.4463893781,3906809.67,complete_account
a,0.0015,2021-01-29,2021-02-01,688363.SH,buy,318.7446369892122,196.50298238313,196.0,62634.27178700833,93.95140768051249,62728.223194689264,6089036.7,complete_account
a,0.0015,2021-01-29,2021-02-08,003035.SZ,buy,8464.09078202821,7.4,7.4,62634.27178700875,93.95140768051313,0.0,32484186.3754,complete_account
a,0.0015,2021-02-26,2021-03-01,000737.SZ,sell,5184.158002647293,14.967482951374,5.55,77593.79652185245,116.39069478277868,77477.40582706967,761505.72,complete_account
a,0.0015,2021-02-26,2021-03-01,002025.SZ,sell,4.367638062229247,289.69330483737,55.44,1265.2755045806773,1.897913256871016,78740.78341839348,4052021.8498000004,complete_account
a,0.0015,2021-02-26,2021-03-01,002179.SZ,sell,117.24336088534625,557.11312651978,71.56,65317.81534652213,97.97672301978321,143960.6220418958,7248987.4014,complete_account
a,0.0015,2021-02-26,2021-03-01,002265.SZ,sell,9654.219815836126,6.46770619861,6.45,62440.65734562681,93.66098601844021,206307.61840150418,80260.61,complete_account
a,0.0015,2021-02-26,2021-03-01,002304.SZ,sell,73.59500759818457,789.99903257842,187.19,58139.98480516728,87.20997720775092,264360.3932294637,20388710.226400003,complete_account
a,0.0015,2021-02-26,2021-03-01,002841.SZ,sell,270.5438815788885,213.73670072161,129.86,57825.156649089586,86.73773497363437,322098.81214357965,2146734.4209000003,complete_account
a,0.0015,2021-02-26,2021-03-01,002850.SZ,sell,517.8766669352221,108.19394010413,70.26,56031.1170837159,84.04667562557385,378045.88255166996,1057475.3334000001,complete_account
a,0.0015,2021-02-26,2021-03-01,003035.SZ,sell,8464.09078202821,6.85,6.85,57979.02185689323,86.96853278533985,435937.93587577785,16276392.309600001,complete_account
a,0.0015,2021-02-26,2021-03-01,300059.SZ,sell,37.54463686183653,1456.7065898446,31.33,54691.51992995976,82.03727989493964,490547.41852584266,67002725.778000005,complete_account
a,0.0015,2021-02-26,2021-03-01,300394.SZ,sell,493.8472277793495,122.14566543228,45.9,60321.2982589954,90.4819473884931,550778.2348374496,1308959.2793,complete_account
a,0.0015,2021-02-26,2021-03-01,300395.SZ,sell,283.8732342100539,219.17705070546,46.39,62218.49824837991,93.32774737256987,612903.405338457,1817044.6647,complete_account
a,0.0015,2021-02-26,2021-03-01,300442.SZ,sell,567.5688815284061,48.751290395739,48.5,27669.71536297611,41.504573044464166,640531.6161283886,2004281.1069999998,complete_account
a,0.0015,2021-02-26,2021-03-01,300475.SZ,sell,2441.106263846526,27.747857079875,12.88,67735.46772600104,101.60320158900156,708165.4806528005,602624.0436,complete_account
a,0.0015,2021-02-26,2021-03-01,300496.SZ,sell,105.82429434377505,476.38449083913,120.41,50413.052579369505,75.61957886905427,758502.913653301,7137927.0967,complete_account
a,0.0015,2021-02-26,2021-03-01,600015.SH,sell,2805.0704762602154,21.942755147999,6.25,61550.97463345885,92.32646195018827,819961.5618248096,2965774.13,complete_account
a,0.0015,2021-02-26,2021-03-01,600595.SH,sell,3431.847384403684,20.504984860604,2.82,70369.97866110098,105.55496799165147,890225.985517919,126936.69,complete_account
a,0.0015,2021-02-26,2021-03-01,600600.SH,sell,472.5509892946723,111.05955668877,79.19,52481.30338390601,78.72195507585901,942628.5669467491,8532321.83,complete_account
a,0.0015,2021-02-26,2021-03-01,600795.SH,sell,142.0009453270539,449.60683700003,2.11,63844.595879510896,95.76689381926634,1006377.3959324408,1069418.2,complete_account
a,0.0015,2021-02-26,2021-03-01,601666.SH,sell,4718.2087912593215,14.17270600478,5.21,66869.78606768677,100.30467910153016,1073146.877321026,719401.04,complete_account
a,0.0015,2021-02-26,2021-03-01,601899.SH,sell,3026.1730537811804,24.424657465433,12.32,73913.24026972869,110.86986040459304,1146949.2477303501,64486003.68,complete_account
a,0.0015,2021-02-26,2021-03-01,603129.SH,sell,434.23052839859554,152.99801650236,148.0,66436.40954975682,99.65461432463523,1213286.0026657823,3210003.61,complete_account
a,0.0015,2021-02-26,2021-03-01,603920.SH,sell,2564.960349391277,22.094078902772,20.24,56670.43634193251,85.00565451289877,1269871.433353202,855491.46,complete_account
a,0.0015,2021-02-26,2021-03-01,688018.SH,sell,469.47607485360163,126.13239675427,125.6,59216.14254007184,88.82421381010776,1328998.7516794638,683151.38,complete_account
a,0.0015,2021-02-26,2021-03-01,688122.SH,sell,60.884688059421705,62.4340811044,61.9,3801.279552318029,5.701919328477043,1332794.3293124533,2477110.35,complete_account
a,0.0015,2021-02-26,2021-03-01,688363.SH,sell,318.7446369892122,165.43345470939,165.01,52731.026467215794,79.0965397008237,1385446.2592399681,3395386.88,complete_account
a,0.0015,2021-02-26,2021-03-01,002415.SZ,buy,50.10175831955555,1225.7897056556,58.23,61414.21958335601,92.12132937503402,1323939.918327237,29118326.7506,complete_account
a,0.0015,2021-02-26,2021-03-01,002430.SZ,buy,890.4809190815289,68.967473942845,31.45,61414.21958335601,92.12132937503402,1262433.5774145059,2181256.015,complete_account
a,0.0015,2021-02-26,2021-03-01,002432.SZ,buy,2452.0629900090653,25.045938800752,8.18,61414.21958335601,92.12132937503402,1200927.2365017748,558084.6929,complete_account
a,0.0015,2021-02-26,2021-03-01,002756.SZ,buy,714.8302303232971,85.914412930718,41.35,61414.219583356,92.12132937503401,1139420.8955890436,4917039.672,complete_account
a,0.0015,2021-02-26,2021-03-01,002812.SZ,buy,156.84950909988515,391.54868852185,112.0,61414.21958335601,92.12132937503402,1077914.5546763125,13282331.4384,complete_account
a,0.0015,2021-02-26,2021-03-01,002920.SZ,buy,665.2424743294438,92.318548428918,90.43,61414.219583356,92.12132937503401,1016408.2137635815,3218541.4233999997,complete_account
a,0.0015,2021-02-26,2021-03-01,300014.SZ,buy,38.10551447930571,1611.6885028992,90.57,61414.21958335601,92.12132937503402,954901.8728508505,24883385.2762,complete_account
a,0.0015,2021-02-26,2021-03-01,300037.SZ,buy,219.06771800854006,280.34354007815,80.58,61414.21958335601,92.12132937503402,893395.5319381194,6028222.5235,complete_account
a,0.0015,2021-02-26,2021-03-01,300073.SZ,buy,44.766171859488836,201.0461571912,49.08,9000.066824511066,13.5001002367666,884381.9650133717,4207180.0618,complete_account
a,0.0015,2021-02-26,2021-03-01,300124.SZ,buy,42.29424033165415,1452.0705207558,89.89,61414.21958335601,92.12132937503402,822875.6241006406,23150147.6846,complete_account
a,0.0015,2021-02-26,2021-03-01,300413.SZ,buy,539.8472078094185,113.76222511655,66.2,61414.21958335601,92.12132937503402,761369.2831879096,7589598.137100001,complete_account
a,0.0015,2021-02-26,2021-03-01,300454.SZ,buy,233.88680090443887,262.58095517091,261.86,61414.21958335601,92.12132937503402,699862.9422751786,7559354.8979,complete_account
a,0.0015,2021-02-26,2021-03-01,300558.SZ,buy,507.75490852311975,120.95248820339,119.73,61414.21958335601,92.12132937503402,638356.6013624476,3931276.4138,complete_account
a,0.0015,2021-02-26,2021-03-01,300623.SZ,buy,317.52346601987205,193.41631770772,41.35,61414.21958335601,92.12132937503402,576850.2604497166,5290201.976600001,complete_account
a,0.0015,2021-02-26,2021-03-01,300724.SZ,buy,58.491556403268405,110.90250601923,109.97,6486.860186087605,9.730290279131408,570353.6699733499,3647697.7383,complete_account
a,0.0015,2021-02-26,2021-03-01,300759.SZ,buy,34.62868015710887,132.16956637078,131.58,4576.8576403575125,6.865286460536269,565769.9470465318,7263686.7804,complete_account
a,0.0015,2021-02-26,2021-03-01,300763.SZ,buy,205.75860433573646,298.47704197656,169.41,61414.21958335601,92.12132937503402,504263.6061338008,2358785.9863,complete_account
a,0.0015,2021-02-26,2021-03-01,600346.SH,buy,16.857177314621648,266.89700856411,37.02,4499.130198107296,6.7486952971609435,499757.7272403964,19224821.8,complete_account
a,0.0015,2021-02-26,2021-03-01,600563.SH,buy,37.76882518859963,203.75155210654,90.44,7695.456753417758,11.543185130126636,492050.72730184847,2117741.09,complete_account
a,0.0015,2021-02-26,2021-03-01,600862.SH,buy,311.37261413208654,197.23706195081,29.81,61414.21958335601,92.12132937503402,430544.38638911746,4944646.11,complete_account
a,0.0015,2021-02-26,2021-03-01,601012.SH,buy,57.529146299909165,1067.5322603119,109.41,61414.21958335601,92.12132937503402,369038.04547638644,76668807.94,complete_account
a,0.0015,2021-02-26,2021-03-01,601633.SH,buy,516.232194305183,118.96627188472,31.83,61414.21958335601,92.12132937503402,307531.7045636554,12209700.31,complete_account
a,0.0015,2021-02-26,2021-03-01,603259.SH,buy,208.80648793855374,294.12026508213,148.66,61414.21958335601,92.12132937503402,246025.36365092438,32273127.82,complete_account
a,0.0015,2021-02-26,2021-03-01,603501.SH,buy,210.4013002136509,291.89087482346,290.47,61414.21958335601,92.12132937503402,184519.02273819334,13676392.25,complete_account
a,0.0015,2021-02-26,2021-03-01,603596.SH,buy,1783.4712938781327,34.435216195609,34.22,61414.21958335601,92.12132937503402,123012.68182546229,876109.26,complete_account
a,0.0015,2021-02-26,2021-03-01,603605.SH,buy,346.8185716207599,177.07880894715,173.65,61414.219583356,92.12132937503401,61506.340912731255,1904136.26,complete_account
