market,signal_date,entry_date,exit_date,code,rank,entry_adjusted_close,exit_adjusted_close,qveris_gross_return,observable_signal_bar,original_label_start,original_label_end,original_fwd_ret,return_difference
a,2020-01-23,2020-02-03,2020-03-02,601818.SH,22,5.3371838019489,5.5231982508104,0.0348525469168921,True,2020-02-03,2020-03-02,0.03585648536682129,-0.001003938449929187
a,2020-01-23,2020-02-03,2020-03-02,002461.SZ,23,13.128442220427,13.482140346809,0.02694136291598004,True,2020-02-03,2020-03-02,0.02807021141052246,-0.0011288484945424226
a,2020-01-23,2020-02-03,2020-03-02,002831.SZ,24,61.768049030418,56.903532348535,-0.07875457875458292,True,2020-02-03,2020-03-02,-0.07885301113128662,9.843237670370542e-05
a,2020-01-23,2020-02-03,2020-03-02,601567.SH,25,35.382167162536,41.96149576714,0.1859504132231462,True,2020-02-03,2020-03-02,0.18592965602874756,2.0757194398646206e-05
a,2020-01-23,2020-02-03,2020-03-02,600995.SH,26,45.648631390532,48.709618335086,0.0670553935859921,True,2020-02-03,2020-03-02,0.06761002540588379,-0.0005546318198916822
a,2020-01-23,2020-02-03,2020-03-02,002032.SZ,27,388.83293586326,447.85822815648,0.1518011640710839,True,2020-02-03,2020-03-02,0.15177428722381592,2.6876847267987003e-05
a,2020-01-23,2020-02-03,2020-03-02,600563.SH,28,107.27066100876,121.55876134805,0.13319672131155413,True,2020-02-03,2020-03-02,0.13318026065826416,1.6460653289973592e-05
a,2020-01-23,2020-02-03,2020-03-02,603568.SH,29,49.93130380303,62.372029160361,0.24915682967958186,True,2020-02-03,2020-03-02,0.24952566623687744,-0.00036883655729558207
a,2020-01-23,2020-02-03,2020-03-02,600009.SH,30,163.04024950284,175.81769852344,0.07836990595612048,True,2020-02-03,2020-03-02,0.07844734191894531,-7.743596282483445e-05
a,2020-02-28,2020-03-02,2020-04-01,601696.SH,1,10.49,21.6,1.0591039084842708,True,2020-03-02,2020-04-01,1.0594539642333984,-0.00035005574912760906
a,2020-02-28,2020-03-02,2020-04-01,603290.SH,2,112.29,123.94,0.10374922076765514,True,2020-03-02,2020-04-01,0.10365772247314453,9.149829451060576e-05
a,2020-02-28,2020-03-02,2020-04-01,002414.SZ,3,155.72366997878,104.73534553857,-0.3274282223579629,True,2020-03-02,2020-04-01,-0.3277931213378906,0.00036489897992775244
a,2020-02-28,2020-03-02,2020-04-01,603160.SH,4,312.0999751957,263.61773474918,-0.15534201954396043,True,2020-03-02,2020-04-01,-0.15536737442016602,2.535487620558552e-05
a,2020-02-28,2020-03-02,2020-04-01,603345.SH,5,77.182428155462,88.249516524863,0.14338870431893502,True,2020-03-02,2020-04-01,0.14333128929138184,5.741502755318706e-05
a,2020-02-28,2020-03-02,2020-04-01,300548.SZ,6,120.74033634939,85.239178915115,-0.29402897579765075,True,2020-03-02,2020-04-01,-0.2939260005950928,-0.00010297520255797554
a,2020-02-28,2020-03-02,2020-04-01,603893.SH,7,64.1,55.61,-0.13244929797191884,True,2020-03-02,2020-04-01,-0.1324911117553711,4.1813783452249176e-05
a,2020-02-28,2020-03-02,2020-04-01,603129.SH,8,40.846423298194,31.947554725556,-0.21786163522012603,True,2020-03-02,2020-04-01,-0.21787863969802856,1.7004477902538007e-05
a,2020-02-28,2020-03-02,2020-04-01,002837.SZ,9,112.49687200596,93.70569076119,-0.16703736654806245,True,2020-03-02,2020-04-01,-0.1666666865348816,-0.0003706800131808574
a,2020-02-28,2020-03-02,2020-04-01,600595.SH,10,13.960840756156,13.015575496624,-0.06770833333337656,True,2020-03-02,2020-04-01,-0.0691489577293396,0.0014406243959630416
a,2020-02-28,2020-03-02,2020-04-01,300475.SZ,11,17.6724236779,15.741178766004,-0.10928013876846399,True,2020-03-02,2020-04-01,-0.10981911420822144,0.0005389754397574498
a,2020-02-28,2020-03-02,2020-04-01,688111.SH,12,249.46,226.36,-0.09260001603463475,True,2020-03-02,2020-04-01,-0.0925721526145935,-2.786342004124087e-05
a,2020-02-28,2020-03-02,2020-04-01,600995.SH,13,48.709618335086,48.643075140639,-0.0013661202185825116,True,2020-03-02,2020-04-01,-0.0014727115631103516,0.00010659134452783992
a,2020-02-28,2020-03-02,2020-04-01,603920.SH,14,26.046666257273,19.71185977248,-0.24320987654318849,True,2020-03-02,2020-04-01,-0.24310457706451416,-0.00010529947867432554
a,2020-02-28,2020-03-02,2020-04-01,603179.SH,15,33.741876901435,29.025583495023,-0.1397756686798719,True,2020-03-02,2020-04-01,-0.14036989212036133,0.0005942234404894275
a,2020-02-28,2020-03-02,2020-04-01,300718.SZ,16,40.947356359221,38.409716525357,-0.06197322756570445,True,2020-03-02,2020-04-01,-0.06186443567276001,-0.00010879189294443758
a,2020-02-28,2020-03-02,2020-04-01,603699.SH,17,15.368074813506,14.075115013698,-0.0841328413284208,True,2020-03-02,2020-04-01,-0.08388304710388184,-0.0002497942245389684
a,2020-02-28,2020-03-02,2020-04-01,603799.SH,18,70.872290396084,57.474008639327,-0.18904823989570552,True,2020-03-02,2020-04-01,-0.18907105922698975,2.2819331284229527e-05
a,2020-02-28,2020-03-02,2020-04-01,601100.SH,19,139.69333411277,136.30819677563,-0.024232633279461235,True,2020-03-02,2020-04-01,-0.0241582989692688,-7.433431019243653e-05
a,2020-02-28,2020-03-02,2020-04-01,600885.SH,20,109.79090187101,88.059484116854,-0.1979345955249333,True,2020-03-02,2020-04-01,-0.19781547784805298,-0.00011911767688033148
a,2020-02-28,2020-03-02,2020-04-01,000157.SZ,21,363.79265627867,301.27421460708,-0.1718518518518417,True,2020-03-02,2020-04-01,-0.1713147759437561,-0.0005370759080856047
a,2020-02-28,2020-03-02,2020-04-01,002487.SZ,22,21.865473010588,21.222370863218,-0.0294117647058717,True,2020-03-02,2020-04-01,-0.03004288673400879,0.0006311220281370877
