market,signal_date,symbol,target_weight,prediction,original_label_start,original_label_end,original_return,amt_log_20,is_holdout,rank,original_start_close,original_end_close,original_signal_close,original_start_volume,original_end_volume,original_start_amount,original_end_amount,high_52w
a,2020-02-28,300718.SZ,0.03333333333333333,0.3660656506436917,2020-03-02,2020-04-01,-0.06186443567276001,-0.46663029947497714,False,16,11.800000190734863,11.069999694824219,12.050000190734863,6236516.0,3852320.0,125307168.0,73989192.0,
a,2020-02-28,603699.SH,0.03333333333333333,0.34629385707665034,2020-03-02,2020-04-01,-0.08388304710388184,-1.6388596206620543,False,17,10.609999656677246,9.720000267028809,10.289999961853027,4515140.0,2591966.0,60784128.0,32478114.0,
a,2020-02-28,603799.SH,0.03333333333333333,0.3452338073939647,2020-03-02,2020-04-01,-0.18907105922698975,1.6561786324765004,False,18,27.450000762939453,22.260000228881836,27.049999237060547,55162600.0,66120600.0,1507318016.0,1443743360.0,
a,2020-02-28,601100.SH,0.03333333333333333,0.3412910161733953,2020-03-02,2020-04-01,-0.0241582989692688,-0.6873920716659799,False,19,38.90999984741211,37.970001220703125,36.459999084472656,9213800.0,2830900.0,347268128.0,108027144.0,
a,2020-02-28,600885.SH,0.03333333333333333,0.339655325458256,2020-03-02,2020-04-01,-0.19781547784805298,0.21069558450477077,False,20,16.479999542236328,13.220000267028809,16.170000076293945,12398806.0,11291961.0,424918016.0,319947008.0,
a,2020-02-28,000157.SZ,0.03333333333333333,0.333098816369698,2020-03-02,2020-04-01,-0.1713147759437561,-0.4643749392331605,False,21,5.019999980926514,4.159999847412109,4.670000076293945,99923104.0,48417500.0,486125888.0,201416800.0,
a,2020-02-28,002487.SZ,0.03333333333333333,0.3246299966300132,2020-03-02,2020-04-01,-0.03004288673400879,-1.899824280021026,False,22,4.659999847412109,4.519999980926514,4.409999847412109,6517858.0,4787251.0,30499076.0,22230896.0,
a,2020-02-28,002472.SZ,0.03333333333333333,0.32433161235504704,2020-03-02,2020-04-01,-0.08720928430557251,-2.112005281951325,False,23,5.159999847412109,4.710000038146973,4.900000095367432,8534274.0,4306200.0,45025348.0,21171972.0,
a,2020-02-28,600157.SH,0.03333333333333333,0.32255830713479994,2020-03-02,2020-04-01,-0.14569538831710815,-0.20823940241579475,False,24,1.5099999904632568,1.2899999618530273,1.4700000286102295,165077120.0,48724556.0,249884704.0,63283144.0,
a,2020-02-28,603596.SH,0.03333333333333333,0.32203595347184355,2020-03-02,2020-04-01,-0.26232874393463135,-0.37477790186717075,False,25,14.600000381469727,10.770000457763672,14.25,4606000.0,7550179.0,144110064.0,175507536.0,
a,2020-02-28,603338.SH,0.03333333333333333,0.3183500535962375,2020-03-02,2020-04-01,-0.17890572547912598,-0.6418323588592232,False,26,48.06999969482422,39.470001220703125,45.900001525878906,3038167.0,2977505.0,223196384.0,178549328.0,
a,2020-02-28,300604.SZ,0.03333333333333333,0.3154100442200582,2020-03-02,2020-04-01,-0.19170629978179932,0.10240118667801668,False,27,14.710000038146973,11.890000343322754,14.279999732971191,9456507.0,3903911.0,266548960.0,90122200.0,
a,2020-02-28,002532.SZ,0.03333333333333333,0.3142067108951581,2020-03-02,2020-04-01,-0.0335429310798645,-2.119354106181199,False,28,4.769999980926514,4.610000133514404,4.639999866485596,3732900.0,3397800.0,17600624.0,15884715.0,
a,2020-02-28,002265.SZ,0.03333333333333333,0.3137180645036883,2020-03-02,2020-04-01,-0.10833334922790527,-2.0528515894895443,False,29,8.399999618530273,7.489999771118164,8.109999656677246,3830410.0,2106436.0,32248720.0,15863988.0,
a,2020-02-28,300442.SZ,0.03333333333333333,0.3026539479574515,2020-03-02,2020-04-01,-0.0539325475692749,-1.6666112231010803,False,30,8.899999618530273,8.420000076293945,8.520000457763672,1055742.0,866187.0,17910484.0,14199062.0,
a,2020-03-31,300433.SZ,0.03333333333333333,0.6729894256298546,2020-04-01,2020-05-06,0.1965566873550415,1.4806923370775322,False,1,13.9399995803833,16.68000030517578,13.210000038146973,139521376.0,94333200.0,2158439680.0,1717548032.0,
a,2020-03-31,300207.SZ,0.03333333333333333,0.6123526810842465,2020-04-01,2020-05-06,0.036585330963134766,0.7878682405978648,False,2,13.9399995803833,14.449999809265137,13.619999885559082,41692736.0,64632996.0,610638272.0,951806528.0,
a,2020-03-31,300037.SZ,0.03333333333333333,0.5897353779744477,2020-04-01,2020-05-06,0.18279564380645752,-0.10063859157551322,False,3,18.600000381469727,22.0,18.549999237060547,7473553.0,7911005.0,274105024.0,333002304.0,
a,2020-03-31,002850.SZ,0.03333333333333333,0.5676550177861291,2020-04-01,2020-05-06,0.3915199041366577,-0.27020704047595034,False,4,40.33000183105469,56.119998931884766,39.5,3937292.0,3950446.0,172403264.0,233576960.0,
a,2020-03-31,000021.SZ,0.03333333333333333,0.5585456540811005,2020-04-01,2020-05-06,0.20512831211090088,1.3837149329046037,False,5,16.3799991607666,19.739999771118164,16.25,45544700.0,74165400.0,733952832.0,1435842176.0,
a,2020-03-31,300724.SZ,0.03333333333333333,0.5524000693985761,2020-04-01,2020-05-06,0.3843693733215332,-0.03620476043246294,False,6,43.7599983215332,60.58000183105469,43.43000030517578,3807794.0,4228333.0,180002208.0,274026528.0,
a,2020-03-31,603659.SH,0.03333333333333333,0.550761279997226,2020-04-01,2020-05-06,0.23953330516815186,0.31332251519269516,False,7,14.569999694824219,18.059999465942383,14.119999885559082,6647937.0,6147850.0,415650720.0,467433856.0,
a,2020-03-31,002384.SZ,0.03333333333333333,0.5337913563565587,2020-04-01,2020-05-06,0.29137754440307617,1.5301507802961007,False,8,20.18000030517578,26.059999465942383,19.84000015258789,57795696.0,53833208.0,1226213760.0,1445836800.0,
a,2020-03-31,300676.SZ,0.03333333333333333,0.4907688475569553,2020-04-01,2020-05-06,0.3097749948501587,1.0019522372384164,False,9,78.66999816894531,103.04000091552734,82.31999969482422,10018629.0,9602530.0,819296192.0,1003906176.0,
a,2020-03-31,300454.SZ,0.03333333333333333,0.46089420907383616,2020-04-01,2020-05-06,0.19744551181793213,0.7251134936796635,False,10,158.92999267578125,190.30999755859375,157.24000549316406,1948916.0,2597388.0,313003168.0,494975776.0,
a,2020-03-31,603179.SH,0.03333333333333333,0.4496436089168843,2020-04-01,2020-05-06,0.27848100662231445,-1.4200574674160844,False,11,7.900000095367432,10.100000381469727,7.860000133514404,1674972.0,2742475.0,34011692.0,69545072.0,
a,2020-03-31,603129.SH,0.03333333333333333,0.4488574117941191,2020-04-01,2020-05-06,0.34428513050079346,-0.914423332446502,False,12,28.610000610351562,38.459999084472656,28.479999542236328,1632617.0,1459313.0,51278744.0,60113096.0,
a,2020-03-31,300115.SZ,0.03333333333333333,0.41668618414828407,2020-04-01,2020-05-06,0.0526653528213501,0.9341308520061666,False,13,15.569999694824219,16.389999389648438,15.390000343322754,23314524.0,42213968.0,450353824.0,835284672.0,
a,2020-03-31,688036.SH,0.03333333333333333,0.3882497210665134,2020-04-01,2020-05-06,0.2956119775772095,-0.9819708154159374,False,14,25.979999542236328,33.65999984741211,25.760000228881836,2487600.0,6566700.0,64030824.0,216208592.0,
a,2020-03-31,300502.SZ,0.03333333333333333,0.3877996374537969,2020-04-01,2020-05-06,0.2717190980911255,-0.6775319214758092,False,15,10.819999694824219,13.760000228881836,10.619999885559082,6361700.0,7513700.0,68133808.0,100946560.0,
a,2020-03-31,002812.SZ,0.03333333333333333,0.3864584397352721,2020-04-01,2020-05-06,0.231306791305542,0.5957675535043087,False,16,42.93000030517578,52.86000061035156,40.45000076293945,16204245.0,9497005.0,733500352.0,520431776.0,
a,2020-03-31,300395.SZ,0.03333333333333333,0.38221053035014996,2020-04-01,2020-05-06,0.14820361137390137,-0.9271312294861824,False,17,13.359999656677246,15.34000015258789,13.460000038146973,1941182.0,3610611.0,40560464.0,85041320.0,
a,2020-03-31,002920.SZ,0.03333333333333333,0.37780801653796053,2020-04-01,2020-05-06,0.4164402484893799,-0.07546354845923212,False,18,29.440000534057617,41.70000076293945,29.06999969482422,5073700.0,9339900.0,148963840.0,381768416.0,
a,2020-03-31,600988.SH,0.03333333333333333,0.37456310453239183,2020-04-01,2020-05-06,-0.06178492307662964,1.2255821784644405,False,19,8.739999771118164,8.199999809265137,8.239999771118164,164694096.0,54045800.0,1376019200.0,441283968.0,
a,2020-03-31,002461.SZ,0.03333333333333333,0.3641420258252463,2020-04-01,2020-05-06,0.10613596439361572,-1.328251753646055,False,20,6.03000020980835,6.670000076293945,6.269999980926514,14055194.0,22121766.0,94926640.0,163505632.0,
a,2020-03-31,600584.SH,0.03333333333333333,0.36151818309971473,2020-04-01,2020-05-06,0.3403933048248291,1.516446847736417,False,21,19.829999923706055,26.579999923706055,19.200000762939453,65515296.0,203756640.0,1347445888.0,5516953600.0,
a,2020-03-31,300432.SZ,0.03333333333333333,0.36070067058440713,2020-04-01,2020-05-06,0.29914534091949463,-0.9247334076820976,False,22,2.3399999141693115,3.0399999618530273,2.299999952316284,5315500.0,11036190.0,46334296.0,121857416.0,
a,2020-03-31,601689.SH,0.03333333333333333,0.35478319429741,2020-04-01,2020-05-06,0.47058820724487305,-0.0891024079908866,False,23,10.880000114440918,16.0,10.680000305175781,20060500.0,16728100.0,219562176.0,265725872.0,
a,2020-03-31,300476.SZ,0.03333333333333333,0.35420096712106014,2020-04-01,2020-05-06,0.2598607540130615,-0.020949459771912232,False,24,17.239999771118164,21.719999313354492,16.950000762939453,9015012.0,22654328.0,165915296.0,517722752.0,
a,2020-03-31,300751.SZ,0.03333333333333333,0.3521862040731581,2020-04-01,2020-05-06,0.21921026706695557,-0.45926759443491055,False,25,29.8799991607666,36.43000030517578,30.100000381469727,995350.0,1059858.0,145584752.0,185359904.0,
a,2020-03-31,002126.SZ,0.03333333333333333,0.3501278257561997,2020-04-01,2020-05-06,0.17758190631866455,0.05012145379956042,False,26,7.940000057220459,9.350000381469727,7.880000114440918,27973270.0,57076652.0,235881760.0,551548096.0,
a,2020-03-31,002311.SZ,0.03333333333333333,0.34648245234843555,2020-04-01,2020-05-06,0.11465334892272949,0.30409524375720115,False,27,35.7599983215332,39.86000061035156,37.02000045776367,10758415.0,6893108.0,424024960.0,298720000.0,
a,2020-03-31,300548.SZ,0.03333333333333333,0.3440931587956981,2020-04-01,2020-05-06,0.18127882480621338,-0.45033210492242415,False,28,30.34000015258789,35.84000015258789,30.15999984741211,1050645.0,1485023.0,88916328.0,143957728.0,
a,2020-03-31,002371.SZ,0.03333333333333333,0.33809639906243394,2020-04-01,2020-05-06,0.3850749731063843,1.7067478695333351,False,29,85.36000061035156,118.2300033569336,85.4000015258789,7612266.0,11463923.0,896824768.0,1824309760.0,
a,2020-03-31,300285.SZ,0.03333333333333333,0.33747281973801085,2020-04-01,2020-05-06,0.13052117824554443,-0.1680583083351661,False,30,20.149999618530273,22.780000686645508,20.270000457763672,7678058.0,10862027.0,162638624.0,252508592.0,
a,2020-04-30,603392.SH,0.03333333333333333,1.4693268941405628,2020-05-06,2020-06-01,4.558712005615234,,False,1,5.28000020980835,29.350000381469727,4.800000190734863,33300.0,113200.0,175824.0,3322420.0,
a,2020-04-30,688278.SH,0.03333333333333333,0.6035723054247913,2020-05-06,2020-06-01,0.05778145790100098,-0.7936274228105832,False,2,36.689998626708984,38.810001373291016,35.58000183105469,3396356.0,1276399.0,126858688.0,51193572.0,
a,2020-04-30,000408.SZ,0.03333333333333333,0.4409677162203933,2020-05-06,2020-06-01,0.386707067489624,,False,3,3.309999942779541,4.590000152587891,,684000.0,9173100.0,2264040.0,41921068.0,
a,2020-04-30,300735.SZ,0.03333333333333333,0.4051527864902426,2020-05-06,2020-06-01,-0.04770016670227051,-0.02971433619230142,False,4,17.610000610351562,16.770000457763672,17.100000381469727,7386075.0,11344143.0,199442592.0,206043168.0,
a,2020-04-30,300677.SZ,0.03333333333333333,0.3678870534089529,2020-05-06,2020-06-01,0.6550616025924683,0.3275141873867935,False,5,18.670000076293945,30.899999618530273,19.469999313354492,5642597.0,5920566.0,303015136.0,518457856.0,
a,2020-04-30,002410.SZ,0.03333333333333333,0.3675245403699963,2020-05-06,2020-06-01,0.1185758113861084,0.16009828668259435,False,6,34.83000183105469,38.959999084472656,35.52000045776367,11137592.0,7997623.0,578477504.0,463979776.0,
a,2020-04-30,300450.SZ,0.03333333333333333,0.3623789661087226,2020-05-06,2020-06-01,0.11578953266143799,1.1672371962257069,False,7,22.799999237060547,25.440000534057617,22.3799991607666,22357960.0,22865804.0,853158080.0,989760576.0,
a,2020-04-30,603160.SH,0.03333333333333333,0.35696740862511506,2020-05-06,2020-06-01,-0.07377851009368896,1.5238541902969043,False,8,235.57000732421875,218.19000244140625,229.97000122070312,8646429.0,6966617.0,2057191168.0,1548366848.0,
a,2020-04-30,300757.SZ,0.03333333333333333,0.3494591980256043,2020-05-06,2020-06-01,-0.044169604778289795,-0.8557678679720703,False,9,28.299999237060547,27.049999237060547,26.969999313354492,1063527.0,849750.0,41449616.0,32562094.0,
a,2020-04-30,603568.SH,0.03333333333333333,0.33286376415586455,2020-05-06,2020-06-01,-0.046410441398620605,-0.6519904433499019,False,10,13.789999961853027,13.149999618530273,13.319999694824219,4601350.0,3048426.0,142400208.0,89624352.0,
a,2020-04-30,600763.SH,0.03333333333333333,0.32018923312168873,2020-05-06,2020-06-01,0.14653491973876953,0.42900980596794897,False,11,87.01000213623047,99.76000213623047,85.98999786376953,3850726.0,3849832.0,471600448.0,544389632.0,
a,2020-04-30,603596.SH,0.03333333333333333,0.31807212898257714,2020-05-06,2020-06-01,0.023880600929260254,-0.19794259396276032,False,12,13.399999618530273,13.720000267028809,13.0600004196167,8066266.0,5951420.0,233868112.0,176212992.0,
a,2020-04-30,300570.SZ,0.03333333333333333,0.3126625404519287,2020-05-06,2020-06-01,-0.05028814077377319,-0.8442110217692517,False,13,19.09000015258789,18.1299991607666,18.540000915527344,3525858.0,3996929.0,72978360.0,78585208.0,
a,2020-04-30,688018.SH,0.03333333333333333,0.3024632726426249,2020-05-06,2020-06-01,-0.10719144344329834,-0.08770406387419269,False,14,73.41999816894531,65.55000305175781,67.33999633789062,1311914.0,1141877.0,263115568.0,206317920.0,
a,2020-04-30,302132.SZ,0.03333333333333333,0.2987247794847749,2020-05-06,2020-06-01,0.010456204414367676,-0.774527019805919,False,15,10.520000457763672,10.630000114440918,10.329999923706055,8816300.0,8190500.0,91425032.0,85959296.0,
a,2020-04-30,603688.SH,0.03333333333333333,0.29860478420646414,2020-05-06,2020-06-01,-0.10835689306259155,-0.49687928283143873,False,16,14.119999885559082,12.59000015258789,13.6899995803833,8306832.0,5778109.0,198148688.0,123288616.0,
a,2020-04-30,600707.SH,0.03333333333333333,0.2970231794725657,2020-05-06,2020-06-01,-0.04096388816833496,-1.1733288812401155,False,17,4.150000095367432,3.9800000190734863,4.090000152587891,38032828.0,17407084.0,155095360.0,69297920.0,
a,2020-04-30,002312.SZ,0.03333333333333333,0.28300197875914906,2020-05-06,2020-06-01,-0.013215839862823486,-0.7699646074088744,False,18,4.539999961853027,4.480000019073486,4.329999923706055,35466764.0,14112911.0,169765632.0,67255168.0,
a,2020-04-30,603179.SH,0.03333333333333333,0.27833357337094283,2020-05-06,2020-06-01,0.03267323970794678,-1.1903556472261028,False,19,10.100000381469727,10.430000305175781,9.970000267028809,2742475.0,4401470.0,69545072.0,85337464.0,
a,2020-04-30,002461.SZ,0.03333333333333333,0.27604348627905034,2020-05-06,2020-06-01,0.2473762035369873,-0.6967418063664266,False,20,6.670000076293945,8.319999694824219,6.619999885559082,22121766.0,15781162.0,163505632.0,141992992.0,
a,2020-04-30,002271.SZ,0.03333333333333333,0.27569722418250686,2020-05-06,2020-06-01,0.021860718727111816,1.2629359677477852,False,21,19.670000076293945,20.100000381469727,19.90999984741211,32046234.0,27608800.0,1207001344.0,1066264064.0,
a,2020-04-30,600595.SH,0.03333333333333333,0.27468473568264967,2020-05-06,2020-06-01,-0.019999980926513672,,False,22,1.5,1.4700000286102295,1.5499999523162842,14177299.0,7320014.0,21801756.0,10996131.0,
a,2020-04-30,600995.SH,0.03333333333333333,0.27005493556606225,2020-05-06,2020-06-01,-0.01909959316253662,-1.1645805274847367,False,23,7.329999923706055,7.190000057220459,7.210000038146973,5197500.0,5152300.0,37733848.0,36864708.0,
a,2020-04-30,603129.SH,0.03333333333333333,0.26858386619200597,2020-05-06,2020-06-01,0.29667186737060547,-0.996282511469468,False,24,38.459999084472656,49.869998931884766,38.459999084472656,1459313.0,2452776.0,60113096.0,128813256.0,
a,2020-04-30,300661.SZ,0.03333333333333333,0.26055758557129266,2020-05-06,2020-06-01,-0.019716918468475342,-0.7460637833238591,False,25,59.34000015258789,58.16999816894531,54.56999969482422,1988400.0,4135500.0,113666888.0,238494288.0,
a,2020-04-30,000895.SZ,0.03333333333333333,0.25798803432080025,2020-05-06,2020-06-01,-0.04085129499435425,0.6393819031470453,False,26,29.1299991607666,27.940000534057617,28.3700008392334,19731200.0,14428800.0,563621760.0,404078560.0,
