market,fee_per_side,date,signal_date,equity_before_trades,cash,holdings_value,equity,net_value,cash_weight,signal_exclusion_reserved_cash,trade_gross,fees_paid,held_stocks,pending_orders,stale_market_value,max_stale_trading_days,benchmark_close,benchmark_nav,account_evidence_status
a,0.003,2023-02-02,2023-01-31,2154594.395099427,71599.13671513773,2082995.2583842895,2154594.395099427,2.1545943950994273,0.033230911988812485,71599.1367151374,0.0,0.0,29,0,0.0,0,4181.1493,1.1336072926547418,complete_account
a,0.003,2023-02-03,2023-01-31,2142724.0007709903,71599.13671513773,2071124.8640558524,2142724.0007709903,2.1427240007709902,0.033415006640787656,71599.1367151374,0.0,0.0,29,0,0.0,0,4141.6319,1.1228932019556237,complete_account
a,0.003,2023-02-06,2023-01-31,2137217.481747133,71599.13671513773,2065618.3450319953,2137217.481747133,2.137217481747133,0.0335011000642793,71599.1367151374,0.0,0.0,29,0,0.0,0,4086.8779,1.1080481129027124,complete_account
a,0.003,2023-02-07,2023-01-31,2143835.7057342585,71599.13671513773,2072236.5690191207,2143835.7057342585,2.1438357057342583,0.03339767899360329,71599.1367151374,0.0,0.0,29,0,0.0,0,4094.2335,1.1100423879700607,complete_account
a,0.003,2023-02-08,2023-01-31,2133635.5118484586,71599.13671513773,2062036.375133321,2133635.5118484586,2.1336355118484587,0.03355734206594095,71599.1367151374,0.0,0.0,29,0,0.0,0,4076.1411,1.105137115493513,complete_account
a,0.003,2023-02-09,2023-01-31,2167014.8744334164,71599.13671513773,2095415.7377182788,2167014.8744334164,2.1670148744334163,0.03304044543480945,71599.1367151374,0.0,0.0,29,0,0.0,0,4130.8565,1.1199717391843058,complete_account
a,0.003,2023-02-10,2023-01-31,2161719.211684128,71599.13671513773,2090120.07496899,2161719.211684128,2.1617192116841277,0.033121386130142726,71599.1367151374,0.0,0.0,29,0,0.0,0,4106.3097,1.1133165280223083,complete_account
a,0.003,2023-02-13,2023-01-31,2173306.4981542993,71599.13671513773,2101707.3614391615,2173306.4981542993,2.1733064981542993,0.032944794844143685,71599.1367151374,0.0,0.0,29,0,0.0,0,4143.574,1.1234197506543426,complete_account
a,0.003,2023-02-14,2023-01-31,2183748.624015866,71599.13671513773,2112149.487300728,2183748.624015866,2.1837486240158657,0.032787261284436896,71599.1367151374,0.0,0.0,29,0,0.0,0,4145.2902,1.1238850525835644,complete_account
a,0.003,2023-02-15,2023-01-31,2181657.5407807743,71599.13671513773,2110058.4040656365,2181657.5407807743,2.1816575407807743,0.03281868734059597,71599.1367151374,0.0,0.0,29,0,0.0,0,4123.6893,1.1180285437600441,complete_account
a,0.003,2023-02-16,2023-01-31,2147031.8587495633,71599.13671513773,2075432.7220344255,2147031.8587495633,2.147031858749563,0.03334796194260352,71599.1367151374,0.0,0.0,29,0,0.0,0,4093.4876,1.1098401570476704,complete_account
a,0.003,2023-02-17,2023-01-31,2139297.0865225242,71599.13671513773,2067697.9498073866,2139297.0865225242,2.1392970865225243,0.03346853373765107,71599.1367151374,0.0,0.0,29,0,0.0,0,4034.507,1.0938491379551083,complete_account
a,0.003,2023-02-20,2023-01-31,2165609.0341010545,71599.13671513773,2094009.897385917,2165609.0341010545,2.1656090341010543,0.03306189417743105,71599.1367151374,0.0,0.0,29,0,0.0,0,4133.4896,1.1206856341323501,complete_account
a,0.003,2023-02-21,2023-01-31,2175269.1971298805,71599.13671513773,2103670.0604147427,2175269.1971298805,2.1752691971298805,0.03291506945880902,71599.1367151374,0.0,0.0,29,0,0.0,0,4144.3536,1.1236311184343342,complete_account
