date,market,rank,code,name,score,selected,target_weight
2026-09-08,hk2,184,02555.HK,茶百道,0.31724359885041986,False,0.0
2026-09-08,hk2,185,01299.HK,友邦保险,0.30511315754123514,False,0.0
2026-09-08,hk2,186,00345.HK,VITASOY INT'L,0.2997557068597901,False,0.0
2026-09-08,hk2,187,02020.HK,安踏体育,0.2841965488301812,False,0.0
2026-09-08,hk2,188,01117.HK,现代牧业,0.27868357932374355,False,0.0
2026-09-08,hk2,189,06699.HK,时代天使,0.25419782750729514,False,0.0
2026-09-08,hk2,190,02096.HK,先声药业,0.25352999524421815,False,0.0
2026-09-08,hk2,191,01339.HK,中国人民保险集团,0.2522586302165811,False,0.0
2026-09-08,hk2,192,00322.HK,康师傅控股,0.2519248499648895,False,0.0
2026-09-08,hk2,193,02343.HK,太平洋航运,0.23687828916802284,False,0.0
2026-09-08,hk2,194,01929.HK,周大福,0.2253895949602526,False,0.0
2026-09-08,hk2,195,09961.HK,携程集团-S,0.22059144398119862,False,0.0
2026-09-08,hk2,196,02688.HK,新奥能源,0.2110786283649643,False,0.0
2026-09-08,hk2,197,02382.HK,舜宇光学科技,0.201822273068947,False,0.0
2026-09-08,hk2,198,01999.HK,敏华控股,0.19813897700604455,False,0.0
2026-09-08,hk2,199,02883.HK,中海油田服务,0.18057504650852757,False,0.0
2026-09-08,hk2,200,00151.HK,中国旺旺,0.17209553741097025,False,0.0
2026-09-08,hk2,201,00914.HK,海螺水泥,0.1677066462379826,False,0.0
2026-09-08,hk2,202,03330.HK,灵宝黄金,0.15979165094498995,False,0.0
2026-09-08,hk2,203,00867.HK,康哲药业,0.15812002664613367,False,0.0
2026-09-08,hk2,204,01258.HK,中国有色矿业,0.15655995022266694,False,0.0
2026-09-08,hk2,205,06823.HK,香港电讯-SS,0.1557531481260978,False,0.0
2026-09-08,hk2,206,01513.HK,丽珠医药,0.13881410629704405,False,0.0
2026-09-08,hk2,207,06979.HK,珍酒李渡,0.13091149251956075,False,0.0
2026-09-08,hk2,208,00175.HK,吉利汽车,0.1269612339570707,False,0.0
2026-09-08,hk2,209,02556.HK,迈富时,0.12618263765359472,False,0.0
2026-09-08,hk2,210,00308.HK,香港中旅,0.12388118534448278,False,0.0
2026-09-08,hk2,211,00819.HK,天能动力,0.11757835751563511,False,0.0
2026-09-08,hk2,212,01816.HK,中广核电力,0.11579351749707012,False,0.0
2026-09-08,hk2,213,02162.HK,康诺亚-B,0.09223174816538739,False,0.0
2026-09-08,hk2,214,02386.HK,中石化炼化工程,0.08696367968363808,False,0.0
2026-09-08,hk2,215,00027.HK,银河娱乐,0.08687273787968014,False,0.0
