trade_date,wind_code,open,high,low,close,volume,amt
2026-02-13,02706.HK,82.3,99.6,82.3,92.6,9807072,857628446.3999999
2026-02-16,02706.HK,103.8,125.6,100.0,120.0,5956485,666530671.5
2026-02-20,02706.HK,138.0,157.0,133.0,154.1,9281502,1355563367.1000001
2026-02-23,02706.HK,150.0,161.6,114.0,120.8,6959937,942375469.8000001
2026-02-24,02706.HK,124.2,131.4,112.0,122.1,5069824,624348825.6
2026-02-25,02706.HK,125.0,130.0,100.5,107.9,4532458,527804734.1
2026-02-26,02706.HK,110.0,112.0,101.1,104.0,2743797,293586279.0
2026-02-27,02706.HK,102.1,102.9,88.0,91.5,4468859,432585551.2
2026-03-02,02706.HK,85.0,95.45,80.2,85.1,2734309,232552980.45
2026-03-03,02706.HK,86.8,94.1,84.0,86.85,3639480,315997850.99999994
2026-03-04,02706.HK,86.0,91.0,76.4,78.0,2830587,232108134.0
2026-03-05,02706.HK,81.0,85.15,74.55,78.1,1873046,149000809.29999998
2026-03-06,02706.HK,77.95,80.0,76.4,78.5,881760,68975676.0
2026-03-09,02706.HK,75.0,81.0,71.2,79.0,1717704,132263208.0
2026-03-10,02706.HK,85.0,87.95,79.4,84.75,4086246,346820129.25
2026-03-11,02706.HK,84.75,91.5,82.65,85.95,2874069,245301789.14999998
2026-03-12,02706.HK,86.65,89.6,83.1,83.3,1134700,96421132.5
2026-03-13,02706.HK,84.0,85.3,79.95,84.05,1230560,103397804.0
2026-03-16,02706.HK,84.8,87.4,78.2,81.3,1715490,142471444.5
2026-03-17,02706.HK,81.45,86.5,80.5,83.05,1419218,116730680.5
2026-03-18,02706.HK,83.55,95.9,81.55,91.95,3535901,310275312.75
2026-03-19,02706.HK,91.5,91.5,82.45,82.45,1337089,116293315.77499999
2026-03-20,02706.HK,84.6,85.2,79.5,80.0,627065,51607449.5
2026-03-23,02701.HK,14.3,16.5,10.9,11.25,58692800,749800520.0
2026-03-23,02706.HK,77.2,78.9,70.85,70.85,795360,58876524.00000001
2026-03-24,02706.HK,74.0,74.2,69.55,71.65,636126,46325875.95
2026-03-24,02701.HK,11.73,11.87,10.48,10.64,16721800,187033333.0
2026-03-25,02701.HK,10.77,13.69,10.77,12.92,54213600,642160091.9999999
2026-03-25,02706.HK,76.5,76.5,70.8,72.9,665422,49707023.4
