trade_date,wind_code,open,high,low,close,volume,amt
2024-12-02,02689.HK,3.21,3.24,3.18,3.19,4250000,13600000.0
2024-12-02,02696.HK,21.5,21.7,21.5,21.5,12300,264450.0
2024-12-03,02689.HK,3.27,3.27,3.16,3.22,3216108,10436270.46
2024-12-03,02696.HK,21.5,21.8,21.45,21.6,19412,418328.60000000003
2024-12-04,02689.HK,3.22,3.23,3.17,3.18,3579000,11452800.0
2024-12-04,02696.HK,21.6,21.75,21.45,21.6,86000,1857600.0000000002
2024-12-05,02689.HK,3.2,3.2,3.15,3.16,3398000,10805640.0
2024-12-05,02696.HK,21.5,21.8,21.3,21.5,28400,610600.0
2024-12-06,02689.HK,3.18,3.21,3.15,3.18,4563000,14510340.0
2024-12-06,02696.HK,21.6,22.2,21.6,22.15,214300,4687812.5
2024-12-09,02689.HK,3.19,3.38,3.13,3.34,10896700,35577725.5
2024-12-09,02696.HK,21.95,22.15,21.95,22.15,59319,1307983.9499999997
2024-12-10,02689.HK,3.5,3.56,3.26,3.26,20842000,70445960.0
2024-12-10,02696.HK,22.15,22.3,22.0,22.3,169800,3773805.0000000005
2024-12-11,02696.HK,22.4,22.4,22.15,22.25,48200,1076065.0
2024-12-11,02689.HK,3.31,3.44,3.29,3.35,10085639,33585177.87
2024-12-12,02696.HK,22.3,22.3,22.0,22.3,165700,3695110.0
2024-12-12,02689.HK,3.34,3.42,3.28,3.36,6105300,20452754.999999996
2024-12-13,02696.HK,21.9,22.3,21.9,22.2,13600,299879.99999999994
2024-12-13,02689.HK,3.43,3.43,3.27,3.29,9000000,30240000.000000004
2024-12-16,02696.HK,22.0,22.3,22.0,22.25,132500,2931562.5
2024-12-16,02689.HK,3.31,3.55,3.28,3.4,26834000,90028070.0
2024-12-17,02689.HK,3.37,3.57,3.3,3.41,14971000,50751690.0
2024-12-17,02696.HK,23.3,23.75,23.3,23.6,2378015,55764451.75000001
2024-12-18,02689.HK,3.41,3.45,3.27,3.29,28157000,94325950.0
2024-12-18,02696.HK,23.65,23.85,23.65,23.85,1535200,36461000.0
2024-12-19,02689.HK,3.34,3.34,3.2,3.21,22602000,74021550.0
2024-12-19,02696.HK,23.8,23.9,23.7,23.85,588900,14030542.500000002
2024-12-20,02689.HK,3.21,3.22,3.18,3.2,6827853,21883268.865000002
2024-12-20,02696.HK,23.9,23.95,23.8,23.9,610800,14598120.0
2024-12-23,02696.HK,23.95,23.95,23.8,23.9,699800,16742714.999999998
2024-12-23,02689.HK,3.22,3.27,3.2,3.21,5837000,18765955.0
2024-12-24,02689.HK,3.23,3.26,3.22,3.24,1628000,5266580.000000001
2024-12-24,02696.HK,23.95,24.0,23.85,23.9,520200,12445784.999999998
2024-12-27,02696.HK,23.8,23.95,23.8,23.9,478603,11414681.55
2024-12-27,02689.HK,3.26,3.3,3.25,3.27,5430000,17728950.0
2024-12-30,02689.HK,3.25,3.29,3.22,3.22,4974000,16090890.000000002
2024-12-30,02696.HK,23.85,23.95,23.85,23.9,318500,7604187.5
2024-12-31,02696.HK,23.85,23.9,23.6,23.7,100700,2394142.5
2024-12-31,02689.HK,3.22,3.24,3.14,3.15,8138000,25919530.0
2025-01-02,02689.HK,3.2,3.2,3.11,3.11,5773000,18213815.0
2025-01-02,02696.HK,23.6,23.6,23.3,23.5,568600,13390530.0
2025-01-03,02689.HK,3.15,3.17,3.07,3.09,7497000,23390640.0
2025-01-03,02696.HK,23.5,23.75,23.45,23.65,280900,6622217.5
2025-01-06,02689.HK,3.15,3.15,3.05,3.06,3312000,10283760.0
2025-01-06,02696.HK,23.65,23.8,23.55,23.65,370200,8755230.0
2025-01-07,02696.HK,23.6,23.65,23.4,23.5,668174,15735497.700000001
2025-01-07,02689.HK,3.1,3.1,3.03,3.09,4705000,14561974.999999998
2025-01-08,02696.HK,23.45,23.55,23.45,23.55,177807,4178464.5
2025-01-08,02689.HK,3.1,3.12,3.01,3.08,8342000,25776780.0
2025-01-09,02696.HK,23.55,23.65,23.5,23.6,849000,20015175.000000004
2025-01-09,02689.HK,3.11,3.11,3.0,3.0,4005649,12237257.694999998
2025-01-10,02689.HK,3.0,3.01,2.94,2.99,6786089,20324336.555
2025-01-10,02696.HK,23.5,23.5,23.2,23.2,1669300,38978155.0
2025-01-13,02696.HK,22.0,23.0,21.5,22.5,1939251,43148334.75
2025-01-13,02689.HK,3.0,3.0,2.92,2.98,7358791,22002785.09
2025-01-14,02696.HK,21.75,21.75,19.9,20.2,3446900,72298727.5
2025-01-14,02689.HK,2.96,3.04,2.96,3.02,4891000,14624090.000000002
2025-01-15,02696.HK,20.35,20.35,19.54,19.58,1312200,26198073.0
2025-01-15,02689.HK,3.0,3.0,2.97,3.0,4362000,13086000.0
2025-01-16,02689.HK,3.03,3.07,3.0,3.02,4725500,14294637.5
2025-01-16,02696.HK,19.6,19.7,19.2,19.3,680500,13235725.000000002
2025-01-17,02689.HK,3.04,3.11,3.03,3.09,4612000,14135780.0
2025-01-17,02696.HK,19.3,19.32,19.0,19.02,1089000,20865240.0
2025-01-20,02696.HK,19.0,19.34,18.96,19.0,1031800,19604200.0
2025-01-20,02689.HK,3.13,3.18,3.11,3.15,5207000,16349979.999999998
2025-01-21,02689.HK,3.24,3.26,3.13,3.13,3810000,12134850.0
2025-01-21,02696.HK,19.0,19.02,17.86,17.88,3111500,57376059.99999999
2025-01-22,02689.HK,3.14,3.15,3.04,3.05,4256000,13172319.999999998
2025-01-22,02696.HK,18.02,18.6,17.1,17.1,734500,12897820.000000002
2025-01-23,02689.HK,3.05,3.13,3.03,3.05,5498000,16768899.999999998
2025-01-23,02696.HK,15.3,17.0,15.2,15.74,6640200,103055904.0
2025-01-24,02696.HK,15.74,16.48,15.74,16.1,1144000,18212480.000000004
2025-01-24,02689.HK,3.11,3.11,3.04,3.07,8595000,26558550.0
2025-01-27,02689.HK,3.07,3.16,3.06,3.16,4566000,14223090.000000002
2025-01-27,02696.HK,16.1,17.0,16.1,17.0,1150500,19040775.0
2025-01-28,02689.HK,3.18,3.18,3.11,3.16,1065320,3377064.4
2025-01-28,02696.HK,17.02,17.02,16.66,16.76,628700,10618743.0
2025-02-03,02689.HK,3.16,3.16,2.98,3.04,5704470,17683857.0
2025-02-03,02696.HK,16.62,17.06,16.62,16.98,596103,10014530.4
2025-02-04,02689.HK,3.16,3.16,3.02,3.08,5099800,15911376.0
2025-02-04,02696.HK,17.4,18.02,17.04,17.76,1114200,19587635.999999996
2025-02-05,02696.HK,17.84,18.16,17.08,17.96,1675900,29998609.999999996
2025-02-05,02689.HK,3.08,3.14,3.05,3.08,9262000,28526960.0
2025-02-06,02696.HK,17.96,18.7,17.96,18.5,1021500,18621945.0
2025-02-06,02689.HK,3.1,3.17,3.09,3.15,6514841,20358878.125
2025-02-07,02689.HK,3.15,3.19,3.1,3.13,6799000,21348859.999999996
2025-02-07,02696.HK,18.68,20.5,18.6,20.05,1918200,37145943.00000001
2025-02-10,02696.HK,20.15,22.0,20.15,21.05,1854097,38194398.2
2025-02-10,02689.HK,3.24,3.39,3.21,3.33,20959564,68852167.74000001
2025-02-11,02689.HK,3.31,3.38,3.19,3.19,12618255,41009328.75
2025-02-11,02696.HK,20.8,21.05,20.4,20.75,893500,18562462.5
2025-02-12,02689.HK,3.19,3.31,3.18,3.29,9565180,30991183.200000003
2025-02-12,02696.HK,21.0,21.9,21.0,21.65,614600,13106345.0
2025-02-13,02689.HK,3.27,3.33,3.23,3.24,9434000,30707670.0
2025-02-13,02696.HK,21.65,21.9,20.8,20.9,964092,20511057.299999997
2025-02-14,02689.HK,3.32,3.35,3.28,3.32,8924575,29629589.0
2025-02-14,02696.HK,20.85,21.25,20.5,21.05,747834,15667122.300000003
2025-02-17,02689.HK,3.36,3.4,3.26,3.34,8163011,27346086.849999998
2025-02-17,02696.HK,21.05,21.8,20.75,20.95,1084100,22766100.0
2025-02-18,02696.HK,21.25,21.35,20.4,20.9,816200,17201415.0
2025-02-18,02689.HK,3.34,3.34,3.28,3.31,5341500,17760487.5
2025-02-19,02696.HK,20.9,21.15,20.55,20.95,573100,11992117.499999998
2025-02-19,02689.HK,3.3,3.37,3.28,3.37,3993550,13318489.25
2025-02-20,02696.HK,20.85,20.95,20.15,20.5,463300,9578727.5
2025-02-20,02689.HK,3.35,3.41,3.33,3.34,6460800,21611376.0
2025-02-21,02696.HK,20.7,21.3,20.6,21.3,576900,12114900.0
2025-02-21,02689.HK,3.35,3.35,3.25,3.3,10183700,33860802.5
2025-02-24,02696.HK,21.3,22.45,21.15,21.95,1266700,27392387.5
2025-02-24,02689.HK,3.33,3.35,3.26,3.3,9716000,32208540.0
2025-02-25,02696.HK,22.0,23.45,21.4,23.25,2853025,64549690.625
2025-02-25,02689.HK,3.3,3.31,3.23,3.24,6516038,21307444.26
2025-02-26,02689.HK,3.27,3.43,3.27,3.41,12161000,40617740.0
2025-02-26,02696.HK,23.25,28.2,23.05,27.65,5643200,143619440.0
2025-02-27,02689.HK,3.45,3.46,3.38,3.44,9329100,32138749.500000004
2025-02-27,02696.HK,27.65,29.2,26.85,28.25,3049156,85223910.2
2025-02-28,02689.HK,3.48,3.48,3.25,3.28,14951335,50535512.3
2025-02-28,02696.HK,27.8,28.7,26.8,27.45,1128965,31187658.125
2025-03-03,02689.HK,3.28,3.41,3.27,3.31,9836000,32409620.0
2025-03-03,02696.HK,27.45,28.1,26.0,27.6,1380949,38010621.225
2025-03-04,02696.HK,27.0,27.6,26.6,27.25,922655,25027016.875
2025-03-04,02689.HK,3.28,3.31,3.2,3.28,7478000,24527840.0
2025-03-05,02689.HK,3.22,3.34,3.22,3.31,4705000,15361825.0
2025-03-05,02696.HK,27.2,28.75,26.7,28.0,1923000,53074800.0
2025-03-06,02689.HK,3.33,3.46,3.28,3.46,21541437,73133178.615
2025-03-06,02696.HK,28.05,31.75,28.05,31.45,3802405,113121548.75
2025-03-07,02689.HK,3.46,3.55,3.38,3.47,20616182,71435070.63
2025-03-07,02696.HK,30.55,31.9,30.55,31.0,1079921,33234568.775
2025-03-10,02689.HK,3.51,3.58,3.45,3.49,10092800,35324800.0
2025-03-10,02696.HK,31.0,31.85,27.0,30.2,1653700,50603220.0
2025-03-11,02696.HK,30.15,30.8,29.25,30.0,651800,19602885.0
2025-03-11,02689.HK,3.48,3.49,3.35,3.47,9826168,34145933.800000004
2025-03-12,02689.HK,3.43,3.49,3.34,3.36,11070511,37584384.845
2025-03-12,02696.HK,30.0,30.75,29.6,29.6,511700,15248660.0
2025-03-13,02696.HK,29.6,29.7,28.3,29.1,321100,9424285.0
2025-03-13,02689.HK,3.36,3.38,3.28,3.35,4742000,15909410.0
2025-03-14,02689.HK,3.36,3.46,3.31,3.4,6657015,22500710.7
2025-03-14,02696.HK,29.0,31.0,28.8,30.95,1030000,30874250.0
2025-03-17,02696.HK,30.95,30.95,29.7,30.2,494200,15110165.0
2025-03-17,02689.HK,3.5,3.57,3.44,3.48,8908000,31088920.000000004
2025-03-18,02696.HK,30.5,31.75,30.3,31.45,1260300,39037792.5
2025-03-18,02689.HK,3.52,3.54,3.46,3.5,4045000,14197950.0
2025-03-19,02689.HK,3.5,3.5,3.42,3.46,6282001,21861363.48
2025-03-19,02696.HK,31.15,31.35,30.0,30.25,1085315,33319170.5
2025-03-20,02689.HK,3.44,3.47,3.39,3.39,6254000,21357410.0
2025-03-20,02696.HK,30.3,34.65,30.1,33.85,4609600,147852920.0
2025-03-21,02696.HK,33.8,33.8,29.35,30.5,4173800,134187670.0
2025-03-21,02689.HK,3.39,3.49,3.35,3.37,9535000,32228300.0
2025-03-24,02689.HK,3.39,3.54,3.31,3.45,15459000,52869780.0
2025-03-24,02696.HK,30.5,31.65,29.3,31.6,1043100,32388255.0
2025-03-25,02696.HK,31.6,32.3,26.75,28.9,1587550,48023387.5
2025-03-25,02689.HK,3.44,3.45,3.37,3.41,4313000,14772025.0
2025-03-26,02689.HK,3.36,3.43,3.34,3.38,4327666,14584234.42
2025-03-26,02696.HK,28.9,31.1,28.9,31.1,1899500,56985000.0
2025-03-27,02689.HK,3.41,3.41,3.35,3.36,3168040,10723815.399999999
2025-03-27,02696.HK,31.0,32.95,29.9,32.65,2411570,76748215.25
2025-03-28,02696.HK,32.65,36.8,32.15,34.65,2978800,100236620.0
2025-03-28,02689.HK,3.38,3.38,3.3,3.33,3866000,12970430.0
2025-03-31,02689.HK,3.33,3.33,3.24,3.29,6818000,22567580.0
2025-03-31,02696.HK,34.8,34.8,33.1,34.35,791929,27380945.175
2025-04-01,02689.HK,3.29,3.33,3.27,3.3,2830963,9328023.084999999
2025-04-01,02696.HK,34.35,36.45,34.35,35.8,2530000,88739750.0
2025-04-02,02689.HK,3.3,3.33,3.27,3.32,4461284,14766850.04
2025-04-02,02696.HK,36.2,36.2,33.8,34.0,1618500,56809350.0
2025-04-03,02696.HK,34.3,34.3,31.95,33.05,1246700,41982622.5
2025-04-03,02689.HK,3.32,3.32,3.23,3.28,4177000,13784100.0
2025-04-07,02689.HK,3.14,3.15,2.84,2.88,17581000,52918809.99999999
2025-04-07,02696.HK,32.1,32.1,23.0,26.75,3157500,92909437.5
2025-04-08,02689.HK,2.9,2.96,2.82,2.85,17076000,49093500.0
2025-04-08,02696.HK,26.0,27.9,24.85,26.1,1032517,26897067.85
2025-04-09,02689.HK,2.82,2.93,2.68,2.91,12686466,36346725.09
2025-04-09,02696.HK,26.05,26.05,23.75,25.6,1434500,37045962.50000001
2025-04-10,02689.HK,2.96,2.98,2.91,2.94,5243292,15467711.4
2025-04-10,02696.HK,26.3,27.8,25.65,26.0,1170100,30598115.0
2025-04-11,02696.HK,26.0,28.95,26.0,28.6,1042300,28454790.0
2025-04-11,02689.HK,2.95,2.98,2.91,2.98,7070000,20962550.0
2025-04-14,02689.HK,2.99,3.05,2.98,3.01,7554086,22662258.0
2025-04-14,02696.HK,29.8,30.7,28.8,30.35,1552800,46700460.00000001
2025-04-15,02689.HK,3.0,3.04,2.94,2.97,7182130,21438658.05
2025-04-15,02696.HK,30.4,32.1,29.55,31.85,2122700,66069037.5
2025-04-16,02696.HK,31.85,34.05,30.75,32.0,4173000,133223025.0
2025-04-16,02689.HK,2.98,2.98,2.84,2.89,6391000,18757585.0
2025-04-17,02689.HK,2.9,2.91,2.84,2.87,5179491,14942831.534999998
