trade_date,wind_code,open,high,low,close,volume,amt
2024-12-02,09888.HK,82.4,83.45,81.75,82.9,5353498,442466609.70000005
2024-12-02,09898.HK,61.858240283399,63.665240509069,61.774193761275,63.245007898449,168280,10526187.302020691
2024-12-03,09888.HK,83.55,84.55,82.55,84.15,6184445,518565713.24999994
2024-12-03,09898.HK,63.034891593138,65.220101168367,63.034891593138,64.88391507987,121972,7801256.343760066
2024-12-04,09898.HK,64.337612686063,64.88391507987,63.202984637386,64.211542902877,62120,3992736.7725924756
2024-12-04,09888.HK,83.95,84.3,82.8,83.65,5086161,426220291.8000001
2024-12-05,09898.HK,63.034891593138,65.262124429429,61.984310066586,62.404542677207,162980,10222059.498690415
2024-12-05,09888.HK,83.05,83.95,82.2,83.85,6892898,575212338.0999999
2024-12-06,09888.HK,83.85,85.45,83.05,84.95,8190066,691241570.4000001
2024-12-06,09898.HK,62.362519416145,63.917380075442,62.362519416145,63.833333553318,370957,23406617.514996544
2024-12-09,09898.HK,65.262124429429,66.732938566602,63.665240509069,66.48079900023,177167,11670249.257631198
2024-12-09,09888.HK,84.2,87.15,83.1,87.1,11485880,983765622.0000001
2024-12-10,09898.HK,67.69947357103,68.581962053334,64.631775513498,65.178077907305,106060,7046496.554896105
2024-12-10,09888.HK,90.15,90.2,85.35,85.55,16555996,1454444248.6
2024-12-11,09898.HK,65.934496606422,67.237217699347,65.934496606422,66.816985088726,79160,5254303.645493958
2024-12-11,09888.HK,86.7,87.65,85.35,85.5,8289828,713754190.8
2024-12-12,09898.HK,67.027101394037,68.49791553121,66.859008349788,67.69947357103,63440,4273526.957891926
2024-12-12,09888.HK,87.25,89.1,86.5,87.6,8112981,709277363.925
2024-12-13,09898.HK,67.825543354217,67.825543354217,66.228659433857,66.228659433857,28080,1882121.0071445592
2024-12-13,09888.HK,87.7,88.35,86.85,86.85,11272825,983835801.8750001
2024-12-16,09888.HK,87.6,88.0,86.7,87.2,7688968,672015803.2
2024-12-16,09898.HK,67.615427048906,68.077682920589,66.438775739168,66.732938566602,80180,5386025.977525715
2024-12-17,09888.HK,85.35,87.4,85.3,86.25,7684018,659288744.4
2024-12-17,09898.HK,65.89247334536,67.111147916161,64.88391507987,65.850450084298,43780,2883852.5938752135
2024-12-18,09898.HK,67.657450309968,68.581962053334,67.657450309968,67.993636398465,40380,2738795.4406432626
2024-12-18,09888.HK,87.05,88.25,87.05,87.75,5913967,516880715.8
2024-12-19,09898.HK,65.934496606422,66.943054871913,65.304147690491,66.396752478105,56280,3723801.34923859
2024-12-19,09888.HK,86.25,86.6,81.75,84.1,16602057,1414080204.975
2024-12-20,09888.HK,82.65,82.9,81.25,81.95,16235775,1336204282.5000002
2024-12-20,09898.HK,65.220101168367,65.976519867484,64.08547311969,64.67379877456,58760,3816282.7803231953
2024-12-23,09898.HK,63.959403336504,64.67379877456,63.329054420573,63.371077681635,35800,2279215.6102246884
2024-12-23,09888.HK,82.95,85.3,82.95,84.55,9231553,773142563.75
2024-12-24,09888.HK,84.95,86.5,84.8,85.65,4425648,377507774.40000004
2024-12-24,09898.HK,63.959403336504,64.925938340932,63.539170725883,64.001426597566,17240,1103022.3540316834
2024-12-27,09898.HK,64.001426597566,64.463682469249,62.908821809952,62.992868332076,53180,3376778.3021791806
2024-12-27,09888.HK,85.6,85.85,83.6,85.0,6571138,560518071.4
2024-12-30,09898.HK,62.992868332076,64.295589425001,62.992868332076,64.08547311969,16625,1056338.7133178047
2024-12-30,09888.HK,84.05,85.0,83.45,83.8,8384996,703710789.3
2024-12-31,09888.HK,82.55,83.0,81.8,82.7,5223124,431560620.5
2024-12-31,09898.HK,64.08547311969,64.08547311969,62.320496155082,62.824775287828,25440,1614298.359743629
2025-01-02,09888.HK,81.5,82.35,80.2,80.8,9971885,809218467.75
2025-01-02,09898.HK,62.824775287828,63.749287031194,61.353961150654,61.606100717027,40180,2499816.298937537
2025-01-03,09888.HK,80.8,81.8,80.35,81.05,6856772,554884274.1
2025-01-03,09898.HK,61.606100717027,62.194426371896,60.513495929413,60.681588973661,37732,2307079.5537045198
2025-01-06,09888.HK,81.5,81.85,80.3,80.75,4711696,382236338.0
2025-01-06,09898.HK,60.639565712599,61.353961150654,60.429449407288,60.513495929413,27540,1668277.6588105054
2025-01-07,09898.HK,60.513495929413,61.017775062158,59.925170274543,61.017775062158,37960,2306663.5234200177
2025-01-07,09888.HK,80.3,81.25,79.5,80.45,8407835,675779738.125
2025-01-08,09898.HK,60.975751801096,61.017775062158,58.916612009053,59.673030708171,35660,2151167.7921402305
2025-01-08,09888.HK,79.9,80.55,78.9,79.85,4364119,348584005.125
2025-01-09,09888.HK,79.65,79.95,78.85,78.85,3886965,308041976.25
2025-01-09,09898.HK,60.093263318792,60.555519190475,59.336844619674,59.336844619674,10240,611482.1526449459
2025-01-10,09898.HK,59.883147013481,59.883147013481,58.496379398432,58.496379398432,26600,1574447.7012784427
2025-01-10,09888.HK,78.9,79.4,77.3,77.7,5415352,424022061.6000001
2025-01-13,09888.HK,76.0,76.45,74.3,75.9,8584614,652001433.3000001
2025-01-13,09898.HK,58.24423983206,58.706495703743,57.151635044445,57.65591417719,79960,4633688.157289815
2025-01-14,09888.HK,76.0,77.95,75.5,77.55,9041148,694134137.7
2025-01-14,09898.HK,57.781983960377,60.26135636304,57.781983960377,59.883147013481,17720,1042513.0604283819
2025-01-15,09888.HK,76.6,78.5,76.6,78.5,5969113,462904713.15
2025-01-15,09898.HK,60.933728540033,61.227891367468,59.715053969233,60.009216796667,26160,1581933.725004036
2025-01-16,09898.HK,60.555519190475,61.311937889592,60.513495929413,60.849682017909,26720,1621973.4881440103
2025-01-16,09888.HK,79.5,80.5,78.1,79.1,7519739,596315302.6999999
2025-01-17,09898.HK,60.513495929413,60.975751801096,60.093263318792,60.681588973661,7340,444785.96159428154
2025-01-17,09888.HK,78.85,79.2,77.85,78.65,3404284,268087365.0
2025-01-20,09898.HK,62.572635721455,63.245007898449,61.438007672779,62.740728765703,57560,3606518.6299404074
2025-01-20,09888.HK,80.4,82.3,80.3,80.8,6829887,550488892.1999999
2025-01-21,09888.HK,81.3,82.2,80.6,81.75,5659856,461419760.40000004
2025-01-21,09898.HK,62.782752026766,63.87535681438,62.026333327648,63.87535681438,45980,2911869.922257947
2025-01-22,09888.HK,81.4,81.7,79.6,80.15,7237960,584646219.0
2025-01-22,09898.HK,63.833333553318,63.833333553318,62.026333327648,62.27847289402,44840,2827426.700549318
2025-01-23,09888.HK,80.65,81.15,79.4,79.8,5781226,463798855.84999996
2025-01-23,09898.HK,62.614658982517,63.034891593138,61.606100717027,62.27847289402,13800,861762.6099481053
2025-01-24,09898.HK,61.774193761275,62.362519416145,60.891705278971,62.152403110834,28540,1768432.5373649956
2025-01-24,09888.HK,79.9,81.95,79.75,81.55,6394920,516229916.99999994
2025-01-27,09888.HK,83.95,85.75,83.95,84.75,11700469,986934560.15
2025-01-27,09898.HK,62.530612460393,63.0769148542,62.110379849772,62.656682243579,29185,1826795.5979677115
2025-01-28,09888.HK,86.4,88.6,86.4,87.8,12992966,1131687338.6
2025-01-28,09898.HK,63.329054420573,63.623217248007,62.86679854889,63.623217248007,38500,2443831.229620165
2025-02-03,09898.HK,62.572635721455,62.950845071014,60.681588973661,62.614658982517,29971,1875994.2047863724
2025-02-03,09888.HK,85.9,85.9,80.3,84.45,18350466,1563000941.5500002
2025-02-04,09898.HK,64.967961601994,66.859008349788,64.67379877456,66.060566389609,112491,7369765.071151706
2025-02-04,09888.HK,85.55,88.0,84.5,87.35,13972070,1207885451.4999998
2025-02-05,09898.HK,64.757845296684,65.556287256864,64.253566163939,64.799868557746,31960,2070332.2673937916
2025-02-05,09888.HK,89.35,89.4,86.65,87.8,18330833,1623653532.975
2025-02-06,09888.HK,86.2,86.7,85.05,86.65,12184565,1053051030.1250001
2025-02-06,09898.HK,66.102589650671,66.816985088726,65.976519867484,66.48079900023,63220,4190960.9152549803
2025-02-07,09888.HK,85.5,86.8,85.3,86.25,14492035,1244503505.625
2025-02-07,09898.HK,68.077682920589,70.893241411749,68.077682920589,70.725148367501,157660,10941827.190440135
2025-02-10,09888.HK,86.7,89.6,86.7,89.45,18041542,1589008811.65
2025-02-10,09898.HK,71.145380978122,71.229427500246,69.590520318824,70.767171628563,74500,5286242.584599016
2025-02-11,09888.HK,91.1,92.2,88.75,88.75,11339412,1019696624.1
2025-02-11,09898.HK,70.641101845377,70.893241411749,68.49791553121,68.49791553121,164800,11465055.031830769
2025-02-12,09898.HK,68.161729442713,69.044217925017,67.741496832092,68.455892270148,77820,5315791.660847422
2025-02-12,09888.HK,88.45,89.05,85.1,88.9,26625584,2361023661.2000003
2025-02-13,09898.HK,68.455892270148,70.893241411749,68.245775964837,68.245775964837,124760,8527450.064498363
2025-02-13,09888.HK,91.0,99.6,90.85,94.0,46646171,4314770817.5
2025-02-14,09898.HK,70.220869234756,73.792846425034,70.178845973694,73.792846425034,128220,9232719.310949137
2025-02-14,09888.HK,94.45,96.7,93.55,96.55,27036137,2581951083.5
2025-02-17,09888.HK,97.0,97.15,88.1,89.85,40441848,3778279649.4
2025-02-17,09898.HK,73.960939469282,75.809962956014,71.607636849805,72.784288159543,151340,11104211.374673186
2025-02-18,09888.HK,90.05,91.95,88.85,90.2,26888029,2423283613.625
2025-02-18,09898.HK,73.12047424804,74.633311646275,72.32203228786,73.288567292289,73820,5403957.723253543
2025-02-19,09888.HK,88.65,88.65,83.65,88.35,18488188,1636204638.0
2025-02-19,09898.HK,71.271450761308,72.448102071047,70.767171628563,71.943822938302,82320,5894740.665475948
2025-02-20,09888.HK,86.4,86.95,85.25,85.5,17227243,1480681535.8500001
2025-02-20,09898.HK,71.775729894053,73.960939469282,68.245775964837,68.329822486962,124905,8749942.01007534
2025-02-21,09898.HK,71.187404239184,74.423195340965,71.187404239184,74.381172079903,142080,10341191.661707941
2025-02-21,09888.HK,88.3,89.5,86.4,89.5,18990437,1688249849.3000002
2025-02-24,09888.HK,89.0,91.3,86.9,89.5,17193197,1534492832.25
2025-02-24,09898.HK,75.809962956014,76.902567743628,74.465218602027,75.305683823269,240616,18180421.23272198
2025-02-25,09888.HK,85.35,87.3,85.05,86.0,16802850,1439584173.75
2025-02-25,09898.HK,73.12047424804,73.12047424804,70.51503206219,72.237985765736,143843,10454398.48188079
2025-02-26,09898.HK,72.195962504674,72.826311420606,71.145380978122,72.364055548922,188340,13613216.900107134
2025-02-26,09888.HK,87.2,89.8,87.15,88.85,13153850,1157867646.25
2025-02-27,09888.HK,87.4,88.55,86.5,87.75,15592278,1365493745.8500001
2025-02-27,09898.HK,73.078450986978,73.582730119723,70.220869234756,70.725148367501,153011,11001766.270414092
2025-02-28,09888.HK,86.6,86.6,83.2,83.5,23627254,2009497952.7
2025-02-28,09898.HK,70.599078584315,70.599078584315,65.976519867484,66.69091530554,143200,9829963.562513618
2025-03-03,09888.HK,84.1,85.15,82.8,83.3,9287956,777401917.1999999
2025-03-03,09898.HK,65.808426823236,68.161729442713,65.556287256864,66.102589650671,142900,9425042.127060656
