trade_date,wind_code,open,high,low,close,volume,amt
2021-12-01,02208.HK,15.325623329717,15.325623329717,14.936288787854,15.095562009525,5018859,76339819.91526139
2021-12-01,02252.HK,59.7,59.8,53.65,53.65,962891,54571847.425
2021-12-02,02208.HK,15.113259034155,15.219441181936,14.918591763223,15.113259034155,5490410,82977988.53371495
2021-12-02,02252.HK,52.05,53.2,50.0,50.35,661375,33862400.0
2021-12-03,02208.HK,15.130956058785,15.130956058785,14.281498876538,14.865500689333,7353562,110290402.23880205
2021-12-03,02252.HK,50.35,53.4,50.25,53.0,709135,36644551.125
2021-12-06,02208.HK,14.723924492292,15.254835231196,14.723924492292,14.847803664703,4356926,64420915.6360718
2021-12-06,02252.HK,53.0,54.45,51.4,53.0,351545,18631885.0
2021-12-07,02252.HK,53.4,54.85,51.7,54.5,301037,16240946.15
2021-12-07,02208.HK,14.900894738593,15.130956058785,14.617742344511,15.130956058785,6539622,98198476.08762535
2021-12-08,02252.HK,54.85,57.2,54.7,56.0,274003,15186616.274999999
2021-12-08,02208.HK,15.095562009525,15.714957871581,15.077864984895,15.431805477498,5212542,79562592.58777092
2021-12-09,02252.HK,56.6,57.85,55.7,57.05,209000,11876425.0
2021-12-09,02208.HK,15.431805477498,15.67956382232,15.130956058785,15.64416977306,5430571,84380144.996199
2021-12-10,02252.HK,57.05,58.0,55.4,55.9,175016,9884028.6
2021-12-10,02208.HK,15.555684649909,15.64416977306,15.201744157306,15.237138206566,4367957,67250863.07284999
2021-12-13,02252.HK,55.9,57.3,55.5,55.5,1135988,63274531.6
2021-12-13,02208.HK,15.343320354347,15.66186679769,15.184047132676,15.307926305087,5365279,82226245.0128407
2021-12-14,02208.HK,15.272532255827,15.62647274843,15.130956058785,15.290229280457,4727811,72247480.0908102
2021-12-14,02252.HK,55.0,55.5,51.4,52.15,875223,46890072.225
2021-12-15,02208.HK,15.237138206566,15.414108452868,14.883197713963,15.042470935635,4612372,69830410.68921596
2021-12-15,02252.HK,52.6,53.45,51.8,53.3,559019,29600056.05
2021-12-16,02208.HK,14.900894738593,15.414108452868,14.865500689333,15.378714403608,5465769,82750674.49077941
2021-12-16,02252.HK,52.25,58.6,51.15,58.1,529002,29187685.349999998
2021-12-17,02208.HK,15.343320354347,15.555684649909,14.883197713963,14.918591763223,4974390,75267276.5092595
2021-12-17,02252.HK,57.6,58.6,54.75,58.6,391724,22759164.400000002
2021-12-20,02252.HK,58.1,59.0,55.75,56.4,518296,29672446.0
2021-12-20,02208.HK,14.812409615443,14.883197713963,13.3789506204,13.573617891331,11945341,169540389.10189763
