market,fee_per_side,signal_date,date,code,side,reason,requested_notional,capacity_notional,account_evidence_status,remaining_units,funded_notional
hk,0.0015,2020-02-28,2020-03-02,00697.HK,buy,daily_amount_capacity,66566.81644200366,38955.8,complete_account,,
hk,0.0015,2020-02-28,2020-03-02,00811.HK,buy,daily_amount_capacity,66566.81644200366,30347.3,complete_account,,
hk,0.0015,2020-02-28,2020-03-02,00863.HK,buy,daily_amount_capacity,66566.81644200366,7618.5,complete_account,,
hk,0.0015,2020-02-28,2020-03-02,01811.HK,buy,zero_or_missing_volume,,,complete_account,49733.62831485611,
hk,0.0015,2020-02-28,2020-03-03,00697.HK,buy,daily_amount_capacity,28023.121165018867,19621.3,complete_account,,
hk,0.0015,2020-02-28,2020-03-03,00863.HK,buy,daily_amount_capacity,59856.48378214657,12217.1,complete_account,,
hk,0.0015,2020-02-28,2020-03-04,00863.HK,buy,daily_amount_capacity,48625.02620522547,26187.3,complete_account,,
hk,0.0015,2020-02-28,2020-03-05,00863.HK,buy,daily_amount_capacity,22437.72620522547,4215.85,complete_account,,
hk,0.0015,2020-02-28,2020-03-05,00863.HK,buy,insufficient_unreserved_cash,4215.85,,complete_account,,1827.5562036129977
hk,0.0015,2020-02-28,2020-03-06,00863.HK,buy,daily_amount_capacity,20582.318420529213,3678.15,complete_account,,
hk,0.0015,2020-02-28,2020-03-06,00863.HK,buy,insufficient_unreserved_cash,3678.15,,complete_account,,0.0
hk,0.0015,2020-02-28,2020-03-09,00863.HK,buy,daily_amount_capacity,19496.10675828207,8434.8,complete_account,,
hk,0.0015,2020-02-28,2020-03-09,00863.HK,buy,insufficient_unreserved_cash,8434.8,,complete_account,,0.0
hk,0.0015,2020-02-28,2020-03-10,00863.HK,buy,daily_amount_capacity,19635.36466369837,7933.75,complete_account,,
hk,0.0015,2020-02-28,2020-03-10,00863.HK,buy,insufficient_unreserved_cash,7933.75,,complete_account,,0.0
hk,0.0015,2020-02-28,2020-03-11,00863.HK,buy,daily_amount_capacity,19774.62256911467,3970.5,complete_account,,
hk,0.0015,2020-02-28,2020-03-11,00863.HK,buy,insufficient_unreserved_cash,3970.5,,complete_account,,0.0
hk,0.0015,2020-02-28,2020-03-12,00863.HK,buy,daily_amount_capacity,19328.997271782508,5387.3,complete_account,,
hk,0.0015,2020-02-28,2020-03-12,00863.HK,buy,insufficient_unreserved_cash,5387.3,,complete_account,,0.0
hk,0.0015,2020-02-28,2020-03-13,00863.HK,buy,daily_amount_capacity,19078.333042033166,16650.35,complete_account,,
hk,0.0015,2020-02-28,2020-03-13,00863.HK,buy,insufficient_unreserved_cash,16650.35,,complete_account,,0.0
hk,0.0015,2020-02-28,2020-03-16,00863.HK,buy,daily_amount_capacity,18771.96565011731,6089.6,complete_account,,
hk,0.0015,2020-02-28,2020-03-16,00863.HK,buy,insufficient_unreserved_cash,6089.6,,complete_account,,0.0
hk,0.0015,2020-02-28,2020-03-17,00863.HK,buy,daily_amount_capacity,18911.22355553361,3868.55,complete_account,,
hk,0.0015,2020-02-28,2020-03-17,00863.HK,buy,insufficient_unreserved_cash,3868.55,,complete_account,,0.0
hk,0.0015,2020-02-28,2020-03-18,00863.HK,buy,daily_amount_capacity,18799.817231200566,2290.6,complete_account,,
hk,0.0015,2020-02-28,2020-03-18,00863.HK,buy,insufficient_unreserved_cash,2290.6,,complete_account,,0.0
hk,0.0015,2020-02-28,2020-03-19,00863.HK,buy,daily_amount_capacity,18382.043514951663,10990.2,complete_account,,
hk,0.0015,2020-02-28,2020-03-19,00863.HK,buy,insufficient_unreserved_cash,10990.2,,complete_account,,0.0
hk,0.0015,2020-02-28,2020-03-20,00863.HK,buy,daily_amount_capacity,18966.926717700127,16360.1,complete_account,,
hk,0.0015,2020-02-28,2020-03-20,00863.HK,buy,insufficient_unreserved_cash,16360.1,,complete_account,,0.0
hk,0.0015,2020-02-28,2020-03-23,00863.HK,buy,daily_amount_capacity,18855.520393367085,5290.0,complete_account,,
hk,0.0015,2020-02-28,2020-03-23,00863.HK,buy,insufficient_unreserved_cash,5290.0,,complete_account,,0.0
hk,0.0015,2020-02-28,2020-03-24,00863.HK,buy,daily_amount_capacity,18939.075136616866,8201.0,complete_account,,
hk,0.0015,2020-02-28,2020-03-24,00863.HK,buy,insufficient_unreserved_cash,8201.0,,complete_account,,0.0
hk,0.0015,2020-02-28,2020-03-25,00863.HK,buy,daily_amount_capacity,17797.160312203203,9031.45,complete_account,,
hk,0.0015,2020-02-28,2020-03-25,00863.HK,buy,insufficient_unreserved_cash,9031.45,,complete_account,,0.0
hk,0.0015,2020-02-28,2020-03-26,00863.HK,buy,insufficient_unreserved_cash,17017.31604187192,,complete_account,,0.0
hk,0.0015,2020-02-28,2020-03-27,00863.HK,buy,insufficient_unreserved_cash,16710.94864995606,,complete_account,,0.0
hk,0.0015,2020-02-28,2020-03-30,00863.HK,buy,daily_amount_capacity,17100.8707851217,12284.550000000001,complete_account,,
hk,0.0015,2020-02-28,2020-03-30,00863.HK,buy,insufficient_unreserved_cash,12284.550000000001,,complete_account,,0.0
hk,0.0015,2020-02-28,2020-03-31,00863.HK,buy,daily_amount_capacity,17295.83185270452,13455.65,complete_account,,
hk,0.0015,2020-02-28,2020-03-31,00863.HK,buy,insufficient_unreserved_cash,13455.65,,complete_account,,0.0
hk,0.0015,2020-03-31,2020-04-01,00697.HK,sell,daily_amount_capacity,51266.384006080974,49388.28,complete_account,,
hk,0.0015,2020-03-31,2020-04-01,00863.HK,buy,daily_amount_capacity,18641.717407946508,12382.5,complete_account,,
hk,0.0015,2020-04-29,2020-05-04,00863.HK,sell,daily_amount_capacity,58083.809289121134,6739.85,complete_account,,
hk,0.0015,2020-04-29,2020-05-04,00241.HK,buy,insufficient_unreserved_cash,65144.099998051286,,complete_account,,58909.751789344264
hk,0.0015,2020-04-29,2020-05-04,00586.HK,buy,insufficient_unreserved_cash,65144.09999805128,,complete_account,,58909.75178934426
hk,0.0015,2020-04-29,2020-05-04,00775.HK,buy,insufficient_unreserved_cash,695.3560948172479,,complete_account,,628.8098991638104
hk,0.0015,2020-04-29,2020-05-04,00981.HK,buy,insufficient_unreserved_cash,65144.099998051286,,complete_account,,58909.751789344264
hk,0.0015,2020-04-29,2020-05-04,01475.HK,buy,insufficient_unreserved_cash,5444.210908741839,,complete_account,,4923.195091073728
hk,0.0015,2020-04-29,2020-05-04,01787.HK,buy,insufficient_unreserved_cash,65144.099998051286,,complete_account,,58909.751789344264
hk,0.0015,2020-04-29,2020-05-04,01811.HK,buy,insufficient_unreserved_cash,6570.62391042648,,complete_account,,5941.809368399186
hk,0.0015,2020-04-29,2020-05-04,01858.HK,buy,insufficient_unreserved_cash,358.5810337842361,,complete_account,,324.26451048103695
hk,0.0015,2020-04-29,2020-05-04,01860.HK,buy,insufficient_unreserved_cash,65144.099998051286,,complete_account,,58909.751789344264
hk,0.0015,2020-04-29,2020-05-04,02018.HK,buy,insufficient_unreserved_cash,65144.09999805128,,complete_account,,58909.75178934426
hk,0.0015,2020-04-29,2020-05-04,02128.HK,buy,insufficient_unreserved_cash,65144.099998051286,,complete_account,,58909.751789344264
hk,0.0015,2020-04-29,2020-05-04,02331.HK,buy,insufficient_unreserved_cash,65144.09999805128,,complete_account,,58909.75178934426
hk,0.0015,2020-04-29,2020-05-04,03933.HK,buy,insufficient_unreserved_cash,675.8491603947517,,complete_account,,611.1697956849897
hk,0.0015,2020-04-29,2020-05-05,00863.HK,sell,daily_amount_capacity,51175.89395593252,5739.7,complete_account,,
hk,0.0015,2020-04-29,2020-05-05,00241.HK,buy,insufficient_unreserved_cash,6255.2922676389535,,complete_account,,693.3894917413074
hk,0.0015,2020-04-29,2020-05-05,00586.HK,buy,insufficient_unreserved_cash,6147.032407464746,,complete_account,,681.3890533588316
hk,0.0015,2020-04-29,2020-05-05,00775.HK,buy,insufficient_unreserved_cash,67.94716819351243,,complete_account,,7.531838706034391
hk,0.0015,2020-04-29,2020-05-05,00981.HK,buy,insufficient_unreserved_cash,6258.9574779519235,,complete_account,,693.7957746466135
hk,0.0015,2020-04-29,2020-05-05,01475.HK,buy,insufficient_unreserved_cash,552.94904520261,,complete_account,,61.29354808813688
hk,0.0015,2020-04-29,2020-05-05,01787.HK,buy,insufficient_unreserved_cash,6356.32458670354,,complete_account,,704.5887683487426
hk,0.0015,2020-04-29,2020-05-05,01811.HK,buy,insufficient_unreserved_cash,612.6910922317286,,complete_account,,67.91586177912312
hk,0.0015,2020-04-29,2020-05-05,01858.HK,buy,insufficient_unreserved_cash,34.48433026312314,,complete_account,,3.8225347771338467
hk,0.0015,2020-04-29,2020-05-05,01860.HK,buy,insufficient_unreserved_cash,6328.097805830394,,complete_account,,701.459873261877
hk,0.0015,2020-04-29,2020-05-05,02018.HK,buy,insufficient_unreserved_cash,6338.688764501243,,complete_account,,702.6338646815625
hk,0.0015,2020-04-29,2020-05-05,02128.HK,buy,insufficient_unreserved_cash,6199.3237805681,,complete_account,,687.1854713465518
hk,0.0015,2020-04-29,2020-05-05,02331.HK,buy,insufficient_unreserved_cash,6406.7876272458525,,complete_account,,710.1825184944192
hk,0.0015,2020-04-29,2020-05-05,03933.HK,buy,insufficient_unreserved_cash,66.0188781800843,,complete_account,,7.318090734695327
hk,0.0015,2020-04-29,2020-05-06,00863.HK,sell,daily_amount_capacity,45510.801827781346,7400.7,complete_account,,
hk,0.0015,2020-04-29,2020-05-06,00241.HK,buy,insufficient_unreserved_cash,5518.450410460872,,complete_account,,865.5137501338188
hk,0.0015,2020-04-29,2020-05-06,00586.HK,buy,insufficient_unreserved_cash,5426.82486437503,,complete_account,,851.1431996889896
hk,0.0015,2020-04-29,2020-05-06,00775.HK,buy,insufficient_unreserved_cash,61.03816793579583,,complete_account,,9.573226123635028
hk,0.0015,2020-04-29,2020-05-06,00981.HK,buy,insufficient_unreserved_cash,6163.2524761376035,,complete_account,,966.6445046840427
hk,0.0015,2020-04-29,2020-05-06,01475.HK,buy,insufficient_unreserved_cash,500.6218587639802,,complete_account,,78.51753121789653
hk,0.0015,2020-04-29,2020-05-06,01787.HK,buy,insufficient_unreserved_cash,5458.926067621917,,complete_account,,856.1779523350139
hk,0.0015,2020-04-29,2020-05-06,01811.HK,buy,insufficient_unreserved_cash,526.8549926087782,,complete_account,,82.63193587191557
hk,0.0015,2020-04-29,2020-05-06,01858.HK,buy,insufficient_unreserved_cash,32.07925075176882,,complete_account,,5.031309616738544
hk,0.0015,2020-04-29,2020-05-06,01860.HK,buy,insufficient_unreserved_cash,5682.209665235921,,complete_account,,891.1977512894322
hk,0.0015,2020-04-29,2020-05-06,02018.HK,buy,insufficient_unreserved_cash,5867.991315450101,,complete_account,,920.3357448968613
hk,0.0015,2020-04-29,2020-05-06,02128.HK,buy,insufficient_unreserved_cash,5709.371130078965,,complete_account,,895.4577553751565
hk,0.0015,2020-04-29,2020-05-06,02331.HK,buy,insufficient_unreserved_cash,6038.637299546062,,complete_account,,947.0998606638882
hk,0.0015,2020-04-29,2020-05-06,03933.HK,buy,insufficient_unreserved_cash,58.700787445392585,,complete_account,,9.206631372705738
hk,0.0015,2020-04-29,2020-05-07,00863.HK,sell,daily_amount_capacity,37797.72394394708,7662.1,complete_account,,
hk,0.0015,2020-04-29,2020-05-07,00241.HK,buy,insufficient_unreserved_cash,4747.1468514247235,,complete_account,,916.0120938841828
hk,0.0015,2020-04-29,2020-05-07,00586.HK,buy,insufficient_unreserved_cash,4595.319783418582,,complete_account,,886.7154584892062
hk,0.0015,2020-04-29,2020-05-07,00775.HK,buy,insufficient_unreserved_cash,50.93978934469008,,complete_account,,9.829370053223572
hk,0.0015,2020-04-29,2020-05-07,00981.HK,buy,insufficient_unreserved_cash,5208.907635291318,,complete_account,,1005.1137112854427
hk,0.0015,2020-04-29,2020-05-07,01475.HK,buy,insufficient_unreserved_cash,438.4844954807079,,complete_account,,84.61021186241302
hk,0.0015,2020-04-29,2020-05-07,01787.HK,buy,insufficient_unreserved_cash,4541.784564091106,,complete_account,,876.385272824528
hk,0.0015,2020-04-29,2020-05-07,01811.HK,buy,insufficient_unreserved_cash,429.1134289566763,,complete_account,,82.80196565953224
hk,0.0015,2020-04-29,2020-05-07,01858.HK,buy,insufficient_unreserved_cash,27.110843323719447,,complete_account,,5.231323390063882
hk,0.0015,2020-04-29,2020-05-07,01860.HK,buy,insufficient_unreserved_cash,4791.011913946493,,complete_account,,924.476320719059
hk,0.0015,2020-04-29,2020-05-07,02018.HK,buy,insufficient_unreserved_cash,4895.506368228558,,complete_account,,944.6396286726506
hk,0.0015,2020-04-29,2020-05-07,02128.HK,buy,insufficient_unreserved_cash,4752.645386298392,,complete_account,,917.0730942282975
hk,0.0015,2020-04-29,2020-05-07,02331.HK,buy,insufficient_unreserved_cash,5061.7042117012,,complete_account,,976.7092568857993
hk,0.0015,2020-04-29,2020-05-07,03933.HK,buy,insufficient_unreserved_cash,49.49415607268433,,complete_account,,9.550419853888323
hk,0.0015,2020-04-29,2020-05-08,00863.HK,sell,daily_amount_capacity,30384.67868728548,4960.6,complete_account,,
hk,0.0015,2020-04-29,2020-05-08,00241.HK,buy,insufficient_unreserved_cash,3852.2545742855837,,complete_account,,587.5897848466351
hk,0.0015,2020-04-29,2020-05-08,00586.HK,buy,insufficient_unreserved_cash,3676.906852066755,,complete_account,,560.8437512226717
hk,0.0015,2020-04-29,2020-05-08,00775.HK,buy,insufficient_unreserved_cash,41.95805680262708,,complete_account,,6.399921161443684
hk,0.0015,2020-04-29,2020-05-08,00981.HK,buy,insufficient_unreserved_cash,4228.609708681241,,complete_account,,644.9957605372427
hk,0.0015,2020-04-29,2020-05-08,01475.HK,buy,insufficient_unreserved_cash,352.348963430285,,complete_account,,53.744280815431786
hk,0.0015,2020-04-29,2020-05-08,01787.HK,buy,insufficient_unreserved_cash,3739.1992769967046,,complete_account,,570.3453020304743
hk,0.0015,2020-04-29,2020-05-08,01811.HK,buy,insufficient_unreserved_cash,346.3114632971417,,complete_account,,52.8233724653124
hk,0.0015,2020-04-29,2020-05-08,01858.HK,buy,insufficient_unreserved_cash,21.727226291422088,,complete_account,,3.3140842526635184
hk,0.0015,2020-04-29,2020-05-08,01860.HK,buy,insufficient_unreserved_cash,3904.3501222565046,,complete_account,,595.5359917323464
hk,0.0015,2020-04-29,2020-05-08,02018.HK,buy,insufficient_unreserved_cash,4108.6909768218575,,complete_account,,626.7043884346076
hk,0.0015,2020-04-29,2020-05-08,02128.HK,buy,insufficient_unreserved_cash,3906.2089825316775,,complete_account,,595.8195262932344
hk,0.0015,2020-04-29,2020-05-08,02331.HK,buy,insufficient_unreserved_cash,4205.377910261767,,complete_account,,641.4521817909108
hk,0.0015,2020-04-29,2020-05-08,03933.HK,buy,insufficient_unreserved_cash,40.4647414738227,,complete_account,,6.172143683128126
hk,0.0015,2020-04-29,2020-05-11,00863.HK,sell,daily_amount_capacity,24923.932877043797,4446.400000000001,complete_account,,
hk,0.0015,2020-04-29,2020-05-11,00241.HK,buy,insufficient_unreserved_cash,3346.997344435768,,complete_account,,539.2025591438056
hk,0.0015,2020-04-29,2020-05-11,00586.HK,buy,insufficient_unreserved_cash,3147.4028159387317,,complete_account,,507.0478038567661
hk,0.0015,2020-04-29,2020-05-11,00775.HK,buy,insufficient_unreserved_cash,35.55813564118788,,complete_account,,5.728429324267431
hk,0.0015,2020-04-29,2020-05-11,00981.HK,buy,insufficient_unreserved_cash,3583.613948143996,,complete_account,,577.3215849827401
hk,0.0015,2020-04-29,2020-05-11,01475.HK,buy,insufficient_unreserved_cash,273.1823503287488,,complete_account,,44.00978167940934
hk,0.0015,2020-04-29,2020-05-11,01787.HK,buy,insufficient_unreserved_cash,3161.9047337931,,complete_account,,509.3840683992427
hk,0.0015,2020-04-29,2020-05-11,01811.HK,buy,insufficient_unreserved_cash,289.3544557496879,,complete_account,,46.61511408106495
hk,0.0015,2020-04-29,2020-05-11,01858.HK,buy,insufficient_unreserved_cash,18.198035239243545,,complete_account,,2.931710474375486
hk,0.0015,2020-04-29,2020-05-11,01860.HK,buy,insufficient_unreserved_cash,3332.8490999953424,,complete_account,,536.9232715243063
hk,0.0015,2020-04-29,2020-05-11,02018.HK,buy,insufficient_unreserved_cash,3544.4037615465195,,complete_account,,571.0048088451631
hk,0.0015,2020-04-29,2020-05-11,02128.HK,buy,insufficient_unreserved_cash,3226.582128232499,,complete_account,,519.8036215125591
hk,0.0015,2020-04-29,2020-05-11,02331.HK,buy,insufficient_unreserved_cash,3523.117418602847,,complete_account,,567.5755708121178
hk,0.0015,2020-04-29,2020-05-11,03933.HK,buy,insufficient_unreserved_cash,34.34165730112692,,complete_account,,5.532454195935068
hk,0.0015,2020-04-29,2020-05-12,00863.HK,sell,daily_amount_capacity,20751.47980516478,6965.55,complete_account,,
hk,0.0015,2020-04-29,2020-05-12,00241.HK,buy,insufficient_unreserved_cash,3025.51149324243,,complete_account,,905.4181652781434
hk,0.0015,2020-04-29,2020-05-12,00586.HK,buy,insufficient_unreserved_cash,2636.5991728044883,,complete_account,,789.0318020428771
hk,0.0015,2020-04-29,2020-05-12,00775.HK,buy,insufficient_unreserved_cash,29.829706316918937,,complete_account,,8.926873364908566
hk,0.0015,2020-04-29,2020-05-12,00981.HK,buy,insufficient_unreserved_cash,3023.934923977926,,complete_account,,904.9463592863005
hk,0.0015,2020-04-29,2020-05-12,01475.HK,buy,insufficient_unreserved_cash,241.10110928881525,,complete_account,,72.15220451364267
hk,0.0015,2020-04-29,2020-05-12,01787.HK,buy,insufficient_unreserved_cash,2605.8829394089294,,complete_account,,779.8396255307803
hk,0.0015,2020-04-29,2020-05-12,01811.HK,buy,insufficient_unreserved_cash,241.00548922812834,,complete_account,,72.12358914063739
hk,0.0015,2020-04-29,2020-05-12,01858.HK,buy,insufficient_unreserved_cash,16.746039458388267,,complete_account,,5.0114396709298425
hk,0.0015,2020-04-29,2020-05-12,01860.HK,buy,insufficient_unreserved_cash,2728.7160729789316,,complete_account,,816.5988150697125
hk,0.0015,2020-04-29,2020-05-12,02018.HK,buy,insufficient_unreserved_cash,2995.839699514218,,complete_account,,896.5385490222098
hk,0.0015,2020-04-29,2020-05-12,02128.HK,buy,insufficient_unreserved_cash,2681.669244134453,,complete_account,,802.5195251547132
hk,0.0015,2020-04-29,2020-05-12,02331.HK,buy,insufficient_unreserved_cash,2949.8361685478826,,complete_account,,882.7714776701798
hk,0.0015,2020-04-29,2020-05-12,03933.HK,buy,insufficient_unreserved_cash,29.426543171732902,,complete_account,,8.806222282922127
hk,0.0015,2020-04-29,2020-05-13,00863.HK,sell,daily_amount_capacity,13581.18827340491,6826.35,complete_account,,
hk,0.0015,2020-04-29,2020-05-13,00241.HK,buy,insufficient_unreserved_cash,2135.875660430526,,complete_account,,890.3745109656223
hk,0.0015,2020-04-29,2020-05-13,00586.HK,buy,insufficient_unreserved_cash,1852.8310954646502,,complete_account,,772.3827800882873
hk,0.0015,2020-04-29,2020-05-13,00775.HK,buy,insufficient_unreserved_cash,20.48055349843542,,complete_account,,8.537651860220656
hk,0.0015,2020-04-29,2020-05-13,00981.HK,buy,insufficient_unreserved_cash,2123.9336955310473,,complete_account,,885.3963086506062
hk,0.0015,2020-04-29,2020-05-13,01475.HK,buy,insufficient_unreserved_cash,169.70879490159848,,complete_account,,70.74587161905198
hk,0.0015,2020-04-29,2020-05-13,01787.HK,buy,insufficient_unreserved_cash,1785.192233030767,,complete_account,,744.1864200765343
hk,0.0015,2020-04-29,2020-05-13,01811.HK,buy,insufficient_unreserved_cash,172.52683318289778,,complete_account,,71.92061671450782
hk,0.0015,2020-04-29,2020-05-13,01858.HK,buy,insufficient_unreserved_cash,12.076015945063299,,complete_account,,5.034083673827478
hk,0.0015,2020-04-29,2020-05-13,01860.HK,buy,insufficient_unreserved_cash,1921.536554746224,,complete_account,,801.0237683451454
hk,0.0015,2020-04-29,2020-05-13,02018.HK,buy,insufficient_unreserved_cash,2083.5760482411188,,complete_account,,868.572566924812
hk,0.0015,2020-04-29,2020-05-13,02128.HK,buy,insufficient_unreserved_cash,1928.4158164810212,,complete_account,,803.8915004965994
hk,0.0015,2020-04-29,2020-05-13,02331.HK,buy,insufficient_unreserved_cash,2099.0502180092917,,complete_account,,875.0232262937936
hk,0.0015,2020-04-29,2020-05-13,03933.HK,buy,insufficient_unreserved_cash,21.13943386223228,,complete_account,,8.812316857143854
hk,0.0015,2020-04-29,2020-05-14,00863.HK,sell,daily_amount_capacity,6709.5797255094,5552.2,complete_account,,
hk,0.0015,2020-04-29,2020-05-14,00241.HK,buy,insufficient_unreserved_cash,1245.5011494649011,,complete_account,,714.898072710337
hk,0.0015,2020-04-29,2020-05-14,00586.HK,buy,insufficient_unreserved_cash,1055.8926718450837,,complete_account,,606.0657883899376
hk,0.0015,2020-04-29,2020-05-14,00775.HK,buy,insufficient_unreserved_cash,12.435392427415593,,complete_account,,7.137719691046061
hk,0.0015,2020-04-29,2020-05-14,00981.HK,buy,insufficient_unreserved_cash,1358.2098002809896,,complete_account,,779.5910657925363
hk,0.0015,2020-04-29,2020-05-14,01475.HK,buy,insufficient_unreserved_cash,98.81521742690101,,complete_account,,56.718380808636255
hk,0.0015,2020-04-29,2020-05-14,01787.HK,buy,insufficient_unreserved_cash,1057.6809632761247,,complete_account,,607.0922395482081
hk,0.0015,2020-04-29,2020-05-14,01811.HK,buy,insufficient_unreserved_cash,100.6062164683949,,complete_account,,57.746386092726226
hk,0.0015,2020-04-29,2020-05-14,01858.HK,buy,insufficient_unreserved_cash,7.0050635158926156,,complete_account,,4.020796294629396
hk,0.0015,2020-04-29,2020-05-14,01860.HK,buy,insufficient_unreserved_cash,1156.2153996932434,,complete_account,,663.6494564728662
hk,0.0015,2020-04-29,2020-05-14,02018.HK,buy,insufficient_unreserved_cash,1224.1733189111542,,complete_account,,702.6562333796252
hk,0.0015,2020-04-29,2020-05-14,02128.HK,buy,insufficient_unreserved_cash,1110.1599542838662,,complete_account,,637.2143550880741
hk,0.0015,2020-04-29,2020-05-14,02331.HK,buy,insufficient_unreserved_cash,1205.3751518417223,,complete_account,,691.8663811067489
hk,0.0015,2020-04-29,2020-05-14,03933.HK,buy,insufficient_unreserved_cash,12.041222067724158,,complete_account,,6.911472103411146
hk,0.0015,2020-04-29,2020-05-15,00241.HK,buy,insufficient_unreserved_cash,556.7411593533069,,complete_account,,151.32622208864453
hk,0.0015,2020-04-29,2020-05-15,00586.HK,buy,insufficient_unreserved_cash,458.9803374789351,,complete_account,,124.75413271822042
hk,0.0015,2020-04-29,2020-05-15,00775.HK,buy,insufficient_unreserved_cash,5.29767273637353,,complete_account,,1.4399452736503633
hk,0.0015,2020-04-29,2020-05-15,00981.HK,buy,insufficient_unreserved_cash,588.446653545582,,complete_account,,159.94400177848013
hk,0.0015,2020-04-29,2020-05-15,01475.HK,buy,insufficient_unreserved_cash,41.59343647932896,,complete_account,,11.305393000603697
hk,0.0015,2020-04-29,2020-05-15,01787.HK,buy,insufficient_unreserved_cash,475.95971042432194,,complete_account,,129.36924751275814
hk,0.0015,2020-04-29,2020-05-15,01811.HK,buy,insufficient_unreserved_cash,42.859830375674214,,complete_account,,11.649607903329136
hk,0.0015,2020-04-29,2020-05-15,01858.HK,buy,insufficient_unreserved_cash,3.047093899599704,,complete_account,,0.828221877310785
hk,0.0015,2020-04-29,2020-05-15,01860.HK,buy,insufficient_unreserved_cash,511.28578904349257,,complete_account,,138.97112789978576
hk,0.0015,2020-04-29,2020-05-15,02018.HK,buy,insufficient_unreserved_cash,555.3733757283217,,complete_account,,150.9544487337804
hk,0.0015,2020-04-29,2020-05-15,02128.HK,buy,insufficient_unreserved_cash,477.31663061166915,,complete_account,,129.73806810771035
hk,0.0015,2020-04-29,2020-05-15,02331.HK,buy,insufficient_unreserved_cash,523.4412421224971,,complete_account,,142.27506683319993
hk,0.0015,2020-04-29,2020-05-15,03933.HK,buy,insufficient_unreserved_cash,4.993625314423288,,complete_account,,1.3573030135505957
hk,0.0015,2020-04-29,2020-05-18,00241.HK,buy,insufficient_unreserved_cash,388.2847286478393,,complete_account,,7.0838213134311e-14
hk,0.0015,2020-04-29,2020-05-18,00586.HK,buy,insufficient_unreserved_cash,337.55894469423174,,complete_account,,6.15838602587188e-14
hk,0.0015,2020-04-29,2020-05-18,00775.HK,buy,insufficient_unreserved_cash,3.81953214130783,,complete_account,,6.968309900869467e-16
hk,0.0015,2020-04-29,2020-05-18,00981.HK,buy,insufficient_unreserved_cash,401.21803615353883,,complete_account,,7.319775067474119e-14
hk,0.0015,2020-04-29,2020-05-18,01475.HK,buy,insufficient_unreserved_cash,30.242221930344584,,complete_account,,5.5173557049674226e-15
hk,0.0015,2020-04-29,2020-05-18,01787.HK,buy,insufficient_unreserved_cash,375.4114182496213,,complete_account,,6.848962139620999e-14
hk,0.0015,2020-04-29,2020-05-18,01811.HK,buy,insufficient_unreserved_cash,31.649803070552462,,complete_account,,5.774153166874085e-15
hk,0.0015,2020-04-29,2020-05-18,01858.HK,buy,insufficient_unreserved_cash,2.340109359583409,,complete_account,,4.269268228730993e-16
hk,0.0015,2020-04-29,2020-05-18,01860.HK,buy,insufficient_unreserved_cash,399.5779772915253,,complete_account,,7.289854024834943e-14
hk,0.0015,2020-04-29,2020-05-18,02018.HK,buy,insufficient_unreserved_cash,379.29090456697537,,complete_account,,6.919739035626511e-14
hk,0.0015,2020-04-29,2020-05-18,02128.HK,buy,insufficient_unreserved_cash,343.7590178610503,,complete_account,,6.27149943776652e-14
hk,0.0015,2020-04-29,2020-05-18,02331.HK,buy,insufficient_unreserved_cash,378.9963488644976,,complete_account,,6.914365195737235e-14
hk,0.0015,2020-04-29,2020-05-18,03933.HK,buy,insufficient_unreserved_cash,3.6937104576973465,,complete_account,,6.738762288436813e-16
hk,0.0015,2020-04-29,2020-05-19,00241.HK,buy,insufficient_unreserved_cash,378.7679460829415,,complete_account,,6.772512155112113e-14
hk,0.0015,2020-04-29,2020-05-19,00586.HK,buy,insufficient_unreserved_cash,348.9854816091276,,complete_account,,6.23999058156288e-14
hk,0.0015,2020-04-29,2020-05-19,00775.HK,buy,insufficient_unreserved_cash,3.7809510085673956,,complete_account,,6.760481431498654e-16
hk,0.0015,2020-04-29,2020-05-19,00981.HK,buy,insufficient_unreserved_cash,431.63367323095315,,complete_account,,7.717771075254074e-14
hk,0.0015,2020-04-29,2020-05-19,01475.HK,buy,insufficient_unreserved_cash,29.96729264006882,,complete_account,,5.3582637010214594e-15
hk,0.0015,2020-04-29,2020-05-19,01787.HK,buy,insufficient_unreserved_cash,360.6314411531799,,complete_account,,6.448224682113634e-14
hk,0.0015,2020-04-29,2020-05-19,01811.HK,buy,insufficient_unreserved_cash,32.74875456605728,,complete_account,,5.8555994681460996e-15
hk,0.0015,2020-04-29,2020-05-19,01858.HK,buy,insufficient_unreserved_cash,2.3972967828381426,,complete_account,,4.286456066065114e-16
hk,0.0015,2020-04-29,2020-05-19,01860.HK,buy,insufficient_unreserved_cash,408.9497422173377,,complete_account,,7.312173927701904e-14
hk,0.0015,2020-04-29,2020-05-19,02018.HK,buy,insufficient_unreserved_cash,389.24729081186047,,complete_account,,6.959886747624946e-14
hk,0.0015,2020-04-29,2020-05-19,02128.HK,buy,insufficient_unreserved_cash,362.8567410755465,,complete_account,,6.488013874754814e-14
hk,0.0015,2020-04-29,2020-05-19,02331.HK,buy,insufficient_unreserved_cash,384.78255266395956,,complete_account,,6.880055564208411e-14
hk,0.0015,2020-04-29,2020-05-19,03933.HK,buy,insufficient_unreserved_cash,3.625888090536237,,complete_account,,6.483223150265106e-16
hk,0.0015,2020-04-29,2020-05-20,00241.HK,buy,insufficient_unreserved_cash,380.6713025959262,,complete_account,,6.774586689821286e-14
