market,fee_per_side,signal_date,date,code,side,adjusted_units,adjusted_close,raw_close,gross_notional,fee_paid,cash_after_trade,daily_capacity_notional,account_evidence_status
hk,0.0015,2020-03-31,2020-04-01,00669.HK,buy,259.70531017412753,229.875504083,49.45,59699.889089309436,89.54983363396416,435320.4655945903,2265535.96,complete_account
hk,0.0015,2020-03-31,2020-04-01,00775.HK,buy,53620.14238064641,1.1133855010213,0.88,59699.88908930945,89.54983363396418,375531.02667164686,197519.49,complete_account
hk,0.0015,2020-03-31,2020-04-01,00839.HK,buy,5632.446140520293,10.599282727237,10.42,59699.88908930944,89.54983363396417,315741.58774870343,170535.36000000002,complete_account
hk,0.0015,2020-03-31,2020-04-01,00863.HK,buy,1971.7356687898089,6.28,6.28,12382.5,18.57375,303340.51399870345,12382.5,complete_account
hk,0.0015,2020-03-31,2020-04-01,01177.HK,buy,126.07056367565126,473.54344542238,10.08,59699.88908930944,89.54983363396417,243551.07507576005,7122968.57,complete_account
hk,0.0015,2020-03-31,2020-04-01,01789.HK,buy,3487.302132386106,17.119219047551,16.86,59699.88908930944,89.54983363396417,183761.63615281665,1120003.3800000001,complete_account
hk,0.0015,2020-03-31,2020-04-01,01797.HK,buy,2194.848863577553,27.2,27.2,59699.889089309436,89.54983363396416,123972.19722987324,2283160.84,complete_account
hk,0.0015,2020-03-31,2020-04-01,02038.HK,buy,57941.74840323458,1.0303432453201,0.86,59699.88908930944,89.54983363396417,64182.758306929834,93528.75,complete_account
hk,0.0015,2020-03-31,2020-04-01,03933.HK,buy,7542.648614197415,7.9149768394271,6.26,59699.88908930944,89.54983363396417,4393.319383986425,781409.77,complete_account
hk,0.0015,2020-03-31,2020-04-02,00697.HK,sell,4965.834301973082,0.37527330695608,1.28,1863.5450602973758,2.795317590446064,6254.069126693355,49799.68,complete_account
hk,0.0015,2020-03-31,2020-04-02,00863.HK,buy,996.6906700551772,6.25,6.25,6229.316687844857,9.343975031767286,15.408463816730546,15662.6,complete_account
hk,0.0015,2020-04-29,2020-05-04,00268.HK,sell,1112.1688538401183,56.655253174573,11.04,63010.20798718658,94.51531198077987,62931.10113902253,1918238.75,complete_account
hk,0.0015,2020-04-29,2020-05-04,00425.HK,sell,75.09898396158769,26.163397098689,18.84,1964.8445390950951,2.9472668086426426,64892.99841130898,869877.42,complete_account
hk,0.0015,2020-04-29,2020-05-04,00667.HK,sell,5025.243189335812,12.34,12.34,62011.500956403914,93.01725143460587,126811.48211627829,339108.85000000003,complete_account
hk,0.0015,2020-04-29,2020-05-04,00669.HK,sell,259.70531017412753,264.97277518162,57.0,68814.83676624199,103.222255149363,195523.09662737092,5162096.92,complete_account
hk,0.0015,2020-04-29,2020-05-04,00839.HK,sell,5632.446140520293,13.121952704545,12.9,73908.6918668043,110.86303780020646,269320.925456375,658931.13,complete_account
hk,0.0015,2020-04-29,2020-05-04,00863.HK,sell,1103.0851063829787,6.11,6.11,6739.85,10.109775,276050.665681375,6739.85,complete_account
hk,0.0015,2020-04-29,2020-05-04,01177.HK,sell,126.07056367565126,516.76368052046,11.0,65148.68849031855,97.72303273547783,341101.6311389581,5336676.14,complete_account
hk,0.0015,2020-04-29,2020-05-04,01789.HK,sell,279.41769876696844,20.307495904569,20.0,5674.273773374306,8.51141066006146,346767.3935016723,1987327.93,complete_account
hk,0.0015,2020-04-29,2020-05-04,01797.HK,sell,2194.848863577553,35.3,35.3,77478.16488428762,116.21724732643143,424129.3411386335,1204481.3,complete_account
hk,0.0015,2020-04-29,2020-05-04,02038.HK,sell,57941.74840323458,1.0423239807308,0.87,60394.07384616195,90.59111076924292,484432.8238740262,64407.15,complete_account
hk,0.0015,2020-04-29,2020-05-04,00241.HK,buy,222.32893461056577,264.96664454643,17.86,58909.751789344264,88.3646276840164,425434.7074569979,5750154.71,complete_account
hk,0.0015,2020-04-29,2020-05-04,00586.HK,buy,1477.9743138790213,39.858440864735,35.7,58909.75178934426,88.36462768401638,366436.5910399696,1214632.1500000001,complete_account
hk,0.0015,2020-04-29,2020-05-04,00775.HK,buy,523.1580055950712,1.2019502567844,0.95,628.8098991638104,0.9432148487457157,365806.83792595705,287286.4,complete_account
hk,0.0015,2020-04-29,2020-05-04,00981.HK,buy,38756.41565088438,1.52,15.2,58909.751789344264,88.3646276840164,306808.72150892875,9371724.540000001,complete_account
hk,0.0015,2020-04-29,2020-05-04,01475.HK,buy,766.79535549872,6.4204811045989,6.2,4923.195091073728,7.384792636610592,301878.1416252184,94987.8,complete_account
hk,0.0015,2020-04-29,2020-05-04,01787.HK,buy,1819.5576131177895,32.375865080965,23.0,58909.751789344264,88.3646276840164,242880.0252081901,338429.37,complete_account
hk,0.0015,2020-04-29,2020-05-04,01811.HK,buy,3386.3624067485653,1.7546289069823,1.56,5941.809368399186,8.912714052598778,236929.30312573834,194650.4,complete_account
hk,0.0015,2020-04-29,2020-05-04,01858.HK,buy,1.4745456640910954,219.90808313211,40.9,324.26451048103695,0.48639676572155544,236604.5522184916,391681.87,complete_account
hk,0.0015,2020-04-29,2020-05-04,01860.HK,buy,14445.119655722197,4.0781767955801,3.99,58909.751789344264,88.3646276840164,177606.43580146332,69552.8,complete_account
hk,0.0015,2020-04-29,2020-05-04,02018.HK,buy,1286.9980260119473,45.772993119414,35.85,58909.75178934426,88.36462768401638,118608.31938443505,4918005.72,complete_account
hk,0.0015,2020-04-29,2020-05-04,02128.HK,buy,4118.703400779216,14.302984715578,10.68,58909.751789344264,88.3646276840164,59610.20296740677,706520.52,complete_account
hk,0.0015,2020-04-29,2020-05-04,02331.HK,buy,2158.1613636428533,27.296268380001,23.5,58909.75178934426,88.36462768401638,612.0865503784953,4599239.98,complete_account
hk,0.0015,2020-04-29,2020-05-04,03933.HK,buy,71.50556983578113,8.5471634879436,6.76,611.1697956849897,0.9167546935274846,-2.1941559680271894e-11,264031.55,complete_account
hk,0.0015,2020-04-29,2020-05-05,00863.HK,sell,942.4794745484401,6.09,6.09,5739.7,8.60955,5731.090449999978,5739.7,complete_account
hk,0.0015,2020-04-29,2020-05-05,00241.HK,buy,2.608131586986935,265.85679004883,17.92,693.3894917413074,1.0400842376119612,5036.660874021059,3491780.1,complete_account
hk,0.0015,2020-04-29,2020-05-05,00586.HK,buy,17.338055883437978,39.300199396042,35.2,681.3890533588316,1.0220835800382473,4354.249737082188,1296178.48,complete_account
hk,0.0015,2020-04-29,2020-05-05,00775.HK,buy,6.1371450448753375,1.2272544727167,0.97,7.531838706034391,0.011297758059051588,4346.706600618095,104624.6,complete_account
hk,0.0015,2020-04-29,2020-05-05,00981.HK,buy,454.6499178549237,1.526,15.26,693.7957746466135,1.0406936619699203,3651.8701323095115,4666106.100000001,complete_account
hk,0.0015,2020-04-29,2020-05-05,01475.HK,buy,8.995244775198284,6.8139944626227,6.58,61.29354808813688,0.09194032213220532,3590.4846438992427,225498.08000000002,complete_account
hk,0.0015,2020-04-29,2020-05-05,01787.HK,buy,21.345155516656412,33.009305919506,23.45,704.5887683487426,1.056883152523114,2884.8389923979767,413177.4,complete_account
hk,0.0015,2020-04-29,2020-05-05,01811.HK,buy,39.72527810424861,1.7096384221879,1.52,67.91586177912312,0.10187379266868468,2816.8212568261847,225656.4,complete_account
hk,0.0015,2020-04-29,2020-05-05,01858.HK,buy,0.01729783453380761,220.9834282819,41.1,3.8225347771338467,0.0057338021657007705,2812.992988246885,183251.82,complete_account
hk,0.0015,2020-04-29,2020-05-05,01860.HK,buy,169.4551045183863,4.1395027624309,4.05,701.459873261877,1.0521898098928155,2110.4809251751153,66533.9,complete_account
hk,0.0015,2020-04-29,2020-05-05,02018.HK,buy,15.097720905788357,46.539068318065,36.45,702.6338646815625,1.0539507970223438,1406.7931096965303,2274528.75,complete_account
hk,0.0015,2020-04-29,2020-05-05,02128.HK,buy,48.3163401822566,14.222630868861,10.62,687.1854713465518,1.0307782070198277,718.5768601429587,236695.7,complete_account
hk,0.0015,2020-04-29,2020-05-05,02331.HK,buy,25.317302186470467,28.051271547959,24.15,710.1825184944192,1.0652737777416288,7.329067870797871,2742955.32,complete_account
hk,0.0015,2020-04-29,2020-05-05,03933.HK,buy,0.8388288985456308,8.7241757495283,6.9,7.318090734695327,0.01097713610204299,5.018208071305708e-13,848441.91,complete_account
hk,0.0015,2020-04-29,2020-05-06,00863.HK,sell,1213.2295081967213,6.1,6.1,7400.7,11.10105,7389.5989500000005,7400.7,complete_account
hk,0.0015,2020-04-29,2020-05-06,00241.HK,buy,3.2811981927273743,263.77978387657,17.78,865.5137501338188,1.2982706252007283,6522.786929240981,6894483.66,complete_account
hk,0.0015,2020-04-29,2020-05-06,00586.HK,buy,21.812395476512375,39.021078661695,34.95,851.1431996889896,1.2767147995334844,5670.367014752458,2444840.54,complete_account
hk,0.0015,2020-04-29,2020-05-06,00775.HK,buy,7.72092532839303,1.2399065806828,0.98,9.573226123635028,0.014359839185452541,5660.779428789638,56877.8,complete_account
hk,0.0015,2020-04-29,2020-05-06,00981.HK,buy,571.9789968544632,1.69,16.9,966.6445046840427,1.449966757026064,4692.684957348569,48767988.59,complete_account
hk,0.0015,2020-04-29,2020-05-06,01475.HK,buy,11.316599609768364,6.9382618388408,6.7,78.51753121789653,0.1177762968268448,4614.049649833845,210874.43,complete_account
hk,0.0015,2020-04-29,2020-05-06,01787.HK,buy,26.853585936455513,31.883188873211,22.65,856.1779523350139,1.2842669285025208,3756.5874305703287,1951825.37,complete_account
hk,0.0015,2020-04-29,2020-05-06,01811.HK,buy,49.976968712624256,1.6534003161949,1.47,82.63193587191557,0.12394790380787336,3673.8315467946054,272319.2,complete_account
hk,0.0015,2020-04-29,2020-05-06,01858.HK,buy,0.021761794417743546,231.19920720491,43.0,5.031309616738544,0.007546964425107816,3668.792690213442,555357.24,complete_account
hk,0.0015,2020-04-29,2020-05-06,01860.HK,buy,213.18547939389006,4.1803867403315,4.09,891.1977512894322,1.3367966269341482,2776.258142297075,103058.0,complete_account
hk,0.0015,2020-04-29,2020-05-06,02018.HK,buy,18.99390920210623,48.454256314693,37.95,920.3357448968613,1.380503617345292,1854.5418937828686,4447109.2,complete_account
hk,0.0015,2020-04-29,2020-05-06,02128.HK,buy,60.78508035262543,14.731538564734,11.0,895.4577553751565,1.3431866330627347,957.7409517746494,526290.99,complete_account
hk,0.0015,2020-04-29,2020-05-06,02331.HK,buy,31.850803308182865,29.735509384172,25.6,947.0998606638882,1.4206497909958322,9.220441319765314,5162355.28,complete_account
