market,signal_date,entry_date,exit_date,code,rank,entry_adjusted_close,exit_adjusted_close,qveris_gross_return,observable_signal_bar,original_label_start,original_label_end,original_fwd_ret,return_difference
hk,2020-03-31,2020-04-01,2020-05-04,00839.HK,12,10.599282727237,13.121952704545,0.2380038387716077,True,2020-04-01,2020-05-04,0.23897052,-0.0009666812283923021
hk,2020-03-31,2020-04-01,2020-05-04,01177.HK,13,473.54344542238,516.76368052046,0.09126984126985316,True,2020-04-01,2020-05-04,0.0925926,-0.001322758730146839
hk,2020-03-31,2020-04-01,2020-05-04,01797.HK,14,27.2,35.3,0.29779411764705865,True,2020-04-01,2020-05-04,0.2977941,1.7647058647707325e-08
hk,2020-03-31,2020-04-01,2020-05-04,01789.HK,15,17.119219047551,20.307495904569,0.1862396204033676,True,2020-04-01,2020-05-04,0.1862396,2.0403367606558476e-08
hk,2020-04-29,2020-05-04,2020-06-01,01858.HK,1,219.90808313211,265.61025199819,0.20782396088016641,True,2020-05-04,2020-06-01,0.20777404,4.992088016642082e-05
hk,2020-04-29,2020-05-04,2020-06-01,01789.HK,2,20.307495904569,23.759770208345,0.16999999999996418,True,2020-05-04,2020-06-01,0.16999996,3.999996417425322e-08
hk,2020-04-29,2020-05-04,2020-06-01,01811.HK,3,1.7546289069823,1.6983908009893,-0.03205128205126928,True,2020-05-04,2020-06-01,-0.032786965,0.0007356829487307204
hk,2020-04-29,2020-05-04,2020-06-01,01860.HK,4,4.0781767955801,5.6317679558011,0.3809523809523834,True,2020-05-04,2020-06-01,0.38095248,-9.904761660850525e-08
hk,2020-04-29,2020-05-04,2020-06-01,00241.HK,5,264.96664454643,288.11042760872,0.08734602463607266,True,2020-05-04,2020-06-01,0.08716416,0.00018186463607265668
hk,2020-04-29,2020-05-04,2020-06-01,02331.HK,6,27.296268380001,30.838975552725,0.1297872340425703,True,2020-05-04,2020-06-01,0.1297872,3.404257031824898e-08
hk,2020-04-29,2020-05-04,2020-06-01,02018.HK,7,45.772993119414,53.497584705814,0.16875871687586286,True,2020-05-04,2020-06-01,0.16874099,1.7726875862850155e-05
hk,2020-04-29,2020-05-04,2020-06-01,03933.HK,8,8.5471634879436,8.8759005451722,0.03846153846153855,True,2020-05-04,2020-06-01,0.038461447,9.146153854416861e-08
hk,2020-04-29,2020-05-04,2020-06-01,02128.HK,9,14.302984715578,13.186215049635,-0.07807948397838094,True,2020-05-04,2020-06-01,-0.0780856,6.116021619068102e-06
hk,2020-04-29,2020-05-04,2020-06-01,01475.HK,10,6.4204811045989,6.8554169213621,0.06774193548387863,True,2020-05-04,2020-06-01,0.06743741,0.00030452548387863154
hk,2020-04-29,2020-05-04,2020-06-01,00586.HK,11,39.858440864735,39.970089158474,0.002801120448185479,True,2020-05-04,2020-06-01,0.0028070211,-5.90065181452085e-06
hk,2020-04-29,2020-05-04,2020-06-01,00775.HK,12,1.2019502567844,1.162971540323,-0.032429558745368126,True,2020-05-04,2020-06-01,-0.032429576,1.7254631876073567e-08
hk,2020-04-29,2020-05-04,2020-06-01,01787.HK,13,32.375865080965,33.853893704226,0.04565217391302978,True,2020-05-04,2020-06-01,0.045954704,-0.000302530086970218
hk,2020-04-29,2020-05-04,2020-06-01,00981.HK,14,1.52,1.818,0.19605263157894748,True,2020-05-04,2020-06-01,0.19605267,-3.8421052533932354e-08
hk,2020-04-29,2020-05-04,2020-06-01,00425.HK,15,26.163397098689,30.244427970594,0.15598245352127815,True,2020-05-04,2020-06-01,0.1561917,-0.00020924647872183622
hk,2020-05-29,2020-06-01,2020-07-02,01858.HK,1,265.61025199819,297.8706064919,0.12145748987855276,True,2020-06-01,2020-07-02,0.121555924,-9.843412144723562e-05
hk,2020-05-29,2020-06-01,2020-07-02,01789.HK,2,23.759770208345,26.386753348593,0.11056433278657485,True,2020-06-01,2020-07-02,0.11056435,-1.72134251574807e-08
hk,2020-05-29,2020-06-01,2020-07-02,01860.HK,3,5.6317679558011,4.6709944751381,-0.1705989110707835,True,2020-06-01,2020-07-02,-0.17059892,8.929216477326918e-09
hk,2020-05-29,2020-06-01,2020-07-02,01811.HK,4,1.6983908009893,1.6646479373935,-0.019867549668866058,True,2020-06-01,2020-07-02,-0.016949117,-0.0029184326688660583
hk,2020-05-29,2020-06-01,2020-07-02,00981.HK,5,1.818,3.16,0.7381738173817383,True,2020-06-01,2020-07-02,0.73817384,-2.2618261708018395e-08
hk,2020-05-29,2020-06-01,2020-07-02,02128.HK,6,13.186215049635,14.149717193136,0.07306889352814472,True,2020-06-01,2020-07-02,0.07377052,-0.0007016264718552878
hk,2020-05-29,2020-06-01,2020-07-02,01448.HK,7,7.9303756264292,7.8370385192092,-0.011769569515590161,True,2020-06-01,2020-07-02,-0.011009157,-0.0007604125155901611
hk,2020-05-29,2020-06-01,2020-07-02,02331.HK,8,30.838975552725,29.239045806563,-0.05188011979926577,True,2020-06-01,2020-07-02,-0.05188006,-5.979926576832328e-08
hk,2020-05-29,2020-06-01,2020-07-02,00517.HK,9,5.2798953024296,5.4584655174868,0.03382078712337888,True,2020-06-01,2020-07-02,0.032520294,0.0013004931233788833
hk,2020-05-29,2020-06-01,2020-07-02,00775.HK,10,1.162971540323,1.2013112614325,0.03296703296699044,True,2020-06-01,2020-07-02,0.03296697,6.296699044117116e-08
hk,2020-05-29,2020-06-01,2020-07-02,00241.HK,11,288.11042760872,334.54635131702,0.16117404737382235,True,2020-06-01,2020-07-02,0.16144979,-0.00027574262617766077
hk,2020-05-29,2020-06-01,2020-07-02,00586.HK,12,39.970089158474,37.960419871177,-0.05027932960892412,True,2020-06-01,2020-07-02,-0.05038488,0.00010555039107588288
hk,2020-05-29,2020-06-01,2020-07-02,00939.HK,13,12.082857288952,12.390308715532,0.025445258453985042,True,2020-06-01,2020-07-02,0.023316145,0.0021291134539850425
hk,2020-05-29,2020-06-01,2020-07-02,00291.HK,14,143.72861418524,156.88686759656,0.09154929577461468,True,2020-06-01,2020-07-02,0.09155905,-9.754225385322224e-06
hk,2020-05-29,2020-06-01,2020-07-02,00839.HK,15,13.933693000406,12.823929841082,-0.07964601769908841,True,2020-06-01,2020-07-02,-0.07921708,-0.0004289376990884164
hk,2020-06-30,2020-07-02,2020-08-03,01858.HK,1,297.8706064919,236.8447692413,-0.20487364620939685,True,2020-07-02,2020-08-03,-0.2047894,-8.424620939684324e-05
hk,2020-06-30,2020-07-02,2020-08-03,01501.HK,2,65.382657265818,60.264444647926,-0.0782808902532598,True,2020-07-02,2020-08-03,-0.07836735,8.64597467402084e-05
hk,2020-06-30,2020-07-02,2020-08-03,01789.HK,3,26.386753348593,22.41345844282,-0.15057915057916227,True,2020-07-02,2020-08-03,-0.15057915,-5.79162273695033e-10
hk,2020-06-30,2020-07-02,2020-08-03,00981.HK,4,3.16,3.13,-0.009493670886076,True,2020-07-02,2020-08-03,-0.009493709,3.811392399952207e-08
hk,2020-06-30,2020-07-02,2020-08-03,01860.HK,5,4.6709944751381,4.4767955801105,-0.041575492341351605,True,2020-07-02,2020-08-03,-0.04157549,-2.341351605650299e-09
hk,2020-06-30,2020-07-02,2020-08-03,01811.HK,6,1.6646479373935,1.5746669678046,-0.05405405405409136,True,2020-07-02,2020-08-03,-0.051724076,-0.0023299780540913598
hk,2020-06-30,2020-07-02,2020-08-03,00291.HK,7,156.88686759656,181.51641885365,0.1569892473118002,True,2020-07-02,2020-08-03,0.15717876,-0.0001895126881998055
hk,2020-06-30,2020-07-02,2020-08-03,00775.HK,8,1.2013112614325,1.2907706106881,0.07446808510637326,True,2020-07-02,2020-08-03,0.074468136,-5.089362674348674e-08
hk,2020-06-30,2020-07-02,2020-08-03,00517.HK,9,5.4584655174868,5.1711778586717,-0.05263157894736947,True,2020-07-02,2020-08-03,-0.055118084,0.002486505052630525
hk,2020-06-30,2020-07-02,2020-08-03,01428.HK,10,3.9505625988015,4.7207980740396,0.19496855345913744,True,2020-07-02,2020-08-03,0.19148934,0.0034792134591374313
hk,2020-06-30,2020-07-02,2020-08-03,00168.HK,11,94.585751294342,109.2545584866,0.15508474576271047,True,2020-07-02,2020-08-03,0.15505803,2.6715762710460833e-05
hk,2020-06-30,2020-07-02,2020-08-03,01810.HK,12,13.6,15.02,0.10441176470588243,True,2020-07-02,2020-08-03,0.10441172,4.470588242655449e-08
hk,2020-06-30,2020-07-02,2020-08-03,06855.HK,13,46.5,32.0,-0.31182795698924726,True,2020-07-02,2020-08-03,-0.31182796,3.0107527582146076e-09
hk,2020-06-30,2020-07-02,2020-08-03,06186.HK,14,16.159422903517,14.98492850702,-0.07268170426069975,True,2020-07-02,2020-08-03,-0.072681665,-3.9260699746801464e-08
hk,2020-06-30,2020-07-02,2020-08-03,01448.HK,15,7.8370385192092,8.3580899268636,0.06648575305292459,True,2020-07-02,2020-08-03,0.06493509,0.001550663052924589
hk,2020-07-31,2020-08-03,2020-09-01,02357.HK,1,5.621462050043,5.3610082098866,-0.04633204633204069,True,2020-08-03,2020-09-01,-0.04633212,7.366795930913161e-08
hk,2020-07-31,2020-08-03,2020-09-01,01428.HK,2,4.7207980740396,5.1396357979017,0.08872180451126566,True,2020-08-03,2020-09-01,0.08928573,-0.0005639254887343376
hk,2020-07-31,2020-08-03,2020-09-01,00981.HK,3,3.13,2.5,-0.20127795527156545,True,2020-08-03,2020-09-01,-0.20127791,-4.5271565440874184e-08
hk,2020-07-31,2020-08-03,2020-09-01,01858.HK,4,236.8447692413,230.93037091746,-0.024971623155478517,True,2020-08-03,2020-09-01,-0.02518177,0.00021014684452148186
hk,2020-07-31,2020-08-03,2020-09-01,06190.HK,5,11.229042023356,11.229042023356,0.0,True,2020-08-03,2020-09-01,0.0,0.0
hk,2020-07-31,2020-08-03,2020-09-01,01501.HK,6,60.264444647926,64.278729054116,0.06661115736886081,True,2020-08-03,2020-09-01,0.066607594,3.5633688608011083e-06
hk,2020-07-31,2020-08-03,2020-09-01,06855.HK,7,32.0,34.25,0.0703125,True,2020-08-03,2020-09-01,0.0703125,0.0
hk,2020-07-31,2020-08-03,2020-09-01,00388.HK,8,692.95090247373,742.9326828805,0.07212889142411472,True,2020-08-03,2020-09-01,0.072092295,3.659642411471542e-05
hk,2020-07-31,2020-08-03,2020-09-01,01951.HK,9,10.963502398903,10.822686771761,-0.012844036697259309,True,2020-08-03,2020-09-01,-0.012572527,-0.00027150969725930896
hk,2020-07-31,2020-08-03,2020-09-01,01919.HK,10,4.1075240466438,4.9976995366285,0.21671826625386403,True,2020-08-03,2020-09-01,0.21671832,-5.374613595843236e-08
hk,2020-07-31,2020-08-03,2020-09-01,01789.HK,11,22.41345844282,20.253616083785,-0.09636363636361933,True,2020-08-03,2020-09-01,-0.09636366,2.363638067215401e-08
hk,2020-07-31,2020-08-03,2020-09-01,02018.HK,12,79.161103860632,62.94584548918,-0.2048387096774188,True,2020-08-03,2020-09-01,-0.20481926,-1.9449677418792444e-05
hk,2020-07-31,2020-08-03,2020-09-01,00856.HK,13,11.97189085339,11.314094652655,-0.05494505494499535,True,2020-08-03,2020-09-01,-0.053672314,-0.0012727409449953542
hk,2020-07-31,2020-08-03,2020-09-01,01579.HK,14,98.488305011818,130.19098873637,0.3218928757150188,True,2020-08-03,2020-09-01,0.32194483,-5.1954284981226007e-05
hk,2020-07-31,2020-08-03,2020-09-01,00863.HK,15,10.76,11.9,0.10594795539033464,True,2020-08-03,2020-09-01,0.10594785,1.0539033463985437e-07
hk,2020-08-31,2020-09-01,2020-10-05,00981.HK,1,2.5,1.728,-0.30879999999999996,True,2020-09-01,2020-10-05,-0.30879998,-1.9999999989472883e-08
hk,2020-08-31,2020-09-01,2020-10-05,02018.HK,2,62.94584548918,53.227797739978,-0.1543874369099144,True,2020-09-01,2020-10-05,-0.15446126,7.382309008557852e-05
hk,2020-08-31,2020-09-01,2020-10-05,02357.HK,3,5.3610082098866,4.7966915562143,-0.10526315789474161,True,2020-09-01,2020-10-05,-0.105263114,-4.3894741605376986e-08
hk,2020-08-31,2020-09-01,2020-10-05,01428.HK,4,5.1396357979017,5.0544484642349,-0.016574585635343753,True,2020-09-01,2020-10-05,-0.016393423,-0.0001811626353437519
hk,2020-08-31,2020-09-01,2020-10-05,06190.HK,5,11.229042023356,11.188209143271,-0.003636363636369877,True,2020-09-01,2020-10-05,-0.0036364198,5.6163630122920555e-08
hk,2020-08-31,2020-09-01,2020-10-05,01347.HK,6,31.4541136904,30.680198766559,-0.024604569420031197,True,2020-09-01,2020-10-05,-0.02481383,0.00020926057996880146
hk,2020-08-31,2020-09-01,2020-10-05,00388.HK,7,742.9326828805,689.78529156333,-0.07153729071536719,True,2020-09-01,2020-10-05,-0.071727455,0.00019016428463281
hk,2020-08-31,2020-09-01,2020-10-05,00855.HK,8,1.7319301520172,1.7250613589039,-0.003965975824890888,True,2020-09-01,2020-10-05,-0.0021598935,-0.0018060823248908882
hk,2020-08-31,2020-09-01,2020-10-05,00322.HK,9,26.504914408582,24.894118505298,-0.060773480662983825,True,2020-09-01,2020-10-05,-0.06047523,-0.00029825066298382746
hk,2020-08-31,2020-09-01,2020-10-05,01810.HK,10,25.6,20.8,-0.1875,True,2020-09-01,2020-10-05,-0.18750006,5.999999999617422e-08
hk,2020-08-31,2020-09-01,2020-10-05,01888.HK,11,23.789077623449,24.065159762212,0.011605415860716839,True,2020-09-01,2020-10-05,0.010835886,0.0007695298607168395
hk,2020-08-31,2020-09-01,2020-10-05,01501.HK,12,64.278729054116,49.325519641059,-0.23263075722091442,True,2020-09-01,2020-10-05,-0.2325195,-0.00011125722091442913
hk,2020-08-31,2020-09-01,2020-10-05,01093.HK,13,34.928836053047,30.76281136682,-0.11927178678098493,True,2020-09-01,2020-10-05,-0.11910105,-0.00017073678098493417
hk,2020-08-31,2020-09-01,2020-10-05,00700.HK,14,2861.1581072089,2786.8423122165,-0.025974025974012438,True,2020-09-01,2020-10-05,-0.026061356,8.733002598756284e-05
hk,2020-08-31,2020-09-01,2020-10-05,00639.HK,15,4.9723429830093,4.5832030973825,-0.07826086956521439,True,2020-09-01,2020-10-05,-0.075268805,-0.002992064565214392
hk,2020-09-30,2020-10-05,2020-11-02,02018.HK,1,53.227797739978,52.332137681853,-0.016826923076930123,True,2020-10-05,2020-11-02,-0.016923845,9.692192306987729e-05
hk,2020-09-30,2020-10-05,2020-11-02,00285.HK,2,43.369737069391,39.847028732196,-0.08122503328896624,True,2020-10-05,2020-11-02,-0.081042826,-0.0001822072889662435
hk,2020-09-30,2020-10-05,2020-11-02,01888.HK,3,24.065159762212,28.482473982427,0.18355640535373574,True,2020-10-05,2020-11-02,0.1837672,-0.0002107946462642507
hk,2020-09-30,2020-10-05,2020-11-02,01818.HK,4,46.189044137572,52.055102037648,0.12700106723586257,True,2020-10-05,2020-11-02,0.1277293,-0.0007282327641374153
hk,2020-09-30,2020-10-05,2020-11-02,02362.HK,5,0.079519371767835,0.067126742401419,-0.15584415584415778,True,2020-10-05,2020-11-02,-0.15584421,5.41558422273436e-08
hk,2020-09-30,2020-10-05,2020-11-02,01810.HK,6,20.8,22.1,0.0625,True,2020-10-05,2020-11-02,0.0625,0.0
hk,2020-09-30,2020-10-05,2020-11-02,00981.HK,7,1.728,2.28,0.3194444444444444,True,2020-10-05,2020-11-02,0.3194443,1.444444444054227e-07
hk,2020-09-30,2020-10-05,2020-11-02,01501.HK,8,49.325519641059,43.655342917315,-0.11495422177010584,True,2020-10-05,2020-11-02,-0.11512661,0.0001723882298941687
hk,2020-09-30,2020-10-05,2020-11-02,00639.HK,9,4.5832030973825,5.2461821617837,0.14465408805030533,True,2020-10-05,2020-11-02,0.15116274,-0.00650865194969466
hk,2020-09-30,2020-10-05,2020-11-02,01093.HK,10,30.76281136682,26.379827590189,-0.14247669773635763,True,2020-10-05,2020-11-02,-0.1428572,0.0003805022636423627
hk,2020-09-30,2020-10-05,2020-11-02,00322.HK,11,24.894118505298,26.138824430563,0.05000000000000404,True,2020-10-05,2020-11-02,0.049425364,0.0005746360000040418
hk,2020-09-30,2020-10-05,2020-11-02,00881.HK,12,55.887416049397,64.224530583515,0.1491769547325128,True,2020-10-05,2020-11-02,0.1492095,-3.2545267487193996e-05
hk,2020-09-30,2020-10-05,2020-11-02,02333.HK,13,246.83814306745,333.3197396682,0.3503575076608738,True,2020-10-05,2020-11-02,0.35035753,-2.2339126160009215e-08
hk,2020-09-30,2020-10-05,2020-11-02,06190.HK,14,11.188209143271,11.208625583313,0.0018248175182065118,True,2020-10-05,2020-11-02,0.0018248558,-3.82817934882311e-08
hk,2020-09-30,2020-10-05,2020-11-02,00700.HK,15,2786.8423122165,3192.9250491395,0.14571428571429457,True,2020-10-05,2020-11-02,0.14587831,-0.00016402428570544414
hk,2020-10-30,2020-11-02,2020-12-01,01888.HK,1,28.482473982427,28.138899277799,-0.012062670709011347,True,2020-11-02,2020-12-01,-0.0116429925,-0.0004196782090113479
hk,2020-10-30,2020-11-02,2020-12-01,03933.HK,2,8.4129184735065,7.5690695080788,-0.10030395136778059,True,2020-11-02,2020-12-01,-0.10030395,-1.3677805832390533e-09
hk,2020-10-30,2020-11-02,2020-12-01,01818.HK,3,52.055102037648,49.491782619127,-0.04924242424243297,True,2020-11-02,2020-12-01,-0.049370766,0.00012834175756703398
hk,2020-10-30,2020-11-02,2020-12-01,00881.HK,4,64.224530583515,66.524424248099,0.035810205908680004,True,2020-11-02,2020-12-01,0.035898447,-8.824109131999602e-05
hk,2020-10-30,2020-11-02,2020-12-01,00697.HK,5,0.82070700147853,0.79262197100968,-0.03422053231939526,True,2020-11-02,2020-12-01,-0.037433207,0.003212674680604745
hk,2020-10-30,2020-11-02,2020-12-01,00639.HK,6,5.2461821617837,5.7073849891933,0.08791208791209626,True,2020-11-02,2020-12-01,0.08080816,0.007103927912096256
hk,2020-10-30,2020-11-02,2020-12-01,00376.HK,7,0.1086958751482,0.097008146637644,-0.10752688172040126,True,2020-11-02,2020-12-01,-0.1075269,1.8279598737458436e-08
hk,2020-10-30,2020-11-02,2020-12-01,06186.HK,8,17.980075602751,18.715624150136,0.04090909090907613,True,2020-11-02,2020-12-01,0.040909052,3.890907612769112e-08
hk,2020-10-30,2020-11-02,2020-12-01,01501.HK,9,43.655342917315,41.899093489607,-0.040229885057469494,True,2020-11-02,2020-12-01,-0.040107608,-0.00012227705746949147
hk,2020-10-30,2020-11-02,2020-12-01,01308.HK,10,22.674858046033,28.334673476676,0.249607535321845,True,2020-11-02,2020-12-01,0.24923551,0.00037202532184499315
hk,2020-10-30,2020-11-02,2020-12-01,02020.HK,11,139.92505593273,178.23306836388,0.27377521613832223,True,2020-11-02,2020-12-01,0.2741617,-0.0003864838616777777
hk,2020-10-30,2020-11-02,2020-12-01,01065.HK,12,6.1695480015941,6.5489053220805,0.06148867313916373,True,2020-11-02,2020-12-01,0.06278026,-0.0012915868608362746
hk,2020-10-30,2020-11-02,2020-12-01,02128.HK,13,17.990156412795,18.934084372725,0.05246913580243562,True,2020-11-02,2020-12-01,0.05305314,-0.0005840041975643806
hk,2020-10-30,2020-11-02,2020-12-01,00700.HK,14,3192.9250491395,3068.1806789736,-0.03906899418121912,True,2020-11-02,2020-12-01,-0.039171338,0.00010234381878088117
hk,2020-10-30,2020-11-02,2020-12-01,00322.HK,15,26.138824430563,23.978893560251,-0.08263305322126457,True,2020-11-02,2020-12-01,-0.082146764,-0.00048628922126457697
hk,2020-11-30,2020-12-01,2021-01-04,01888.HK,1,28.138899277799,34.76303704553,0.23540856031128787,True,2020-12-01,2021-01-04,0.23560202,-0.00019345968871212205
hk,2020-11-30,2020-12-01,2021-01-04,01211.HK,2,809.33576932902,962.9197426132,0.18976545842216863,True,2020-12-01,2021-01-04,0.18905473,0.0007107284221686272
hk,2020-11-30,2020-12-01,2021-01-04,00868.HK,3,80.879667305797,101.89564384982,0.2598425196850025,True,2020-12-01,2021-01-04,0.2596227,0.00021981968500250915
hk,2020-11-30,2020-12-01,2021-01-04,06186.HK,4,18.715624150136,19.267285560675,0.029475982532753964,True,2020-12-01,2021-01-04,0.029476047,-6.446724603453857e-08
hk,2020-11-30,2020-12-01,2021-01-04,00388.HK,5,727.85540874797,832.64246396906,0.14396685655100216,True,2020-12-01,2021-01-04,0.14399028,-2.342344899783355e-05
hk,2020-11-30,2020-12-01,2021-01-04,01308.HK,6,28.334673476676,32.036691116845,0.13065326633166796,True,2020-12-01,2021-01-04,0.1309669,-0.0003136336683320362
hk,2020-11-30,2020-12-01,2021-01-04,01686.HK,7,44.52634529789,45.719575989935,0.026798307475317085,True,2020-12-01,2021-01-04,0.026622295,0.000176012475317084
hk,2020-11-30,2020-12-01,2021-01-04,09988.HK,8,257.2,227.6,-0.11508553654743392,True,2020-12-01,2021-01-04,-0.11508554,3.4525660802531277e-09
hk,2020-11-30,2020-12-01,2021-01-04,02331.HK,9,50.817461611806,62.337645659591,0.2266973532796177,True,2020-12-01,2021-01-04,0.22669733,2.327961770576259e-08
hk,2020-11-30,2020-12-01,2021-01-04,01810.HK,10,26.15,35.25,0.3479923518164436,True,2020-12-01,2021-01-04,0.34799242,-6.8183556412027e-08
hk,2020-11-30,2020-12-01,2021-01-04,03933.HK,11,7.5690695080788,6.8275052657332,-0.09797297297297847,True,2020-12-01,2021-01-04,-0.09797299,1.702702152883706e-08
hk,2020-11-30,2020-12-01,2021-01-04,00700.HK,12,3068.1806789736,3038.9851880837,-0.009515570934260253,True,2020-12-01,2021-01-04,-0.009408116,-0.00010745493426025411
hk,2020-11-30,2020-12-01,2021-01-04,02899.HK,13,38.842156298313,47.066388371681,0.21173469387756927,True,2020-12-01,2021-01-04,0.21173477,-7.612243071997149e-08
hk,2020-11-30,2020-12-01,2021-01-04,00517.HK,14,6.5849530891747,6.0423726848232,-0.08239700374532233,True,2020-12-01,2021-01-04,-0.07843137,-0.003965633745322328
hk,2020-11-30,2020-12-01,2021-01-04,00881.HK,15,66.524424248099,63.362070459296,-0.04753673292998639,True,2020-12-01,2021-01-04,-0.04752016,-1.657292998639287e-05
hk,2020-12-31,2021-01-04,2021-02-01,01810.HK,1,35.25,29.8,-0.15460992907801419,True,2021-01-04,2021-02-01,-0.15460998,5.092198582246077e-08
hk,2020-12-31,2021-01-04,2021-02-01,00868.HK,2,101.89564384982,89.158688368595,-0.12499999999997558,True,2021-01-04,2021-02-01,-0.12522471,0.000224710000024414
hk,2020-12-31,2021-01-04,2021-02-01,00316.HK,3,483.12270762239,410.34365919917,-0.15064298836498546,True,2021-01-04,2021-02-01,-0.15064734,4.3516350145267335e-06
hk,2020-12-31,2021-01-04,2021-02-01,01065.HK,4,7.3475523125781,6.6487361958927,-0.09510869565217162,True,2021-01-04,2021-02-01,-0.09398496,-0.001123735652171609
hk,2020-12-31,2021-01-04,2021-02-01,00992.HK,5,15.017897358382,19.077853862091,0.27034120734904343,True,2021-01-04,2021-02-01,0.27062702,-0.00028581265095656283
hk,2020-12-31,2021-01-04,2021-02-01,02362.HK,6,0.10740278784227,0.1063700687284,-0.009615384615403344,True,2021-01-04,2021-02-01,-0.009615362,-2.2615403343431706e-08
